r (A),g(r)_weighted_K-Na,g(r)_unweighted_K-Na,g(r)_weighted_Na-Zn,g(r)_unweighted_Na-Zn,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,g(r)_weighted_Na-Cl,g(r)_unweighted_Na-Cl,g(r)_weighted_K-Cl,g(r)_unweighted_K-Cl,g(r)_weighted_Zn-Cl,g(r)_unweighted_Zn-Cl,S_i_Na-Cl,S_i_K-Cl,S_i_Zn-Cl,Average_SCL,lambda_BC
1.5737802137537538,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.00024147443888983361,-0.003155199,-0.0020886053922000024,-0.015277142,0.0004965289409642852,0.003688178,1.0,1.0,1.0,2.70063,0
1.5937014822822824,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.00024147443888983361,-0.003155199,-0.0020886053922000024,-0.015277142,0.0004965289409642852,0.003688178,1.0,1.0,1.0,2.70063,0
1.6136227508108107,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.00024147443888983361,-0.003155199,-0.0020886053922000024,-0.015277142,0.0004965289409642852,0.003688178,1.0,1.0,1.0,2.70063,0
1.6335440193393393,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.00024147443888983361,-0.003155199,-0.0020886053922000024,-0.015277142,0.0004965289409642852,0.003688178,1.0,1.0,1.0,2.70063,0
1.653465287867868,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.00024147443888983361,-0.003155199,-0.0020886053922000024,-0.015277142,0.0004965289409642852,0.003688178,1.0,1.0,1.0,2.70063,0
1.6733865563963963,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.00024147443888983361,-0.003155199,-0.0020886053922000024,-0.015277142,0.0004965289409642852,0.003688178,1.0,1.0,1.0,2.70063,0
1.693307824924925,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.00024147443888983361,-0.003155199,-0.0019791886296732734,-0.014476811107173764,0.0004965289409642852,0.003688178,1.0,1.0,1.0,2.70063,0
1.7132290934534535,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.00024147443888983361,-0.003155199,-0.0018270915196070125,-0.013364294038631507,0.0004965289409642852,0.003688178,1.0,1.0,1.0,2.70063,0
1.733150361981982,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.00024147443888983361,-0.003155199,-0.001674994409540753,-0.012251776970089261,0.0004965289409642852,0.003688178,1.0,1.0,1.0,2.70063,0
1.7530716305105105,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.00023077316330216756,-0.003015371968252211,-0.0015228972994744923,-0.011139259901547006,0.0004965289409642852,0.003688178,1.0,1.0,1.0,2.70063,0
1.7729928990390391,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.00021420882434484287,-0.002798935868621575,-0.0013708001894082314,-0.010026742833004748,0.0008289497015938961,0.00615737331763121,1.0,1.0,1.0,2.70063,0
1.7929141675675675,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.0001976444853875184,-0.002582499768990942,-0.0012187030793419722,-0.008914225764462505,0.0013094446743732837,0.00972645226048986,1.0,1.0,1.0,2.70063,0
1.812835436096096,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.0001810801464301937,-0.002366063669360306,-0.0010666059692757111,-0.007801708695920247,0.0017899396471526769,0.013295531203348553,1.0,1.0,1.0,2.70063,0
1.8327567046246247,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.000164515807472869,-0.0021496275697296704,-0.0009145088592094503,-0.00668919162737799,0.00227043461993207,0.016864610146207243,1.0,1.0,1.0,2.70063,0
1.852677973153153,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.0001479514685155445,-0.001933191470099037,-0.000762411749143191,-0.005576674558835745,0.0027509295927114572,0.02043368908906589,1.0,1.0,1.0,2.70063,0
1.8725992416816817,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.00013138712955821982,-0.0017167553704684013,-0.0006103146390769301,-0.004464157490293488,0.0032314245654908504,0.024002768031924582,1.0,1.0,1.0,2.70063,0
1.8925205102102103,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-0.00011482279060089514,-0.0015003192708377656,-0.0004582175290106693,-0.0033516404217512324,0.003711919538270243,0.027571846974783272,1.0,1.0,1.0,2.70063,0
1.9124417787387387,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-9.825845164357065e-05,-0.0012838831712071324,-0.00031068899697419677,-0.002272540300019421,0.004192414511049632,0.031140925917641924,1.0,1.0,1.0,2.70063,0
1.9323630472672673,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-8.169411268624595e-05,-0.0010674470715764965,-0.0002768896367260055,-0.0020253142668256283,0.004672909483829024,0.03471000486050061,1.0,1.0,1.0,2.70063,0
1.9522843157957959,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-6.512977372892127e-05,-0.0008510109719458607,-0.00024309027647781428,-0.0017780882336318352,0.005153404456608417,0.0382790838033593,1.0,1.0,1.0,2.70063,0
1.9722055843243245,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,-4.8565434771596614e-05,-0.0006345748723152254,-0.00020929091622962304,-0.001530862200438042,0.0056338994293878095,0.04184816274621799,1.0,1.0,1.0,2.70063,0
1.9921268528528528,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.00030716812098439484,0.004013578218123546,-0.00017549155598143215,-0.0012836361672442518,0.00913401468819234,0.0678467441580429,1.0,1.0,1.0,2.70063,0
2.0120481213813814,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.0006751738875244684,0.008822084790991945,-0.00014169219573324093,-0.0010364101340504589,0.0171943702032992,0.12771843225191798,1.0,1.0,1.0,2.70063,0
2.03196938990991,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.0010431796540645375,0.013630591363860288,-0.00010789283548505006,-0.0007891841008566686,0.025254725718405972,0.18759012034579237,1.0,1.0,1.0,2.70063,0
2.0518906584384387,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.0014111854206046153,0.01843909793672874,-7.409347523685843e-05,-0.0005419580676628729,0.03438442356447005,0.2554047993393435,1.0,1.0,1.0,2.70063,0
2.071811926966967,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.0017791911871446846,0.023247604509597085,-4.029411498866754e-05,-0.00029473203446908234,0.05165018828596235,0.38365354446851097,1.0,1.0,1.0,2.70063,0
2.0917331954954954,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.002147196953684754,0.028056111082465432,-6.494754740476666e-06,-4.750600127529205e-05,0.06891595300745466,0.5119022895976785,1.0,1.0,1.0,2.70063,0
2.1116544640240242,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.002515202720224832,0.03286461765533388,2.730460550771492e-05,0.00019972003191850345,0.13463826598306844,1.0000824717136056,1.0,1.0,1.0,2.70063,0
2.1315757325525526,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.0028832084867649013,0.03767312422820223,6.110396575590579e-05,0.00044694606511229374,0.17497489499949587,1.2996997859503805,1.0,1.0,1.0,2.70063,0
2.151497001081081,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.0036859338781905756,0.04816184661200866,0.00020067488289882206,0.0014678400684628246,0.2344667549424866,1.7416006519798635,1.0,1.0,1.0,2.70063,0
2.17141826960961,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.006665917344474578,0.08709947038727472,0.0005300484872870423,0.0038770492680955024,0.29708913334775167,2.206754763426887,1.0,1.0,1.0,2.70063,0
2.191339538138138,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.009645900810758513,0.12603709416253991,0.0008594220916752552,0.0062862584677281265,0.3953932277400589,2.936949860501218,1.0,1.0,1.0,2.70063,0
2.2112608066666666,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.013424838861485412,0.1754141694899834,0.0011887956960634678,0.00869546766736075,0.4834984647358786,3.5913886453617794,1.0,1.0,1.0,2.70063,0
2.2311820751951954,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.018938987011555664,0.2474641753164427,0.001518169300451688,0.011104676866993428,0.5836800279001751,4.335529433108421,1.0,1.0,1.0,2.70063,0
2.251103343723724,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.027946339606900045,0.36515774997443734,0.0018475429048399011,0.013513886066626053,0.6592822121115675,4.89709652327419,1.0,1.0,1.0,2.70063,0
2.271024612252252,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.036497440921201545,0.4768897678220568,0.0021769165092281138,0.015923095266258677,0.7368203624912633,5.473043818180521,1.0,1.0,1.0,2.70063,0
2.290945880780781,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.04532106453121066,0.5921826680506336,0.0025062901136163338,0.018332304465891354,0.8711612387867077,6.470917302637127,1.0,1.0,1.0,2.70063,0
2.3108671493093094,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.05650539352064014,0.7383214635494751,0.002835663718004547,0.02074151366552398,0.9439768228864702,7.01178574589915,1.0,1.0,1.0,2.70063,0
2.3307884178378377,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.06751305443988391,0.8821518452843399,0.0031650373223927595,0.0231507228651566,1.0083106111185849,7.489652075208264,1.0,1.0,1.0,2.70063,0
2.3507096863663666,3.66909805225782e-05,0.001691994,1.9701826299861708e-05,0.00092263,0.0,0.0,0.09454646564220627,1.23538091741429,0.0034944109267809795,0.02555993206478928,1.0305399388355454,7.65476977666845,1.0,1.0,1.0,2.70063,0
