r (A),g(r)_weighted_Na-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Ca-Na,g(r)_weighted_Cl-Cl,g(r)_weighted_Ca-Cl,g(r)_weighted_Ca-Ca,S_i_Na-Cl,S_i_Ca-Cl,Average_SCL,lambda_BC
0.3076187193046523,0.0,0.006792053159417736,0.0016552328290219082,0.021161883199329195,0.008043537359084479,0.0012544814227150169,1.0,1.0,2.681336256722,3.76913
0.3151216148974487,0.0,0.006788585780105977,0.0016542074234645798,0.0212114944816796,0.008039477893588866,0.0012805786619392715,1.0,1.0,2.681336256722,3.76913
0.3226245104902451,0.0,0.006785118400806327,0.0016531820179072512,0.021261105764030005,0.00803541842809325,0.0013066759011635255,1.0,1.0,2.681336256722,3.76913
0.3301274060830415,0.0,0.006781651021517236,0.0016521566123499228,0.02131071704638041,0.008031358962597638,0.0013230621901783681,1.0,1.0,2.681336256722,3.76913
0.3376303016758379,0.0,0.006778183642228147,0.0016511312067925945,0.021360328328730818,0.008027299497102024,0.001321691646920232,1.0,1.0,2.681336256722,3.76913
0.3451331972686343,0.0,0.006774716262939056,0.001650105801235266,0.021409939611081223,0.00802324003160641,0.0013203211036620958,1.0,1.0,2.681336256722,3.76913
0.3526360928614307,0.0,0.006771248883649966,0.001649080395674389,0.021459550893431625,0.008019180566110796,0.0013189505604039597,1.0,1.0,2.681336256722,3.76913
0.3601389884542271,0.0,0.006767781504360875,0.001648054990110354,0.02150916217578203,0.008015121100615183,0.0013175800171458237,1.0,1.0,2.681336256722,3.76913
0.36764188404702347,0.0,0.006764314125071784,0.0016470295845463195,0.021558773458132435,0.00801106163511957,0.0013162094738876876,1.0,1.0,2.681336256722,3.76913
0.3751447796398199,0.0,0.006760846745782694,0.001646004178982285,0.02160838474048284,0.008007002169623955,0.0013148389306295515,1.0,1.0,2.681336256722,3.76913
0.3826476752326163,0.0,0.006757379366493604,0.0016449787734182503,0.021657996022833245,0.008002942704128341,0.0013134683873714157,1.0,1.0,2.681336256722,3.76913
0.3901505708254127,0.0,0.006753911987204514,0.0016439533678542157,0.021707607305183653,0.007998883238632726,0.0013120978441132796,1.0,1.0,2.681336256722,3.76913
0.3976534664182091,0.0,0.006750444607915423,0.001642927962290181,0.021757218587534054,0.007994823773137115,0.0013107273008551433,1.0,1.0,2.681336256722,3.76913
0.40515636201100547,0.0,0.0067469772286263335,0.0016419025567261465,0.02180682986988446,0.0079907643076415,0.0013093567575970073,1.0,1.0,2.681336256722,3.76913
0.4126592576038019,0.0,0.006743509849337243,0.001640877151162112,0.021856441152234864,0.007986704842145887,0.0013079862143388712,1.0,1.0,2.681336256722,3.76913
0.4201621531965983,0.0,0.006740042470048153,0.0016398517455980773,0.02190605243458527,0.007982645376650272,0.0013066156710807352,1.0,1.0,2.681336256722,3.76913
0.42766504878939465,0.0,0.0067365750907590624,0.0016388263400340425,0.021955663716935674,0.007978585911154659,0.0013052451278225993,1.0,1.0,2.681336256722,3.76913
0.4351679443821911,0.0,0.006733107711469971,0.001637800934470008,0.022005274999286083,0.007974526445641056,0.0013038745845644632,1.0,1.0,2.681336256722,3.76913
0.44267083997498746,0.0,0.006729640332180881,0.0016367755289059733,0.022054886281636484,0.007970466980118893,0.0013025040413063272,1.0,1.0,2.681336256722,3.76913
0.45017373556778384,0.0,0.0067261729528917905,0.0016357501233419387,0.02210449756398689,0.00796640751459673,0.001301133498048191,1.0,1.0,2.681336256722,3.76913
0.45767663116058027,0.0,0.006722705573602701,0.0016347247177779041,0.022154108846337294,0.007962348049074568,0.0012997629547900548,1.0,1.0,2.681336256722,3.76913
0.46517952675337665,0.0,0.00671923819431361,0.0016336993122138695,0.0222037201286877,0.007958288583552405,0.0012983924115319188,1.0,1.0,2.681336256722,3.76913
0.4726824223461731,0.0,0.00671577081502452,0.001632673906649835,0.022209000174986764,0.007954229118030244,0.0012970218682737827,1.0,1.0,2.681336256722,3.76913
0.48018531793896946,0.0,0.00671230343573543,0.0016316485010858003,0.022198289489763812,0.00795016965250808,0.0012956513250156469,1.0,1.0,2.681336256722,3.76913
0.48768821353176584,0.0,0.006708836056446339,0.0016306230955217655,0.02218757880454086,0.007946110186985917,0.0012942807844739217,1.0,1.0,2.681336256722,3.76913
0.49519110912456227,0.0,0.006705368677157249,0.001629597689957731,0.02217686811931791,0.007942050721463756,0.0012929102440234015,1.0,1.0,2.681336256722,3.76913
0.5026940047173587,0.0,0.006701901297868158,0.001628572284596638,0.022166157434094957,0.007937991255941593,0.0012915397035728811,1.0,1.0,2.681336256722,3.76913
0.5101969003101551,0.0,0.006698433918579068,0.0016275468803867773,0.022155446748872005,0.00793393179041943,0.0012901691631223608,1.0,1.0,2.681336256722,3.76913
0.5176997959029515,0.0,0.006694966539289977,0.001626521476176917,0.022144736063649053,0.007929872324897268,0.0012887986226718406,1.0,1.0,2.681336256722,3.76913
0.5252026914957478,0.0,0.006691499160000887,0.0016254960719670566,0.0221340253784261,0.007925812859375105,0.0012874280822213204,1.0,1.0,2.681336256722,3.76913
0.5327055870885442,0.0,0.006688031780711797,0.001624470667757196,0.02212331469320315,0.007921753393852942,0.0012860575417708,1.0,1.0,2.681336256722,3.76913
0.5402084826813407,0.0,0.006684564401422706,0.0016234452635473355,0.022112604007980194,0.00791769392833078,0.0012846870013202797,1.0,1.0,2.681336256722,3.76913
0.5477113782741371,0.0,0.006681097022133616,0.001622419859337475,0.022101893322757245,0.007913634462808617,0.0012833164608697595,1.0,1.0,2.681336256722,3.76913
0.5552142738669334,0.0,0.006677629642844525,0.0016213944551276146,0.022091182637534294,0.007909574997286454,0.0012819459204192391,1.0,1.0,2.681336256722,3.76913
0.5627171694597298,0.0,0.006674162263555434,0.0016203690509177541,0.02208047195231134,0.007905515531764292,0.001280575379968719,1.0,1.0,2.681336256722,3.76913
0.5702200650525262,0.0,0.006670694884266345,0.0016193436467078937,0.02206976126708839,0.00790145606624213,0.0012792048395181986,1.0,1.0,2.681336256722,3.76913
0.5777229606453226,0.0,0.006667227504977254,0.001618318242498033,0.022059050581865434,0.007897396600719966,0.0012778342990676784,1.0,1.0,2.681336256722,3.76913
0.5852258562381191,0.0,0.006663760125688164,0.0016172928382881728,0.022048339896642483,0.007893337137677264,0.001276463758617158,1.0,1.0,2.681336256722,3.76913
0.5927287518309154,0.0,0.006660292746399074,0.0016162674340783124,0.02203762921141953,0.007889277680473745,0.001275093218166638,1.0,1.0,2.681336256722,3.76913
0.6002316474237118,0.0,0.006656825367109982,0.0016152420298684517,0.02202691852619658,0.007885218223270228,0.0012737226777161175,1.0,1.0,2.681336256722,3.76913
0.6077345430165082,0.0,0.006653357987820892,0.0016142166256585913,0.022016207840973627,0.007881158766066711,0.0012723521372655974,1.0,1.0,2.681336256722,3.76913
0.6152374386093046,0.0,0.006649890608531802,0.0016131912214487308,0.022005497155750675,0.007877099308863194,0.001270981596815077,1.0,1.0,2.681336256722,3.76913
0.6227403342021011,0.0,0.006646423229242712,0.0016121658172388706,0.021994786470551274,0.007873039851659675,0.0012696110563645566,1.0,1.0,2.681336256722,3.76913
0.6302432297948974,0.0,0.006642955849953621,0.00161114041302901,0.021984075785398304,0.007868980394456158,0.0012682405159140364,1.0,1.0,2.681336256722,3.76913
0.6377461253876938,0.0,0.0066394884706645315,0.0016101150088191495,0.021973365100245335,0.007864920937252641,0.0012668699738257031,1.0,1.0,2.681336256722,3.76913
0.6452490209804902,0.0,0.006636021091375441,0.001609089604609289,0.02196265441509237,0.007860861480049124,0.0012654994305586066,1.0,1.0,2.681336256722,3.76913
0.6527519165732866,0.0,0.006632553712086351,0.0016080642003994286,0.021951943729939395,0.007856802022845605,0.0012641288872915102,1.0,1.0,2.681336256722,3.76913
0.660254812166083,0.0,0.0066290863327972595,0.0016070387961895681,0.02194123304478643,0.007852742565642088,0.0012627583440244137,1.0,1.0,2.681336256722,3.76913
0.6677577077588794,0.0,0.006625618953508169,0.0016060133919797077,0.02193052235963346,0.00784868310843857,0.0012613878007573169,1.0,1.0,2.681336256722,3.76913
0.6752606033516758,0.0,0.006622151574219079,0.001604987987769847,0.02191981167448049,0.007844623651235052,0.0012600172574902203,1.0,1.0,2.681336256722,3.76913
0.6827634989444722,0.0,0.0066186841949299885,0.0016039625835599866,0.02190910098932752,0.007840564194031535,0.001258646714223124,1.0,1.0,2.681336256722,3.76913
0.6902663945372686,0.0,0.006615216815640899,0.0016029371793501264,0.02189839030417455,0.007836504736828016,0.0012572761709560274,1.0,1.0,2.681336256722,3.76913
0.697769290130065,0.0,0.006611749436351808,0.0016019117751402657,0.021887679619021584,0.0078324452796245,0.0012559056276889309,1.0,1.0,2.681336256722,3.76913
0.7052721857228614,0.0,0.006608282057062718,0.0016008863709304052,0.02187696893386861,0.007828385822420982,0.0012545350844218343,1.0,1.0,2.681336256722,3.76913
0.7127750813156578,0.0,0.006604814677773628,0.0015998609667205448,0.021866258248715645,0.007824326365217463,0.001253164541154738,1.0,1.0,2.681336256722,3.76913
0.7202779769084542,0.0,0.006601347298484538,0.0015988355625106844,0.021855547563562675,0.007820266908013946,0.0012517939978876414,1.0,1.0,2.681336256722,3.76913
0.7277808725012506,0.0,0.006597879919195447,0.001597810158300824,0.021844836878409706,0.00781620745081043,0.0012504234546205448,1.0,1.0,2.681336256722,3.76913
0.7352837680940469,0.0,0.006594412539906356,0.0015967847540909635,0.021834126193256736,0.0078121479936069105,0.0012490529113534483,1.0,1.0,2.681336256722,3.76913
0.7427866636868434,0.0,0.006590945160617266,0.0015957593498811028,0.021823415508103766,0.007868550664903932,0.0012476823680863517,1.0,1.0,2.681336256722,3.76913
0.7502895592796398,0.0,0.006587477781328175,0.0015947339456712424,0.0218127048229508,0.007930314293706938,0.0012463118248192552,1.0,1.0,2.681336256722,3.76913
0.7577924548724362,0.0,0.0065840104020390856,0.0015937085414613821,0.021801994137797827,0.00799207792250994,0.0012449412815521586,1.0,1.0,2.681336256722,3.76913
0.7652953504652326,0.0,0.006580543022749995,0.0015926831372515217,0.021791283452644857,0.008053841551312946,0.001243570738285062,1.0,1.0,2.681336256722,3.76913
0.7727982460580289,0.0,0.006577075643460904,0.001591657733041661,0.02178057276749189,0.008115605180115948,0.0012422001950179655,1.0,1.0,2.681336256722,3.76913
0.7803011416508254,0.0,0.006649101720146002,0.0015906323288318006,0.02232709947439851,0.008177368808918953,0.0012408296517508691,1.0,1.0,2.681336256722,3.76913
0.7878040372436218,0.0,0.006845786070693076,0.0015896069246219401,0.022910328065893246,0.008239132437721957,0.0012394591086005988,1.0,1.0,2.681336256722,3.76913
0.7953069328364182,0.0,0.00704247042124015,0.0015885815204120797,0.023493556657387987,0.008300896066524961,0.0012380885659311815,1.0,1.0,2.681336256722,3.76913
0.8028098284292146,0.0,0.007239154771787223,0.0015875561162022192,0.024076785248882727,0.008362659695327965,0.0012367180232617646,1.0,1.0,2.681336256722,3.76913
0.8103127240220109,0.0,0.007435839122334298,0.0015892704452730186,0.024660013840377464,0.00842442332413097,0.0012353474805923475,1.0,1.0,2.681336256722,3.76913
0.8178156196148073,0.0,0.007632523472881371,0.0015952479738158285,0.0252432424318722,0.008486186952933973,0.0012339769379229304,1.0,1.0,2.681336256722,3.76913
0.8253185152076038,0.0,0.007829207823428448,0.0016012255023586382,0.025826471023366947,0.008547950581736978,0.0012326063952535133,1.0,1.0,2.681336256722,3.76913
0.8328214108004002,0.0,0.008025892173975523,0.0016072030309014478,0.026409699614861684,0.008609714210539982,0.0012312358525840964,1.0,1.0,2.681336256722,3.76913
0.8403243063931966,0.0,0.008222576524522596,0.0016131805594442575,0.026992928206356428,0.008671477839342986,0.0012298653099146793,1.0,1.0,2.681336256722,3.76913
0.8478272019859929,0.0,0.00841926087506967,0.0016191580879870672,0.027576156797851165,0.00873324146814599,0.0012284947672452622,1.0,1.0,2.681336256722,3.76913
0.8553300975787893,0.0,0.008615945225616744,0.0016251356165298768,0.0281593853893459,0.008795005096948994,0.0012271242245758451,1.0,1.0,2.681336256722,3.76913
0.8628329931715858,0.0,0.00881262957616382,0.0016311131450726865,0.02874261398084065,0.008856768725752,0.001225753681906428,1.0,1.0,2.681336256722,3.76913
0.8703358887643822,0.0,0.009009313926710895,0.0016370906736154962,0.02932584257233539,0.008918532354555002,0.001224383139237011,1.0,1.0,2.681336256722,3.76913
0.8778387843571785,0.0,0.009205998277257968,0.0016430682021583059,0.029909071163830125,0.008980295983358007,0.001223012596567594,1.0,1.0,2.681336256722,3.76913
0.8853416799499749,0.0,0.009402682627805043,0.0016490457307011155,0.030492299755324866,0.00904205961216101,0.001221642053898177,1.0,1.0,2.681336256722,3.76913
0.8928445755427713,0.0,0.009599366978352116,0.0016550232592439252,0.031075528346819606,0.009103823240964015,0.0012202715112287598,1.0,1.0,2.681336256722,3.76913
0.9003474711355677,0.0,0.009796051328899191,0.0016610007877867349,0.03165875693831434,0.009117606072067767,0.0012189009685593427,1.0,1.0,2.681336256722,3.76913
0.9078503667283642,0.0,0.009992735679446267,0.0016669783163295448,0.03224198552980909,0.009032181948519855,0.0012175304258899258,1.0,1.0,2.681336256722,3.76913
0.9153532623211605,0.0,0.01018942002999334,0.0016729558448723544,0.032825214121303826,0.008946757824971945,0.0012161598832205085,1.0,1.0,2.681336256722,3.76913
0.9228561579139569,0.0,0.010386104380540414,0.0016789333734151639,0.03340844271279857,0.008861333701424034,0.0012147893405510916,1.0,1.0,2.681336256722,3.76913
0.9303590535067533,0.0,0.01058278873108749,0.0016849109019579736,0.0339916713042933,0.008775909577876122,0.0012134187978816745,1.0,1.0,2.681336256722,3.76913
0.9378619490995497,0.0,0.010779473081634565,0.0016908884305007832,0.03457489989578804,0.008690485454328212,0.0012120482552122574,1.0,1.0,2.681336256722,3.76913
0.9453648446923462,0.0,0.010891241555911098,0.001696865959043593,0.0345122820276581,0.0086050613307803,0.0012106777125428403,1.0,1.0,2.681336256722,3.76913
0.9528677402851425,0.0,0.010791035864473254,0.0017028434875864026,0.0343266376606341,0.00851963720723239,0.0012093071698734234,1.0,1.0,2.681336256722,3.76913
0.9603706358779389,0.0,0.010690830173035413,0.0017088210161292122,0.0341409932936101,0.00843421308368448,0.0012079366272040061,1.0,1.0,2.681336256722,3.76913
0.9678735314707353,0.0,0.010590624481597569,0.001714798544672022,0.0339553489265861,0.00834878896013657,0.0012065660845345892,1.0,1.0,2.681336256722,3.76913
0.9753764270635317,0.0,0.010490418790159729,0.0017207760732148316,0.0337697045595621,0.008263364836588658,0.0012051955418651721,1.0,1.0,2.681336256722,3.76913
0.9828793226563282,0.0,0.010390213098721884,0.0017267536017576415,0.03358406019253811,0.008177940713040748,0.0012038249991957548,1.0,1.0,2.681336256722,3.76913
0.9903822182491245,0.0,0.010290007407284042,0.001732731130300451,0.03339841582551411,0.008092516589492836,0.001202454456526338,1.0,1.0,2.681336256722,3.76913
0.9978851138419209,0.0,0.0101898017158462,0.0017387086588432606,0.03321277145849011,0.008007092465944925,0.0012010839138569208,1.0,1.0,2.681336256722,3.76913
1.0053880094347174,0.0,0.010089596024408357,0.0017446861873860707,0.03302712709146611,0.007921668342397013,0.0011997133711875037,1.0,1.0,2.681336256722,3.76913
1.0128909050275137,0.0,0.009989390332970515,0.00175066371592888,0.032841482724442116,0.007836244218849105,0.0011983428285180866,1.0,1.0,2.681336256722,3.76913
1.0203938006203102,0.0,0.009889184641532673,0.0017566412444716896,0.03265583835741811,0.0077508200953011926,0.0011969722858486697,1.0,1.0,2.681336256722,3.76913
1.0278966962131064,0.0,0.009788978950094831,0.0017626187730144993,0.032470193990394115,0.007665395971753283,0.0011956017431792524,1.0,1.0,2.681336256722,3.76913
1.035399591805903,0.0,0.009688773258656988,0.001768596301557309,0.032284549623370115,0.007579971848205371,0.0011942312005098355,1.0,1.0,2.681336256722,3.76913
1.0429024873986994,0.0,0.009588567567219144,0.0017745738301001186,0.032098905256346115,0.00749454772465746,0.0011928606578404184,1.0,1.0,2.681336256722,3.76913
1.0504053829914957,0.0,0.009488361875781304,0.0017805513586429285,0.031913260889322115,0.007409123601109551,0.0011914901151710013,1.0,1.0,2.681336256722,3.76913
1.0579082785842921,0.0,0.009388156184343459,0.0017865288871857382,0.031727616522298115,0.007323699477561639,0.0011901195725015842,1.0,1.0,2.681336256722,3.76913
1.0654111741770884,0.0,0.009287950492905619,0.0017925064157285479,0.031541972155274114,0.0072382753540137295,0.0011887490298321673,1.0,1.0,2.681336256722,3.76913
1.072914069769885,0.0,0.009187744801467775,0.0017984839442713575,0.03111700910533729,0.007152851230465818,0.00118737848716275,1.0,1.0,2.681336256722,3.76913
1.0804169653626814,0.0,0.009063290100903365,0.0018044614728141672,0.030646923536540357,0.007067427106917906,0.0011860079444933331,1.0,1.0,2.681336256722,3.76913
1.0879198609554777,0.0,0.008933335900928844,0.0018104390013569769,0.030176837967743435,0.006982002983369997,0.001184637401823916,1.0,1.0,2.681336256722,3.76913
1.0954227565482741,0.0,0.00880338170095432,0.0018164165298997865,0.029706752398946504,0.006896578859822085,0.001183266859154499,1.0,1.0,2.681336256722,3.76913
1.1029256521410704,0.0,0.008673427500979798,0.0018223940584425962,0.029236666830149582,0.006811154736274177,0.0011818963164850818,1.0,1.0,2.681336256722,3.76913
1.110428547733867,0.0,0.008543473301005276,0.0018116509199815425,0.028766581261352647,0.006809739017095396,0.001180525773815665,1.0,1.0,2.681336256722,3.76913
1.1179314433266632,0.0,0.008413519101030753,0.0017977976429557011,0.02829649569255573,0.006850060285196468,0.0011791552311462476,1.0,1.0,2.681336256722,3.76913
1.1254343389194597,0.0,0.00828356490105623,0.00178394436592986,0.027826410123758794,0.0068903815532975424,0.0011777846884768307,1.0,1.0,2.681336256722,3.76913
1.1329372345122561,0.0,0.008153610701081705,0.0017700910889040184,0.02735632455496186,0.006930702821398615,0.0011764141458074136,1.0,1.0,2.681336256722,3.76913
1.1404401301050524,0.0,0.008023656501107184,0.0017562378118781777,0.02688623898616494,0.006971024089499689,0.0011750436031379965,1.0,1.0,2.681336256722,3.76913
1.147943025697849,0.0,0.00789370230113266,0.0017423845348523358,0.026416153417368006,0.007011345357600762,0.0011736730604685794,1.0,1.0,2.681336256722,3.76913
1.1554459212906452,0.0,0.007763748101158138,0.0017285312578264947,0.025946067848571085,0.007051666625701836,0.0011723025177991626,1.0,1.0,2.681336256722,3.76913
1.1629488168834416,0.0,0.007633793901183614,0.0017146779808006533,0.025475982279774153,0.0070919878938029085,0.0011709319751297452,1.0,1.0,2.681336256722,3.76913
1.1704517124762381,0.0,0.007503839701209088,0.001700824703774812,0.025005896710977218,0.007132309161903983,0.0011695614324603283,1.0,1.0,2.681336256722,3.76913
1.1779546080690344,0.0,0.007373885501234568,0.0016869714267489708,0.024535811142180296,0.007172630430005055,0.0011681908897909112,1.0,1.0,2.681336256722,3.76913
1.185457503661831,0.0,0.007243931301260042,0.0016731181497231292,0.024065725573383365,0.00721295169810613,0.001166820347121494,1.0,1.0,2.681336256722,3.76913
1.1929603992546272,0.0,0.007113977101285522,0.0016592648726972883,0.023595640004586443,0.0072532729662072035,0.001165449804452077,1.0,1.0,2.681336256722,3.76913
1.2004632948474236,0.0,0.006984022901310998,0.001645411595671447,0.023125554435789508,0.007293594234308276,0.0011640792617826602,1.0,1.0,2.681336256722,3.76913
1.2079661904402201,0.0,0.006854068701336474,0.0016315583186456053,0.022655468866992576,0.007333915502409351,0.0011627087191132428,1.0,1.0,2.681336256722,3.76913
1.2154690860330164,0.0,0.006724114501361953,0.0016177050416197642,0.022185383298195655,0.007374236770510423,0.0011613381764438257,1.0,1.0,2.681336256722,3.76913
1.2229719816258129,0.0,0.006594160301387428,0.0016038517645939228,0.02171529772939872,0.007414558038611498,0.0011599676337744089,1.0,1.0,2.681336256722,3.76913
1.2304748772186092,0.0,0.006464206101412908,0.0015899984875680818,0.021245212160601802,0.00745487930671257,0.0011585970911049917,1.0,1.0,2.681336256722,3.76913
1.2379777728114056,0.0,0.006362097963997869,0.0015761452105422403,0.0211165107887173,0.007495200574813644,0.0011572265484355746,1.0,1.0,2.681336256722,3.76913
1.2454806684042021,0.0,0.0063586305847087785,0.0015622919335163989,0.02110580010356433,0.007535521842914718,0.0011558560057661575,1.0,1.0,2.681336256722,3.76913
1.2529835639969984,0.0,0.006355163205419689,0.0015484386564905577,0.02109508941841136,0.007532045099836084,0.0011544854630967404,1.0,1.0,2.681336256722,3.76913
1.2604864595897949,0.0,0.006351695826130598,0.0015345853794647161,0.021084378733258392,0.007527985634313921,0.0011531149204273233,1.0,1.0,2.681336256722,3.76913
1.2679893551825911,0.0,0.006348228446841508,0.0015239810273891172,0.021073668048105423,0.007523926168791758,0.0011517443777579065,1.0,1.0,2.681336256722,3.76913
1.2754922507753876,0.0,0.006344761067552417,0.0015229556218317889,0.021062957362952453,0.007519866703269596,0.0011503738347118726,1.0,1.0,2.681336256722,3.76913
1.2829951463681841,0.0,0.006341293688263326,0.0015219302162744605,0.021052246677799483,0.007515807237747433,0.0011490032914537364,1.0,1.0,2.681336256722,3.76913
1.2904980419609804,0.0,0.006337826308974236,0.001520904810717132,0.021041535992646517,0.00751174777222527,0.0011476327481956003,1.0,1.0,2.681336256722,3.76913
