r (A),g(r)_weighted_U-Cl,g(r)_unweighted_U-Cl,g(r)_weighted_U-U,g(r)_unweighted_U-U,g(r)_weighted_K-U,g(r)_unweighted_K-U,g(r)_weighted_K-Cl,g(r)_unweighted_K-Cl,g(r)_weighted_K-K,g(r)_unweighted_K-K,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,S_i_U-Cl,S_i_K-Cl,Average_SCL,lambda_BC
3.859456046034034,0.013859393582231153,0.15591817780010048,0.0015133672193763258,0.06810152487193466,0.03397178588755942,0.5095767883133913,0.28567372804743996,1.0712764801778998,0.13413423268240793,0.6706711634120396,0.5921935402666667,1.665544332,0.00024424787378691035,0.1400508106345791,3.32037,0
3.867430128773774,0.013696100396014868,0.15408112945516725,0.0015883151504553243,0.07147418177048959,0.03511237144586901,0.5266855716880352,0.2832726901675056,1.062272588128146,0.13609297489460134,0.6804648744730067,0.5921935402666667,1.665544332,0.00024424787378691035,0.1400508106345791,3.32037,0
3.875404211513514,0.013548913556536172,0.15242527751103194,0.0016632630815343228,0.07484683866904453,0.03626588973730728,0.5439883460596092,0.28087165228757127,1.0532686960783924,0.13805171710679476,0.6902585855339738,0.5917110608056496,1.6641873585158895,0.00024424787378691035,0.1400508106345791,3.32037,0
3.8833782942532538,0.013430287313561122,0.15109073227756262,0.001802988477639104,0.08113448149375968,0.03750566421843558,0.5625849632765337,0.278470614407637,1.0442648040286386,0.14051722029471475,0.7025861014735737,0.5911255312518562,1.6625405566458453,0.00024424787378691035,0.1400508106345791,3.32037,0
3.891352376992993,0.01331166107058608,0.14975618704409338,0.00197367101251957,0.08881519556338066,0.0388880848311428,0.5833212724671419,0.27606957652770275,1.0352609119788854,0.1429859211785276,0.714929605892638,0.5905400016980625,1.660893754775801,0.00024424787378691035,0.1400508106345791,3.32037,0
3.899326459732733,0.013193034827611031,0.1484216418106241,0.002144353547400046,0.09649590963300207,0.040364253674493256,0.6054638051173988,0.2736685386477684,1.0262570199291317,0.14545462206234058,0.7272731103117029,0.589954472144269,1.6592469529057565,0.00024424787378691035,0.1400508106345791,3.32037,0
3.907300542472473,0.01307440858463598,0.14708709657715477,0.0023150360822805217,0.10417662370262347,0.041935900181994966,0.6290385027299245,0.2712138430457078,1.0170519114214043,0.14787267216571667,0.7393633608285833,0.5893689425904755,1.6576001510357121,0.00024424787378691035,0.1400508106345791,3.32037,0
3.9152746252122124,0.012991417209372969,0.14615344360544588,0.002484589039105639,0.11180650675975375,0.04320387342319101,0.6480581013478651,0.26870857175420587,1.007657144078272,0.14988270725955952,0.7494135362977975,0.5886213497703563,1.655497546229127,0.00024424787378691035,0.1400508106345791,3.32037,0
3.9232487079519522,0.012924905527221801,0.14540518718124526,0.0026417652821760246,0.11887943769792111,0.04428096638795022,0.6642144958192533,0.26620330046270374,0.9982623767351391,0.15189274235340247,0.7594637117670123,0.5875999510751174,1.6526248623987678,0.00024424787378691035,0.1400508106345791,3.32037,0
3.931222790691692,0.012858393845070634,0.14465693075704464,0.002798941525246411,0.1259523686360885,0.04537650022862848,0.6806475034294271,0.2636980291712016,0.9888676093920061,0.15390277744724543,0.769513887236227,0.5865785523798787,1.6497521785684086,0.00024424787378691035,0.1400508106345791,3.32037,0
3.9391968734314315,0.012791882162919474,0.14390867433284407,0.002956117768316789,0.1330252995742555,0.046628374313655276,0.6994256147048291,0.26119275787969964,0.9794728420488737,0.15581122930837077,0.7790561465418538,0.5855571536846398,1.6468794947380494,0.00024424787378691035,0.1400508106345791,3.32037,0
3.9471709561711714,0.012725264412631417,0.14315922464210343,0.003113294011387175,0.14009823051242287,0.047880248398682136,0.7182037259802321,0.25868748658819757,0.9700780747057409,0.15760332330508564,0.7880166165254282,0.584535754989401,1.6440068109076902,0.00024424787378691035,0.1400508106345791,3.32037,0
3.9551450389109113,0.012643862523254694,0.1422434533866153,0.0032810315424756007,0.14764641941140202,0.04927424653011059,0.7391136979516588,0.25618221529669544,0.960683307362608,0.15939541730180054,0.7969770865090027,0.5835143562941622,1.641134127077331,0.00024424787378691035,0.1400508106345791,3.32037,0
3.963119121650651,0.012562460633877968,0.14132768213112715,0.003459758746451239,0.15568914359030575,0.05070244760352196,0.7605367140528294,0.25367694400519336,0.951288540019475,0.16118751129851544,0.8059375564925771,0.5824929575989233,1.6382614432469718,0.00024424787378691035,0.1400508106345791,3.32037,0
3.9710932043903906,0.01248105874450125,0.14041191087563906,0.0036384859504268677,0.16373186776920903,0.052214779519596806,0.7832216927939522,0.2511716727136914,0.9418937726763427,0.16297960529523023,0.8148980264761511,0.5814715589036845,1.6353887594166125,0.00024424787378691035,0.1400508106345791,3.32037,0
3.9790672871301305,0.012399656855124525,0.1394961396201509,0.003817213154402506,0.17177459194811276,0.053749127874787105,0.8062369181218065,0.2486664014221893,0.9324990053332098,0.16472376410918899,0.8236188205459448,0.5798497779493159,1.6308275004824508,0.00024424787378691035,0.1400508106345791,3.32037,0
3.9870413698698703,0.012298575539531,0.13835897481972376,0.003995940358378144,0.17981731612701649,0.055328404425503075,0.8299260663825462,0.24616113013068716,0.9231042379900769,0.16645289636282132,0.8322644818141065,0.5776240567080275,1.6245676594913274,0.00024424787378691035,0.1400508106345791,3.32037,0
3.9950154526096098,0.012157615515721306,0.1367731745518647,0.004179435586566567,0.1880746013954955,0.056921135084556304,0.8538170262683445,0.2436558588391852,0.9137094706469445,0.16818202861645357,0.8409101430822677,0.5753983354667394,1.6183078185002044,0.00024424787378691035,0.1400508106345791,3.32037,0
4.00298953534935,0.012016655491911594,0.13518737428400543,0.00436347595565026,0.19635641800426168,0.05852361125496919,0.8778541688245378,0.24115058754768295,0.9043147033038111,0.16991116087008598,0.8495558043504299,0.573172614225451,1.6120479775090808,0.00024424787378691035,0.1400508106345791,3.32037,0
4.0109636180890895,0.011875695468101896,0.13360157401614633,0.004547516324733931,0.2046382346130269,0.06007116696178205,0.9010675044267308,0.238645316256181,0.8949199359606788,0.17171129312325625,0.8585564656162812,0.5709637113422034,1.605835438149947,0.00024424787378691035,0.1400508106345791,3.32037,0
4.018937700828829,0.011734735444292202,0.13201577374828727,0.004731556693817604,0.21292005122179214,0.061609865382337516,0.9241479807350628,0.23614004496467902,0.8855251686175464,0.1735528384200337,0.8677641921001684,0.5690049126315994,1.6003263167763733,0.00024424787378691035,0.1400508106345791,3.32037,0
4.026911783568569,0.011710556828566006,0.13174376432136756,0.004894776690736328,0.22026495108313476,0.06314057186379031,0.9471085779568547,0.2338173243777034,0.8768149664163877,0.17539438371681138,0.8769719185840568,0.5670461139209952,1.5948171954027992,0.00024424787378691035,0.1400508106345791,3.32037,0
4.034885866308309,0.011748284469151033,0.13216820027794912,0.005010544402549562,0.22547449811473028,0.06466948987897331,0.9700423481845997,0.2321114601884455,0.8704179757066707,0.1772359290135888,0.886179645067944,0.5650873152103915,1.5893080740292258,0.00024424787378691035,0.1400508106345791,3.32037,0
4.042859949048048,0.011786012109736064,0.13259263623453071,0.005126312114362795,0.2306840451463258,0.06612282848409112,0.9918424272613668,0.23040559599918764,0.8640209849969537,0.17894675439558153,0.8947337719779076,0.5631285164997875,1.5837989526556522,0.00024424787378691035,0.1400508106345791,3.32037,0
4.0508340317877884,0.011823739750321097,0.13301707219111233,0.005242079826176042,0.23589359217792188,0.06754774273030051,1.0132161409545077,0.2286997318099296,0.857623994287236,0.18064622237485378,0.9032311118742689,0.5611797348136156,1.5783180041632938,0.00024424787378691035,0.1400508106345791,3.32037,0
4.058808114527528,0.011861467390906127,0.13344150814769393,0.005357847537989275,0.24110313920951737,0.06925447684038974,1.038817152605846,0.22699386762067172,0.851227003577519,0.18234569035412584,0.9117284517706292,0.5592426844728335,1.5728700500798443,0.00024424787378691035,0.1400508106345791,3.32037,0
4.066782197267267,0.011986516261600163,0.13484830794300182,0.005438662147342907,0.24473979663043083,0.07099719399473378,1.0649579099210067,0.22528800343141386,0.844830012867802,0.1840451583333979,0.9202257916669895,0.5573056341320516,1.567422095996395,0.00024424787378691035,0.1400508106345791,3.32037,0
4.074756280007008,0.012113602662024114,0.13627802994777127,0.005505175060389209,0.2477328777175144,0.07230232020105051,1.0845348030157578,0.22358213924215584,0.8384330221580844,0.18577224401177717,0.9288612200588858,0.5553685837912694,1.5619741419129451,0.00024424787378691035,0.1400508106345791,3.32037,0
4.082730362746747,0.012240689062448051,0.13770775195254056,0.005571687973435503,0.25072595880459764,0.07360744640736712,1.1041116961105069,0.22187627505289795,0.8320360314483674,0.187514522557733,0.9375726127886649,0.5534315334504875,1.5565261878294958,0.00024424787378691035,0.1400508106345791,3.32037,0
4.0907044454864865,0.01236777546287199,0.13913747395730988,0.005638200886481797,0.2537190398916809,0.07500743555704226,1.1251115333556339,0.2201704108636401,0.8256390407386504,0.1892568011036888,0.946284005518444,0.5512029381020235,1.550258263411941,0.00024424787378691035,0.1400508106345791,3.32037,0
