r (A),g(r)_weighted_U-F,g(r)_unweighted_U-F,g(r)_weighted_F-F,g(r)_unweighted_F-F,g(r)_weighted_Li-F,g(r)_unweighted_Li-F,g(r)_weighted_Na-F,g(r)_unweighted_Na-F,S_i_U-F,S_i_Li-F,S_i_Na-F,Average_SCL,lambda_BC
2.415255688516517,0.1316730598454592,4.106154586593533,0.20614099251541593,0.4595319572700524,0.15181530965634948,0.7899147001094856,0.27642876633320046,2.1574419591212095,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.420925302808809,0.12740839888399974,3.973163394714832,0.21341919256211112,0.47575660755454496,0.15013983284253754,0.7811969774508255,0.2737381781052845,2.136442741078082,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.4265949171011014,0.12271789682597294,3.826892573928879,0.22069739260880628,0.4919812578390375,0.14846435602872557,0.7724792547921653,0.27104758987736854,2.1154435230349553,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.4322645313933937,0.11855739459622304,3.6971495168960224,0.22797559265550146,0.5082059081235301,0.14678887921491363,0.7637615321335052,0.26835700164945253,2.094444304991828,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.437934145685686,0.11441794357224205,3.5680629305582556,0.2352537927021966,0.5244305584080226,0.14511340240110168,0.7550438094748451,0.2656664134215366,2.073445086948701,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.4436037599779783,0.11034446429817758,3.441033638277627,0.2425319927488918,0.5406552086925152,0.14348111648321846,0.7465508146363384,0.26297582519362056,2.052445868905574,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.4492733742702706,0.10684622460671844,3.3319428875124557,0.24981019279558694,0.5568798589770076,0.1424106729734485,0.7409811585461977,0.260359039954767,2.0320226606150635,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.454942988562563,0.10265906061702482,3.2013683976260747,0.2571235959102959,0.5731829843602608,0.14134022946367858,0.7354115024560571,0.25776856665682635,2.0118048089743135,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.460612602854855,0.09905637906088756,3.0890206826634903,0.2644497191519116,0.5895144656020112,0.1402697859539086,0.7298418463659164,0.2551780933588857,1.9915869573335632,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.4662822171471475,0.0962571247779074,3.0017274214102705,0.2717758423935274,0.6058459468437616,0.13919934244413867,0.7242721902757758,0.25258762006094504,1.9713691056928129,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.4719518314394398,0.09219843885750738,2.8751594520234187,0.27910196563514317,0.6221774280855119,0.1381288989343687,0.7187025341856351,0.24999714676300439,1.9511512540520626,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.477621445731732,0.08874221008680609,2.767378789556942,0.2864280888767589,0.6385089093272622,0.13705845542459877,0.7131328780954945,0.24740667346506373,1.9309334024113123,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.4832910600240243,0.08601211634770689,2.68224226321063,0.2937542121183747,0.6548403905690127,0.13598801191482882,0.7075632220053538,0.24480606254839235,1.91063642975756,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.4889606743163166,0.0829218441154774,2.5858737614450855,0.30108033535999046,0.671171871810763,0.1348060386132434,0.701413261977128,0.24202473165398708,1.8889289929615025,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.494630288608609,0.07988874984993893,2.4912883242673622,0.3084064586016063,0.6875033530525134,0.13358045835951754,0.6950364093344442,0.23924340075958178,1.867221556165445,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.500299902900901,0.0769481191937397,2.3995863157425985,0.31573258184322206,0.7038348342942637,0.1323548781057917,0.6886595566917604,0.2364620698651765,1.8455141193693876,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.5059695171931935,0.07414520163880117,2.312178817294834,0.3230587050848378,0.7201663155360141,0.13112929785206584,0.6822827040490765,0.2336807389707712,1.8238066825733301,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.511639131485486,0.0715699745520933,2.2318717254264127,0.3371036673243318,0.7514755127458606,0.12990371759834002,0.6759058514063927,0.23089940807636594,1.8020992457772727,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.517308745777778,0.06904648311244933,2.153177982292586,0.3514349639535184,0.7834230099896964,0.12867813734461417,0.6695289987637089,0.22811807718196064,1.7803918089812152,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.5229783600700704,0.06661045770977897,2.0772118211661326,0.36576626058270506,0.8153705072335323,0.12745255709088832,0.663152146121025,0.22535559803865832,1.7588315043355918,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.5286479743623627,0.06418718453535388,2.0016433315190243,0.38009755721189176,0.8473180044773683,0.12633498851506442,0.657337292214512,0.22311526438354246,1.7413463854961426,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.534317588654655,0.061785959485069854,1.92676240093809,0.39442885384107834,0.8792655017212041,0.1254041680774688,0.6524941130352612,0.22087493072842662,1.7238612666566937,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.5399872029469472,0.05951358278307924,1.855899537811052,0.40710360020887343,0.9075201973798503,0.12447334763987314,0.6476509338560104,0.2186345970733108,1.7063761478172446,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.5456568172392395,0.05746906135429601,1.7921422206192124,0.41684890497038923,0.9292445468971722,0.12354252720227749,0.6428077546767595,0.21639426341819493,1.6888910289777954,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.551326431531532,0.05541722490089025,1.7281567882613693,0.42659420973190504,0.950968896414494,0.12261170676468183,0.6379645754975087,0.21415392976307907,1.6714059101383463,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.556996045823824,0.05326751147530445,1.6611191143993744,0.43633951449342084,0.9726932459318158,0.1216808863270862,0.6331213963182579,0.2119135961079632,1.6539207912988971,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.5626656601161164,0.05111779804971865,1.5940814405373795,0.4460848192549366,0.9944175954491375,0.12075006588949054,0.6282782171390071,0.20967326245284737,1.636435672459448,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.5683352744084087,0.04970926652814819,1.5501571315371463,0.45583012401645234,1.0161419449664593,0.11982097881978758,0.6234440568971891,0.20740625972854582,1.6187424096933187,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.574004888700701,0.048324578417696044,1.5069763666759988,0.46557542877796815,1.037866294483781,0.11901426775644483,0.6192466348511659,0.2051041521672726,1.600775164413519,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.5796745029929933,0.046939890307243916,1.4637956018148515,0.47476725142146,1.0583568150672944,0.11820755669310205,0.6150492128051427,0.20280204460599938,1.5828079191337194,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.5853441172852856,0.045582904269673964,1.4214787114148644,0.4836951899127366,1.0782590819537612,0.11740084562975932,0.6108517907591196,0.20049993704472613,1.5648406738539196,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.591013731577578,0.04427961150131073,1.3808362171584858,0.492623128404013,1.0981613488402278,0.11659413456641657,0.6066543687130964,0.1981978294834529,1.54687342857412,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.59668334586987,0.0429763187329475,1.3401937229021073,0.5015510668952895,1.1180636157266943,0.11578742350307379,0.6024569466670732,0.19589572192217972,1.5289061832943203,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.6023529601621624,0.04167302596458427,1.2995512286457287,0.5104790053865661,1.1379658826131611,0.11498071243973106,0.59825952462105,0.1935936143609065,1.5109389380145206,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.6080225744544547,0.04036973319622104,1.2589087343893501,0.5194069438778426,1.1578681494996277,0.11417400137638828,0.5940621025750268,0.1913515173938018,1.493440057064412,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.613692188746747,0.03921632333302763,1.2229402590950689,0.528334882369119,1.1777704163860943,0.11338781470955749,0.589971471619786,0.18923131526997072,1.476892528077297,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.6193618030390393,0.038063561261708324,1.1869919848470616,0.5370627077791061,1.1972265888068356,0.11261213101591774,0.5859354889930785,0.18711111314613965,1.4603449990901822,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.6250314173313316,0.036910799190389004,1.151043710599054,0.5457692738510482,1.2166353696578416,0.111836447322278,0.5818995063663709,0.1849909110223086,1.4437974701030674,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.630701031623624,0.0357580371190697,1.1150954363510468,0.5544758399229903,1.2360441505088475,0.11106076362863826,0.5778635237396633,0.18287070889847754,1.4272499411159525,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.636370645915916,0.03439955133607108,1.0727317771847087,0.5631824059949322,1.2554529313598533,0.1102850799349985,0.5738275411129558,0.18075050677464646,1.4107024121288376,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.6420402602082085,0.0330379871371646,1.0302721192497966,0.5718889720668743,1.2748617122108592,0.10950939624135876,0.5697915584862482,0.17863030465081542,1.3941548831417228,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.6477098745005008,0.03167642293825811,0.9878124613148844,0.5805955381388164,1.2942704930618651,0.10873371254771902,0.5657555758595406,0.17651010252698435,1.3776073541546079,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.653379488792793,0.030314858739351625,0.9453528033799723,0.5893021042107583,1.313679273912871,0.10799638114569896,0.5619191451686809,0.17471338797048988,1.3635845466727243,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.6590491030850854,0.029190156552009072,0.9102795617424752,0.5976580899986497,1.3323065370165124,0.10734480682631212,0.558528919675201,0.17292414421285288,1.3496200464905372,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.6647187173773776,0.028071573412857376,0.875397139379809,0.6058173989181922,1.350495365701268,0.10669323250692526,0.5551386941817211,0.1711349004552159,1.3356555463083502,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.67038833166967,0.02695299027370568,0.8405147170171428,0.6139767078377347,1.3686841943860235,0.1060416581875384,0.5517484686882411,0.16934565669757895,1.3216910461261633,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.6760579459619622,0.025834407134553983,0.8056322946544766,0.6221360167572773,1.386873023070779,0.10539008386815156,0.5483582431947612,0.16755641293994197,1.3077265459439762,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.6817275602542545,0.024928006492343367,0.7773666710054733,0.6302953256768198,1.4050618517555347,0.10473850954876472,0.5449680177012813,0.16576716918230497,1.293762045761789,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.687397174546547,0.024146128186018755,0.752984210406161,0.6384546345963623,1.4232506804402902,0.10408693522937786,0.5415777922078013,0.16397792542466802,1.2797975455796022,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.693066788838839,0.023364249879694144,0.7286017498068489,0.6466139435159048,1.4414395091250458,0.10343536090999102,0.5381875667143214,0.16229209848843046,1.2666401820522781,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.6987364031311314,0.022582371573369533,0.7042192892075366,0.6544254676092991,1.4588530517305087,0.10293288882083361,0.5355731394176371,0.16066833393131708,1.253967196408564,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.7044060174234237,0.021800493267044918,0.6798368286082244,0.6613777781481065,1.4743512252401199,0.10243719000106973,0.5329939543180265,0.1590445693742037,1.2412942107648497,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.710075631715716,0.021018614960720303,0.6554543680089121,0.6683300886869139,1.4898493987497312,0.10194149118130587,0.5304147692184161,0.1574208048170903,1.2286212251211355,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.7157452460080083,0.020407036380118704,0.6363826141000488,0.6752823992257213,1.5053475722593423,0.10144579236154201,0.5278355841188057,0.15579704025997693,1.2159482394774213,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.7214148603003006,0.019902287303839,0.6206422816654773,0.6822347097645288,1.5208457457689537,0.10095009354177814,0.5252563990191953,0.15417327570286354,1.203275253833707,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.727084474592593,0.019397538227559286,0.6049019492309056,0.6891870203033361,1.5363439192785648,0.10045439472201428,0.5226772139195849,0.15254951114575016,1.1906022681899928,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.732754088884885,0.018892789151279583,0.589161616796334,0.6961393308421435,1.551842092788176,0.0999586959022504,0.5200980288199744,0.1510187443826207,1.17865510187944,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.7384237031771774,0.018388040074999872,0.5734212843617623,0.703091641380951,1.5673402662977873,0.09985632317322643,0.519565370264461,0.14973628065698233,1.1686458648183158,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.7440933174694697,0.01788329099872017,0.5576809519271908,0.7081127658699081,1.5785334168495122,0.0997798247118528,0.5191673388715036,0.14845381693134396,1.1586366277571916,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.749762931761762,0.017378541922440455,0.5419406194926191,0.7130011093376337,1.5894305703662455,0.09970332625047917,0.5187693074785461,0.1471713532057056,1.1486273906960673,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.7554325460540543,0.016903637197687484,0.5271309673433635,0.7178894528053594,1.6003277238829787,0.09962682778910555,0.5183712760855886,0.14588888948006723,1.1386181536349431,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.7611021603463466,0.016512780217025184,0.5149422995495699,0.7227777962730851,1.611224877399712,0.09955032932773192,0.5179732446926312,0.14460642575442886,1.128608916573819,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.766771774638639,0.016121923236362884,0.5027536317557764,0.7276661397408106,1.622122030916445,0.09947383086635832,0.5175752132996738,0.1433239620287905,1.1185996795126947,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.772441388930931,0.01573106625570058,0.49056496396198274,0.7325544832085363,1.6330191844331783,0.09939733240498469,0.5171771819067164,0.14204149830315213,1.1085904424515705,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.7781110032232235,0.01534020927503828,0.47837629616818916,0.737442826676262,1.6439163379499115,0.09932083394361106,0.5167791505137589,0.14087321611698672,1.0994723573768463,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.7837806175155158,0.01494935229437598,0.46618762837439554,0.7414402156971077,1.6528273651954104,0.09924433548223743,0.5163811191208014,0.13971486178302778,1.0904317561515724,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.789450231807808,0.01455849531371368,0.45399896058060196,0.7448008439995595,1.6603189178586553,0.09914846206201303,0.5158822773099428,0.13855650744906886,1.0813911549262984,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.7951198461001003,0.01416763833305138,0.4418102927868084,0.7481614723020112,1.6678104705219001,0.09899332531805713,0.5150750807573996,0.13739815311510992,1.0723505537010245,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.8007894603923926,0.013814451370005526,0.4307963445278564,0.751522100604463,1.675302023185145,0.0988381885741012,0.5142678842048563,0.136239798781151,1.0633099524757506,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.806459074684685,0.0134650097008054,0.4198991912725356,0.7548827289069149,1.6827935758483898,0.0986830518301453,0.513460687652313,0.13508144444719206,1.0542693512504766,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.812128688976977,0.013115568031605273,0.4090020380172148,0.7582433572093666,1.6902851285116347,0.0985279150861894,0.5126534910997698,0.13392309011323314,1.0452287500252027,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.8177983032692695,0.012766126362405147,0.398104884761894,0.7616039855118184,1.6977766811748796,0.09837277834223349,0.5118462945472265,0.1326942994537464,1.0356384148263058,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.823467917561562,0.01241668469320502,0.38720773150657317,0.7647503037378038,1.704790491261553,0.09821764159827757,0.5110390979946833,0.13141183569734294,1.0256291775250694,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.829137531853854,0.012067243024004895,0.37631057825125236,0.7671820605406452,1.7102113925077276,0.09806250485432168,0.51023190144214,0.1301293719409395,1.0156199402238333,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.8348071461461464,0.011717801354804769,0.36541342499593155,0.7696138173434866,1.715632293753902,0.09804604602048193,0.510146264,0.12884690818453606,1.0056107029225971,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.8404767604384387,0.011441902419428841,0.3568096629184058,0.7720455741463278,1.7210531950000763,0.09804604602048193,0.510146264,0.12756444442813264,0.995601465621361,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.846146374730731,0.011224472049517422,0.3500292120674546,0.7744773309491693,1.7264740962462508,0.09804604602048193,0.510146264,0.1262819806717292,0.9855922283201247,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.8518159890230232,0.011007041679606007,0.3432487612165034,0.7769090877520105,1.7318949974924251,0.09804604602048193,0.510146264,0.12499951691532576,0.9755829910188886,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.8574856033153155,0.01078961130969459,0.3364683103655522,0.779340844554852,1.7373158987385997,0.09804604602048193,0.510146264,0.12379490220329588,0.9661813416942472,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.863155217607608,0.010572180939783172,0.32968785951460094,0.7817726013576933,1.742736799984774,0.09804604602048193,0.510146264,0.12287442420484136,0.95899729249902,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.8688248318999,0.010354750569871755,0.32290740866364975,0.7840202134721098,1.7477472036969055,0.09804604602048193,0.510146264,0.12195394620638686,0.9518132433037929,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.8744944461921924,0.01013732019996034,0.31612695781269856,0.7862422974440638,1.7527006997696193,0.09799564819322641,0.5098840375836206,0.12103346820793236,0.9446291941085657,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.8801640604844847,0.009933131149230095,0.30975943048271765,0.7884643814160178,1.757654195842333,0.09790256613639696,0.5093997195976911,0.12011299020947784,0.9374451449133385,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.885833674776777,0.00978041219857172,0.3049969709451203,0.7906864653879718,1.7626076919150468,0.09780948407956751,0.5089154016117617,0.11919251221102334,0.9302610957181114,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.8915032890690693,0.009627693247913346,0.30023451140752294,0.7929085493599258,1.7675611879877606,0.09771640202273806,0.5084310836258323,0.11827203421256882,0.9230770465228842,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.8971729033613616,0.009474974297254973,0.2954720518699256,0.7951306333318797,1.7725146840604742,0.0976233199659086,0.5079467656399029,0.1173515562141143,0.915892997327657,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.902842517653654,0.009322255346596598,0.29070959233232824,0.7973527173038337,1.777468180133188,0.09753023790907914,0.5074624476539735,0.11643999950100795,0.9087785760354686,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.908512131945946,0.009169536395938224,0.2859471327947309,0.7991426325381177,1.7814582805053714,0.09743715585224969,0.5069781296680441,0.11552986396783436,0.9016752466179037,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.9141817462382384,0.00901681744527985,0.28118467325713353,0.800542750647568,1.7845794404813369,0.09734993676507807,0.5065243174718767,0.11461972843466081,0.8945719172003388,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.9198513605305307,0.008864098494621477,0.2764222137195362,0.8019428687570183,1.7877006004573024,0.09728788207795162,0.5062014389052628,0.11370959290148724,0.8874685877827738,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.925520974822823,0.00868491056829761,0.27083433320395855,0.8033429868664684,1.7908217604332677,0.09722582739082516,0.505878560338649,0.11279945736831366,0.8803652583652088,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.9311905891151153,0.008501130136223316,0.265103237830511,0.8047431049759186,1.7939429204092332,0.09716377270369872,0.5055556817720351,0.1118893218351401,0.8732619289476439,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.9368602034074076,0.008317349704149025,0.2593721424570634,0.8061432230853689,1.7970640803851987,0.09710171801657226,0.5052328032054213,0.11097918630196653,0.8661585995300789,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.9425298176997,0.008133569272074733,0.25364104708361584,0.8075433411948192,1.8001852403611642,0.09703966332944582,0.5049099246388075,0.11011653328269176,0.8594258566081552,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.948199431991992,0.00794978884000044,0.24790995171016827,0.808617445933238,1.8025796474450524,0.09697760864231937,0.5045870460721936,0.10929947978020786,0.8530490039654712,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.9538690462842845,0.007766008407926148,0.2421788563367207,0.8081363709018238,1.80150722925165,0.09691555395519291,0.5042641675055798,0.10848242627772395,0.8466721513227873,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.9595386605765768,0.007582227975851856,0.23644776096327313,0.8076552958704096,1.800434811058248,0.09715197033440592,0.5054942725174507,0.10766537277524005,0.8402952986801034,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.965208274868869,0.007430782201150848,0.23172500474314267,0.8071742208389955,1.799362392864846,0.09744673015053612,0.5070279459808837,0.10684831927275613,0.8339184460374195,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.9708778891611614,0.007311713183968176,0.2280119005470403,0.8066931458075813,1.7982899746714438,0.09774148996666632,0.5085616194443168,0.10603126577027225,0.8275415933947357,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.9765475034534536,0.007192644166785504,0.2242987963509379,0.8062120707761671,1.7972175564780415,0.09803624978279651,0.5100952929077498,0.10521421226778833,0.8211647407520517,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.982217117745746,0.0070735751496028305,0.2205856921548355,0.8057309957447529,1.7961451382846394,0.09833100959892671,0.5116289663711828,0.10443302755845821,0.8150678330673383,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.9878867320380382,0.006954506132420158,0.21687258795873313,0.8052499207133388,1.7950727200912373,0.09862576941505691,0.5131626398346159,0.10384350794362433,0.8104668128130479,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.9935563463303305,0.006835437115237486,0.21315948376263075,0.8039833316849215,1.7922492247340884,0.0989205292311871,0.5146963132980489,0.10325398832879046,0.8058657925587575,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
2.999225960622623,0.006716368098054814,0.20944637956652837,0.8025452793092707,1.789043501239814,0.09920778018684015,0.5161909171888189,0.10266446871395658,0.801264772304467,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.004895574914915,0.006601871379193472,0.20587586007032924,0.8011072269336197,1.7858377777455396,0.09948702630504895,0.5176438708745899,0.10207494909912271,0.7966637520501766,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.0105651892072074,0.006513863847788138,0.20313139184608567,0.7996691745579687,1.782632054251265,0.09976627242325777,0.5190968245603608,0.10148542948428883,0.7920627317958862,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.0162348034994997,0.006425856316382805,0.2003869236218421,0.7982311221823178,1.7794263307569906,0.10004551854146658,0.5205497782461318,0.10089590986945496,0.7874617115415957,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.021904417791792,0.006337848784977471,0.19764245539759853,0.7967930698066669,1.7762206072627162,0.1003247646596754,0.5220027319319027,0.10030639025462108,0.7828606912873053,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.0275740320840843,0.006249841253572138,0.19489798717335496,0.7953550174310159,1.7730148837684416,0.1006040107778842,0.5234556856176736,0.09985010924349683,0.7792995575760505,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.0332436463763766,0.006161833722166806,0.19215351894911142,0.7936068555939432,1.7691178605669318,0.100883256896093,0.5249086393034446,0.09942606881176001,0.7759900517242241,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.038913260668669,0.006073826190761472,0.18940905072486786,0.7915066784602738,1.764436120670988,0.1011645437124075,0.5263722110055132,0.09900202838002319,0.7726805458723977,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.044582874960961,0.005985818659356139,0.1866645825006243,0.7894065013266044,1.759754380775044,0.1014593035285377,0.5279058844689463,0.09857798794828636,0.7693710400205711,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.0502524892532534,0.00592043944719828,0.18462576641945366,0.7873063241929351,1.7550726408791002,0.1017540633446679,0.5294395579323793,0.09815394751654953,0.7660615341687447,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.0559221035455457,0.0058609049393594775,0.18276921434486984,0.7852061470592656,1.7503909009831562,0.1020488231607981,0.5309732313958123,0.09772990708481272,0.7627520283169182,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.061591717837838,0.005801370431520675,0.18091266227028605,0.7831059699255963,1.7457091610872124,0.10234358297692829,0.5325069048592453,0.09730586665307588,0.7594425224650917,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.0672613321301303,0.005741835923681873,0.17905611019570222,0.781005792791927,1.7410274211912684,0.10263834279305849,0.5340405783226784,0.09690991808772587,0.7563522650368533,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.0729309464224226,0.005682301415843072,0.17719955812111843,0.7788930274313369,1.7363176194698486,0.10293310260918868,0.5355742517861114,0.09654793236054202,0.7535270771709562,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.078600560714715,0.005622766908004269,0.1753430060465346,0.7766842204617049,1.7313937206489443,0.10322786242531888,0.5371079252495444,0.09618594663335817,0.7507018893050592,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.084270175007007,0.005563232400165468,0.1734864539719508,0.7744754134920729,1.7264698218280399,0.10349844979450246,0.5385158263437482,0.09582396090617432,0.7478767014391622,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
