r (A),g(r)_weighted_K-Na,g(r)_unweighted_K-Na,g(r)_weighted_Na-Zn,g(r)_unweighted_Na-Zn,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,g(r)_weighted_Na-Cl,g(r)_unweighted_Na-Cl,g(r)_weighted_K-Cl,g(r)_unweighted_K-Cl,g(r)_weighted_Zn-Cl,g(r)_unweighted_Zn-Cl,S_i_Na-Cl,S_i_K-Cl,S_i_Zn-Cl,Average_SCL,lambda_BC
1.7630898054054056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
1.7826796921321322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
1.802269578858859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
1.8218594655855858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
1.8414493523123125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
1.8610392390390391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
1.880629125765766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
1.9002190124924927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
1.9198088992192193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
1.939398785945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
1.9589886726726728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
1.9785785593993996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
1.9981684461261262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
2.017758332852853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
2.0373482195795796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
2.0569381063063066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
2.076527993033033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.76937,0
2.0961178797597597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002562939385860014,0.019037312588275346,1.0,1.0,1.0,2.76937,0
2.1157077664864867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007360893004451045,0.054676135466840775,1.0,1.0,1.0,2.76937,0
2.1352976532132133,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007594126850131023,-0.009922781704583699,0.0,0.0,0.012158846623041966,0.09031495834540539,1.0,1.0,1.0,2.76937,0
2.1548875399399403,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005130445958431609,-0.0067036403654229465,0.0,0.0,0.016956800241632996,0.1259537812239708,1.0,1.0,1.0,2.76937,0
2.174477426666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002666765066732249,-0.003484499026262267,0.0,0.0,0.021754753860223918,0.16159260410253543,1.0,1.0,1.0,2.76937,0
2.1940673133933934,0.0,0.0,0.0,0.0,0.0,0.0,-2.03084175032889e-05,-0.0002653576871015865,0.0,0.0,0.02655270747881484,0.19723142698110005,1.0,1.0,1.0,2.76937,0
2.2136572001201205,0.0,0.0,0.0,0.0,0.0,0.0,0.00022605967166665266,0.002953783652059167,0.0,0.0,0.04451372633585279,0.3306444652573066,1.0,1.0,1.0,2.76937,0
2.233247086846847,0.0,0.0,0.0,0.0,0.0,0.0,0.00047242776083658865,0.006172924991219847,0.0,0.0,0.07885568500639967,0.5857338386977375,1.0,1.0,1.0,2.76937,0
2.2528369735735736,0.0,0.0,0.0,0.0,0.0,0.0,0.0007187958500065246,0.009392066330380528,0.0,0.0,0.12763801602799577,0.9480851645100019,1.0,1.0,1.0,2.76937,0
2.2724268603003006,0.0,0.0,0.0,0.0,0.0,0.0,0.0009651639391764662,0.012611207669541281,0.0,0.0,0.176420347049593,1.3104364903222745,1.0,1.0,1.0,2.76937,0
2.292016747027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0012115320283464018,0.015830349008701956,0.0,0.0,0.2675675879198438,1.9874710411895522,1.0,1.0,1.0,2.76937,0
2.3116066337537537,0.0,0.0,0.0,0.0,0.0,0.0,0.004472195429667024,0.05843544605533833,0.0,0.0,0.4035396870839407,2.997461121076783,1.0,1.0,1.0,2.76937,0
2.3311965204804808,0.0,0.0,0.0,0.0,0.0,0.0,0.008011851159191901,0.10468596544565946,0.0,0.0,0.5433829543587252,4.036205933834996,1.0,1.0,1.0,2.76937,0
2.3507864072072073,0.0,0.0,0.0,0.0,0.0,0.0,0.011551506888716699,0.15093648483597955,0.0,0.0,0.6715556506267509,4.988262661199891,1.0,1.0,1.0,2.76937,0
2.370376293933934,0.0,0.0,0.0,0.0,0.0,0.0,0.015630536950654823,0.2042346791772397,0.0,0.0,0.8001580014310711,5.943510828735995,1.0,1.0,1.0,2.76937,0
2.389966180660661,0.0,0.0,0.0,0.0,0.0,0.0,0.025485260157730488,0.33300032804340224,0.0,0.0,1.0672372193957878,7.927354296231931,1.0,1.0,1.0,2.76937,0
2.4095560673873875,0.0,0.0,0.0,0.0,0.0,0.0,0.035339983364805934,0.4617659769095619,0.0,0.0,1.1712811589102976,8.700184512342833,1.0,1.0,1.0,2.76937,0
2.4291459541141145,0.0,0.0,0.0,0.0,0.0,0.0,0.05666001058736878,0.7403417503200667,0.0,0.0,1.2712367886857043,9.442647084610735,1.0,1.0,1.0,2.76937,0
2.448735840840841,0.0,0.0,0.0,0.0,0.0,0.0,0.07357876495688682,0.9614087796643325,0.0,0.0,1.3048323290852484,9.692192121721918,1.0,1.0,1.0,2.76937,0
2.4683257275675676,0.0,0.0,0.0,0.0,0.0,0.0,0.0930339125355156,1.2156173098390197,0.0,0.0,1.328077876457221,9.86485822301456,1.0,1.0,0.019751162698618492,2.76937,0
2.4879156142942946,0.0,0.0,0.0,0.0,0.0,0.0,0.11197565302966435,1.4631174632306747,0.0,0.0,1.3153108572848946,9.770025806709668,1.0,1.0,0.019751162698618492,2.76937,0
2.507505501021021,0.0,0.0,0.0,0.0,0.0,0.0,0.12261762739305024,1.6021696421020775,0.0,0.0,1.2967301609396475,9.632009852690686,1.0,1.0,0.019751162698618492,2.76937,0
2.527095387747748,0.0,0.0,0.0,0.0,0.0,0.0,0.17144576180848958,2.240177050206033,0.0003702399228352342,0.0027081266266697846,1.2696077300015391,9.43054656457261,1.0,1.0,0.019751162698618492,2.76937,0
2.546685274474475,0.0,0.0,0.0,0.0,0.0,0.0,0.20641209701963006,2.6970607949165384,0.0022639035172658255,0.016559363313305837,1.2145977473473226,9.021936731253234,1.0,1.0,0.019751162698618492,2.76937,0
2.5662751612012014,0.0,0.0,0.0,0.0,0.0,0.0,0.24866681568085883,3.24917739441308,0.004157567111696374,0.030410599999941577,1.140635152712523,8.47254838376795,1.0,1.0,0.019751162698618492,2.76937,0
2.585865047927928,0.0,0.0,0.0,0.0,0.0,0.0,0.27607233179500207,3.6072685341435187,0.006051230706126924,0.04426183668657732,1.0810360960674292,8.029851269049317,1.0,1.0,0.019751162698618492,2.76937,0
2.605454934654655,0.0,0.0,0.0,0.0,0.0,0.0,0.29755059407587614,3.8879118684107494,0.007944894300557516,0.05811307337321337,0.9913766959527739,7.363868282531206,1.0,1.0,0.019751162698618492,2.76937,0
2.6250448213813815,0.0,0.0,0.0,0.0,0.0,0.0,0.31528996274949733,4.119701363634202,0.009838557894988064,0.07196431005984912,0.9073646066765424,6.739833077652946,1.0,1.0,0.019751162698618492,2.76937,0
2.6446347081081085,0.0,0.0,0.0,0.0,0.0,0.0,0.3290103751430405,4.298977611930797,0.011732221489418656,0.08581554674648517,0.839927903097506,6.238918536700512,1.0,1.0,0.019751162698618492,2.76937,0
2.664224594834835,0.0,0.0,0.0,0.0,0.0,0.0,0.34798153167956364,4.546862126780793,0.014085728994888977,0.10303032005570435,0.7566951304238115,5.620672034375884,1.0,1.0,0.019751162698618492,2.76937,0
2.6838144815615617,0.0,0.0,0.0,0.0,0.0,0.0,0.35499380267114494,4.63848718872145,0.02168225752236512,0.15859526566712065,0.6293335320816755,4.674640078739909,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.7034043682882887,0.0,0.0,0.0,0.0,0.0,0.0,0.3538675486002304,4.6237711146945975,0.029278786049841438,0.21416021127853824,0.5653954161527375,4.1997127722417344,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.7229942550150152,0.0,0.0,0.0,0.0,0.0,0.0,0.35274129452931596,4.609055040667746,0.043119002455192505,0.315394725047825,0.5090452925867857,3.7811484774201487,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.742584141741742,0.0,0.0,0.0,0.0,0.0,0.0,0.3516150404584015,4.594338966640894,0.07718912503687804,0.5646012542378898,0.4120961690836253,3.0610179977562084,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.762174028468469,0.0,0.0,0.0,0.0,0.0,0.0,0.3438999089649482,4.493530055830595,0.10141208247157163,0.7417805154673051,0.3151470455804628,2.340887518092252,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.7817639151951954,0.0,0.0,0.0,0.0,0.0,0.0,0.3321792992527223,4.340384007688096,0.11703802954097407,0.8560767885475411,0.23877812793171543,1.7736251921361477,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.801353801921922,0.0,0.0,0.0,0.0,0.0,0.0,0.32091306718435697,4.193175034683331,0.13645802342167448,0.9981246858011652,0.20966208933193678,1.5573535427891694,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.820943688648649,0.0,0.0,0.0,0.0,0.0,0.0,0.3086708002553789,4.033212810318593,0.17218400000172665,1.2594429890768406,0.1929043406210017,1.4328783007112968,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.8405335753753755,0.0,0.0,0.0,0.0,0.0,0.0,0.29068608072430707,3.79821746530153,0.20291256522586218,1.4842076364049306,0.17344907213595437,1.2883660934846768,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.860123462102102,0.0,0.0,0.0,0.0,0.0,0.0,0.2771710312198807,3.6216245684410415,0.2322526329495796,1.6988160935978465,0.14225506224717854,1.0566594365068698,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.879713348828829,0.0,0.0,0.0,0.0,0.0,0.0,0.2636559821439545,3.445031677179504,0.26846660185551346,1.9637038255866943,0.12562876778086574,0.9331606262399625,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.8993032355555557,0.0,0.0,0.0,0.0,0.0,0.0,0.25014093304196616,3.2684387855774277,0.31870312372420884,2.3311597753991,0.1109661082651959,0.8242475422570615,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.9188931222822827,0.0,0.0,0.0,0.0,0.0023575109298052516,0.004886023198723996,0.23655754123224565,3.0909529015572508,0.36442663174692935,2.665605203630739,0.09915502137393328,0.7365157159030031,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.9384830090090093,0.0,0.0,0.0,0.0,0.008581842532126542,0.017786166405273206,0.22266707415558376,2.9094546525860148,0.4118541806067763,3.0125148694535486,0.08734393448267093,0.6487838895489467,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.958072895735736,0.0,0.0,0.0,0.0,0.014806174134447833,0.030686309611822418,0.2028902730218857,2.651043271873743,0.429884963394756,3.144401356988167,0.07690877680081919,0.5712723573631422,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.977662782462463,0.0,0.0,0.0,0.0,0.02103050573676927,0.043586452818371924,0.1881835355385845,2.458879316078221,0.4487433226981277,3.2823411679455456,0.0667829993247146,0.49605887706179824,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
2.9972526691891894,0.0,0.0,0.0,0.0,0.027254837339090558,0.056486596024921135,0.17556790127213073,2.2940385287680556,0.4620317652026411,3.3795397215155187,0.05723059304245063,0.4251043529833279,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
3.016842555915916,0.0,0.0,0.0,0.0,0.03347916894141185,0.06938673923147035,0.16469024873469268,2.1519068871489186,0.47188754880727296,3.451630029340796,0.05229786049545306,0.38846440280360817,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
3.036432442642643,0.0,0.0,0.0,0.0,0.03970350054373328,0.08228688243801985,0.15239664091340915,1.9912738227035247,0.47736941996069665,3.491727275258726,0.04736512794845538,0.3518244526238876,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
3.0560223293693696,0.0,0.0,0.0,0.0,0.04592783214605457,0.09518702564456906,0.1393304608956057,1.820546029254538,0.48285129111412034,3.5318245211766555,0.0424323954014578,0.31518450244416785,5.567490003893127e-05,1.0,0.019751162698618492,2.76937,0
