r (A),g(r)_weighted_Na-F,g(r)_unweighted_Na-F,g(r)_weighted_Na-Na,g(r)_unweighted_Na-Na,g(r)_weighted_F-F,g(r)_unweighted_F-F,S_i_Na-F,Average_SCL,lambda_BC
2.982529303250391,0.20087024408076842,0.6026107322423053,0.46961869563381775,1.4088560869014533,0.426139405657437,1.278418216972311,0.7454349972512762,3.9325,5.22361
2.995275154973683,0.19702410943276477,0.5910723282982944,0.4787927838259797,1.4363783514779391,0.43371336218817536,1.3011400865645262,0.7454349972512762,3.9325,5.22361
3.0080210066969753,0.19317797478476118,0.5795339243542835,0.4868021468220314,1.4604064404660941,0.44153833708014445,1.3246150112404333,0.7454349972512762,3.9325,5.22361
3.020766858420268,0.19066954212604437,0.5720086263781331,0.4942084705120495,1.4826254115361486,0.4494932773397935,1.3484798320193805,0.7454349972512762,3.9325,5.22361
3.03351271014356,0.18816266918981406,0.5644880075694422,0.5016147942020673,1.5048443826062021,0.4574482175994422,1.3723446527983267,0.7454349972512762,3.9325,5.22361
3.046258561866852,0.18565579625358375,0.5569673887607512,0.5090211178920853,1.527063353676256,0.465403157859091,1.396209473577273,0.7454349972512762,3.9325,5.22361
3.0590044135901446,0.18314892331735336,0.5494467699520601,0.5163275888611807,1.548982766583542,0.4732617779233217,1.419785333769965,0.7454349972512762,3.9325,5.22361
3.0717502653134368,0.18064205038112305,0.5419261511433692,0.5211493189342704,1.5634479568028112,0.4787235606609809,1.4361706819829427,0.7454349972512762,3.9325,5.22361
3.084496117036729,0.1781351774448927,0.5344055323346781,0.5259710490073601,1.5779131470220806,0.4841853433986401,1.4525560301959204,0.7454349972512762,3.9325,5.22361
3.0972419687600214,0.17562830450866232,0.526884913525987,0.5307927790804501,1.5923783372413505,0.48964712613629957,1.4689413784088987,0.7454349972512762,3.9325,5.22361
3.1099878204833136,0.17320852230417938,0.5196255669125381,0.5356145091535398,1.6068435274606196,0.49510890887395875,1.4853267266218764,0.7454349972512762,3.9325,5.22361
3.1227336722066057,0.17181204376330056,0.5154361312899017,0.5404362392266296,1.621308717679889,0.500570691611618,1.5017120748348542,0.7454349972512762,3.9325,5.22361
3.1354795239298983,0.17041556522242174,0.5112466956672652,0.5449694459848791,1.6349083379546372,0.5057833474677356,1.517350042403207,0.7454349972512762,3.9325,5.22361
3.1482253756531904,0.16901908668154292,0.5070572600446288,0.5468569849618221,1.6405709548854663,0.5087115884081408,1.5261347652244224,0.7454349972512762,3.9325,5.22361
3.1609712273764825,0.16762260814066413,0.5028678244219924,0.5487445239387652,1.6462335718162955,0.511639829348546,1.534919488045638,0.7454349972512762,3.9325,5.22361
3.173717079099775,0.16622612959978528,0.4986783887993559,0.5506320629157083,1.651896188747125,0.5145680702889512,1.543704210866854,0.7454349972512762,3.9325,5.22361
3.186462930823067,0.16482965105890648,0.4944889531767195,0.5525196018926514,1.6575588056779542,0.5174963112293565,1.5524889336880696,0.7454349972512762,3.9325,5.22361
3.1992087825463593,0.1634331725180277,0.49029951755408313,0.5544071408695944,1.6632214226087834,0.5204245521697617,1.561273656509285,0.7454349972512762,3.9325,5.22361
3.211954634269652,0.16259508202356904,0.4877852460707071,0.5562946798465376,1.6688840395396127,0.5233527931101669,1.570058379330501,0.7454349972512762,3.9325,5.22361
3.224700485992944,0.16188117712847236,0.4856435313854171,0.5581822188234806,1.674546656470442,0.5262810340505721,1.5788431021517166,0.7454349972512762,3.9325,5.22361
3.237446337716236,0.1611672722333757,0.48350181670012715,0.5600697578004237,1.6802092734012712,0.5292092749909774,1.5876278249729323,0.7454349972512762,3.9325,5.22361
3.2501921894395287,0.16045336733827903,0.4813601020148371,0.5619572967773668,1.6858718903321006,0.5321375159313827,1.5964125477941482,0.7454349972512762,3.9325,5.22361
3.262938041162821,0.15973946244318238,0.47921838732954714,0.56384483575431,1.69153450726293,0.5350657568717878,1.6051972706153637,0.7454349972512762,3.9325,5.22361
3.275683892886113,0.1590255575480857,0.4770766726442571,0.5639280499992128,1.6917841499976385,0.5362143845285021,1.6086431535855064,0.7454349972512762,3.9325,5.22361
3.2884297446094055,0.15831165265298902,0.47493495795896706,0.5624605405936218,1.6873816217808657,0.5358335267446261,1.6075005802338784,0.7454349972512762,3.9325,5.22361
3.3011755963326976,0.15759774775789237,0.4727932432736771,0.560993031188031,1.6829790935640931,0.5354526689607501,1.6063580068822503,0.7454349972512762,3.9325,5.22361
3.3139214480559898,0.15702179914184755,0.47106539742554265,0.5595255217824402,1.6785765653473206,0.535071811176874,1.6052154335306221,0.7454349972512762,3.9325,5.22361
3.3266672997792823,0.15688845483672886,0.4706653645101866,0.5580580123768493,1.6741740371305478,0.534690953392998,1.604072860178994,0.7454349972512762,3.9325,5.22361
3.3394131515025745,0.15675511053161018,0.4702653315948306,0.5565905029712583,1.6697715089137752,0.534310095609122,1.602930286827366,0.7454349972512762,3.9325,5.22361
3.3521590032258666,0.15662176622649152,0.4698652986794746,0.5551229935656675,1.6653689806970027,0.5339292378252459,1.601787713475738,0.7454349972512762,3.9325,5.22361
3.364904854949159,0.15648842192137283,0.4694652657641185,0.5536554841600766,1.66096645248023,0.5335483800413698,1.6006451401241097,0.7454349972512762,3.9325,5.22361
3.3776507066724513,0.15635507761625417,0.4690652328487625,0.5521879747544858,1.6565639242634573,0.5331675222574939,1.5995025667724816,0.7454349972512762,3.9325,5.22361
3.3903965583957434,0.15622173331113548,0.46866519993340644,0.5507204653488948,1.6521613960466848,0.5327866644736179,1.5983599934208537,0.7454349972512762,3.9325,5.22361
3.403142410119036,0.1560883890060168,0.46826516701805043,0.5492529559433039,1.647758867829912,0.5324058066897418,1.5972174200692255,0.7454349972512762,3.9325,5.22361
3.415888261842328,0.15615808402768339,0.46847425208305016,0.5477854465377131,1.6433563396131394,0.5320249489058657,1.5960748467175974,0.7454349972512762,3.9325,5.22361
3.42863411356562,0.15666479238713424,0.46999437716140274,0.5451190990666611,1.6353572971999835,0.5316440911219897,1.5949322733659692,0.7454349972512762,3.9325,5.22361
3.4413799652889128,0.1571715007465851,0.47151450223975533,0.5418273996488754,1.6254821989466262,0.5312632333381138,1.5937897000143413,0.7454349972512762,3.9325,5.22361
3.454125817012205,0.15767820910603594,0.47303462731810786,0.5385357002310897,1.615607100693269,0.5308445690226471,1.5925337070679413,0.7454349972512762,3.9325,5.22361
3.466871668735497,0.1581849174654868,0.4745547523964604,0.5352440008133039,1.605732002439912,0.5282469526891671,1.5847408580675015,0.7454349972512762,3.9325,5.22361
3.4796175204587896,0.15869162582493768,0.47607487747481303,0.5319523013955181,1.5958569041865545,0.5256493363556871,1.5769480090670616,0.7454349972512762,3.9325,5.22361
3.4923633721820817,0.1591983341843885,0.47759500255316556,0.5286606019777325,1.5859818059331974,0.5230517200222072,1.5691551600666218,0.7454349972512762,3.9325,5.22361
3.505109223905374,0.15970504254383935,0.4791151276315181,0.5253689025599467,1.5761067076798403,0.5204541036887274,1.5613623110661823,0.7454349972512762,3.9325,5.22361
3.5178550756286664,0.1604022400372909,0.4812067201118727,0.5220772031421609,1.5662316094264828,0.5178564873552474,1.5535694620657423,0.7454349972512762,3.9325,5.22361
3.5306009273519585,0.16138898789516876,0.4841669636855063,0.5180168864463106,1.5540506593389318,0.5152588710217675,1.5457766130653026,0.7454349972512762,3.9325,5.22361
3.5433467790752506,0.16237573575304665,0.48712720725913994,0.5136819843089994,1.5410459529269982,0.5126612546882876,1.537983764064863,0.7454349972512762,3.9325,5.22361
3.556092630798543,0.16336248361092454,0.49008745083277366,0.509347082171688,1.5280412465150641,0.5100636383548076,1.530190915064423,0.7454349972512762,3.9325,5.22361
3.5688384825218353,0.16434923146880243,0.4930476944064073,0.5050121800343769,1.5150365401031307,0.5074660220213277,1.5223980660639833,0.7454349972512762,3.9325,5.22361
3.5815843342451275,0.1653359793266803,0.4960079379800409,0.5006772778970656,1.502031833691197,0.5048684056878479,1.5146052170635436,0.7454349972512762,3.9325,5.22361
3.59433018596842,0.1663227271845582,0.4989681815536746,0.4963423757597544,1.4890271272792632,0.5022707893543679,1.5068123680631036,0.7454349972512762,3.9325,5.22361
3.607076037691712,0.1673094750424361,0.5019284251273083,0.4920074736224432,1.4760224208673296,0.4995885424167078,1.4987656272501235,0.7454349972512762,3.9325,5.22361
3.6198218894150043,0.16842327777415417,0.5052698333224626,0.4879941358203786,1.4639824074611358,0.4963706952294494,1.4891120856883482,0.7454349972512762,3.9325,5.22361
3.632567741138297,0.16967671424226938,0.5090301427268081,0.48433419831115865,1.453002594933476,0.4931528480421908,1.4794585441265724,0.7454349972512762,3.9325,5.22361
3.645313592861589,0.17093015071038456,0.5127904521311537,0.4806742608019388,1.4420227824058165,0.48993500085493236,1.469805002564797,0.7454349972512762,3.9325,5.22361
3.658059444584881,0.17218358717849971,0.5165507615354992,0.477014323292719,1.431042969878157,0.4867171536676739,1.4601514610030217,0.7454349972512762,3.9325,5.22361
3.670805296308173,0.17343702364661487,0.5203110709398446,0.4733543857834992,1.4200631573504976,0.48349930648041545,1.4504979194412464,0.7454349972512762,3.9325,5.22361
3.6835511480314658,0.17469046011473005,0.5240713803441902,0.4696944482742792,1.4090833448228377,0.48028145929315685,1.4408443778794706,0.7454349972512762,3.9325,5.22361
3.696296999754758,0.1759438965828452,0.5278316897485357,0.4660345107650594,1.3981035322951783,0.4770636121058984,1.4311908363176953,0.7454349972512762,3.9325,5.22361
3.70904285147805,0.17719733305096036,0.5315919991528811,0.46235320248184203,1.3870596074455261,0.47384576491863994,1.42153729475592,0.7454349972512762,3.9325,5.22361
3.7217887032013426,0.17876216266620382,0.5362864879986114,0.4585943477426432,1.3757830432279297,0.4706631144450286,1.4119893433350859,0.7454349972512762,3.9325,5.22361
3.7345345549246347,0.18057564521581718,0.5417269356474516,0.4548354930034445,1.3645064790103336,0.4675085691696506,1.402525707508952,0.7454349972512762,3.9325,5.22361
3.747280406647927,0.1823891277654306,0.5471673832962918,0.45107663826424577,1.3532299147927374,0.4643540238942727,1.3930620716828181,0.7454349972512762,3.9325,5.22361
3.7600262583712194,0.18420261031504406,0.5526078309451322,0.4473177835250469,1.3419533505751409,0.46119947861889465,1.383598435856684,0.7454349972512762,3.9325,5.22361
3.7727721100945115,0.18601609286465748,0.5580482785939724,0.44355892878584824,1.3306767863575448,0.45804493334351665,1.37413480003055,0.7454349972512762,3.9325,5.22361
3.7855179618178036,0.18782957541427084,0.5634887262428125,0.43980007404664956,1.3194002221399488,0.45489038806813875,1.3646711642044163,0.7454349972512762,3.9325,5.22361
3.798263813541096,0.1896430579638843,0.568929173891653,0.43604121930745066,1.308123657922352,0.4517358427927607,1.355207528378282,0.7454349972512762,3.9325,5.22361
3.8110096652643883,0.19145654051349772,0.5743696215404932,0.43278889049378183,1.2983666714813455,0.4485812975173827,1.345743892552148,0.7454349972512762,3.9325,5.22361
3.8237555169876805,0.19357514111384705,0.5807254233415412,0.4295600533912663,1.288680160173799,0.4454267522420048,1.3362802567260144,0.7454349972512762,3.9325,5.22361
3.836501368710973,0.19586866316188767,0.587605989485663,0.4263312162887507,1.278993648866252,0.44246290085271706,1.3273887025581512,0.7454349972512762,3.9325,5.22361
3.849247220434265,0.19816218520992818,0.5944865556297846,0.4231023791862352,1.2693071375587057,0.4399126910173233,1.3197380730519699,0.7454349972512762,3.9325,5.22361
3.8619930721575573,0.2004557072579687,0.6013671217739062,0.4198735420837197,1.2596206262511591,0.43736248118192944,1.3120874435457883,0.7454349972512762,3.9325,5.22361
3.87473892388085,0.2027492293060093,0.608247687918028,0.4166447049812041,1.2499341149436123,0.4348122713465355,1.3044368140396065,0.7454349972512762,3.9325,5.22361
3.887484775604142,0.20504275135404984,0.6151282540621495,0.41341586787868856,1.2402476036360657,0.43226206151114166,1.296786184533425,0.7454349972512762,3.9325,5.22361
3.900230627327434,0.20733627340209038,0.6220088202062711,0.4101870307761731,1.2305610923285193,0.42971185167574777,1.2891355550272434,0.7454349972512762,3.9325,5.22361
3.9129764790507267,0.20962979545013097,0.6288893863503929,0.4069581936736574,1.2208745810209722,0.4271616418403539,1.2814849255210616,0.7454349972512762,3.9325,5.22361
3.9257223307740188,0.21219035014567522,0.6365710504370257,0.404296199883205,1.212888599649615,0.42461143200496,1.27383429601488,0.7454349972512762,3.9325,5.22361
3.938468182497311,0.21485723624804787,0.6445717087441436,0.4018599209908611,1.2055797629725833,0.42206122216956615,1.2661836665086985,0.7454349972512762,3.9325,5.22361
3.9512140342206035,0.21752412235042062,0.6525723670512619,0.399423642098517,1.198270926295551,0.4195110123341722,1.2585330370025167,0.7454349972512762,3.9325,5.22361
3.9639598859438956,0.22019100845279327,0.6605730253583798,0.396987363206173,1.1909620896185191,0.4169608024987784,1.2508824074963354,0.7454349972512762,3.9325,5.22361
3.9767057376671877,0.22285789455516594,0.6685736836654979,0.3945510843138291,1.1836532529414874,0.41445752530447355,1.2433725759134207,0.7454349972512762,3.9325,5.22361
3.9894515893904803,0.2255247806575387,0.6765743419726161,0.392114805421485,1.1763444162644552,0.4119694774466128,1.2359084323398384,0.7454349972512762,3.9325,5.22361
4.002197441113773,0.22819166675991143,0.6845750002797343,0.38967852652914103,1.1690355795874232,0.4094814295887521,1.2284442887662563,0.7454349972512762,3.9325,5.22361
4.0149432928370645,0.230858552862284,0.692575658586852,0.38724224763679715,1.1617267429103915,0.40699338173089156,1.2209801451926747,0.7454349972512762,3.9325,5.22361
4.027689144560357,0.2338645832567096,0.7015937497701289,0.38480596874445316,1.1544179062333595,0.4045053338730308,1.2135160016190925,0.7454349972512762,3.9325,5.22361
4.04043499628365,0.23695817113546208,0.7108745134063863,0.38236968985210906,1.1471090695563273,0.4020172860151701,1.2060518580455104,0.7454349972512762,3.9325,5.22361
4.053180848006941,0.2400517590142143,0.7201552770426429,0.37993341095976524,1.1398002328792958,0.3995292381573095,1.1985877144719286,0.7454349972512762,3.9325,5.22361
4.065926699730234,0.24314534689296674,0.7294360406789002,0.37768793288174296,1.133063798645229,0.39704119029944884,1.1911235708983465,0.7454349972512762,3.9325,5.22361
4.078672551453526,0.24623893477171893,0.7387168043151568,0.37563739378969646,1.1269121813690894,0.3945531424415883,1.183659427324765,0.7454349972512762,3.9325,5.22361
4.091418403176818,0.24933252265047137,0.7479975679514141,0.37358685469764985,1.1207605640929497,0.3920650945837275,1.1761952837511827,0.7454349972512762,3.9325,5.22361
4.104164254900111,0.2524261105292238,0.7572783315876714,0.3715363156056032,1.1146089468168097,0.38957704672586685,1.1687311401776006,0.7454349972512762,3.9325,5.22361
4.116910106623402,0.255519698407976,0.7665590952239281,0.36948577651355674,1.1084573295406703,0.3871327818536395,1.1613983455609185,0.7454349972512762,3.9325,5.22361
4.129655958346695,0.25895077980804865,0.776852339424146,0.3674352374215101,1.1023057122645303,0.3847266579479432,1.1541799738438296,0.7454349972512762,3.9325,5.22361
4.1424018100699875,0.2624303388390717,0.7872910165172151,0.3653846983294634,1.0961540949883903,0.38232053404224686,1.1469616021267406,0.7454349972512762,3.9325,5.22361
4.155147661793279,0.26590989787009445,0.7977296936102835,0.36333415923741696,1.090002477712251,0.3799144101365507,1.1397432304096522,0.7454349972512762,3.9325,5.22361
4.167893513516572,0.2693894569011175,0.8081683707033525,0.3612836201453703,1.083850860436111,0.3775082862308544,1.1325248586925634,0.7454349972512762,3.9325,5.22361
4.180639365239864,0.2728690159321405,0.8186070477964216,0.35923308105332374,1.0776992431599712,0.3751021623251581,1.1253064869754743,0.7454349972512762,3.9325,5.22361
4.193385216963156,0.2763485749631633,0.8290457248894899,0.3571825419612772,1.0715476258838317,0.372696038419462,1.118088115258386,0.7454349972512762,3.9325,5.22361
4.206131068686449,0.2798281339941863,0.839484401982559,0.35513200286923063,1.065396008607692,0.3702899145137657,1.110869743541297,0.7454349972512762,3.9325,5.22361
4.218876920409741,0.28358994738871857,0.8507698421661557,0.3529067915972346,1.0587203747917038,0.3678837906080693,1.103651371824208,0.7454349972512762,3.9325,5.22361
4.231622772133033,0.28752918060611404,0.8625875418183422,0.3505717846542683,1.051715353962805,0.3654776667023732,1.0964330001071196,0.7454349972512762,3.9325,5.22361
4.244368623856325,0.2914684138235098,0.8744052414705294,0.348236777711302,1.044710333133906,0.3630715427966769,1.0892146283900308,0.7454349972512762,3.9325,5.22361
4.257114475579618,0.29540764704090555,0.8862229411227167,0.3459017707683356,1.0377053123050068,0.3606654188909806,1.0819962566729417,0.7454349972512762,3.9325,5.22361
4.26986032730291,0.29934688025830103,0.8980406407749031,0.3435667638253693,1.030700291476108,0.35798667050444344,1.0739600115133303,0.7454349972512762,3.9325,5.22361
4.282606179026202,0.3032861134756968,0.9098583404270904,0.34123175688240304,1.023695270647209,0.35516358107321744,1.0654907432196523,0.7454349972512762,3.9325,5.22361
4.295352030749495,0.30722534669309254,0.9216760400792776,0.33889674993943664,1.01669024981831,0.3523404916419913,1.057021474925974,0.7454349972512762,3.9325,5.22361
4.3080978824727865,0.31115789193679655,0.9334736758103898,0.33656174299647046,1.0096852289894114,0.3495174022107655,1.0485522066322965,0.7454349972512762,3.9325,5.22361
4.320843734196079,0.3150782145072845,0.9452346435218536,0.33422673605350406,1.0026802081605122,0.34669431277953944,1.0400829383386183,0.7454349972512762,3.9325,5.22361
4.333589585919372,0.3189985370777725,0.9569956112333174,0.33189172911053766,0.995675187331613,0.34387122334831344,1.0316136700449403,0.06958028394765473,3.9325,5.22361
4.346335437642663,0.32291885964826017,0.9687565789447805,0.3295567221675714,0.9886701665027143,0.34104813391708755,1.0231444017512628,0.06958028394765473,3.9325,5.22361
4.359081289365956,0.3268391822187481,0.9805175466562444,0.3272217152246051,0.9816651456738152,0.3382250444858615,1.0146751334575845,0.06958028394765473,3.9325,5.22361
4.371827141089248,0.330759504789236,0.9922785143677081,0.32478136740294783,0.9743441022088436,0.3354019550546355,1.0062058651639065,0.06958028394765473,3.9325,5.22361
4.38457299281254,0.3346798273597237,1.0040394820791712,0.3223027320842722,0.9669081962528165,0.33257886562340966,0.997736596870229,0.06958028394765473,3.9325,5.22361
4.397318844535833,0.33860014993021165,1.015800449790635,0.3198240967655963,0.9594722902967889,0.3297651595014515,0.9892954785043546,0.06958028394765473,3.9325,5.22361
4.410064696259125,0.3425204725006996,1.0275614175020988,0.31734546144692044,0.9520363843407614,0.32704264977465786,0.9811279493239736,0.06958028394765473,3.9325,5.22361
4.422810547982417,0.34644079507118725,1.0393223852135618,0.3148668261282448,0.9446004783847344,0.32432014004786436,0.9729604201435932,0.06958028394765473,3.9325,5.22361
4.4355563997057095,0.3503611176416752,1.0510833529250256,0.3123881908095689,0.9371645724287068,0.3215976303210707,0.9647928909632122,0.06958028394765473,3.9325,5.22361
4.448302251429002,0.3541545298817578,1.0624635896452734,0.30990955549089305,0.9297286664726792,0.31887512059427703,0.9566253617828312,0.06958028394765473,3.9325,5.22361
4.461048103152294,0.3579148392861032,1.0737445178583096,0.30743092017221735,0.9222927605166521,0.3161526108674836,0.9484578326024508,0.06958028394765473,3.9325,5.22361
4.473793954875586,0.3616751486904487,1.0850254460713462,0.30495228485354153,0.9148568545606246,0.3134301011406899,0.9402903034220698,0.06958028394765473,3.9325,5.22361
4.486539806598879,0.36543545809479433,1.096306374284383,0.30247364953486566,0.907420948604597,0.31070759141389626,0.9321227742416888,0.06958028394765473,3.9325,5.22361
4.4992856583221705,0.36919576749913974,1.1075873024974192,0.29999501421618996,0.8999850426485699,0.30798508168710276,0.9239552450613083,0.06958028394765473,3.9325,5.22361
4.512031510045463,0.37295607690348526,1.1188682307104558,0.29757656759740303,0.8927297027922092,0.3052625719603091,0.9157877158809273,0.06958028394765473,3.9325,5.22361
4.524777361768756,0.3767163863078309,1.1301491589234927,0.2952152922267617,0.885645876680285,0.30256681503393035,0.907700445101791,0.06958028394765473,3.9325,5.22361
4.537523213492047,0.38047669571217624,1.1414300871365288,0.29285401685612045,0.8785620505683615,0.29998307302769056,0.8999492190830718,0.06958028394765473,3.9325,5.22361
4.55026906521534,0.3837947900069425,1.1513843700208275,0.2904927414854791,0.8714782244564373,0.2973993310214506,0.8921979930643519,0.06958028394765473,3.9325,5.22361
4.5630149169386325,0.3870483910518373,1.161145173155512,0.2881314661148377,0.8643943983445131,0.29481558901521066,0.884446767045632,0.06958028394765473,3.9325,5.22361
4.575760768661924,0.3903019920967319,1.1709059762901957,0.2857701907441965,0.8573105722325896,0.29223184700897087,0.8766955410269127,0.06958028394765473,3.9325,5.22361
4.588506620385217,0.3935555931416267,1.1806667794248802,0.2834089153735551,0.8502267461206654,0.2896481050027309,0.8689443150081928,0.06958028394765473,3.9325,5.22361
4.601252472108509,0.3968091941865215,1.1904275825595645,0.2810476400029137,0.8431429200087412,0.28706436299649096,0.8611930889894729,0.06958028394765473,3.9325,5.22361
4.613998323831801,0.4000627952314161,1.2001883856942483,0.27868636463227253,0.8360590938968177,0.2844806209902512,0.8534418629707536,0.06958028394765473,3.9325,5.22361
4.6267441755550935,0.4033163962763109,1.2099491888289327,0.27632508926163113,0.8289752677848935,0.2818968789840112,0.8456906369520337,0.06958028394765473,3.9325,5.22361
4.639490027278386,0.4065699973212057,1.2197099919636172,0.2740197962366384,0.8220593887099154,0.27931313697777127,0.8379394109333138,0.06958028394765473,3.9325,5.22361
4.652235879001678,0.4092140646740475,1.2276421940221425,0.2728596385685892,0.8185789157057676,0.2767293949715315,0.8301881849145945,0.06958028394765473,3.9325,5.22361
4.66498173072497,0.41182761305437277,1.2354828391631183,0.27169948090053986,0.8150984427016197,0.27414565296529153,0.8224369588958746,0.06958028394765473,3.9325,5.22361
4.677727582448263,0.414441161434698,1.2433234843040941,0.2705393232324905,0.8116179696974717,0.27238525434795746,0.8171557630438724,0.06958028394765473,3.9325,5.22361
4.690473434171555,0.4170547098150231,1.2511641294450693,0.2693791655644413,0.8081374966933239,0.2706483841627395,0.8119451524882186,0.06958028394765473,3.9325,5.22361
4.703219285894847,0.41966825819534836,1.259004774586045,0.26821900789639197,0.804657023689176,0.2689115139775215,0.8067345419325646,0.06958028394765473,3.9325,5.22361
4.71596513761814,0.4222818065756736,1.266845419727021,0.26705885022834264,0.801176550685028,0.26717464379230343,0.8015239313769104,0.06958028394765473,3.9325,5.22361
4.728710989341431,0.4248953549559987,1.2746860648679963,0.2658986925602934,0.7976960776808804,0.26543777360708554,0.7963133208212566,0.06958028394765473,3.9325,5.22361
4.741456841064724,0.4274816670527254,1.2824450011581763,0.2647385348922441,0.7942156046767324,0.26370090342186747,0.7911027102656024,0.06958028394765473,3.9325,5.22361
4.7542026927880165,0.4292418118802914,1.2877254356408743,0.26357837722419475,0.7907351316725844,0.2619640332366494,0.7858920997099483,0.06958028394765473,3.9325,5.22361
4.766948544511308,0.43100195670785735,1.293005870123572,0.2624182195561455,0.7872546586684367,0.26022716305143145,0.7806814891542945,0.06958028394765473,3.9325,5.22361
4.779694396234601,0.4327621015354233,1.29828630460627,0.2612580618880962,0.7837741856642887,0.25849029286621344,0.7754708785986404,0.06958028394765473,3.9325,5.22361
4.792440247957893,0.4345222463629894,1.3035667390889683,0.26009790422004686,0.7802937126601407,0.2567534226809954,0.7702602680429862,0.06958028394765473,3.9325,5.22361
4.805186099681185,0.43628239119055534,1.308847173571666,0.25893774655199764,0.776813239655993,0.2550165524957775,0.7650496574873324,0.06958028394765473,3.9325,5.22361
4.817931951404478,0.4380425360181213,1.314127608054364,0.2577775888839483,0.773332766651845,0.2532796823105594,0.7598390469316783,0.06958028394765473,3.9325,5.22361
4.83067780312777,0.4398026808456873,1.319408042537062,0.256617431215899,0.769852293647697,0.25154281212534135,0.7546284363760242,0.06958028394765473,3.9325,5.22361
4.843423654851062,0.4414557655763812,1.3243672967291438,0.25545727354784975,0.7663718206435494,0.25055831795343564,0.7516749538603069,0.06958028394765473,3.9325,5.22361
4.856169506574354,0.44225583140709307,1.3267674942212793,0.2542971158798004,0.7628913476394014,0.24979660238568352,0.7493898071570506,0.06958028394765473,3.9325,5.22361
4.868915358297647,0.4430558972378049,1.3291676917134148,0.2531369582117511,0.7594108746352534,0.24903488681793146,0.7471046604537944,0.06958028394765473,3.9325,5.22361
4.881661210020939,0.44385596306851666,1.33156788920555,0.25197680054370186,0.7559304016311057,0.24827317125017945,0.7448195137505383,0.06958028394765473,3.9325,5.22361
4.894407061744231,0.4446560288992285,1.3339680866976855,0.25081664287565253,0.7524499286269577,0.24751145568242733,0.742534367047282,0.06958028394765473,3.9325,5.22361
4.907152913467524,0.4454560947299403,1.336368284189821,0.24965648520760322,0.7489694556228097,0.24674974011467526,0.7402492203440258,0.06958028394765473,3.9325,5.22361
4.9198987651908155,0.4462561605606521,1.3387684816819563,0.248496327539554,0.745488982618662,0.24598802454692326,0.7379640736407698,0.06958028394765473,3.9325,5.22361
4.932644616914108,0.4470562263913639,1.3411686791740918,0.24733616987150467,0.742008509614514,0.24522630897917114,0.7356789269375135,0.06958028394765473,3.9325,5.22361
4.945390468637401,0.44765242625019175,1.3429572787505752,0.24617601220345534,0.738528036610366,0.24446459341141905,0.7333937802342572,0.06958028394765473,3.9325,5.22361
4.958136320360692,0.4473857376399545,1.3421572129198636,0.24584658165136059,0.7375397449540818,0.243702877843667,0.7311086335310011,0.06958028394765473,3.9325,5.22361
4.970882172083985,0.4471190490297172,1.3413571470891517,0.2457312474861541,0.7371937424584624,0.24294116227591495,0.7288234868277449,0.06958028394765473,3.9325,5.22361
4.983628023807277,0.4468523604194799,1.3405570812584398,0.2456159133209476,0.7368477399628428,0.24217944670816285,0.7265383401244886,0.06958028394765473,3.9325,5.22361
4.996373875530569,0.4465856718092427,1.339757015427728,0.2455005791557411,0.7365017374672234,0.24141773114041082,0.7242531934212325,0.06958028394765473,3.9325,5.22361
5.009119727253862,0.44631898319900537,1.3389569495970162,0.2453852449905346,0.7361557349716038,0.24065601557265873,0.7219680467179762,0.06958028394765473,3.9325,5.22361
5.021865578977154,0.44605229458876805,1.3381568837663043,0.24526991082532812,0.7358097324759844,0.24012514367957882,0.7203754310387365,0.06958028394765473,3.9325,5.22361
5.034611430700446,0.44578560597853084,1.3373568179355926,0.24515457666012158,0.7354637299803648,0.2402838344228605,0.7208515032685815,0.06958028394765473,3.9325,5.22361
5.0473572824237385,0.4453095545648754,1.3359286636946264,0.2450392424949151,0.7351177274847454,0.24044252516614212,0.7213275754984264,0.06958028394765473,3.9325,5.22361
5.060103134147031,0.44426946898495007,1.3328084069548503,0.2449239083297086,0.7347717249891258,0.2406012159094238,0.7218036477282714,0.06958028394765473,3.9325,5.22361
5.072848985870323,0.44322938340502477,1.3296881502150744,0.2448085741645021,0.7344257224935063,0.24075990665270547,0.7222797199581165,0.06958028394765473,3.9325,5.22361
5.085594837593615,0.44218929782509947,1.3265678934752985,0.24469323999929563,0.7340797199978869,0.24091859739598714,0.7227557921879615,0.06958028394765473,3.9325,5.22361
5.098340689316908,0.4411492122451741,1.3234476367355223,0.24457790583408912,0.7337337175022673,0.24107728813926882,0.7232318644178065,0.06958028394765473,3.9325,5.22361
5.1110865410401995,0.4401091266652488,1.3203273799957465,0.24446257166888263,0.7333877150066479,0.24123597888255047,0.7237079366476514,0.06958028394765473,3.9325,5.22361
5.123832392763492,0.4390690410853234,1.3172071232559703,0.2443472375036761,0.7330417125110283,0.24139466962583214,0.7241840088774965,0.06958028394765473,3.9325,5.22361
5.136578244486785,0.43802895550539805,1.3140868665161942,0.24424178858686313,0.7327253657605894,0.24155336036911382,0.7246600811073415,0.06958028394765473,3.9325,5.22361
5.149324096210076,0.4368207109603015,1.3104621328809045,0.24508284952625603,0.7352485485787681,0.24171205111239547,0.7251361533371864,0.06958028394765473,3.9325,5.22361
5.162069947933369,0.43530058588194903,1.3059017576458471,0.24592391046564893,0.7377717313969469,0.24187074185567714,0.7256122255670314,0.06958028394765473,3.9325,5.22361
