r (A),g(r)_weighted_Na-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_weighted_Mg-Mg,g(r)_weighted_Mg-Cl,S_i_Na-Cl,S_i_Ca-Cl,S_i_Mg-Cl,Average_SCL,lambda_BC
0.44069918836418204,0.0011228927311958575,0.004397942238286809,0.00017251611281098565,0.0035762403707540894,0.0005714064718423147,0.005523210270413481,1.0,1.0,1.0,2.5006263936342603,3.52027
0.4481686661330665,0.0011220086367907834,0.004343854001461288,0.0001720952000791025,0.003574592909767249,0.000564543889100035,0.005518884079907865,1.0,1.0,1.0,2.5006263936342603,3.52027
0.45563814390195095,0.0011211245423857093,0.004289765764635768,0.00017167428734721928,0.0035729454487940905,0.0005576813063577553,0.005514557889518306,1.0,1.0,1.0,2.5006263936342603,3.52027
0.4631076216708354,0.0011202404479806352,0.004235677527810247,0.0001712533746153361,0.0035712979878209316,0.0005508187236154756,0.0055102317065701244,1.0,1.0,1.0,2.5006263936342603,3.52027
0.4705770994397198,0.0011193563535755611,0.004181589290984727,0.00017083246188345292,0.0035696505268477726,0.000543956140873196,0.005505905523621942,1.0,1.0,1.0,2.5006263936342603,3.52027
0.4780465772086043,0.001118472259170487,0.004127501054159206,0.00017074737649119386,0.003568003065874614,0.0005370935581309164,0.005501579340673761,1.0,1.0,1.0,2.5006263936342603,3.52027
0.48551605497748873,0.0011175881647654128,0.004073412817333685,0.00017069744469883118,0.003566355604901455,0.0005302309753886367,0.005497253157725579,1.0,1.0,1.0,2.5006263936342603,3.52027
0.49298553274637313,0.001116704070360339,0.004019324580508165,0.0001706475129064685,0.0035647081439282966,0.0005233683926463571,0.005492926974777397,1.0,1.0,1.0,2.5006263936342603,3.52027
0.5004550105152576,0.0011158199759552648,0.003965236343682644,0.00017059758111410576,0.0035630606829551376,0.0005165058099040774,0.005488600791829216,1.0,1.0,1.0,2.5006263936342603,3.52027
0.507924488284142,0.0011149358815501908,0.003911148106857124,0.00017054764932174308,0.0035614132219819786,0.0005115781062608833,0.005484274608881033,1.0,1.0,1.0,2.5006263936342603,3.52027
0.5153939660530265,0.0011140517871451167,0.003857059870031604,0.0001704977175293804,0.00355976576100882,0.0005088316090209172,0.005479948425932852,1.0,1.0,1.0,2.5006263936342603,3.52027
0.522863443821911,0.0011131676927400426,0.0038063716906530966,0.00017044778573701772,0.003558118300035661,0.0005060851117809511,0.005475622242984669,1.0,1.0,1.0,2.5006263936342603,3.52027
0.5303329215907954,0.0011122835983349685,0.0037847244893319232,0.00017039785394465498,0.003556470839062503,0.0005033386145409851,0.0054712960600364876,1.0,1.0,1.0,2.5006263936342603,3.52027
0.5378023993596798,0.0011113995039298942,0.0037630772880107495,0.0001703479221522923,0.003554823378089344,0.0005005921173010192,0.005466969877088305,1.0,1.0,1.0,2.5006263936342603,3.52027
0.5452718771285643,0.0011105154095248202,0.0037414300866895752,0.00017029799035992962,0.0035531759171161855,0.000497845620061053,0.0054626436941401235,1.0,1.0,1.0,2.5006263936342603,3.52027
0.5527413548974487,0.001109631315119746,0.003719782885368402,0.00017024805856756693,0.0035515284561430265,0.0004950991228210871,0.005458317511191941,1.0,1.0,1.0,2.5006263936342603,3.52027
0.5602108326663331,0.001108747220714672,0.003698135684047228,0.0001701981267752042,0.003549880995169868,0.000492352625581121,0.0054539913282437595,1.0,1.0,1.0,2.5006263936342603,3.52027
0.5676803104352176,0.001107863126309598,0.0036764884827260548,0.00017014819498284152,0.003548233534196709,0.0004896061283411549,0.005449665145263491,1.0,1.0,1.0,2.5006263936342603,3.52027
0.575149788204102,0.001106979031904524,0.003654841281404881,0.00017009826319047883,0.00354658607322355,0.00048685963110118896,0.0054453389622746,1.0,1.0,1.0,2.5006263936342603,3.52027
0.5826192659729864,0.00110609493749945,0.0036331940800837076,0.00017004833139843472,0.0035449386122503915,0.00048411313386122293,0.005441012779285708,1.0,1.0,1.0,2.5006263936342603,3.52027
0.5900887437418709,0.0011052108430943757,0.0036115468787625334,0.0001699983996065419,0.0035432911512772326,0.0004813666366212569,0.005436686596296817,1.0,1.0,1.0,2.5006263936342603,3.52027
0.5975582215107553,0.0011043267486893016,0.0035898996774413596,0.00016994846781464906,0.003541643690304074,0.0004786201393812909,0.005432360413307925,1.0,1.0,1.0,2.5006263936342603,3.52027
0.6050276992796397,0.0011034426542842275,0.0035682524761201863,0.00016989853602275624,0.003539996229330916,0.0004758736421413248,0.005428034230319034,1.0,1.0,1.0,2.5006263936342603,3.52027
0.6124971770485242,0.0011025585598791535,0.0035466052747990125,0.0001698486042308634,0.003538348768357757,0.00047374656338102124,0.005423708047330142,1.0,1.0,1.0,2.5006263936342603,3.52027
0.6199666548174086,0.0011016744654740794,0.003524958073477839,0.00016979867243897056,0.003536701307384598,0.0004734697167955942,0.005419381864341251,1.0,1.0,1.0,2.5006263936342603,3.52027
0.6274361325862932,0.0011007903710690053,0.003503310872156665,0.00016974874064707774,0.0035350538464114394,0.0004731928702101671,0.005415055681352359,1.0,1.0,1.0,2.5006263936342603,3.52027
0.6349056103551776,0.0010999062766639312,0.0034988234637590592,0.0001696988088551849,0.0035334063854382805,0.00047291602362474017,0.005410729498363468,1.0,1.0,1.0,2.5006263936342603,3.52027
0.642375088124062,0.001099022182258857,0.0034966408834144814,0.00016964887706329206,0.003531758924465122,0.0004726391770393131,0.005406403315374577,1.0,1.0,1.0,2.5006263936342603,3.52027
0.6498445658929465,0.0010981380878537829,0.003494458303069904,0.00016959894527139924,0.003530111463491963,0.00047236233045388614,0.005402077132385685,1.0,1.0,1.0,2.5006263936342603,3.52027
0.6573140436618309,0.0010972539934487088,0.0034922757227253266,0.0001695490134795064,0.003528464002518804,0.0004720854838684591,0.0053977509493967945,1.0,1.0,1.0,2.5006263936342603,3.52027
0.6647835214307153,0.0010963698990436347,0.003490093142380749,0.00016949908168761358,0.0035268165415456455,0.0004718086372830321,0.005393424766407902,1.0,1.0,1.0,2.5006263936342603,3.52027
0.6722529991995998,0.0010954858046385606,0.0034879105620361714,0.0001694491498957207,0.0035251690805724865,0.00047153179069760507,0.005389098583441849,1.0,1.0,1.0,2.5006263936342603,3.52027
0.6797224769684842,0.0010946017102334866,0.0034857279816915936,0.00016939921810382787,0.0035235216195993275,0.00047125494411217803,0.005384772400493667,1.0,1.0,1.0,2.5006263936342603,3.52027
0.6871919547373686,0.0010937176158284125,0.003483545401347016,0.0001693492863117232,0.00352187415862617,0.00047097809752675104,0.005380446217545486,1.0,1.0,1.0,2.5006263936342603,3.52027
0.6946614325062531,0.0010928335214233382,0.0034813628210024388,0.00016929935451936052,0.003520226697653011,0.000470701250941324,0.005376120034597304,1.0,1.0,1.0,2.5006263936342603,3.52027
0.7021309102751375,0.0010919494270182641,0.003479180240657861,0.0001692494227269978,0.003518579236679852,0.00047042440435589707,0.005371793851649122,1.0,1.0,1.0,2.5006263936342603,3.52027
0.7096003880440219,0.0010910653326115882,0.0034769976603132836,0.00016919949093463513,0.0035169317757066934,0.00047014755777046997,0.00536746766870094,1.0,1.0,1.0,2.5006263936342603,3.52027
0.7170698658129064,0.0010901812382007588,0.0034748150799687057,0.00016914955914227242,0.0035152843147335344,0.00046987071118504304,0.0053631414857527576,1.0,1.0,1.0,2.5006263936342603,3.52027
0.7245393435817908,0.0010892971437899295,0.0034726324996241275,0.00016909962734990973,0.0035136368537603754,0.000469593864599616,0.005358815302804576,1.0,1.0,1.0,2.5006263936342603,3.52027
0.7320088213506752,0.0010884130493791,0.00347044991927955,0.00016904969555754705,0.003511989392787217,0.00046931701801418896,0.0053544891198563935,1.0,1.0,1.0,2.5006263936342603,3.52027
0.7394782991195598,0.0010875289549682708,0.0034682673389484983,0.00016899976376518437,0.003510341931814058,0.00046904017142876197,0.005350162936908212,1.0,1.0,1.0,2.5006263936342603,3.52027
0.7469477768884442,0.0010866448605574414,0.0034660847586244644,0.00016894983197282166,0.0035086944708408994,0.00046876332484333493,0.0053458367539600295,1.0,1.0,1.0,2.5006263936342603,3.52027
0.7544172546573287,0.0010857607661466121,0.003463902178300431,0.00016889990018045895,0.0035070470098677404,0.0004684864782579079,0.005341510571011848,1.0,1.0,1.0,2.5006263936342603,3.52027
0.7618867324262131,0.0010848766717357827,0.003461719597976397,0.00016884996838809627,0.0035053995488945823,0.0004682096316724809,0.005337184388063665,1.0,1.0,1.0,2.5006263936342603,3.52027
0.7693562101950975,0.0010839925773249535,0.0034595370176523635,0.0001688000365957336,0.0035050041844454853,0.00046793278508705386,0.005332858205115484,1.0,1.0,1.0,2.5006263936342603,3.52027
0.776825687963982,0.001083108482914124,0.0034573544373283295,0.0001687501048033709,0.0035060782895276945,0.0004676559385016268,0.005383968340797125,1.0,1.0,1.0,2.5006263936342603,3.52027
0.7842951657328664,0.0010822243885032948,0.003455171857004296,0.0001687001730110082,0.0035071523946099046,0.00046737909191619983,0.005545700938297816,1.0,1.0,1.0,2.5006263936342603,3.52027
0.7917646435017508,0.0010813402940924653,0.003452989276680262,0.00016886198109590961,0.0035082264996921146,0.0004671022453307728,0.005707433535798507,1.0,1.0,1.0,2.5006263936342603,3.52027
0.7992341212706353,0.001080456199681636,0.0034508066963562286,0.00016975849744688555,0.003509300604774324,0.00046682539874534575,0.0058691661332992,1.0,1.0,1.0,2.5006263936342603,3.52027
0.8067035990395197,0.0010795721052708066,0.0034486241160321947,0.00017065501379786148,0.003510374709856534,0.00046654855215991876,0.006030898730799891,1.0,1.0,1.0,2.5006263936342603,3.52027
0.8141730768084041,0.0010786880108599774,0.003446441535708161,0.00017155153014883738,0.0035114488149387436,0.0004662717055744917,0.006192631328300582,1.0,1.0,1.0,2.5006263936342603,3.52027
0.8216425545772886,0.001077803916449148,0.0034442589553841272,0.00017244804649981332,0.0035125229200209528,0.00046599485898906473,0.006354363925801275,1.0,1.0,1.0,2.5006263936342603,3.52027
0.829112032346173,0.0010769198220383187,0.0034420763750600937,0.0001733445628507892,0.003513597025103163,0.0004815385572002687,0.006516096523301966,1.0,1.0,1.0,2.5006263936342603,3.52027
0.8365815101150574,0.0010760357276274892,0.00343989379473606,0.00017424107920176513,0.003514671130185373,0.0005007383857175974,0.006677829120802657,1.0,1.0,1.0,2.5006263936342603,3.52027
0.844050987883942,0.00107515163321666,0.003434438149875965,0.00017513759555274103,0.003515745235267582,0.0005199382142349263,0.00683956171830335,1.0,1.0,1.0,2.5006263936342603,3.52027
0.8515204656528264,0.0010742675388058305,0.0034247339131253094,0.00017603411190371697,0.0035168193403497918,0.0005391380427522548,0.007001294315804041,1.0,1.0,1.0,2.5006263936342603,3.52027
0.8589899434217108,0.0010733834443950013,0.0034150296763746533,0.00017693062825469285,0.0035178934454320014,0.0005583378712695835,0.007163026913304732,1.0,1.0,1.0,2.5006263936342603,3.52027
0.8664594211905953,0.0010817585144141748,0.003405325439623997,0.00017782714460566878,0.003518967550514211,0.0005775376997869124,0.007324759510805425,1.0,1.0,1.0,2.5006263936342603,3.52027
0.8739288989594797,0.0010938675552062103,0.0033956212028733415,0.0001787236609566447,0.003529180960705069,0.000596737528304241,0.007486492108306115,1.0,1.0,1.0,2.5006263936342603,3.52027
0.8813983767283641,0.0011059765959982456,0.0033859169661226854,0.0001796201773076206,0.0035682055575114668,0.0006159373568215696,0.007625941389824957,1.0,1.0,1.0,2.5006263936342603,3.52027
0.8888678544972486,0.0011180856367902809,0.0033762127293720293,0.00018051669365859652,0.0036072301543178644,0.0006351371853388986,0.0075787585739283125,1.0,1.0,1.0,2.5006263936342603,3.52027
0.896337332266133,0.0011301946775823162,0.0033665084926213736,0.00018141321000957243,0.0036462547511242624,0.0006543370138562272,0.007531575758031667,1.0,1.0,1.0,2.5006263936342603,3.52027
0.9038068100350175,0.0011423037183743517,0.0033568042558707167,0.00018230972636054836,0.00368527934793066,0.0006735368423735561,0.007484392942135021,1.0,1.0,1.0,2.5006263936342603,3.52027
0.9112762878039019,0.0011544127591663867,0.003347100019120061,0.00017525388995153523,0.0037243039447370577,0.0006927366708908846,0.007437210126238377,1.0,1.0,1.0,2.5006263936342603,3.52027
0.9187457655727863,0.0011665217999584222,0.003337395782369405,0.00016719440806667635,0.0037633285415434553,0.0007119364994082133,0.007390027310341733,1.0,1.0,1.0,2.5006263936342603,3.52027
0.9262152433416708,0.0011786308407504577,0.0033276915456187488,0.00015913492618181734,0.0038023531383498538,0.0007311363279255423,0.0073428444944450885,1.0,1.0,1.0,2.5006263936342603,3.52027
0.9336847211105552,0.001190739881542493,0.003317987308868093,0.00015107544429695844,0.0038413777351562514,0.0007503361564428708,0.007295661678548444,1.0,1.0,1.0,2.5006263936342603,3.52027
0.9411541988794396,0.001202848922334528,0.003308283072117437,0.00014301596241209956,0.0038804023319626495,0.0007606473517668651,0.007248478862651799,1.0,1.0,1.0,2.5006263936342603,3.52027
0.9486236766483241,0.0012149579631265635,0.003298578835366781,0.00013495648052724054,0.003919426928769047,0.0007568513961992755,0.007201296046755155,1.0,1.0,1.0,2.5006263936342603,3.52027
0.9560931544172085,0.0012270670039185988,0.003288874598616125,0.00012689699864238164,0.003958451525575445,0.000753055440631686,0.00715411323085851,1.0,1.0,1.0,2.5006263936342603,3.52027
0.963562632186093,0.0012391760447106343,0.0032791703618654682,0.00011883751675752276,0.003997476122381842,0.0007492594850640964,0.007106930414961866,1.0,1.0,1.0,2.5006263936342603,3.52027
0.9710321099549775,0.0012512850855026696,0.0032694661251148126,0.00011077803487266375,0.00403650071918824,0.0007454635294965068,0.007059747599065222,1.0,1.0,1.0,2.5006263936342603,3.52027
0.9785015877238619,0.0012633941262947049,0.0032597618883641565,0.00010271855298780485,0.004075525315994639,0.0007416675739289173,0.007012564783168577,1.0,1.0,1.0,2.5006263936342603,3.52027
0.9859710654927463,0.0012755031670867402,0.0032500576516135003,9.465907110294596e-05,0.0041145499128010365,0.0007378716183613277,0.006965381967271932,1.0,1.0,1.0,2.5006263936342603,3.52027
0.9934405432616308,0.0012876122078787757,0.0032403534148628447,8.659958921808695e-05,0.0041535745096074345,0.0007340756627937381,0.007010946882476746,1.0,1.0,1.0,2.5006263936342603,3.52027
1.0009100210305153,0.001299721248670811,0.0032306491781121886,7.854010733322793e-05,0.004190421621346511,0.0007302797072261485,0.007069220552845897,1.0,1.0,1.0,2.5006263936342603,3.52027
1.0083794987993997,0.0012927529306009911,0.003220944941361532,7.048062544836906e-05,0.00418877415912457,0.0007264837516585588,0.007127494223215047,1.0,1.0,1.0,2.5006263936342603,3.52027
1.015848976568284,0.0012808014046166794,0.003211240704610876,6.242114356351015e-05,0.004187126696902628,0.0007226877960909695,0.007185767893584198,1.0,1.0,1.0,2.5006263936342603,3.52027
1.0233184543371685,0.0012688498786323674,0.003213098291762914,5.725264005801923e-05,0.004185479234680686,0.0007188918405233799,0.007244041563953347,1.0,1.0,1.0,2.5006263936342603,3.52027
1.030787932106053,0.0012568983526480557,0.0032182739446842677,6.502422193575144e-05,0.004183831772458744,0.0007125080253708857,0.007302315234322498,1.0,1.0,1.0,2.5006263936342603,3.52027
1.0382574098749373,0.0012449468266637438,0.003223449597605621,7.279580381348365e-05,0.004182184310236803,0.0006951037931687208,0.0073605889046916475,1.0,1.0,1.0,2.5006263936342603,3.52027
1.045726887643822,0.0012329953006794316,0.0032286252505269743,8.05673856912161e-05,0.00418053684801486,0.0006776995609665552,0.007418862575060799,1.0,1.0,1.0,2.5006263936342603,3.52027
1.0531963654127063,0.00122104377469512,0.0032338009034483277,8.833896756894831e-05,0.004178889385792918,0.0006602953287643904,0.007477136245429949,1.0,1.0,1.0,2.5006263936342603,3.52027
1.0606658431815907,0.001209092248710808,0.003238976556369681,9.611054944668054e-05,0.004177241923570977,0.0006428910965622254,0.0075354099157991,1.0,1.0,1.0,2.5006263936342603,3.52027
1.0681353209504751,0.0011971407227264962,0.003244152209291034,0.00010388213132441274,0.004175594461349035,0.0006254868643600605,0.007593683586168251,1.0,1.0,1.0,2.5006263936342603,3.52027
1.0756047987193595,0.0011851891967421847,0.003249327862212387,0.00011165371320214496,0.004173946999127093,0.0006080826321578955,0.0076519572565374,1.0,1.0,1.0,2.5006263936342603,3.52027
1.083074276488244,0.0011732376707578728,0.003254503515133741,0.00011942529507987716,0.004172299536905151,0.0005906783999557306,0.007710230926906551,1.0,1.0,1.0,2.5006263936342603,3.52027
1.0905437542571286,0.0011612861447735604,0.0032596791680550943,0.00012719687695760963,0.00417065207468321,0.0005732741677535651,0.007764871993463033,1.0,1.0,1.0,2.5006263936342603,3.52027
