r (A),g(r)_weighted_Na-Cl,g(r)_unweighted_Na-Cl,g(r)_weighted_K-Na,g(r)_unweighted_K-Na,g(r)_weighted_Na-Na,g(r)_unweighted_Na-Na,g(r)_weighted_K-K,g(r)_unweighted_K-K,g(r)_weighted_K-Cl,g(r)_unweighted_K-Cl,S_i_Na-Cl,S_i_K-Cl,Average_SCL,lambda_BC
3.6047421336996996,0.10853704652380405,0.5969537558809223,0.06270539420947786,0.6897593363042565,0.11087820981452312,1.2196603079597543,0.02758589518752776,0.30344484706280533,0.21963604377326693,1.2079982407529681,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.614672552800801,0.10736236310193376,0.5904929970606356,0.06426404172086081,0.706904458929469,0.11297728613050063,1.242750147435507,0.028650305514210012,0.3151533606563101,0.21530644816795672,1.184185464923762,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.624602971901902,0.10618767968006346,0.584032238240349,0.06582268923224378,0.7240495815546816,0.11507636244647815,1.2658399869112595,0.0297449871248944,0.3271948583738384,0.21113421294806864,1.1612381712143776,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.634533391003003,0.10501191582352093,0.5775655370293651,0.06729948768393602,0.7402943645232962,0.11706518952397041,1.2877170847636745,0.030881559902364825,0.33969715892601304,0.20720658958140153,1.1396362426977085,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.644463810104104,0.1038191695233993,0.5710054323786962,0.06864957369136512,0.7551453106050163,0.11902593261654268,1.3092852587819694,0.03201813267983519,0.3521994594781871,0.20327896621473457,1.11803431418104,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.654394229205205,0.10262642322327764,0.564445327728027,0.06999965969879428,0.7699962566867371,0.12098667570911505,1.3308534328002655,0.03315470545730562,0.36470176003036175,0.19935134284806746,1.096432385664371,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.664324648306306,0.10143367692315598,0.5578852230773579,0.07134974570622345,0.7848472027684579,0.12305236708560478,1.3535760379416526,0.03436943006697412,0.3780637307367153,0.1954237194814003,1.0748304571477016,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.6742550674074073,0.10024377147406244,0.5513407431073434,0.07305030143998274,0.8035533158398102,0.12513031333214394,1.3764334466535832,0.03572060173995896,0.3929266191395485,0.19149609611473314,1.0532285286310323,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.6841854865085084,0.09945354033139285,0.5469944718226607,0.0749197649981759,0.824117414979935,0.1272082595786831,1.399290855365514,0.0370717734129438,0.40778950754238175,0.1880093063241836,1.0340511847830098,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.6941159056096096,0.09866330918872328,0.542648200537978,0.0767924536348347,0.8447169899831817,0.1289853676812051,1.4188390444932562,0.038491444243265206,0.4234058866759172,0.1854795809202666,1.0201376950614662,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.7040463247107107,0.0978730780460537,0.5383019292532953,0.07883331360368187,0.8671664496405005,0.13075175820166768,1.4382693402183444,0.04054775698653225,0.4460253268518547,0.18294985551634957,1.0062242053399226,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.713976743811812,0.09708284690338412,0.5339556579686127,0.08087417357252903,0.8896159092978193,0.13251814872213027,1.4576996359434329,0.042604069729799285,0.4686447670277921,0.18042013011243255,0.9923107156183789,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.723907162912913,0.09629261576071454,0.52960938668393,0.08286955888710114,0.9115651477581125,0.13419333158102048,1.4761266473912251,0.04466416849937554,0.4913058534931309,0.17784276951167113,0.9781352323141912,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.7338375820140137,0.09550238461804501,0.5252631153992475,0.08476577289106633,0.9324235018017297,0.13580391784882237,1.493843096337046,0.04673400220807616,0.5140740242888377,0.17513232134874263,0.9632277674180845,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.743768001115115,0.09471215347537543,0.5209168441145648,0.08666198689503163,0.9532818558453479,0.1374145041166243,1.5115595452828672,0.04880383591677688,0.5368421950845457,0.17242187318581403,0.9483203025219772,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.753698420216216,0.09392192233270585,0.5165705728298822,0.08855820089899691,0.974140209888966,0.13897643595670536,1.5287407955237589,0.05087478134112159,0.5596225947523374,0.16971142502288541,0.9334128376258698,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.763628839317317,0.09313169119003627,0.5122243015451995,0.09077293925656918,0.9985023318222609,0.14035013426844622,1.5438514769529084,0.05294654661246327,0.582412012737096,0.16700097685995682,0.9185053727297625,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.7735592584184183,0.09237834954594591,0.5080809225027025,0.09301017642451005,1.0231119406696105,0.1417238325801871,1.5589621583820579,0.05496103024766834,0.6045713327243517,0.1642905286970282,0.9035979078336551,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.7834896775195195,0.09165519851018859,0.5041035918060373,0.09506980024137271,1.0457678026550998,0.14309753089192798,1.5740728398112076,0.056758916116236714,0.6243480772786039,0.1615800805340996,0.8886904429375478,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.7934200966206206,0.09093204747443127,0.500126261109372,0.09708748085065037,1.067962289357154,0.14422359722718098,1.5864595694989907,0.0585568019848051,0.644124821832856,0.15953421486941627,0.8774381817817895,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.803350515721722,0.09020889643867394,0.49614893041270663,0.09908986345321642,1.0899884979853807,0.14508954115797248,1.5959849527376972,0.06038073772468432,0.6641881149715275,0.1581247052605375,0.8696858789329562,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.8132809348228225,0.08950967221218192,0.49230319716700055,0.10096123045897216,1.1105735350486938,0.14595548508876396,1.6055103359764036,0.06233467288204819,0.6856814017025301,0.15671519565165878,0.8619335760841234,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.8232113539239236,0.08883468024272898,0.48859074133500935,0.10283259746472802,1.131158572112008,0.14682142901955547,1.6150357192151101,0.06428860803941217,0.7071746884335338,0.15530568604278003,0.8541812732352901,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.833141773025025,0.08815968827327601,0.4848782855030181,0.10470010648307045,1.1517011713137748,0.14766394519489628,1.624303397143859,0.06623644663771984,0.7286009130149182,0.15392928798607494,0.8466110839234121,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.843072192126126,0.08755511767189676,0.4815531471954322,0.10653657534094747,1.1719023287504222,0.14847575692371742,1.6332333261608916,0.06767653111187778,0.7444418422306556,0.15259203478266434,0.8392561913046538,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.853002611227227,0.08703422913663948,0.4786882602515172,0.1083730441988245,1.1921034861870694,0.14928756865253856,1.6421632551779242,0.06911661558603573,0.760282771446393,0.15125478157925373,0.8319012986858955,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.8629330303283282,0.08651334060138222,0.47582337330760216,0.11022775030154261,1.2125052533169687,0.15009938038135973,1.651093184194957,0.07073662406460303,0.7781028647106333,0.14991752837584313,0.8245464060671371,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.8728634494294294,0.08599245206612495,0.4729584863636872,0.11222065243870344,1.2344271768257378,0.15089073180076415,1.6597980498084057,0.07260440158420563,0.7986484174262619,0.1486564701373854,0.8176105857556196,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.8827938685305305,0.08547156353086767,0.4700935994197722,0.11421355457586427,1.2563491003345069,0.1516484092805838,1.6681325020864217,0.07447217910380824,0.8191939701418907,0.14750707446194097,0.8112889095406753,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.8927242876316317,0.0849506749956104,0.4672287124758572,0.11613810013489524,1.2775191014838476,0.15240608676040343,1.6764669543644377,0.07633995662341085,0.8397395228575194,0.14635767878649658,0.8049672333257312,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.9026547067327324,0.08442978646035314,0.4643638255319423,0.1179144188281632,1.2970586071097951,0.15316376424022304,1.6848014066424535,0.0782077341430134,0.8602850755731473,0.14520828311105224,0.7986455571107873,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.9125851258338336,0.08390889792509588,0.4614989385880273,0.11969073752143122,1.3165981127357433,0.15391560944761845,1.693071703923803,0.07986275935148937,0.878490352866383,0.14405888743560785,0.7923238808958432,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.9225155449349347,0.08339277903920375,0.45866028471562065,0.12147398207629342,1.3362138028392276,0.15465524165029565,1.701207658153252,0.08142140690931003,0.8956354760024103,0.14290949176016346,0.786002204680899,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.932445964036036,0.0832474814037321,0.45786114772052655,0.12346688421345425,1.3581357263479967,0.15539487385297282,1.709343612382701,0.08298005446713069,0.9127805991384376,0.14176009608471907,0.7796805284659548,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.942376383137137,0.08310218376826047,0.4570620107254325,0.1254597863506151,1.380057649856766,0.15613450605565002,1.71747956661215,0.0844660088936993,0.9291260978306923,0.14065302825716136,0.7735916554143875,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.952306802238238,0.0829568861327888,0.4562628737303384,0.12739091536053349,1.4013000689658683,0.15678692259101107,1.7246561485011218,0.0857888573566747,0.9436774309234217,0.13956865722279796,0.7676276147253888,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.9622372213393393,0.08281158849731715,0.4554637367352443,0.12911641213662411,1.4202805335028652,0.1572016999409445,1.7292186993503893,0.0871117058196501,0.958228764016151,0.13848428618843456,0.7616635740363901,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.9721676404404405,0.08251388104541678,0.45382634574979225,0.13084190891271474,1.439260998039862,0.15761647729087788,1.7337812501996568,0.08843455428262549,0.9727800971088804,0.13739991515407116,0.7556995333473914,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.9820980595415416,0.0822096858101364,0.4521532719557501,0.13256740568880537,1.458241462576859,0.1580312546408113,1.7383438010489243,0.09018552957703854,0.9920408253474239,0.13638756415549033,0.7501316028551969,0.05984999066227967,0.029286118952033185,2.88097,4.32778
3.9920284786426423,0.08190549057485601,0.45048019816170803,0.13355248568762546,1.46907734256388,0.1583377433298123,1.7417151766279353,0.09217843171419923,1.0139627488561915,0.1354236050726317,0.7448298278994744,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.0019588977437435,0.08147322614187982,0.448102743780339,0.13445451651777374,1.478999681695511,0.15824703835944642,1.7407174219539105,0.09417133385136003,1.0358846723649604,0.13445964598977303,0.7395280529437517,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.011889316844845,0.08094872591115168,0.4452179925113342,0.13535654734792202,1.4889220208271423,0.15815633338908053,1.7397196672798858,0.09592176100301422,1.0551393710331565,0.13309988716391272,0.7320493794015199,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.021819735945946,0.08042422568042354,0.4423332412423294,0.13625857817807033,1.4988443599587735,0.15806562841871466,1.738721912605861,0.09762530508816875,1.0738783559698561,0.13142714204368855,0.722849281240287,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.031750155047047,0.0798997254496954,0.43944848997332464,0.13713014513372396,1.5084315964709634,0.15796331470802122,1.7375964617882333,0.09932884917332326,1.0926173409065558,0.1297543969234644,0.7136491830790542,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.041680574148148,0.07937522521896725,0.43656373870431986,0.13799608906451546,1.5179569797096701,0.1578003828178279,1.735804210996107,0.10120752166329053,1.1132827382961958,0.12808165180324024,0.7044490849178213,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.051610993249249,0.07885072498823911,0.4336789874353151,0.13886203299530697,1.5274823629483767,0.1576374509276346,1.7340119602039805,0.10325707380049368,1.1358278118054304,0.1264089066830161,0.6952489867565885,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.06154141235035,0.07832622475751097,0.43079423616631035,0.1397279769260985,1.5370077461870835,0.15747451903744128,1.732219709411854,0.10530662593769678,1.1583728853146646,0.12473616156279194,0.6860488885953556,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.0714718314514515,0.07780172452678283,0.42790948489730557,0.14053695404329222,1.5459064944762144,0.15729414338723408,1.7302355772595748,0.10722553090432671,1.1794808399475938,0.1230634164425678,0.6768487904341228,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.081402250552553,0.07733724564874915,0.4253548510681203,0.14133072124651927,1.5546379337117118,0.15696868703327418,1.7266555573660158,0.1091121204857067,1.2002333253427737,0.12151352659486053,0.6683243962717329,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.091332669653654,0.07693915205332509,0.42316533629328795,0.1421244884497463,1.5633693729472091,0.15664323067931427,1.723075537472457,0.1109987100670867,1.2209858107379536,0.12010401698598176,0.6605720934228997,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.101263088754755,0.07654105845790102,0.4209758215184556,0.1429182556529733,1.5721008121827065,0.15631777432535437,1.719495517578898,0.11276960348022382,1.240465638282462,0.11869450737710299,0.6528197905740665,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.111193507855856,0.07614296486247696,0.41878630674362327,0.1437120228706789,1.580832251577468,0.15598644771043754,1.7158509248148128,0.11443954586599162,1.2588350045259078,0.11728499776822424,0.6450674877252333,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.121123926956956,0.07571138224468517,0.41641260234576843,0.14450579009361902,1.5895636910298092,0.15555263103787983,1.7110789414166783,0.11610948825175926,1.277204370769352,0.11602010585577474,0.6381105822067611,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.1310543460580575,0.07523383375935067,0.41378608567642866,0.1452995573165592,1.598295130482151,0.15511881436532213,1.7063069580185435,0.1178078050027699,1.2958858550304688,0.11495981764974217,0.6322789970735819,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.140984765159159,0.07475628527401616,0.4111595690070889,0.14609332453949936,1.607026569934493,0.15468499769276442,1.7015349746204087,0.11955255711386366,1.3150781282525001,0.11389952944370958,0.6264474119404027,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.15091518426026,0.07431125645318155,0.4087119104924985,0.14687482752880313,1.6156231028168342,0.15425149974676453,1.6967664972144096,0.1212973092249574,1.3342704014745315,0.11278770662718877,0.6203323864495383,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.160845603361361,0.07457704978894551,0.41017377383920034,0.14765054998908492,1.6241560498799341,0.1540885678565712,1.6949742464222832,0.12304206133605117,1.3534626746965628,0.11158979951944915,0.6137438973569703,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.170776022462462,0.07484284312470948,0.4116356371859022,0.14842627244936674,1.632688996943034,0.15392563596637793,1.693181995630157,0.12417229159914141,1.3658952075905555,0.11039189241170953,0.6071554082644024,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.180706441563563,0.07510863646047346,0.413097500532604,0.14920199490964856,1.641221944006134,0.15376270407618461,1.6913897448380306,0.12530197633730428,1.3783217397103469,0.10919398530396988,0.6005669191718344,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.1906368606646645,0.07537442979623743,0.41455936387930586,0.1498741785251231,1.6486159637763542,0.1535997721859913,1.6895974940459042,0.1264316610754671,1.390748271830138,0.10799607819623026,0.5939784300792664,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.200567279765766,0.07564022313200139,0.41602122722600765,0.15048420612266236,1.655326267349286,0.15383040913326568,1.6921345004659223,0.127451447208336,1.4019659192916962,0.10679817108849061,0.5873899409866984,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.210497698866867,0.07590601646776536,0.4174830905727095,0.15109423372020162,1.6620365709222176,0.15408273029597092,1.69491003325568,0.1281910794110132,1.4101018735211452,0.105600263980751,0.5808014518941305,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.220428117967968,0.07617180980352933,0.41894495391941133,0.15170426131774084,1.6687468744951492,0.15433505145867615,1.6976855660454377,0.12893071161369038,1.418237827750594,0.10459745696559057,0.5752860133107481,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.230358537069069,0.0764376031392933,0.4204068172661132,0.15296617009943067,1.6826278710937375,0.15458737262138142,1.7004610988351956,0.12967034381636755,1.426373781980043,0.10409101519175831,0.5725005835546707,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.24028895617017,0.07677500654039078,0.42226253597214924,0.15429395518102332,1.6972335069912563,0.15488809532645462,1.7037690485910006,0.13039358845294854,1.434329472982434,0.10358457341792605,0.5697151537985933,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.250219375271271,0.07731575216914345,0.42523663693028896,0.15562174026261594,1.7118391428887751,0.1551945706814621,1.7071402774960833,0.13106103731739163,1.441671410491308,0.1030781316440938,0.5669297240425158,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.2601497943723725,0.07785649779789612,0.42821073788842867,0.15694952534420853,1.7264447787862938,0.1555010460364696,1.7105115064011658,0.1317284861818347,1.4490133480001817,0.10256342297743459,0.5640988263758903,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.270080213473474,0.0783972434266488,0.4311848388465684,0.15827731042580115,1.7410504146838126,0.15580752139147713,1.7138827353062485,0.13239593504627778,1.4563552855090556,0.10202086415205949,0.5611147528363272,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.280010632574575,0.07893798904318376,0.4341589397375107,0.1579877557520734,1.7378653132728075,0.15600789153729963,1.716086806910296,0.13301359770907314,1.4631495747998047,0.10147830532668438,0.5581306792967641,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.289941051675676,0.07947873461274522,0.43713304037009876,0.15738721425036648,1.731259356754031,0.15618800377503522,1.7180680415253873,0.13339227536275486,1.4673150289903034,0.10093574650130928,0.555146605757201,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.299871470776776,0.08001948018230665,0.44010714100268655,0.15678667274865957,1.7246534002352552,0.15636811601277076,1.7200492761404782,0.13377095301643654,1.471480483180802,0.10074788567985071,0.5541133712391789,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.309801889877877,0.08056022575186812,0.4430812416352746,0.15618613124695263,1.7180474437164788,0.15654822825050632,1.7220305107555696,0.13414963067011826,1.475645937371301,0.10062203289815473,0.553421180939851,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.3197323089789785,0.08113833988171772,0.4462608693494474,0.155633828081398,1.7119721088953779,0.1566715969480181,1.7233875664281992,0.13452404075698152,1.4797644483267967,0.10049618011645876,0.5527289906405232,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.32966272808008,0.0817242139065127,0.44948317648581987,0.1551409021913446,1.7065499241047906,0.15677949649122572,1.7245744614034828,0.13486661773479183,1.4835327950827102,0.1003703273347628,0.5520368003411954,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.339593147181181,0.0823100879313077,0.4527054836221923,0.1546479763012912,1.7011277393142032,0.1568873960344333,1.7257613563787662,0.13520919471260215,1.4873011418386237,0.10024447455306683,0.5513446100418675,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.349523566282282,0.0828959619561027,0.4559277907585648,0.1541550504112378,1.695705554523616,0.1569952955776409,1.7269482513540497,0.1355517716904125,1.4910694885945373,0.10011862177137085,0.5506524197425396,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.359453985383383,0.08348183598089769,0.45915009789493727,0.15387756120442223,1.6926531732486443,0.15697103580100238,1.7266813938110261,0.13589897468734444,1.494888721560789,0.09999276898967487,0.5499602294432118,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.369384404484484,0.08406771000569269,0.4623724050313098,0.15367851442419328,1.690463658666126,0.15689838695903463,1.7258822565493808,0.13631375203727786,1.4994512724100564,0.09986691620797891,0.549268039143884,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.379314823585585,0.08465358403048769,0.4655947121676822,0.15347946764396433,1.6882741440836075,0.15682573811706685,1.7250831192877354,0.13672852938721128,1.5040138232593239,0.09974962808044481,0.5486229544424465,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.389245242686687,0.08523945805528269,0.4688170193040547,0.15328042086373536,1.686084629501089,0.15675308927509907,1.7242839820260898,0.13714330673714467,1.5085763741085914,0.09974877479476456,0.5486182613712051,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.399175661787788,0.08529895195072652,0.46914423572899583,0.15335025779910447,1.686852835790149,0.1563986415071777,1.7203850565789547,0.13755861606451525,1.5131447767096677,0.0997479215090843,0.5486135682999637,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.409106080888889,0.08515365431525486,0.46834509873390173,0.15354678150405052,1.6890145965445555,0.15591064150234782,1.715017056525826,0.13802754124243657,1.5183029536668022,0.09974706822340405,0.5486088752287223,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.41903649998999,0.08500835667978322,0.4675459617388077,0.15374330520899654,1.691176357298962,0.15542264149751792,1.7096490564726972,0.1384964664203579,1.5234611306239367,0.09974621493799071,0.5486041821589489,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.428966919091091,0.08486305904431156,0.4667468247437136,0.1539398289139426,1.6933381180533684,0.15493464149268804,1.7042810564195685,0.1389653915982792,1.5286193075810712,0.09974536167024749,0.5485994891863611,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.438897338192192,0.08472738714531906,0.46600062929925484,0.15433195263333044,1.6976514789666348,0.1544579396103563,1.6990373357139192,0.13943431677620055,1.533777484538206,0.09974450840250423,0.5485947962137733,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.4488277572932935,0.08459653423522429,0.46528093829373357,0.15473145714085704,1.7020460285494272,0.1539880009272015,1.6938680101992165,0.13995497799179651,1.5395047579097616,0.09974365513476098,0.5485901032411854,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.458758176394395,0.08446568132512951,0.4645612472882123,0.1551309616483836,1.7064405781322196,0.15351806224404674,1.688698684684514,0.14047804883198914,1.5452585371518803,0.09962604480417687,0.5479432464229728,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.468688595495496,0.08445404151422471,0.4644972283282359,0.15553046615591018,1.710835127715012,0.15304812356089195,1.6835293591698113,0.14100111967218176,1.5510123163939993,0.0994418569969341,0.5469302134831375,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.478619014596596,0.08473649941838624,0.4660507468011243,0.15537108978720585,1.7090819876592642,0.1524644164232882,1.6771085806561703,0.14152419051237436,1.5567660956361178,0.09925766918969137,0.5459171805433025,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.488549433697697,0.08501895732254779,0.4676042652740128,0.1547927794258843,1.7027205736847273,0.1517957898215829,1.669753688037412,0.14206352430856126,1.5626987673941737,0.0990734813824486,0.5449041476034673,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.498479852798798,0.08530141522670932,0.46915778374690126,0.15421446906456276,1.6963591597101904,0.1511271632198776,1.6623987954186537,0.14260464323485625,1.5686510755834187,0.09888929357520583,0.543891114663632,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.5084102718998995,0.08558387313087086,0.47071130221978974,0.15363615870324124,1.6899977457356534,0.1504585366181723,1.6550439027998953,0.14314576216115127,1.5746033837726638,0.09870510576796308,0.5428780817237969,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.518340691001001,0.08586633103503241,0.4722648206926783,0.1529922518850591,1.6829147707356502,0.149878191755731,1.648660109313041,0.14368688108744626,1.5805556919619088,0.09852091796072031,0.5418650487839617,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.528271110102102,0.08614878893919396,0.47381833916556676,0.15228749710305203,1.6751624681335722,0.1493793547923356,1.6431729027156916,0.1442432803297764,1.5866760836275404,0.09833673015347756,0.5408520158441266,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.538201529203203,0.0864312468433555,0.47537185763845524,0.15158274232104493,1.6674101655314941,0.14888051782894018,1.637685696118342,0.1448024470875278,1.5928269179628056,0.09815254234623479,0.5398389829042913,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.548131948304304,0.08671370474751704,0.4769253761113437,0.15087798753903786,1.6596578629294163,0.14828942477099868,1.6311836724809854,0.14536161384527918,1.598977752298071,0.09793987757183585,0.5386693266450971,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.558062367405405,0.08712662515589345,0.47919643835741393,0.15031637736861275,1.6534801510547403,0.14714331364984454,1.6185764501482898,0.14592078060303057,1.6051285866333362,0.09772235484675033,0.5374729516571268,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.567992786506506,0.08766737073979743,0.4821705390688858,0.14991868174724257,1.6491054992196683,0.1459972025286904,1.6059692278155944,0.14600803277936078,1.6060883605729686,0.0975048321216648,0.5362765766691564,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.577923205607608,0.08820811632370139,0.48514463978035766,0.1495209861258724,1.6447308473845963,0.14485109140753627,1.593362005482899,0.14597149553394226,1.6056864508733648,0.09728730939657929,0.5350802016811861,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.587853624708709,0.08874886190760536,0.4881187404918295,0.1491232905045022,1.6403561955495243,0.14370498028638212,1.5807547831502033,0.14593495828852374,1.605284541173761,0.09762496191137164,0.536937290512544,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.59778404380981,0.08921143690261707,0.49066290296439385,0.14875543902844227,1.6363098293128648,0.1427046378316747,1.5697510161484216,0.14589842104310521,1.6048826314741573,0.09810072131645312,0.5395539672404921,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.607714462910911,0.08957888247175538,0.4926838535946546,0.1484299826663964,1.6327298093303604,0.14190955846183498,1.5610051430801848,0.14556844755739615,1.6012529231313575,0.09857648072153458,0.5421706439684402,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.617644882012012,0.0899463280408937,0.4947048042249153,0.14810452630435053,1.6291497893478557,0.1411144790919953,1.552259270011948,0.14513463088483844,1.5964809397332227,0.09893537409750766,0.5441445575362921,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.627575301113113,0.09033099291322678,0.4968204610227473,0.14777906994230466,1.6255697693653512,0.14031939972215557,1.5435133969437111,0.14470081421228073,1.591708956335088,0.0991345081945594,0.5452397950700767,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.6375057202142145,0.09093491810869377,0.5001420495978157,0.14745361358316952,1.6219897494148647,0.13947188528204066,1.5341907381024473,0.14426699753972302,1.5869369729369531,0.09933364229161115,0.5463350326038613,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.647436139315315,0.0915388433041607,0.5034636381728839,0.14712815722920966,1.6184097295213062,0.1385322742910895,1.5238550172019845,0.14388271065391908,1.58270981719311,0.0995327763886629,0.5474302701376459,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.657366558416416,0.09214276849962769,0.5067852267479522,0.14680270087524977,1.6148297096277473,0.13759266330013825,1.5135192963015207,0.14352113513604042,1.5787324864964447,0.09973191048571464,0.5485255076714305,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.667296977517517,0.09274669369509468,0.5101068153230207,0.14647724452128985,1.6112496897341884,0.13665305230918698,1.5031835754010567,0.14315955961816176,1.5747551557997794,0.09993104458276639,0.5496207452052151,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.677227396618618,0.09335061889056165,0.5134284038980891,0.146234893460032,1.608583828060352,0.13574710402077395,1.4932181442285135,0.1427979841002831,1.5707778251031141,0.10013017867981813,0.5507159827389997,0.05984999066227967,0.029286118952033185,2.88097,4.32778
4.687157815719719,0.09395454408602864,0.5167499924731576,0.14618030053565903,1.6079833058922492,0.13491589316991662,1.4840748248690827,0.1426419998608904,1.5690619984697944,0.10032931277686988,0.5518112202727843,0.05984999066227967,0.029286118952033185,2.88097,4.32778
