r (A),g(r)_weighted_Mg-Cl,g(r)_unweighted_Mg-Cl,g(r)_weighted_Mg-Mg,g(r)_unweighted_Mg-Mg,S_i_Mg-Cl,Average_SCL,lambda_BC
0.3411257668268268,-0.00013015671881135032,-0.00045554851583972603,4.0072746518084733e-05,0.0002805092256265931,1.0,4.42533,4.76796
0.35907975455455454,-0.00013230061079382192,-0.0004630521377783767,3.953590845568351e-05,0.0002767513591897845,1.0,4.42533,4.76796
0.37703374228228226,-0.00013444450277629353,-0.0004705557597170273,3.899907039328228e-05,0.0002729934927529759,1.0,4.42533,4.76796
0.39498773001001,-0.00013658839475876516,-0.00047805938165567795,3.846223233088105e-05,0.00026923562631616727,1.0,4.42533,4.76796
0.4129417177377377,-0.00013873228675195503,-0.00048556300363184255,3.7925394268479816e-05,0.0002654777598793587,1.0,4.42533,4.76796
0.4308957054654654,-0.0001408761787476112,-0.0004930666256166391,3.7388556206078586e-05,0.0002617198934425501,1.0,4.42533,4.76796
0.4488496931931932,-0.0001430200707432674,-0.0005005702476014358,3.6851718143677355e-05,0.00025796202700574143,1.0,4.42533,4.76796
0.4668036809209209,-0.00014516396273892357,-0.0005080738695862324,3.6314880081276124e-05,0.00025420416056893283,1.0,4.42533,4.76796
0.4847576686486486,-0.00014730785473457975,-0.000515577491571029,3.577804201887489e-05,0.00025044629413212424,1.0,4.42533,4.76796
0.5027116563763764,-0.00014945174673023593,-0.0005230811135558257,3.524120395647366e-05,0.0002466884276953156,1.0,4.42533,4.76796
0.5206656441041041,-0.0001515956387258921,-0.0005305847355406223,3.470436589407243e-05,0.000242930561258507,1.0,4.42533,4.76796
0.5386196318318318,-0.00015373953072154826,-0.0005380883575254188,3.416752783167121e-05,0.0002391726948216984,1.0,4.42533,4.76796
0.5565736195595595,-0.00015588342271720445,-0.0005455919795102155,3.363068976926997e-05,0.00023541482838488977,1.0,4.42533,4.76796
0.5745276072872872,-0.00015802731471286063,-0.0005530956014950121,3.309385170686874e-05,0.00023165696194808115,1.0,4.42533,4.76796
0.592481595015015,-0.0001601712067085168,-0.0005605992234798087,3.2557013644467514e-05,0.00022789909551127255,1.0,4.42533,4.76796
0.6104355827427427,-0.000162315098704173,-0.0005681028454646054,3.202017558206628e-05,0.00022414122907446393,1.0,4.42533,4.76796
0.6283895704704704,-0.00016445899069982917,-0.000575606467449402,3.1483337519665045e-05,0.0002203833626376553,1.0,4.42533,4.76796
0.6463435581981981,-0.00016660288269548532,-0.0005831100894341985,3.094649945726382e-05,0.0002166254962008467,1.0,4.42533,4.76796
0.6642975459259258,-0.0001687467746911415,-0.0005906137114189951,3.0409661394862587e-05,0.00021286762976403808,1.0,4.42533,4.76796
0.6822515336536537,-0.0001708906666867977,-0.0005981173334037919,2.9872823332461356e-05,0.00020910976332722946,1.0,4.42533,4.76796
0.7002055213813814,-0.00017303455868245387,-0.0006056209553885884,2.9335985270060125e-05,0.00020535189689042084,1.0,4.42533,4.76796
0.7181595091091091,-0.00017517845067811005,-0.000613124577373385,2.879914720765889e-05,0.00020159403045361222,1.0,4.42533,4.76796
0.7361134968368368,-0.00017732234266454642,-0.0006206281993259124,2.8262309145257663e-05,0.00019783616401680362,1.0,4.42533,4.76796
0.7540674845645645,-0.00017946623464701802,-0.000628131821264563,2.7725471082856432e-05,0.000194078297579995,1.0,4.42533,4.76796
0.7720214722922922,-0.00018161012662948963,-0.0006356354432032136,2.71886330204552e-05,0.00019032043114318637,1.0,4.42533,4.76796
0.78997546002002,-0.0001837540186119612,-0.0006431390651418642,2.665179495805397e-05,0.00018656256470637778,1.0,4.42533,4.76796
0.8079294477477477,-0.0001858979105944328,-0.0006506426870805148,2.611495689565274e-05,0.00018280469826956915,1.0,4.42533,4.76796
0.8258834354754754,-0.00018804180257690444,-0.0006581463090191655,2.557811883325151e-05,0.00017904683183276053,1.0,4.42533,4.76796
0.8438374232032031,-0.00019018569455937605,-0.0006656499309578161,2.504128077085028e-05,0.00017528896539595193,1.0,4.42533,4.76796
0.8617914109309308,-0.00019232958654184765,-0.0006731535528964667,2.4504442708449047e-05,0.0001715310989591433,1.0,4.42533,4.76796
0.8797453986586586,-0.00019447347852431928,-0.0006806571748351174,2.3967604646047812e-05,0.00016777323252233466,1.0,4.42533,4.76796
0.8976993863863864,-0.00019661735024759252,-0.0006881607258665737,2.3430766583646585e-05,0.00016401536608552606,1.0,4.42533,4.76796
0.9156533741141141,-0.00019876121069640432,-0.000695664237437415,2.2893928522987294e-05,0.00016025749966091103,1.0,4.42533,4.76796
0.9336073618418418,-0.00020090507114521613,-0.0007031677490082563,2.2357090463897972e-05,0.0001564996332472858,1.0,4.42533,4.76796
0.9515613495695695,-0.00020304893159402796,-0.0007106712605790978,2.182025240480865e-05,0.00015274176683366053,1.0,4.42533,4.76796
0.9695153372972972,-0.00020519279204283977,-0.0007181747721499391,2.1283414345719325e-05,0.00014898390042003526,1.0,4.42533,4.76796
0.9874693250250249,-0.00020733665249165155,-0.0007256782837207804,2.0746576286630003e-05,0.00014522603400641,1.0,4.42533,4.76796
1.0054233127527528,-0.0002094805129404634,-0.0007331817952916218,2.0209738227540674e-05,0.0001414681675927847,1.0,4.42533,4.76796
1.0233773004804805,-0.0002116243733892752,-0.0007406853068624631,1.9672900168451352e-05,0.00013771030117915945,1.0,4.42533,4.76796
1.0413312882082082,-0.00021376823383808703,-0.0007481888184333045,1.9136062109362034e-05,0.0001339524347655342,1.0,4.42533,4.76796
1.059285275935936,-0.00019631164195962826,-0.0006870907468586988,1.859922405027271e-05,0.00013019456835190895,1.0,4.42533,4.76796
1.0772392636636636,-0.0001649868688072672,-0.0005774540408254351,1.8062385989535044e-05,0.00012643670192674528,1.0,4.42533,4.76796
1.0951932513913913,-0.0001336620956549061,-0.0004678173347921713,1.752554792713381e-05,0.00012267883548993665,1.0,4.42533,4.76796
1.113147239119119,-0.00010233732250254502,-0.0003581806287589075,1.6988709864732582e-05,0.00011892096905312804,1.0,4.42533,4.76796
1.1311012268468468,-7.101254935018394e-05,-0.00024854392272564377,1.645187180233135e-05,0.00011516310261631944,1.0,4.42533,4.76796
1.1490552145745745,-3.9687776197822875e-05,-0.00013890721669238004,1.591503373993012e-05,0.00011140523617951081,1.0,4.42533,4.76796
1.1670092023023022,-8.363003045461772e-06,-2.92705106591162e-05,1.537819567752889e-05,0.0001076473697427022,1.0,4.42533,4.76796
1.18496319003003,2.2961770106899297e-05,8.036619537414753e-05,1.4841357615127658e-05,0.00010388950330589359,1.0,4.42533,4.76796
1.2029171777577576,5.428654325926037e-05,0.00019000290140741127,1.4304519552726425e-05,0.00010013163686908497,1.0,4.42533,4.76796
1.2208711654854854,0.0002095220435608471,0.0007333271524629648,1.3767681490325196e-05,9.637377043227636e-05,1.0,4.42533,4.76796
1.238825153213213,0.00047514000001897314,0.0016629900000664057,1.3230843427923967e-05,9.261590399546775e-05,1.0,4.42533,4.76796
1.2567791409409408,0.000740757956477099,0.002592652847669846,1.2694005365522736e-05,8.885803755865914e-05,1.0,4.42533,4.76796
1.2747331286686685,0.0010063759129352251,0.003522315695273287,1.2157167303121503e-05,8.510017112185052e-05,1.0,4.42533,4.76796
1.2926871163963962,0.0012719938693933508,0.004451978542876728,1.1620329240720274e-05,8.134230468504191e-05,1.0,4.42533,4.76796
1.310641104124124,0.001537611825851477,0.0053816413904801685,1.1083491178319042e-05,7.758443824823328e-05,1.0,4.42533,4.76796
1.3285950918518517,0.001803229782309603,0.0063113042380836095,1.0546653115917812e-05,7.382657181142467e-05,1.0,4.42533,4.76796
1.3465490795795796,0.0020688477387677323,0.007240967085687062,1.0009815053516575e-05,7.006870537461601e-05,1.0,4.42533,4.76796
1.3645030673073073,0.002334465695225858,0.008170629933290503,9.472976991115344e-06,6.63108389378074e-05,1.0,4.42533,4.76796
1.382457055035035,0.0024735595292234673,0.008657458352282134,8.936138928714114e-06,6.255297250099879e-05,1.0,4.42533,4.76796
1.4004110427627627,0.002471415637227811,0.008649954730297338,8.399300866312884e-06,5.8795106064190175e-05,1.0,4.42533,4.76796
1.4183650304904905,0.0024692717452321545,0.00864245110831254,7.862462803911653e-06,5.503723962738156e-05,1.0,4.42533,4.76796
1.4363190182182182,0.0024671278532364988,0.008634947486327744,7.3256247415104226e-06,5.127937319057295e-05,1.0,4.42533,4.76796
1.4542730059459459,0.0024649839612408426,0.008627443864342948,6.788786679109192e-06,4.752150675376433e-05,1.0,4.42533,4.76796
1.4722269936736736,0.0024628400692451864,0.00861994024235815,6.25194861670796e-06,4.3763640316955716e-05,1.0,4.42533,4.76796
1.4901809814014013,0.0024606961772495302,0.008612436620373354,5.715110554306731e-06,4.0005773880147106e-05,1.0,4.42533,4.76796
1.508134969129129,0.002458552285253874,0.008604932998388558,5.178272491905498e-06,3.624790744333848e-05,1.0,4.42533,4.76796
1.5260889568568567,0.002456408393258218,0.00859742937640376,4.641434429504268e-06,3.249004100652987e-05,1.0,4.42533,4.76796
1.5440429445845845,0.0026281888302639674,0.009198660905923885,4.104596367103037e-06,2.8732174569721257e-05,1.0,4.42533,4.76796
1.5619969323123122,0.0030444353422558563,0.010655523697895495,3.5677583047018074e-06,2.4974308132912647e-05,1.0,4.42533,4.76796
1.57995092004004,0.0034606818542477448,0.012112386489867105,3.030920242300577e-06,2.1216441696104034e-05,1.0,4.42533,4.76796
1.5979049077677676,0.003876928366239633,0.013569249281838714,2.4940821798993464e-06,1.745857525929542e-05,1.0,4.42533,4.76796
1.6158588954954953,0.004293174878231522,0.015026112073810324,1.9572441174981154e-06,1.3700708822486806e-05,1.0,4.42533,4.76796
1.633812883223223,0.00470942139022341,0.016482974865781933,1.4204060550968847e-06,9.942842385678191e-06,1.0,4.42533,4.76796
1.6517668709509508,0.0051256679022152985,0.017939837657753543,8.835679926956541e-07,6.184975948869578e-06,1.0,4.42533,4.76796
1.6697208586786785,0.005541914414207186,0.01939670044972515,3.4672993029442314e-07,2.4271095120609616e-06,1.0,4.42533,4.76796
1.6876748464064062,0.005958160926199075,0.02085356324169676,-1.901081321068074e-07,-1.3307569247476515e-06,1.0,4.42533,4.76796
1.705628834134134,0.006738631174623545,0.023585209111182403,-7.269461945080383e-07,-5.088623361556268e-06,1.0,4.42533,4.76796
1.7235828218618616,0.008167669620266717,0.028586843670933507,-1.2637842569092684e-06,-8.846489798364878e-06,1.0,4.42533,4.76796
1.7415368095895896,0.009596708065909907,0.03358847823068467,-1.8006223193105057e-06,-1.2604356235173538e-05,1.0,4.42533,4.76796
1.7594907973173173,0.011025746511553082,0.03859011279043578,-2.3374603817117366e-06,-1.6362222671982155e-05,1.0,4.42533,4.76796
1.777444785045045,0.012454784957196253,0.04359174735018688,-2.874298444112967e-06,-2.0120089108790768e-05,1.0,4.42533,4.76796
1.7953987727727727,0.013883823402839428,0.04859338190993799,-3.4111365065141976e-06,-2.387795554559938e-05,1.0,4.42533,4.76796
1.8133527605005004,0.015312861848482599,0.05359501646968909,-3.9479745689154285e-06,-2.7635821982407994e-05,1.0,4.42533,4.76796
1.8313067482282281,0.016741900294125773,0.0585966510294402,-4.4848126313166595e-06,-3.1393688419216614e-05,1.0,4.42533,4.76796
1.8492607359559559,0.018170938739768945,0.0635982855891913,-5.0216506937178895e-06,-3.515155485602522e-05,1.0,4.42533,4.76796
1.8672147236836836,0.01959997718541212,0.06859992014894241,-5.5584887561191205e-06,-3.890942129283384e-05,1.0,4.42533,4.76796
1.8851687114114113,0.023132876648822943,0.08096506827088029,-6.095326818520351e-06,-4.2667287729642456e-05,1.0,4.42533,4.76796
1.903122699139139,0.026891890032537866,0.09412161511388252,-6.632164880921583e-06,-4.642515416645107e-05,1.0,4.42533,4.76796
1.9210766868668667,0.03065090341625279,0.10727816195688475,-7.169002943322814e-06,-5.018302060325969e-05,1.0,4.42533,4.76796
1.9390306745945944,0.034409916799967716,0.12043470879988698,-7.705841005724046e-06,-5.394088704006831e-05,1.0,4.42533,4.76796
1.9569846623223222,0.038168930183682635,0.1335912556428892,-8.242679068125277e-06,-5.769875347687693e-05,1.0,4.42533,4.76796
1.9749386500500499,0.041927943567397555,0.14674780248589142,-8.779517130526508e-06,-6.145661991368555e-05,1.0,4.42533,4.76796
1.9928926377777776,0.04707157755952435,0.1647505214583352,-9.31635519292774e-06,-6.521448635049417e-05,1.0,4.42533,4.76796
2.0108466255055055,0.056031443718837566,0.19611005301593146,-9.853193255328978e-06,-6.897235278730283e-05,1.0,4.42533,4.76796
2.028800613233233,0.06499130987815056,0.22746958457352692,-1.0390031317730202e-05,-7.27302192241114e-05,1.0,4.42533,4.76796
2.046754600960961,0.078365886529071,0.2742806028517485,-1.0926864187951334e-05,-7.648804931565933e-05,1.0,4.42533,4.76796
2.0647085886886885,0.09317378251434175,0.32610823880019607,-1.1463686427024164e-05,-8.024580498916914e-05,1.0,4.42533,4.76796
2.0826625764164164,0.10780368147507494,0.37731288516276223,-1.2000508666097008e-05,-8.400356066267905e-05,1.0,4.42533,4.76796
2.100616564144144,0.12225444931091217,0.4278905725881925,-1.2537330905169838e-05,-8.776131633618885e-05,1.0,4.42533,4.76796
2.118570551871872,0.13670521714674977,0.4784682600136241,-1.3074153144242681e-05,-9.151907200969876e-05,1.0,4.42533,4.76796
2.1365245395995993,0.1644426746868187,0.5755493614038654,-1.3610975383315511e-05,-9.527682768320857e-05,1.0,4.42533,4.76796
2.1544785273273273,0.2041075979470635,0.7143765928147222,-1.4147797622388355e-05,-9.903458335671847e-05,1.0,4.42533,4.76796
2.1724325150550547,0.25086763570274406,0.878036724959604,-1.4684619861461185e-05,-0.00010279233903022828,1.0,4.42533,4.76796
2.1903865027827827,0.2994774154307633,1.0481709540076714,-1.5221442100534027e-05,-0.00010655009470373817,1.0,4.42533,4.76796
2.20834049051051,0.3150262750141313,1.1025919625494593,-1.5758269084599645e-05,-0.0001103078835921975,1.0,4.42533,4.76796
2.226294478238238,0.3610284818129566,1.263599686345348,-1.6295107147000882e-05,-0.00011406575002900616,1.0,4.42533,4.76796
2.2442484659659656,0.40756945344632195,1.4264930870621266,-1.683194520940211e-05,-0.00011782361646581474,1.0,4.42533,4.76796
2.2622024536936935,0.45898766948357295,1.606456843192505,-1.7368783271803348e-05,-0.0001215814829026234,1.0,4.42533,4.76796
2.280156441421421,0.5281927276745039,1.8486745468607633,-1.7905621334204572e-05,-0.00012533934933943198,1.0,4.42533,4.76796
2.298110429149149,0.6152247661307436,2.1532866814576024,-1.844245939660581e-05,-0.00012909721577624065,1.0,4.42533,4.76796
2.316064416876877,0.6994829167493825,2.4481902086228384,-1.8979297459007047e-05,-0.0001328550822130493,1.0,4.42533,4.76796
2.3340184046046044,0.7996718391854798,2.798851437149179,-1.951613552140827e-05,-0.00013661294864985787,1.0,4.42533,4.76796
2.3519723923323324,0.8815386817660436,3.085385386181152,-2.005297358380951e-05,-0.00014037081508666655,1.0,4.42533,4.76796
2.36992638006006,0.9632223325008946,3.371278163753131,-2.0589811646210733e-05,-0.00014412868152347512,1.0,4.42533,4.76796
2.387880367787788,1.0200845433407433,3.5702959016926012,-2.112664970861197e-05,-0.00014788654796028377,1.0,4.42533,4.76796
2.4058343555155153,1.1142917439996438,3.9000211039987525,-2.1663487771013195e-05,-0.00015164441439709234,1.0,4.42533,4.76796
2.423788343243243,1.1845815945811857,4.146035581034149,-2.220032583341443e-05,-0.000155402280833901,1.0,4.42533,4.76796
2.4417423309709707,1.2305432628584152,4.306901420004452,-2.2737163895815654e-05,-0.00015916014727070956,1.0,4.42533,4.76796
2.4596963186986986,1.30670310401178,4.5734608640412295,-2.327400195821689e-05,-0.0001629180137075182,1.0,4.42533,4.76796
2.477650306426426,1.3750063720458574,4.812522302160501,-2.3810840020618115e-05,-0.00016667588014432678,0.7835083340438876,4.42533,4.76796
2.495604294154154,1.3660529712949747,4.7811853995324105,-2.434767808301935e-05,-0.00017043374658113543,0.7835083340438876,4.42533,4.76796
2.5135582818818816,1.3528155476709458,4.73485441684831,-2.4884516145420574e-05,-0.000174191613017944,0.7835083340438876,4.42533,4.76796
2.5315122696096095,1.3255610520692522,4.639463682242382,-2.542135420782181e-05,-0.00017794947945475265,0.7835083340438876,4.42533,4.76796
2.549466257337337,1.286899853017581,4.504149485561533,-2.5958192270223036e-05,-0.00018170734589156122,0.7835083340438876,4.42533,4.76796
2.567420245065065,1.2353588271497202,4.3237558950240205,-2.6495030332624273e-05,-0.0001854652123283699,0.7835083340438876,4.42533,4.76796
2.5853742327927924,1.1863358213312005,4.152175374659201,-2.7031868395025498e-05,-0.00018922307876517846,0.7835083340438876,4.42533,4.76796
2.6033282205205204,1.1319126882265986,3.9616944087930945,-2.756870645742674e-05,-0.00019298094520198714,0.7835083340438876,4.42533,4.76796
2.621282208248248,1.0950033455150945,3.8325117093028305,-2.8105544519827963e-05,-0.0001967388116387957,0.7835083340438876,4.42533,4.76796
2.639236195975976,1.0490380015830203,3.67163300554057,-2.8642382582229197e-05,-0.00020049667807560436,0.7835083340438876,4.42533,4.76796
2.6571901837037033,0.9776288336204383,3.4217009176715334,-2.917922064463042e-05,-0.00020425454451241293,0.7835083340438876,4.42533,4.76796
2.6751441714314312,0.9382779517230937,3.2839728310308276,-2.9716058707031662e-05,-0.0002080124109492216,0.7835083340438876,4.42533,4.76796
2.693098159159159,0.9103550417524492,3.1862426461335716,-2.663634933864364e-05,-0.00018645444537050544,0.7835083340438876,4.42533,4.76796
2.7110521468868867,0.8825736410880053,3.089007743808018,-1.035903121880038e-05,-7.251321853160266e-05,0.7835083340438876,4.42533,4.76796
2.7290061346146146,0.8466747406841264,2.963361592394442,5.918286901043277e-06,4.1428008307302936e-05,0.7835083340438876,4.42533,4.76796
2.746960122342342,0.7687365973433564,2.690578090701747,2.219560502088653e-05,0.00015536923514620568,0.7835083340438876,4.42533,4.76796
2.76491411007007,0.7302358781761379,2.5558255736164823,3.84729231407302e-05,0.00026931046198511133,0.7835083340438876,4.42533,4.76796
2.7828680977977975,0.7123030759947011,2.4930607659814537,5.475024126057346e-05,0.00038325168882401414,0.7835083340438876,4.42533,4.76796
2.8008220855255255,0.6713821885748937,2.3498376600121276,7.10275593804171e-05,0.0004971929156629197,0.7835083340438876,4.42533,4.76796
2.818776073253253,0.6368792343530502,2.229077320235675,8.730487750026036e-05,0.0006111341425018225,0.7835083340438876,4.42533,4.76796
2.836730060980981,0.5976565128964401,2.09179779513754,0.00010358219562010403,0.0007250753693407281,0.7835083340438876,4.42533,4.76796
2.8546840487087084,0.5698343229090614,1.9944201301817146,0.00019364576520972205,0.0013555203564680541,0.7835083340438876,4.42533,4.76796
2.8726380364364363,0.551106632220399,1.9288732127713961,0.0006049917151171175,0.004234942005819821,0.7835083340438876,4.42533,4.76796
2.890592024164164,0.5192862106577666,1.8175017373021827,0.0010163376650245027,0.007114363655171518,0.7835083340438876,4.42533,4.76796
2.9085460118918918,0.49954322592524036,1.748401290738341,0.001427683614931898,0.009993785304523285,0.7835083340438876,4.42533,4.76796
2.9264999996196193,0.470943670922568,1.6483028482289879,0.0018390295648392833,0.01287320695387498,0.7835083340438876,4.42533,4.76796
2.944453987347347,0.44554198505962245,1.5593969477086784,0.002250375514746679,0.01575262860322675,0.7835083340438876,4.42533,4.76796
2.9624079750750747,0.41113742116521745,1.4389809740782609,0.002661721464654064,0.018632050252578445,0.7835083340438876,4.42533,4.76796
2.9803619628028026,0.392010973438571,1.3720384070349982,0.0030730674145614595,0.021511471901930212,0.7835083340438876,4.42533,4.76796
2.99831595053053,0.37565452397919386,1.3147908339271783,0.003484413364468845,0.02439089355128191,0.7835083340438876,4.42533,4.76796
3.016269938258258,0.36002610791193673,1.2600913776917784,0.00401686150441643,0.028118030530915005,0.7835083340438876,4.42533,4.76796
3.0342239259859856,0.3378081320694996,1.1823284622432484,0.005199376452818112,0.036395635169726784,0.7835083340438876,4.42533,4.76796
3.0521779137137135,0.31836739820077414,1.1142858937027094,0.006381891401219825,0.044673239808538774,0.7835083340438876,4.42533,4.76796
3.0701319014414414,0.30399787490479757,1.0639925621667914,0.007564406349621538,0.052950844447350764,0.7835083340438876,4.42533,4.76796
3.088085889169169,0.29186649297684564,1.0215327254189597,0.008746921298023222,0.06122844908616254,0.7835083340438876,4.42533,4.76796
3.106039876896897,0.28009286555832036,0.9803250294541211,0.009929436246424934,0.06950605372497452,0.7835083340438876,4.42533,4.76796
3.1239938646246244,0.2624906883815762,0.9187174093355166,0.011111951194826617,0.07778365836378631,0.7835083340438876,4.42533,4.76796
3.1419478523523523,0.248102345765279,0.8683582101784764,0.012294466143228329,0.0860612630025983,0.7835083340438876,4.42533,4.76796
3.15990184008008,0.23775960603732874,0.8321586211306504,0.013643478023606867,0.09550434616524806,0.7835083340438876,4.42533,4.76796
3.1778558278078077,0.2274168663093782,0.7959590320828236,0.016125102051777408,0.11287571436244184,0.7835083340438876,4.42533,4.76796
3.1958098155355352,0.2188441799963137,0.7659546299870978,0.018606726079947886,0.13024708255963519,0.7835083340438876,4.42533,4.76796
3.213763803263263,0.2105003321318754,0.7367511624615638,0.021088350108118426,0.14761845075682897,0.7835083340438876,4.42533,4.76796
3.2317177909909907,0.20215648426743735,0.7075476949360306,0.02356997413628891,0.16498981895402234,0.7835083340438876,4.42533,4.76796
3.2496717787187186,0.19507714335450452,0.6827700017407657,0.02605159816445945,0.18236118715121613,0.7835083340438876,4.42533,4.76796
3.267625766446446,0.19026953652695644,0.6659433778443474,0.02853322219262993,0.19973255534840947,0.7835083340438876,4.42533,4.76796
3.285579754174174,0.18546192969940825,0.6491167539479288,0.03320796667609423,0.23245576673265955,0.7835083340438876,4.42533,4.76796
3.3035337419019015,0.18065432287186015,0.6322901300515105,0.03826252615459658,0.267837683082176,0.7835083340438876,4.42533,4.76796
3.3214877296296295,0.17584671604431198,0.6154635061550918,0.04331708563309905,0.3032195994316933,0.7835083340438876,4.42533,4.76796
3.339441717357357,0.17103910921676388,0.5986368822586735,0.048392410578317765,0.3387468740482243,0.7835083340438876,4.42533,4.76796
3.357395705085085,0.1666439544000686,0.58325384040024,0.0535030534466338,0.37452137412643655,0.7835083340438876,4.42533,4.76796
3.3753496928128124,0.16315012206255408,0.5710254272189392,0.05902690122123293,0.4131883085486304,0.7835083340438876,4.42533,4.76796
3.3933036805405403,0.15965628972503945,0.558797014037638,0.06981904084121543,0.48873328588850795,0.7835083340438876,4.42533,4.76796
3.411257668268268,0.15616245738752496,0.5465686008563373,0.07696978904332591,0.5387885233032813,0.7835083340438876,4.42533,4.76796
3.4292116559959958,0.15266862505001033,0.5343401876750361,0.07986010375181836,0.5590207262627285,0.7835083340438876,4.42533,4.76796
3.4471656437237232,0.14917479271249584,0.5221117744937354,0.08366239197405292,0.5856367438183704,0.7835083340438876,4.42533,4.76796
3.465119631451451,0.14568096037498124,0.5098833613124343,0.09808478093864495,0.6865934665705146,0.7835083340438876,4.42533,4.76796
3.483073619179179,0.1421871280374666,0.4976549481311331,0.10706520459331904,0.7494564321532332,0.7835083340438876,4.42533,4.76796
3.5010276069069066,0.14026907141038883,0.49094174993636086,0.11508904872900894,0.8056233411030624,0.7835083340438876,4.42533,4.76796
3.5189815946346346,0.13884491909587338,0.4859572168355567,0.12450566545225214,0.8715396581657648,0.7835083340438876,4.42533,4.76796
3.536935582362362,0.13742076678135792,0.48097268373475266,0.13530028529388483,0.9471019970571937,0.7835083340438876,4.42533,4.76796
3.55488957009009,0.13599661446684244,0.4759881506339485,0.14505526221256096,1.0153868354879265,0.7835083340438876,4.42533,4.76796
3.5728435578178175,0.13457246215232702,0.47100361753314446,0.15104549955339697,1.0573184968737785,0.7835083340438876,4.42533,4.76796
3.5907975455455454,0.13314830983781153,0.4660190844323403,0.15703573689423309,1.0992501582596315,0.7835083340438876,4.42533,4.76796
3.608751533273273,0.13172415752329608,0.46103455133153626,0.1641348203140256,1.148943742198179,0.7835083340438876,4.42533,4.76796
3.626705521001001,0.13030000520878063,0.4560500182307321,0.1716793488297575,1.2017554418083023,0.7835083340438876,4.42533,4.76796
3.6446595087287283,0.12887585289426517,0.45106548512992806,0.18223417414693005,1.2756392190285102,0.7835083340438876,4.42533,4.76796
3.6626134964564563,0.1280740570032637,0.4482591995114229,0.19118269948194191,1.3382788963735932,0.7835083340438876,4.42533,4.76796
3.680567484184184,0.12753647466432563,0.4463776613251397,0.19834050181530527,1.3883835127071367,0.7835083340438876,4.42533,4.76796
3.6985214719119117,0.12699889232538758,0.44449612313885645,0.20539658187556264,1.4377760731289384,0.7835083340438876,4.42533,4.76796
3.716475459639639,0.1264613099864495,0.4426145849525732,0.2108152167713724,1.4757065173996067,0.7835083340438876,4.42533,4.76796
3.734429447367367,0.12592372764751145,0.44073304676629,0.2162338516671823,1.5136369616702758,0.7835083340438876,4.42533,4.76796
3.7523834350950946,0.12538614530857337,0.43885150858000677,0.22165248656299205,1.551567405940944,0.7835083340438876,4.42533,4.76796
3.7703374228228226,0.1248485629696353,0.4369699703937235,0.22703608626592464,1.5892526038614723,0.7835083340438876,4.42533,4.76796
3.78829141055055,0.12431098063069725,0.4350884322074403,0.23151586895602908,1.6206110826922033,0.7835083340438876,4.42533,4.76796
3.806245398278278,0.12377339829175917,0.43320689402115703,0.23599565164613365,1.6519695615229353,0.7835083340438876,4.42533,4.76796
3.8241993860060055,0.1239041779032838,0.43366462266149325,0.24047543433623805,1.6833280403536661,0.7835083340438876,4.42533,4.76796
3.8421533737337334,0.12440411080531918,0.4354143878186171,0.24495521702634263,1.714686519184398,0.7835083340438876,4.42533,4.76796
3.8601073614614614,0.12490404370735454,0.43716415297574085,0.24809463727197634,1.7366624609038341,0.7835083340438876,4.42533,4.76796
3.878061349189189,0.1254039766093899,0.4389139181328646,0.2503973470777582,1.7527814295443072,0.7835083340438876,4.42533,4.76796
3.896015336916917,0.12590390951142527,0.4406636832899884,0.25270005688354014,1.7689003981847806,0.7835083340438876,4.42533,4.76796
3.9139693246446443,0.12640384241346064,0.44241344844711217,0.255002766689322,1.7850193668252536,0.7835083340438876,4.42533,4.76796
3.9319233123723722,0.126903775315496,0.44416321360423594,0.2573054764951039,1.8011383354657269,0.7835083340438876,4.42533,4.76796
3.9498773001000997,0.12740370821753136,0.4459129787613597,0.2572795443819106,1.8009568106733738,0.7835083340438876,4.42533,4.76796
3.9678312878278277,0.12790364111956673,0.4476627439184835,0.25698511456816525,1.7988958019771566,0.7835083340438876,4.42533,4.76796
3.985785275555555,0.12879747431408228,0.4507911600992879,0.2566906847544199,1.7968347932809392,0.7835083340438876,4.42533,4.76796
4.003739263283283,0.12996699838529763,0.45488449434854167,0.2563962549406746,1.7947737845847218,0.7835083340438876,4.42533,4.76796
4.021693251011011,0.13113652245651308,0.4589778285977957,0.25610182512692925,1.7927127758885044,0.7835083340438876,4.42533,4.76796
4.0396472387387385,0.13230604652772843,0.46307116284704947,0.2558073953131839,1.7906517671922872,0.7835083340438876,4.42533,4.76796
4.057601226466466,0.1334755705989438,0.46716449709630326,0.2555129654994386,1.7885907584960699,0.7835083340438876,4.42533,4.76796
4.0755552141941935,0.13464509467015917,0.47125783134555704,0.25521853568569325,1.7865297497998527,0.7835083340438876,4.42533,4.76796
4.093509201921922,0.1358146187413746,0.47535116559481105,0.2544474131715199,1.7811318922006392,0.7835083340438876,4.42533,4.76796
4.111463189649649,0.13698414281258997,0.47944449984406484,0.2523914641103114,1.7667402487721793,0.7835083340438876,4.42533,4.76796
4.129417177377377,0.13815366688380534,0.48353783409331863,0.25033551504910284,1.7523486053437196,0.7835083340438876,4.42533,4.76796
4.147371165105104,0.13949292176586767,0.48822522618053676,0.24827956598789427,1.7379569619152597,0.7835083340438876,4.42533,4.76796
4.165325152832833,0.1409805639332848,0.4934319737664968,0.24622361692668562,1.7235653184867992,0.7835083340438876,4.42533,4.76796
