r (A),g(r)_weighted_Li-F,g(r)_unweighted_Li-F,g(r)_weighted_F-F,g(r)_unweighted_F-F,g(r)_weighted_Na-F,g(r)_unweighted_Na-F,S_i_Li-F,S_i_Na-F,Average_SCL,lambda_BC
0.1746963415005005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.18033170735535536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.18596707321021022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.19160243906506508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.19723780491991993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.2028731707747748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.20850853662962965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.2141439024844845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.21977926833933936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.22541463419419422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.23105000004904905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.2366853659039039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.24232073175875876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.24795609761361362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.2535914634684685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.25922682932332336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.2648621951781782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.270497561033033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.2761329268878879,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.28176829274274273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.2874036585975976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.29303902445245245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.2986743903073073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.30430975616216216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.309945122017017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.3155804878718719,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.32121585372672673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.3268512195815816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.33248658543643644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.3381219512912913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.34375731714614616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.349392683001001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.35502804885585587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.36066341471071073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.3662987805655656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.37193414642042044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.3775695122752753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.38320487813013016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.388840243984985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.39447560983983987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.4001109756946947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.4057463415495496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.41138170740440444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.4170170732592593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.42265243911411415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.428287804968969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.43392317082382387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.4395585366786787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.4451939025335336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.45082926838838844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.45646463424324324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.4621000000980981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.46773536595295295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.4733707318078078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.47900609766266267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.4846414635175175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.4902768293723724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.49591219522722724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.5015475610820821,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.507182926936937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.5128182927917918,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.5184536586466467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.5240890245015015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.5297243903563564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.5353597562112112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.540995122066066,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.546630487920921,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.5522658537757758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.5579012196306307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.5635365854854855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.5691719513403404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.5748073171951952,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.5804426830500501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.5860780489049049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.5917134147597598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.5973487806146146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.6029841464694695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.6086195123243243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.6142548781791792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.619890244034034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.625525609888889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.6311609757437437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.6367963415985987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.6424317074534535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.6480670733083084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.6537024391631632,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.6593378050180181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.6649731708728729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.6706085367277278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.6762439025825826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.6818792684374375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.6875146342922923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.6931500001471472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.698785366002002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.7044207318568569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.7100560977117117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.7156914635665667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.7213268294214215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.7269621952762763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.7325975611311312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.738232926985986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.7438682928408409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.7495036586956957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.7551390245505506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.7607743904054054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.7664097562602603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.7720451221151151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.77768048796997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.7833158538248248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.7889512196796797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.7945865855345345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.8002219513893895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.8058573172442443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.8114926830990992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.817128048953954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.8227634148088089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.8283987806636637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.8340341465185186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.8396695123733734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.8453048782282283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.8509402440830831,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.856575609937938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.8622109757927928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.8678463416476477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.8734817075025025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.8791170733573574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.8847524392122122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.8903878050670672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.896023170921922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9016585367767769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9072939026316317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9129292684864865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9185646343413414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9242000001961962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9298353660510511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9354707319059059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9411060977607608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9467414636156156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9523768294704705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9580121953253253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9636475611801802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.969282927035035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.97491829288989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9805536587447448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9861890245995997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9918243904544545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
0.9974597563093094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.0030951221641642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.008730488019019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.014365853873874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.0200012197287287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.0256365855835836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.0312719514384385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.0369073172932934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.0425426831481481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.048178049003003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.053813414857858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.0594487807127129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.0650841465675676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.0707195124224225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.0763548782772774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.081990244132132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.087625609986987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.093260975841842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.0988963416966968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.1045317075515515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.1101670734064064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.1158024392612613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.1214378051161162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.127073170970971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.1327085368258258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.1383439026806808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.1439792685355357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.1496146343903904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.1552500002452453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.1608853661001002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.166520731954955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.1721560978098098,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.1777914636646647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.1834268295195196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.1890621953743745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.1946975612292292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.2003329270840841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.205968292938939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.211603658793794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.2172390246486486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.2228743905035035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.2285097563583585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.2341451222132134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.239780488068068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.245415853922923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.251051219777778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.2566865856326328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.2623219514874875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.2679573173423424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.2735926831971973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.279228049052052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.284863414906907,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.2904987807617618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.2961341466166167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3017695124714714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3074048783263263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3130402441811813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3186756100360362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3243109758908909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3299463417457458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3355817076006007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3412170734554556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3468524393103103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3524878051651652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3581231710200201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.363758536874875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3693939027297297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3750292685845846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3806646344394395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3863000002942945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.3919353661491491,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.397570732004004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.403206097858859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.4088414637137139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.4144768295685686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.4201121954234235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.4257475612782784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.4313829271331333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.437018292987988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.442653658842843,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.4482890246976978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.4539243905525525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.4595597564074074,0.014724659397716673,0.06773343322949671,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.4651951222622623,0.018184288308573764,0.08364772621943933,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.4708304881171173,0.021643917219430854,0.09956201920938194,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.476465853971972,0.02510354613028781,0.11547631219932394,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.4821012198268269,0.028563175041144896,0.13139060518926654,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.4877365856816818,0.03202280395200199,0.14730489817920916,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.4933719515365367,0.03651015077123822,0.16794669354769584,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.4990073173913914,0.042516060914799286,0.19557388020807676,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.5046426832462463,0.04852197105836059,0.22320106686845875,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.5102780491011012,0.054527881201921896,0.25082825352884075,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.515913414955956,0.060533791345483194,0.27845544018922275,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.5215487808108108,0.06951309722643316,0.3197602472415926,0.0,0.0,0.0,0.0,1.0,1.0,2.28196,2.63857
1.5271841466656657,0.07973472785145638,0.36677974811669944,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.5328195125205206,0.09013103296217381,0.41460275162599963,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.5384548783753755,0.10314676395708024,0.47447511420256916,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.5440902442302302,0.11616249495198613,0.5343474767791363,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.5497256100850851,0.13143185343596836,0.6045865258054546,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.55536097593994,0.14760674109443683,0.6789910090344096,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.560996341794795,0.16306867442082879,0.7501159023358125,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.5666317076496497,0.17728603445118996,0.815515758475474,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.5722670735045046,0.19175971177787934,0.8820946741782452,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.5779024393593595,0.2104731575173988,0.9681765245800347,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.5835378052142144,0.22958217610640283,1.0560780100894531,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.589173171069069,0.24945921850032987,1.1475124051015175,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.594808536923924,0.274495347603491,1.2626785989760587,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.600443902778779,0.2949741383357126,1.3568810363442783,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.6060792686336338,0.3158318439469563,1.452826482155999,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.6117146344884885,0.3383943286125122,1.5566139116175561,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.6173500003433434,0.3647760986554323,1.6779700538149889,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.6229853661981983,0.3840511746253512,1.7666354032766158,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.628620732053053,0.40769800406052353,1.8754108186784084,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.634256097907908,0.43355359293796625,1.994346527514645,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.6398914637627628,0.4581982744738266,2.1077120625796026,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.6455268296176178,0.4829341532844456,2.22149710510845,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
