r (A),g(r)_weighted_Li-Li,g(r)_unweighted_Li-Li,g(r)_weighted_Be-F,g(r)_unweighted_Be-F,g(r)_weighted_Be-Be,g(r)_unweighted_Be-Be,g(r)_weighted_F-F,g(r)_unweighted_F-F,g(r)_weighted_Be-Li,g(r)_unweighted_Be-Li,g(r)_weighted_Li-F,g(r)_unweighted_Li-F,S_i_Be-F,S_i_Li-F,Average_SCL,lambda_BC
4.862630596036036,0.11158926252339563,1.0019465646958334,0.08876073509065062,0.7619863632277278,0.044551431683314574,1.5073491314859861,0.5327926635779188,1.1605361248529495,0.0549861518388178,0.9583860832084857,0.1738834466817985,0.7689879428560044,2.2889272052666634e-15,0.002799819736565739,1.98552,1.90187
4.870423273273273,0.11196588792479327,1.0053282388692641,0.08849457450569471,0.7597014482148228,0.04462436762794833,1.5098168396750133,0.5338836088404201,1.1629124364539158,0.05522212107741138,0.9624989302939904,0.1737872675667622,0.7685625971360474,2.2889272052666634e-15,0.002799819736565739,1.98552,1.90187
4.87821595051051,0.11234251332619093,1.008709913042695,0.08832402466086454,0.7582373249639454,0.04469730357258209,1.5122845478640408,0.5349745541029213,1.165288748054882,0.055458090316004974,0.9666117773794951,0.1736910884517259,0.7681372514160903,2.2889272052666634e-15,0.002799819736565739,1.98552,1.90187
4.8860086277477475,0.11271913872758856,1.0120915872161258,0.08815368189988473,0.7567749794706525,0.04477023951721584,1.514752256053068,0.5360654993654225,1.167665059655848,0.05568050983119233,0.9704884583411743,0.17359490933668958,0.7677119056961333,2.2889272052666634e-15,0.002799819736565739,1.98552,1.90187
4.893801304984985,0.11309576412898621,1.0154732613895567,0.08798333913890494,0.7553126339773597,0.044843175461849606,1.5172199642420954,0.5369001305054074,1.1694830643978333,0.05586141957720778,0.9736416410444523,0.17349873022165332,0.7672865599761765,2.2889272052666634e-15,0.002799819736565739,1.98552,1.90187
4.901593982222222,0.11347238953038384,1.0188549355629875,0.08781299637792513,0.7538502884840669,0.04491611140648336,1.5196876724311226,0.5372987451159703,1.1703513320882064,0.05604232932322322,0.9767948237477304,0.17340255110661704,0.7668612142562194,2.2889272052666634e-15,0.002799819736565739,1.98552,1.90187
4.909386659459459,0.1138490149317815,1.0222366097364184,0.08764265361694533,0.752387942990774,0.044989047351117126,1.52215538062015,0.5376973597265333,1.1712195997785795,0.056223239069238665,0.9799480064510084,0.17330637199158072,0.7664358685362624,2.2889272052666634e-15,0.002799819736565739,1.98552,1.90187
4.917179336696696,0.11422564033317913,1.025618283909849,0.08747231085596553,0.7509255974974813,0.04506198329575088,1.5246230888091772,0.5380959743370962,1.1720878674689523,0.05640414881525411,0.9831011891542866,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.002799819736565739,1.98552,1.90187
4.924972013933934,0.11457138710495492,1.0287227025824144,0.08730196809498571,0.7494632520041883,0.045134919240384645,1.5270907969982048,0.5384945889476591,1.1729561351593254,0.05658505856126957,0.986254371857565,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.002799819736565739,1.98552,1.90187
4.932764691171172,0.11491238578356723,1.0317844886976313,0.0871316253340059,0.7480009065108955,0.04517172077013865,1.5283359366450375,0.5388932035582221,1.1738244028496985,0.05676596830728501,0.9894075545608431,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
4.940557368408409,0.11525338446217955,1.0348462748128482,0.08696128257302611,0.7465385610176027,0.04520818874398938,1.5295697907914474,0.539291818168785,1.1746926705400713,0.05694687805330046,0.9925607372641212,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
4.948350045645646,0.11559438314079186,1.037908060928065,0.0868508805089169,0.7455907898298417,0.04524465671784012,1.5308036449378575,0.5396904327793479,1.1755609382304444,0.0571277877993159,0.9957139199673992,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
4.956142722882883,0.11593538181940419,1.0409698470432822,0.0868455572979432,0.7455450915358112,0.04528112469169085,1.5320374990842673,0.5400890473899109,1.1764292059208175,0.05730869754533135,0.9988671026706774,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
4.96393540012012,0.1162763804980165,1.0440316331584991,0.0868402340869695,0.7454993932417806,0.045317592665541584,1.5332713532306772,0.5404876620004738,1.1772974736111903,0.057488004044010464,1.0019923414301861,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
4.9717280773573576,0.11661737917662882,1.047093419273716,0.08683491087599582,0.74545369494775,0.04535406063939231,1.534505207377087,0.5406239159226137,1.1775942637316368,0.057666291909994075,1.0050998258394335,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
