r (A),g(r)_weighted_F-F,g(r)_weighted_K-F,g(r)_weighted_Mg-F,g(r)_weighted_Mg-Mg,g(r)_weighted_Na-F,S_i_K-F,S_i_Mg-F,S_i_Na-F,Average_SCL,lambda_BC
0.14298185425512755,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.1459606428854427,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.14893943151575786,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.15191822014607304,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.15489700877638818,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.15787579740670332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.1608545860370185,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.16383337466733366,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.1668121632976488,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.16979095192796395,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.17276974055827912,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.1757485291885943,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.17872731781890944,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.18170610644922458,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.18468489507953975,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.18766368370985492,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.19064247234017007,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.1936212609704852,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.19660004960080038,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.19957883823111555,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.2025576268614307,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.20553641549174584,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.208515204122061,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.21149399275237618,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.21447278138269132,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.21745157001300647,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.22043035864332164,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.2234091472736368,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.22638793590395195,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.2293667245342671,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.23234551316458227,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.23532430179489744,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.23830309042521258,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.24128187905552773,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.2442606676858429,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.24723945631615807,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.2502182449464732,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.25319703357678836,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.25617582220710355,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.2591546108374187,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.26213339946773384,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.265112188098049,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.2680909767283641,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.2710697653586793,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.27404855398899447,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.2770273426193096,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.2800061312496248,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.28298491987993996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.2859637085102551,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.28894249714057024,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.2919212857708854,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.2949000744012006,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.29787886303151573,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.30085765166183087,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.30383644029214607,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.3068152289224612,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.30979401755277636,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.3127728061830915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.31575159481340664,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.31873038344372184,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.321709172074037,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.32468796070435213,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.32766674933466733,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.33064553796498247,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.3336243265952976,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.33660311522561276,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
