r (A),g(r)_weighted_Li-Cl,g(r)_unweighted_Li-Cl,g(r)_weighted_K-Cl,g(r)_unweighted_K-Cl,g(r)_weighted_Sm-Cl,g(r)_unweighted_Sm-Cl,S_i_Li-Cl,S_i_K-Cl,S_i_Sm-Cl,Average_SCL,lambda_BC
1.9594729425645647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
1.967342311811812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
1.9752116810590592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
1.9830810503063065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
1.9909504195535537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
1.998819788800801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.006689158048048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.0145585272952955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.022427896542543,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.03029726578979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.038166635037037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.0460360042842844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.053905373531532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.061774742778779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.069644112026026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.0775134812732734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.0853828505205207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.093252219767768,0.03260278004911171,0.1565811033827336,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.1011215890150154,0.03604083177414691,0.17309300610336031,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.1089909582622623,0.03947888349918191,0.1896049088239861,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.1168603275095097,0.04291693522421711,0.2061168115446128,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.124729696756757,0.048369756854124465,0.2323050331034486,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.1325990660040044,0.061183600606071156,0.2938459750179534,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.1404684352512513,0.07399744435801713,0.3553869169324547,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.1483378044984986,0.0868112881099638,0.4169278588469595,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.156207173745746,0.0996251318619105,0.47846880076146425,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.1640765429929933,0.1124389756138572,0.5400097426759691,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.09665,0
2.1719459122402403,0.12525281936580313,0.6015506845904703,0.0,0.0,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.1798152814874876,0.13806666311774982,0.6630916265049751,0.0,0.0,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.187684650734735,0.15088050686969653,0.72463256841948,0.0,0.0,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.1955540199819823,0.1676579834462549,0.8052096170753984,0.0,0.0,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.2034233892292296,0.1860693512456945,0.8936337416586063,0.0,0.0,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.2112927584764765,0.20576744476571637,0.9882376132687924,0.0,0.0,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.219162127723724,0.2278615809052773,1.0943489390455965,0.0,0.0,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.2270314969709712,0.24995571704483824,1.2004602648224005,0.0,0.0,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.2349008662182186,0.2720498531843992,1.3065715905992048,0.0,0.0,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.2427702354654655,0.29414398932395885,1.4126829163760029,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.250639604712713,0.3168592032230355,1.5217770871962342,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.25850897395996,0.34344403303993265,1.6494558305335028,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.2663783432072075,0.3761359704807305,1.8064651293874174,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.274247712454455,0.4175517009774236,2.005372117343827,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.282117081701702,0.4589674314741144,2.2042791053002255,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.289986450948949,0.4757789940439535,2.2850198584755055,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.2978558201961965,0.505729435962745,2.4288625993516053,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.305725189443444,0.5614999651650574,2.6967112608946557,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.3135945586906908,0.6085027648116846,2.9224512198693193,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.321463927937938,0.6511905842530415,3.127467658929481,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.3293332971851854,0.6881650179517607,3.305044467311345,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.337202666432433,0.7277430243052344,3.495125432651741,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.3450720356796797,0.7694725325694801,3.695539398509616,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.352941404926927,0.8112020408337282,3.895953364367503,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.3608107741741744,0.8351872876998243,4.011147112064577,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.3686801434214217,0.8610530434736927,4.135372364414215,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.376549512668669,0.886629167413658,4.2582066043391755,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.384418881915916,0.9121960318708145,4.380996373822267,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.3922882511631633,0.9377628963279725,4.503786143305366,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.4001576204104107,0.962820844648698,4.624131745448997,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.408026989657658,0.9843559051256714,4.72755800314294,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.415896358904905,1.0020111939718102,4.812350913560548,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.4237657281521523,1.0173218464446419,4.885883258167181,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.4316350973993996,1.0405217934037645,4.997305452464974,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.439504466646647,1.0640954401854397,5.110522411824551,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.4473738358938943,1.0876690869671146,5.223739371184128,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.4552432051411412,1.1112427337487882,5.336956330543698,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.4631125743883886,1.1319649787121877,5.436478885861026,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.470981943635636,1.1488454988900658,5.517550821172832,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.4788513128828833,1.1604040455779487,5.5730629582103255,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,1.0,1.0,1.0,3.09665,0
2.48672068213013,1.1719625922658312,5.628575095247817,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,0.1292606952480207,1.0,1.0,3.09665,0
2.4945900513773775,1.1685691338791877,5.612277360586429,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,0.1292606952480207,1.0,1.0,3.09665,0
2.502459420624625,1.1642483600919518,5.591526015883509,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,0.1292606952480207,1.0,1.0,3.09665,0
2.5103287898718722,1.1599275863047158,5.5707746711805886,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,0.1292606952480207,1.0,1.0,3.09665,0
2.5181981591191196,1.1556068125174799,5.550023326477669,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,0.1292606952480207,1.0,1.0,3.09665,0
2.5260675283663665,1.1512860387302442,5.52927198177475,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,0.1292606952480207,1.0,1.0,3.09665,0
2.533936897613614,1.1469652649430082,5.508520637071831,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,0.1292606952480207,1.0,1.0,3.09665,0
2.541806266860861,1.1426444911557723,5.4877692923689105,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,0.1292606952480207,1.0,1.0,3.09665,0
2.5496756361081085,1.1383237173685363,5.46701794766599,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,0.1292606952480207,1.0,1.0,3.09665,0
2.5575450053553554,1.1340029435813006,5.446266602963072,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,0.1292606952480207,1.0,1.0,3.09665,0
2.565414374602603,1.1296821697940647,5.425515258260152,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,0.1292606952480207,1.0,1.0,3.09665,0
2.57328374384985,1.125361396006829,5.4047639135572325,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,0.1292606952480207,1.0,1.0,3.09665,0
2.5811531130970975,1.1210406222195928,5.384012568854312,0.0007839369537733691,0.005415162,0.00025275551473068404,0.02166065,0.1292606952480207,1.0,1.0,3.09665,0
2.5890224823443444,1.1167198484323573,5.363261224151394,0.0007839369537733691,0.005415162,0.000455577588961801,0.039042102455648084,0.1292606952480207,1.0,1.0,3.09665,0
2.5968918515915917,1.1082611314281612,5.322636613620508,0.0007839369537733691,0.005415162,0.0008181199870520054,0.07011127221663237,0.1292606952480207,1.0,1.0,3.09665,0
2.604761220838839,1.0973452289998067,5.270210898878535,0.0007839369537733691,0.005415162,0.0011806623851422099,0.10118044197761665,0.1292606952480207,1.0,1.0,3.09665,0
2.6126305900860864,1.0690657290448844,5.134393177218497,0.0007839369537733691,0.005415162,0.001543204783232414,0.13224961173860092,0.1292606952480207,1.0,1.0,3.09665,0
2.620499959333334,1.0517244017661853,5.051108127436561,0.0007839369537733691,0.005415162,0.0019057471813226185,0.1633187814995852,0.1292606952480207,1.0,1.0,3.09665,0
2.6283693285805807,1.0343830744874873,4.9678230776546295,0.0007839369537733691,0.005415162,0.0025366568020175184,0.2173864938898224,0.1292606952480207,1.0,1.0,3.09665,0
2.636238697827828,1.0327138442592103,4.959806279377006,0.0007839369537733691,0.005415162,0.0032027818737740536,0.2744721011056224,0.1292606952480207,1.0,1.0,3.09665,0
2.6441080670750754,1.0103868640641351,4.852576675371364,0.0007839369537733691,0.005415162,0.0038694797245780324,0.3316067943581297,0.1292606952480207,1.0,1.0,3.09665,0
2.6519774363223227,0.9955021598447868,4.781090028935681,0.0007839369537733691,0.005415162,0.0045457032973204815,0.3895578232269987,0.1292606952480207,1.0,1.0,3.09665,0
2.6598468055695696,0.9778268887091411,4.6962011497407365,0.0007812145001417022,0.005396356243514094,0.005221926870062893,0.44750885209586455,0.1292606952480207,1.0,1.0,3.09665,0
2.667716174816817,0.9585732265069128,4.603731744762326,0.0007566256680997009,0.005226505200955994,0.005898150442805342,0.5054598809647336,0.1292606952480207,1.0,1.0,3.09665,0
2.6755855440640643,0.9393195643046844,4.511262339783916,0.0007320368360576998,0.005056654158397895,0.007790380404947787,0.6676202633926032,0.1292606952480207,1.0,1.0,3.09665,0
2.6834549133113117,0.9200659021024559,4.418792934805505,0.0007074480040156985,0.0048868031158397955,0.009848948684453388,0.844035512139933,0.1292606952480207,1.0,1.0,3.09665,0
2.691324282558559,0.9008122399002276,4.326323529827095,0.0006828591719736974,0.004716952073281697,0.012271566420636107,1.0516490826021239,0.1292606952480207,1.0,1.0,3.09665,0
2.699193651805806,0.8540846954779261,4.101905536852627,0.0006582703399316977,0.004547101030723607,0.014241407765977716,1.2204606077727511,0.1292606952480207,1.0,1.0,3.09665,0
2.7070630210530533,0.8412307197716591,4.040171853531441,0.0006336815078896964,0.0043772499881655075,0.015983402889347204,1.3697461602926173,0.1292606952480207,1.0,1.0,3.09665,0
2.7149323903003006,0.8254089362518728,3.964184704052807,0.0006090926758476953,0.0042073989456074086,0.01771447782462254,1.5180958741919346,0.1292606952480207,1.0,1.0,3.09665,0
2.722801759547548,0.808169846715062,3.8813906706323005,0.0005845038438056939,0.004037547903049309,0.024759969780746034,2.1218806640194297,0.1292606952480207,1.0,1.0,3.09665,0
2.730671128794795,0.7909307571782522,3.798596637211799,0.0009019087668226742,0.006230069979552121,0.02651770909995551,2.272515463126397,0.1292606952480207,1.0,1.0,3.09665,0
2.7385404980420422,0.7736916676414415,3.715802603791293,0.001311547583607844,0.00905971150072641,0.028453965926822623,2.438448861183281,0.1292606952480207,1.0,1.0,3.09665,0
2.7464098672892896,0.7564525781046306,3.6330085703707864,0.001721186400393014,0.011889353021900698,0.031474951289629946,2.6973413592109354,0.1292606952480207,1.0,1.0,3.09665,0
2.754279236536537,0.7391644929588654,3.549979226142446,0.002130825217178184,0.014718994543074989,0.03560209503795414,3.051029453128064,0.1292606952480207,1.0,1.0,3.09665,0
2.762148605783784,0.7201615045815114,3.45871373027942,0.0025404640339633314,0.01754863606424912,0.039097009397737116,3.3505367331488194,0.1292606952480207,1.0,1.0,3.09665,0
2.770017975031031,0.7012224241363354,3.3677551645162276,0.002950102850748501,0.020378277585423408,0.040144827099145956,3.4403326472684572,0.1292606952480207,1.0,1.0,3.09665,0
2.7778873442782785,0.6896702474117459,3.312273620449011,0.003359741667533671,0.023207919106597696,0.045577322514522546,3.905886809140882,0.1292606952480207,1.0,1.0,3.09665,0
2.785756713525526,0.6781180706871565,3.256792076381795,0.003769380484318841,0.026037560627771985,0.04612608942483759,3.952915052970027,0.1292606952480207,1.0,1.0,3.09665,0
2.7936260827727732,0.6663116725260465,3.200089585113943,0.004179019301104011,0.028867202148946274,0.05335318768839295,4.572263145807015,0.1292606952480207,1.0,1.0,3.09665,0
2.80149545202002,0.6516010245256155,3.129438877048167,0.004588658117889158,0.031696843670120406,0.0558340337947775,4.784866772958399,0.1292606952480207,1.0,1.0,3.09665,0
2.8093648212672675,0.6368903765251838,3.0587881689823875,0.005261269636969265,0.03634300854518233,0.06059131129293511,5.192556088660432,0.1292606952480207,1.0,1.0,3.09665,0
2.817234190514515,0.622179728524752,2.988137460916608,0.006001457626276693,0.04145596801629912,0.06509944992378554,5.578894693926384,0.1292606952480207,1.0,1.0,3.09665,0
2.825103559761762,0.6074690805243201,2.917486752850828,0.00674164561558412,0.046568927487415895,0.06949614228324551,5.955682573144021,0.1292606952480207,1.0,1.0,3.09665,0
2.832972929009009,0.5927584325238892,2.8468360447850527,0.007481833604891505,0.05168188695853239,0.07542952991678153,6.464162211981155,0.1292606952480207,1.0,1.0,3.09665,0
2.8408422982562564,0.5780477845234573,2.776185336719273,0.008613797562682044,0.059501097648999475,0.07968254759273673,6.828637453681965,0.1292606952480207,1.0,1.0,3.09665,0
2.848711667503504,0.5633275017179373,2.705488355654402,0.010195761696964978,0.07042875200193917,0.08522394490979666,7.303524294128034,0.1292606952480207,1.0,1.0,3.09665,0
2.856581036750751,0.5483886959877061,2.6337418763377203,0.011777725831247914,0.08135640635487887,0.08761491648229927,7.5084258506662245,0.1292606952480207,1.0,1.0,3.09665,0
2.8644504059979985,0.5304679743390497,2.5476741739842854,0.013359689965530845,0.09228406070781855,0.09089014081144155,7.789106127575819,0.1292606952480207,1.0,1.0,3.09665,0
2.8723197752452454,0.512852778220746,2.4630738165806414,0.01494165409981369,0.10321171506075763,0.09586545469764159,8.21548073247395,0.1292606952480207,1.0,1.0,3.09665,0
2.8801891444924927,0.49927539151491523,2.397865813206372,0.016523618234096624,0.11413936941369732,0.09913090067556428,8.495323023935155,0.1292606952480207,1.0,1.0,3.09665,0
2.88805851373974,0.4856980048090844,2.3326578098321025,0.018105582368379558,0.12506702376663703,0.10350481130217773,8.870158553499381,0.1292606952480207,1.0,1.0,3.09665,0
2.8959278829869874,0.4721206181032537,2.267449806457833,0.01968754650266249,0.13599467811957672,0.10734703307626484,9.199429395164529,0.1292606952480207,1.0,1.0,3.09665,0
2.9037972522342343,0.4585432313974237,2.2022418030835675,0.021269510636945335,0.1469223324725158,0.11153840367685275,9.558621603874043,0.1292606952480207,1.0,1.0,3.09665,0
2.9116666214814817,0.4443712388814634,2.1341780912792925,0.02285147477122827,0.15784998682545548,0.1134167889482438,9.719595523561253,0.1292606952480207,1.0,1.0,3.09665,0
2.919535990728729,0.42801102198104807,2.0556050122354494,0.02625432551249561,0.1813556883198002,0.11611569530524683,9.950886484884522,0.1292606952480207,1.0,1.0,3.09665,0
2.9274053599759764,0.4213649634832501,2.023686041792935,0.031221979150356776,0.21567050034572283,0.1185339303221994,10.158124464937169,0.1292606952480207,1.0,1.0,3.09665,0
2.9352747292232233,0.4125693355774046,1.9814433520478691,0.03589349061895341,0.2479396659534228,0.12052530577425445,10.328781420657865,0.1292606952480207,1.0,1.0,3.09665,0
2.9431440984704706,0.3975447159662724,1.9092847351117335,0.04031039005737669,0.2784500608029628,0.12171371067341204,10.430625380843525,0.1292606952480207,1.0,1.0,3.09665,0
2.951013467717718,0.38807193884265195,1.8637899063921926,0.044485723915948745,0.3072918052052674,0.12413249205655733,10.637910183403228,0.1292606952480207,1.0,1.0,3.09665,0
2.9588828369649653,0.38034471734224357,1.826678443296281,0.04855421610312602,0.3353955247496179,0.12649470631559703,10.840347294793608,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
2.9667522062122127,0.3726174958418352,1.7895669802003695,0.052622708290303286,0.3634992442939684,0.1274759379014631,10.924436909902646,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
2.9746215754594596,0.36489027434142723,1.7524555171044602,0.05603014534702457,0.38703662644968095,0.12721132494914228,10.901760100845502,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
2.982490944706707,0.35716305284101885,1.7153440540085487,0.059277220647286015,0.40946628573858035,0.12694671199682145,10.879083291788357,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
2.9903603139539543,0.34943583134061046,1.6782325909126372,0.06252429594754745,0.43189594502747974,0.12668209904450062,10.856406482731211,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
2.9982296832012016,0.341708609840202,1.6411211278167257,0.06693493569721343,0.46236310013876375,0.12561719457019443,10.765146265813854,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.0060990524484485,0.3339813883397941,1.6040096647208164,0.07227612409010872,0.49925815946825314,0.12437818885736192,10.658965915516605,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.013968421695696,0.3254995160812412,1.5632738466404257,0.08417637712423699,0.5814609408406769,0.12293214401711224,10.535042719607986,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.0218377909429432,0.31234461543332037,1.500094913578924,0.09173631083685858,0.6336823159985348,0.1218474169861269,10.442083748608885,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.0297071601901906,0.3009396853083843,1.4453205495438508,0.09747422681138858,0.6733178305573374,0.11815337623034451,10.125511728481072,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.037576529437438,0.29249003388923817,1.4047394782236637,0.10153116958203108,0.7013417707760161,0.11613856611284609,9.952846468068877,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.045445898684685,0.28587804343789525,1.3729841261074387,0.10810712801521381,0.7467661892187845,0.11418236295388598,9.785203708620964,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.053315267931932,0.2792660529865519,1.3412287739912119,0.12328689881810075,0.8516227310935365,0.11284022516340128,9.670185142310201,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.0611846371791795,0.2733073390773422,1.312610907746658,0.1301891466716891,0.8993010426100754,0.10986521555419294,9.415232675851215,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.069054006426427,0.26784886474273195,1.2863955379894736,0.13709139452527744,0.9469793541266142,0.10647816623021705,9.124969217039837,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.076923375673674,0.26239039040812195,1.2601801682322908,0.14399364237886542,0.9946576656431503,0.10498986502705712,8.997424734022024,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.084792744920921,0.2569319160735116,1.2339647984751065,0.15089589023245376,1.0423359771596892,0.09999995118078792,8.569798941289639,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.0926621141681685,0.25147344173890135,1.2077494287179225,0.15779813808604212,1.090014288676228,0.09537080467018387,8.173090198963065,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.100531483415416,0.24601496740429105,1.1815340589607382,0.16591251755972738,1.146065581025668,0.0912437747944942,7.819411863706527,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.108400852662663,0.24055649306968074,1.1553186892035539,0.1743319784323388,1.2042242688619766,0.08785591459794478,7.529078914712004,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.11627022190991,0.23509801873507075,1.129103319446371,0.1827514393049497,1.2623829566982818,0.08388584095151524,7.188851419295484,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.1241395911571574,0.22963954440046044,1.1028879496891868,0.1911709001775611,1.3205416445345906,0.07807763713624727,6.69109978722828,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.132008960404405,0.2241810700658502,1.0766725799320027,0.19998956946095553,1.3814579242993663,0.07603386070171703,6.515952170473894,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.139878329651652,0.21872259573123987,1.0504572101748184,0.20962206668371364,1.4479958425269905,0.07194966554380756,6.16594468620027,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.147747698898899,0.2132641213966299,1.0242418404176357,0.22035738930111182,1.5221516924530054,0.06864979246697776,5.883152060141076,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.1556170681461464,0.2078056470620196,0.9980264706604515,0.23065898267812815,1.5933114926463223,0.06518612965400691,5.586322976155637,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.1634864373933937,0.20354172476737267,0.9775481661530343,0.23986784652858112,1.6569230998630973,0.061779984758208284,5.294423064433458,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.171355806640641,0.20059280909893637,0.9633854331452715,0.24751423790523935,1.709741694293049,0.05726488041541481,4.907487511367732,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.179225175887888,0.19764389343050026,0.9492227001375095,0.25516062928189714,1.7625602887229974,0.05431524219875642,4.654709323300347,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.1870945451351353,0.194694977762064,0.9350599671297467,0.2628070206585553,1.815378883152949,0.05296552842200182,4.539041509881476,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.1949639143823827,0.19174606209362768,0.9208972341219839,0.27045341203521356,1.8681974775829007,0.05076476452432271,4.3504403766043,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.20283328362963,0.18879714642519138,0.906734501114221,0.2788277387016069,1.9260443941253111,0.04859640666692995,4.1646163771802716,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.2107026528768774,0.1858482307567551,0.8925717681064582,0.28932344584583336,1.9985450642582498,0.04766326700457242,4.084648145234942,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.2185720221241243,0.18289931508831897,0.8784090350986962,0.2998191529900593,2.0710457343911846,0.0471886177217917,4.043971636166409,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.2264413913713716,0.1799503994198827,0.8642463020909333,0.3103148601342858,2.1435464045241233,0.04581887174507941,3.9265871026495582,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.234310760618619,0.17416820324389676,0.8364761961107849,0.31963504388245245,2.20792697061832,0.0445090960686569,3.8143419058010113,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.2421801298658663,0.1654053237377375,0.7943907868353345,0.3271215034045407,2.259640811793194,0.042211164842601026,3.6174137237801247,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.2500494991131132,0.16075803178265136,0.772071276015308,0.33460796292662853,2.311354652968065,0.03848946589659502,3.29847145120221,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.2579188683603606,0.15882895752095008,0.76280652693718,0.34209442244871685,2.363068494142939,0.03764340596506149,3.2259657807502764,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.265788237607608,0.1568998832592488,0.7535417778590521,0.34861802673244874,2.4081312684518474,0.03287800380566272,2.817580197575303,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.2736576068548553,0.15497080899754753,0.744277028780924,0.35396076621078293,2.4450370421364735,0.028499474952179107,2.4423488950604377,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.2815269761021026,0.15304173473584626,0.735012279702796,0.3593035056891172,2.4819428158210997,0.02668180527389592,2.2865781821687476,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.2893963453493495,0.1511126604741451,0.7257475306246686,0.3646462451674511,2.518848589505724,0.0248492408060742,2.1295310151377222,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.297265714596597,0.14918358621244382,0.7164827815465405,0.3699889846457853,2.55575436319035,0.02329185629550513,1.9960662286827082,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.3051350838438442,0.14725451195074254,0.7072180324684125,0.3753317241241194,2.5926601368749758,0.021810602107979946,1.8691256610309814,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.3130044530910916,0.14532543768904127,0.6979532833902845,0.3806744636024536,2.629565910559602,0.020959746936885702,1.796209047989323,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
