r (A),g(r)_weighted_Ca-Ca,g(r)_unweighted_Ca-Ca,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,g(r)_weighted_Ca-Cl,g(r)_unweighted_Ca-Cl,S_i_Ca-Cl,Average_SCL,lambda_BC
2.8949819771771774,0.018034546321097772,0.12624182424768438,0.019276032752909848,0.03373305731759223,1.0895201151937954,3.8133204031782837,0.9830790889963782,5.50317,7.72598
2.906750196596597,0.01981091283857801,0.13867638987004605,0.020322095791340155,0.03556366763484527,1.0630628012556653,3.720719804394828,0.9830790889963782,5.50317,7.72598
2.9185184160160165,0.021587279356058243,0.1511109554924077,0.02136815882977047,0.03739427795209831,1.036605487317535,3.6281192056113722,0.9830790889963782,5.50317,7.72598
2.930286635435436,0.02336364587353848,0.16354552111476933,0.024508044685626267,0.04288907819984596,0.9556435512546219,3.344752429391176,0.9830790889963782,5.50317,7.72598
2.942054854854855,0.025140012391018648,0.1759800867371305,0.03497459729497545,0.06120554526620703,0.8852678531680044,3.098437486088015,0.9830790889963782,5.50317,7.72598
2.9538230742742746,0.02691637890849888,0.18841465235949215,0.045441149904325025,0.07952201233256878,0.8346211425998614,2.9211739990995147,0.9830790889963782,5.50317,7.72598
2.965591293693694,0.028692745425979115,0.2008492179818538,0.055907702513674606,0.09783847939893055,0.7835114459763506,2.7422900609172265,0.9830790889963782,5.50317,7.72598
2.9773595131131136,0.030469111943459352,0.21328378360421543,0.0663742551230242,0.11615494646529231,0.7336084957691392,2.567629735191987,0.9830790889963782,5.50317,7.72598
2.9891277325325327,0.03224547846093952,0.2257183492265766,0.07684080773237337,0.13447141353165337,0.6883359055509133,2.4091756694281963,0.9830790889963782,5.50317,7.72598
3.0008959519519522,0.03402184497841976,0.23815291484893825,0.08730736034172294,0.15278788059801512,0.6446537640501818,2.256288174175636,0.9830790889963782,5.50317,7.72598
3.0126641713713718,0.035798211495899984,0.25058748047129986,0.09777391295107252,0.17110434766437688,0.6068577026989072,2.1240019594461748,0.9830790889963782,5.50317,7.72598
3.0244323907907913,0.037574578013380225,0.26302204609366153,0.11518605383792577,0.20157559421637006,0.5742761714366811,2.0099666000283833,0.9830790889963782,5.50317,7.72598
3.036200610210211,0.03976013050926103,0.27832091356482713,0.13485153089614887,0.23599017906826047,0.5441345451275751,1.9044709079465125,0.9830790889963782,5.50317,7.72598
3.04796882962963,0.04463231478134194,0.31242620346939354,0.1545170079543712,0.27040476392014956,0.4962929457656418,1.7370253101797462,0.9830790889963782,5.50317,7.72598
3.0597370490490494,0.049504499053423044,0.3465314933739613,0.17418248501259426,0.3048193487720399,0.45111724248088475,1.5789103486830964,0.9830790889963782,5.50317,7.72598
3.071505268468469,0.05437668332550415,0.380636783278529,0.19384796207081734,0.3392339336239303,0.43960110984195827,1.5386038844468537,0.9830790889963782,5.50317,7.72598
3.0832734878878885,0.05924886759758525,0.4147420731830967,0.21351343912904042,0.3736485184758207,0.42808497720303174,1.498297420210611,0.9830790889963782,5.50317,7.72598
3.0950417073073075,0.06412105186966617,0.44884736308766315,0.2324349144780715,0.40676110033662505,0.4165688445641057,1.4579909559743698,0.9830790889963782,5.50317,7.72598
3.106809926726727,0.06899323614174727,0.48295265299223084,0.2508584737581168,0.4390023290767044,0.4050527119251792,1.417684491738127,0.9830790889963782,5.50317,7.72598
3.1185781461461466,0.07386542041382838,0.5170579428967985,0.26928203303816217,0.47124355781678373,0.38477891942441117,1.346726217985439,0.9830790889963782,5.50317,7.72598
3.130346365565566,0.0810452989231007,0.5673170924617048,0.28770559231820747,0.503484786556863,0.3603516812183384,1.2612308842641842,0.9830790889963782,5.50317,7.72598
3.142114584984985,0.09173479076390204,0.6421435353473142,0.30612915159825216,0.5357260152969412,0.33592444301226654,1.1757355505429328,0.9830790889963782,5.50317,7.72598
3.1538828044044047,0.10210388368154834,0.7147271857708383,0.32455271087829746,0.5679672440370205,0.3130743364118931,1.0957601774416257,0.9830790889963782,5.50317,7.72598
3.1656510238238242,0.110695361247268,0.7748675287308759,0.34297627015834276,0.6002084727770998,0.2931765151998573,1.0261178031995004,0.9830790889963782,5.50317,7.72598
3.1774192432432438,0.11928683881298767,0.8350078716909136,0.36139982943838805,0.632449701517179,0.27327869398782156,0.9564754289573754,0.9830790889963782,5.50317,7.72598
3.1891874626626633,0.12787831618505502,0.895148213295385,0.38103765194172745,0.666815890898023,0.25338087277578575,0.8868330547152501,0.9830790889963782,5.50317,7.72598
3.2009556820820824,0.1364697929010299,0.9552885503072092,0.40237633418120344,0.7041585848171059,0.23348305156375077,0.8171906804731276,0.9830790889963782,5.50317,7.72598
3.212723901501502,0.1450612696170051,1.0154288873190356,0.4237150164206802,0.7415012787361903,0.18005986230788193,0.6302095180775866,0.9830790889963782,5.50317,7.72598
3.2244921209209214,0.1536527463329803,1.0755692243308619,0.44505369866015704,0.7788439726552747,0.13276011706291985,0.4646604097202194,0.9830790889963782,5.50317,7.72598
3.236260340340341,0.1630878821034609,1.141615174724226,0.4663923808996338,0.816186666574359,0.10680876910564961,0.3738306918697736,0.9830790889963782,5.50317,7.72598
3.24802855975976,0.17315462587732885,1.2120823811413017,0.48773106313910974,0.853529360493442,0.08133907849315598,0.2846867747260459,0.9830790889963782,5.50317,7.72598
3.2597967791791795,0.1832213696511972,1.2825495875583803,0.5090697453785865,0.8908720544125264,0.07632434857465055,0.2671352200112769,0.9830790889963782,5.50317,7.72598
3.271564998598599,0.19374862000770895,1.3562403400539624,0.5304084276180634,0.9282147483316108,0.0713096186561451,0.24958366529650783,0.9830790889963782,5.50317,7.72598
3.2833332180180186,0.2048351703595224,1.4338461925166566,0.5532896630466807,0.9682569103316911,0.06629488873763965,0.23203211058173875,0.9830790889963782,5.50317,7.72598
3.2951014374374377,0.2159217207113354,1.5114520449793476,0.5834895956052849,1.0211067923092485,0.061280158819134393,0.21448055586697035,0.9830790889963782,5.50317,7.72598
3.306869656856857,0.22700827106314886,1.5890578974420417,0.6136895281638904,1.073956674286808,0.05626542890062895,0.1969290011522013,0.9830790889963782,5.50317,7.72598
3.3186378762762767,0.23737180719926454,1.6616026503948516,0.6438894607224958,1.1268065562643674,0.051250698982123505,0.17937744643743225,0.9830790889963782,5.50317,7.72598
3.3304060956956962,0.24760325290123655,1.7332227703086556,0.6775802248391998,1.1857653934685994,0.04623596906361806,0.16182589172266318,0.9830790889963782,5.50317,7.72598
3.3421743151151158,0.25445280062478287,1.7811696043734797,0.7142053375761934,1.2498593407583383,0.04122123914511261,0.1442743370078941,0.9830790889963782,5.50317,7.72598
3.353942534534535,0.2591649416409392,1.814154591486574,0.7508304503131857,1.3139532880480749,0.036206509226607356,0.12672278229312572,0.9830790889963782,5.50317,7.72598
3.3657107539539544,0.26387708265709575,1.8471395785996698,0.7860896470118458,1.37565688227073,0.031191779308101904,0.10917122757835665,0.9830790889963782,5.50317,7.72598
3.377478973373374,0.2685892236732522,1.8801245657127654,0.8078663207809107,1.4137660613665934,0.026177049389596453,0.09161967286358758,0.9830790889963782,5.50317,7.72598
3.3892471927927934,0.27330136468940874,1.913109552825861,0.8296429945499754,1.4518752404624566,0.021162319471091012,0.07406811814881853,0.9830790889963782,5.50317,7.72598
3.4010154122122125,0.2780135057055651,1.9460945399389555,0.8514196683190393,1.4899844195583185,0.016147589552585752,0.05651656343405012,0.9830790889963782,5.50317,7.72598
3.412783631631632,0.2827256467217217,1.9790795270520514,0.873196342088104,1.528093598654182,0.01113285963408031,0.038965008719281075,0.9830790889963782,5.50317,7.72598
3.4245518510510515,0.2879076155915515,2.01535330914086,0.8949730158571689,1.5662027777500453,0.007737392068923888,0.027080872241233605,0.9830790889963782,5.50317,7.72598
3.436320070470471,0.296340676111766,2.0743847327823617,0.9167496896262336,1.6043119568459085,0.010419268109480535,0.036467438383181866,0.9830790889963782,5.50317,7.72598
3.44808828988989,0.3047737366319801,2.1334161564238605,0.9385263633952975,1.6424211359417704,0.013101144150037079,0.04585400452512977,0.9830790889963782,5.50317,7.72598
3.4598565093093097,0.31320679715219457,2.1924475800653616,0.9603030371643623,1.6805303150376338,0.015783020190593727,0.055240570667078034,0.9830790889963782,5.50317,7.72598
3.471624728728729,0.32163985767240905,2.251479003706863,0.9769202464555877,1.7096104312972782,0.01846489623115037,0.06462713680902629,0.9830790889963782,5.50317,7.72598
3.4833929481481487,0.32498114588139587,2.274868021169771,0.9925579903872951,1.736976483177766,0.021146772271707016,0.07401370295097455,0.9830790889963782,5.50317,7.72598
3.4951611675675682,0.32766327064965295,2.2936428945475704,1.0081957343190022,1.7643425350582538,0.023828648312263664,0.08340026909292281,0.9830790889963782,5.50317,7.72598
3.5069293869869873,0.3303453954179099,2.312417767925369,1.0238334782507088,1.7917085869387404,0.026510524352820208,0.09278683523487072,0.9830790889963782,5.50317,7.72598
3.518697606406407,0.333027520186167,2.3311926413031685,1.0394712221824163,1.819074638819228,0.029192400393376856,0.10217340137681898,0.9830790889963782,5.50317,7.72598
3.5304658258258264,0.33570964495442407,2.349967514680968,1.0551089661141235,1.8464406906997157,0.0318742764339335,0.11155996751876723,0.9830790889963782,5.50317,7.72598
3.542234045245246,0.3383917697226811,2.3687423880587675,1.0707467100458308,1.8738067425802036,0.03455615247449015,0.12094653366071549,0.9830790889963782,5.50317,7.72598
3.554002264664665,0.34107389449093806,2.387517261436566,1.0828610651437507,1.8950068640015634,0.03723802851504669,0.13033309980266342,0.9830790889963782,5.50317,7.72598
3.5657704840840845,0.34375601925919513,2.4062921348143655,1.089500153119287,1.9066252679587519,0.03991990455560334,0.13971966594461166,0.9830790889963782,5.50317,7.72598
3.577538703503504,0.3464381440274522,2.425067008192165,1.0961392410948232,1.9182436719159401,0.04260178059615999,0.14910623208655993,0.9830790889963782,5.50317,7.72598
3.5893069229229235,0.3491202687957092,2.443841881569964,1.1027783290703594,1.9298620758731286,0.045283656636716636,0.1584927982285082,0.9830790889963782,5.50317,7.72598
3.6010751423423426,0.35140180431274204,2.459812630189194,1.1094174170458952,1.9414804798303165,0.04796553267727318,0.1678793643704561,0.9830790889963782,5.50317,7.72598
3.612843361761762,0.3496991866894051,2.447894306825835,1.1160565050214315,1.9530988837875047,0.050502922631451744,0.17676022921008108,0.9830790889963782,5.50317,7.72598
3.6246115811811817,0.3479965690660681,2.4359759834624763,1.1226955929969678,1.9647172877446932,0.05181252517478518,0.1813438381117481,0.9830790889963782,5.50317,7.72598
3.636379800600601,0.3462939514427312,2.424057660099118,1.1293346809725038,1.9763356917018815,0.05312212771811861,0.18592744701341513,0.9830790889963782,5.50317,7.72598
3.6481480200200207,0.3445913338193942,2.412139336735759,1.1359737689480403,1.98795409565907,0.05443173026145205,0.19051105591508216,0.9830790889963782,5.50317,7.72598
3.6599162394394398,0.34288871619605726,2.4002210133724007,1.142612856923576,1.9995724996162578,0.05574133280478544,0.195094664816749,0.9830790889963782,5.50317,7.72598
3.6716844588588593,0.34118609857272036,2.3883026900090423,1.1492519448991123,2.0111909035734463,0.05705093534811888,0.19967827371841604,0.9830790889963782,5.50317,7.72598
3.683452678278279,0.3394834809493834,2.3763843666456834,1.1558910328746486,2.022809307530635,0.058360537891452305,0.20426188262008305,0.9830790889963782,5.50317,7.72598
3.6952208976976983,0.3377808633260464,2.3644660432823246,1.1625301208501846,2.034427711487823,0.059670140434785746,0.20884549152175008,0.9830790889963782,5.50317,7.72598
3.7069891171171174,0.33607824570270955,2.3525477199189666,1.1691692088257206,2.046046115445011,0.06097974297811914,0.21342910042341695,0.9830790889963782,5.50317,7.72598
3.718757336536537,0.3343756280793726,2.3406293965556078,1.1758082968012569,2.0576645194021994,0.06228934552145257,0.21801270932508396,0.9830790889963782,5.50317,7.72598
3.7305255559559565,0.33267301045603564,2.3287110731922493,1.1818627828932786,2.0682598700632373,0.06359894806478601,0.222596318226751,0.9830790889963782,5.50317,7.72598
3.742293775375376,0.3309703928326987,2.3167927498288905,1.175411498359032,2.056970122128306,0.06490855060811945,0.22717992712841803,0.9830790889963782,5.50317,7.72598
3.754061994794795,0.3292677752093618,2.304874426465532,1.1689602138247859,2.045680374193375,0.06621815315145282,0.23176353603008487,0.9830790889963782,5.50317,7.72598
3.7658302142142146,0.32756515758602484,2.2929561031021737,1.1625089292905393,2.0343906262584435,0.06752775569478627,0.2363471449317519,0.9830790889963782,5.50317,7.72598
3.777598433633634,0.3258625399626879,2.281037779738815,1.1560576447562927,2.023100878323512,0.0688373582381197,0.24093075383341894,0.9830790889963782,5.50317,7.72598
3.7893666530530536,0.3241599223393509,2.269119456375456,1.1496063602220463,2.0118111303885806,0.07014696078145313,0.24551436273508595,0.9830790889963782,5.50317,7.72598
3.801134872472473,0.32245730471601397,2.2572011330120976,1.1431550756878,2.0005213824536496,0.07145656332478657,0.25009797163675296,0.9830790889963782,5.50317,7.72598
3.8129030918918922,0.32075468709267707,2.245282809648739,1.1367037911535536,1.9892316345187184,0.07276616586811996,0.2546815805384198,0.9830790889963782,5.50317,7.72598
3.8246713113113118,0.31905206946934017,2.2333644862853808,1.1302525066193072,1.9779418865837872,0.0740757684114534,0.25926518944008686,0.9830790889963782,5.50317,7.72598
3.8364395307307313,0.3144577960434774,2.2012045723043414,1.1238012220850606,1.9666521386488558,0.07538537095478684,0.2638487983417539,0.9830790889963782,5.50317,7.72598
3.848207750150151,0.3098340671331988,2.1688384699323913,1.117349937550814,1.9553623907139244,0.07669497349812027,0.2684324072434209,0.9830790889963782,5.50317,7.72598
3.85997596956957,0.3052103382229203,2.136472367560442,1.1108986530165679,1.9440726427789934,0.07800457604145365,0.27301601614508775,0.9830790889963782,5.50317,7.72598
3.8717441889889894,0.30058660931264175,2.104106265188492,1.1044473684823213,1.932782894844062,0.07931417858478709,0.2775996250467548,0.9830790889963782,5.50317,7.72598
3.883512408408409,0.2959628804023631,2.0717401628165417,1.097996083948075,1.9214931469091308,0.08062378112812053,0.2821832339484218,0.9830790889963782,5.50317,7.72598
3.8952806278278285,0.29133915149208456,2.0393740604445916,1.0915447994138283,1.9102033989741993,0.08193338367145397,0.28676684285008885,0.9830790889963782,5.50317,7.72598
3.9070488472472475,0.2867154225818061,2.0070079580726423,1.0850935148795822,1.8989136510392683,0.08324298621478735,0.29135045175175567,0.9830790889963782,5.50317,7.72598
3.918817066666667,0.2820916936715275,1.9746418557006922,1.0719120500542394,1.8758460875949188,0.0845525887581208,0.29593406065342276,0.9830790889963782,5.50317,7.72598
3.9305852860860866,0.277468112754384,1.9422767892806878,1.0548710271235466,1.8460242974662064,0.08586219130145423,0.30051766955508974,0.9830790889963782,5.50317,7.72598
3.942353505505506,0.2728455328148422,1.909918729703895,1.037830004192854,1.8162025073374943,0.089369551657959,0.31279343080285643,0.9830790889963782,5.50317,7.72598
3.9541217249249256,0.2682229528753004,1.8775606701271026,1.0207889812621613,1.786380717208782,0.09514956931258084,0.3330234925940329,0.9830790889963782,5.50317,7.72598
3.9658899443443447,0.2636003729357588,1.8452026105503112,1.0037479583314692,1.7565589270800708,0.10092958696720249,0.35325355438520867,0.9830790889963782,5.50317,7.72598
3.9776581637637642,0.258977792996217,1.8128445509735187,0.9867069354007765,1.7267371369513587,0.10670960462182434,0.37348361617638515,0.9830790889963782,5.50317,7.72598
3.9894263831831838,0.2543552130566752,1.780486491396726,0.9696659124700837,1.6969153468226463,0.11248962227644621,0.3937136779675617,0.9830790889963782,5.50317,7.72598
4.001194602602603,0.2497326331171334,1.7481284318199335,0.952853763983217,1.6674940869706294,0.11826963993106807,0.41394373975873816,0.9830790889963782,5.50317,7.72598
4.012962822022023,0.24525360631865106,1.7167752442305573,0.937753572730854,1.6410687522789944,0.12404965758568993,0.4341738015499147,0.9830790889963782,5.50317,7.72598
4.024731041441442,0.24082975283504648,1.6858082698453252,0.9226533814784911,1.6146434175873592,0.12982967524031178,0.4544038633410912,0.9830790889963782,5.50317,7.72598
4.036499260860861,0.23640589935144224,1.6548412954600955,0.9075531902261293,1.5882180828957262,0.13560969289493321,0.47463392513226615,0.9830790889963782,5.50317,7.72598
4.0482674802802805,0.23198204586783766,1.6238743210748634,0.8924529989737665,1.5617927482040912,0.14138971054955507,0.4948639869234427,0.9830790889963782,5.50317,7.72598
4.0600356996997,0.2275581923842331,1.5929073466896315,0.8773528077214037,1.5353674135124562,0.14716972820417693,0.5150940487146192,0.9830790889963782,5.50317,7.72598
4.0718039191191195,0.22313433890062853,1.5619403723043994,0.8622526164690408,1.5089420788208212,0.15294974585879878,0.5353241105057956,0.9830790889963782,5.50317,7.72598
4.083572138538539,0.21871048541702393,1.5309733979191673,0.8471524252166778,1.482516744129186,0.15872976351342064,0.5555541722969721,0.9830790889963782,5.50317,7.72598
4.095340357957959,0.21493147231059526,1.5045203061741665,0.8320522339643149,1.456091409437551,0.16450978116804252,0.5757842340881487,0.9830790889963782,5.50317,7.72598
4.107108577377378,0.21148150372089305,1.4803705260462512,0.8169520427119521,1.429666074745916,0.17059640403246848,0.5970874141136396,0.9830790889963782,5.50317,7.72598
4.118876796796798,0.20803153513119085,1.4562207459183358,0.8018518514595893,1.403240740054281,0.1777404462432429,0.6220915618513501,0.9830790889963782,5.50317,7.72598
4.130645016216217,0.20458156654148868,1.4320709657904205,0.7867516602072263,1.3768154053626458,0.18488448845401728,0.6470957095890604,0.9830790889963782,5.50317,7.72598
4.142413235635636,0.20113159795178673,1.407921185662507,0.7716514689548646,1.3503900706710128,0.19202853066479114,0.6720998573267689,0.9830790889963782,5.50317,7.72598
4.154181455055055,0.19768162936208453,1.3837714055345915,0.7565512777025017,1.3239647359793778,0.19917257287556553,0.6971040050644792,0.9830790889963782,5.50317,7.72598
4.165949674474475,0.19423166077238235,1.3596216254066762,0.7431409219072775,1.3004966133377356,0.2063166150863399,0.7221081528021895,0.9830790889963782,5.50317,7.72598
4.177717893893894,0.19078169218268015,1.3354718452787608,0.7324880657635221,1.2818541150861635,0.2134606572971143,0.7471123005399,0.9830790889963782,5.50317,7.72598
4.189486113313314,0.18733172359297795,1.3113220651508455,0.7218352096197665,1.2632116168345913,0.22060469950788872,0.7721164482776104,0.9830790889963782,5.50317,7.72598
4.201254332732733,0.18388175500327575,1.2871722850229301,0.7111823534760111,1.2445691185830192,0.2248946208262972,0.78713117289204,0.9830790889963782,5.50317,7.72598
4.213022552152153,0.18045093962163758,1.2631565773514628,0.7005294973322557,1.2259266203314472,0.22690518476080476,0.7941681466628165,0.9830790889963782,5.50317,7.72598
4.2247907715715725,0.1770212243259386,1.2391485702815699,0.6898766411885001,1.2072841220798751,0.22891574869531234,0.801205120433593,0.9830790889963782,5.50317,7.72598
4.236558990990992,0.1735915090302396,1.215140563211677,0.6792237850447446,1.1886416238283029,0.23092631262981986,0.8082420942043694,0.9830790889963782,5.50317,7.72598
4.248327210410411,0.17016179373454088,1.191132556141786,0.6685709289009899,1.1699991255767321,0.2329368765643273,0.8152790679751454,0.9830790889963782,5.50317,7.72598
4.26009542982983,0.16673207843884189,1.1671245490718931,0.6579180727572345,1.15135662732516,0.23494744049883484,0.8223160417459219,0.9830790889963782,5.50317,7.72598
4.27186364924925,0.16330236314314292,1.1431165420020002,0.647265216613479,1.132714129073588,0.23695800443334242,0.8293530155166984,0.9830790889963782,5.50317,7.72598
4.283631868668669,0.15987264784744393,1.1191085349321073,0.6366123604697235,1.114071630822016,0.23896856836785,0.8363899892874749,0.9830790889963782,5.50317,7.72598
4.295400088088089,0.15644293255174496,1.0951005278622146,0.6259595043259679,1.0954291325704437,0.24097913230235757,0.8434269630582514,0.9830790889963782,5.50317,7.72598
4.307168307507508,0.15301321725604597,1.0710925207923216,0.6177914146283829,1.08113497559967,0.24298969623686514,0.8504639368290279,0.9830790889963782,5.50317,7.72598
4.318936526926928,0.14910211034640133,1.0437147724248093,0.6097931157355319,1.0671379525371807,0.24500026017137272,0.8575009105998044,0.9830790889963782,5.50317,7.72598
4.330704746346347,0.14355517723002137,1.0048862406101495,0.6017948168426808,1.0531409294746912,0.2470108241058803,0.8645378843705809,0.9830790889963782,5.50317,7.72598
4.342472965765766,0.13800824411364182,0.9660577087954927,0.5937965179498302,1.0391439064122028,0.2490213880403877,0.8715748581413568,0.9830790889963782,5.50317,7.72598
4.354241185185185,0.13246131099726188,0.927229176980833,0.585798219056979,1.0251468833497133,0.25103195197489525,0.8786118319121332,0.9830790889963782,5.50317,7.72598
4.366009404604605,0.12691437788088192,0.8884006451661732,0.577799920164128,1.0111498602872238,0.2530425159094028,0.8856488056829097,0.9830790889963782,5.50317,7.72598
4.3777776240240245,0.12136744476450194,0.8495721133515135,0.5698016212712769,0.9971528372247344,0.2550530798439104,0.8926857794536862,0.9830790889963782,5.50317,7.72598
4.389545843443444,0.11663610347525502,0.8164527243267851,0.5618033223784258,0.983155814162245,0.25706364377841795,0.8997227532244627,0.9830790889963782,5.50317,7.72598
4.4013140628628635,0.1126849323020734,0.7887945261145136,0.5538050234855746,0.9691587910997554,0.25907420771292555,0.9067597269952392,0.9830790889963782,5.50317,7.72598
4.413082282282283,0.10873376112889176,0.7611363279022422,0.5458067245927235,0.9551617680372659,0.2610847716474331,0.9137967007660157,0.9830790889963782,5.50317,7.72598
4.424850501701703,0.10478258995571012,0.7334781296899707,0.5378084256998724,0.9411647449747765,0.2629661036658554,0.9203813628304938,0.9830790889963782,5.50317,7.72598
4.436618721121122,0.10083141878252848,0.7058199314776993,0.5298101268070213,0.9271677219122871,0.2633427298625148,0.9216995545188016,0.9830790889963782,5.50317,7.72598
4.448386940540541,0.09688024760934713,0.6781617332654298,0.5218118279141708,0.9131706988497987,0.2637193560591741,0.9230177462071093,0.9830790889963782,5.50317,7.72598
4.46015515995996,0.09292907643616549,0.6505035350531584,0.5157411898649961,0.9025470822637429,0.26409598225583353,0.9243359378954172,0.9830790889963782,5.50317,7.72598
4.47192337937938,0.08897790526298387,0.6228453368408869,0.511583910773876,0.8952718438542829,0.26447260845249293,0.9256541295837251,0.9830790889963782,5.50317,7.72598
4.483691598798799,0.0854110857572348,0.5978776003006435,0.5074266316827561,0.8879966054448231,0.2648492346491523,0.9269723212720329,0.9830790889963782,5.50317,7.72598
4.495459818218219,0.08195605269306863,0.5736923688514803,0.5032693525916361,0.8807213670353631,0.2652258608458117,0.9282905129603407,0.9830790889963782,5.50317,7.72598
4.507228037637638,0.07850101962890246,0.5495071374023172,0.4991120735005162,0.8734461286259032,0.2656024870424711,0.9296087046486486,0.9830790889963782,5.50317,7.72598
4.518996257057058,0.0750459865647363,0.525321905953154,0.4949547944093962,0.8661708902164432,0.2659791132391305,0.9309268963369565,0.9830790889963782,5.50317,7.72598
4.530764476476477,0.07159095350057013,0.5011366745039908,0.49079751531827626,0.8588956518069834,0.26635573943578983,0.9322450880252643,0.9830790889963782,5.50317,7.72598
4.542532695895897,0.06813592043640396,0.4769514430548276,0.48664023622715635,0.8516204133975235,0.26673236563244923,0.9335632797135721,0.9830790889963782,5.50317,7.72598
4.554300915315316,0.06468088737223804,0.4527662116056662,0.48248295713603667,0.844345174988064,0.2671089918291086,0.9348814714018799,0.9830790889963782,5.50317,7.72598
4.566069134734735,0.06122767390676188,0.4285937173473331,0.4783256780449167,0.8370699365786042,0.267485618025768,0.9361996630901878,0.9830790889963782,5.50317,7.72598
4.577837354154155,0.05872980562632835,0.4111086393842984,0.47416839895379675,0.8297946981691442,0.2678622442224273,0.9375178547784956,0.9830790889963782,5.50317,7.72598
4.589605573573574,0.05623193734589483,0.39362356142126376,0.4700111198626768,0.8225194597596843,0.2682388704190868,0.9388360464668035,0.9830790889963782,5.50317,7.72598
4.601373792992994,0.053734069065461305,0.3761384834582291,0.46585384077155684,0.8152442213502243,0.26861549661574613,0.9401542381551113,0.9830790889963782,5.50317,7.72598
4.613142012412413,0.05123620078502778,0.3586534054951944,0.4616965616804369,0.8079689829407645,0.26899212281240553,0.9414724298434192,0.9830790889963782,5.50317,7.72598
4.624910231831833,0.04873833250459426,0.34116832753215975,0.4575392825893169,0.8006937445313045,0.2693687490090649,0.942790621531727,0.9830790889963782,5.50317,7.72598
4.636678451251252,0.046240464224160734,0.3236832495691251,0.45338200349819696,0.7934185061218446,0.2697453752057243,0.9441088132200349,0.9830790889963782,5.50317,7.72598
4.648446670670671,0.0437425959437274,0.30619817160609175,0.4492247244070774,0.7861432677123853,0.2701220014023836,0.9454270049083426,0.9830790889963782,5.50317,7.72598
4.66021489009009,0.04124472766329387,0.2887130936430571,0.4450674453159574,0.7788680293029253,0.2709500749899196,0.9483252624647184,0.9830790889963782,5.50317,7.72598
4.67198310950951,0.03874685938286035,0.2712280156800224,0.4409101662248375,0.7715927908934654,0.2726072320701406,0.954125312245492,0.9830790889963782,5.50317,7.72598
4.683751328928929,0.036248991102426825,0.25374293771698775,0.43675288713371746,0.7643175524840055,0.27426438915036166,0.9599253620262657,0.9830790889963782,5.50317,7.72598
4.695519548348349,0.0337511228219933,0.23625785975395305,0.43259560804259756,0.7570423140745456,0.2759215462305827,0.9657254118070393,0.9830790889963782,5.50317,7.72598
4.7072877677677685,0.03125325454155977,0.21877278179091839,0.4297433148620459,0.7520508010085802,0.27757870331080375,0.9715254615878129,0.9830790889963782,5.50317,7.72598
4.719055987187188,0.02875538626112625,0.20128770382788372,0.4321252267959746,0.7562191468929554,0.27923586039102477,0.9773255113685866,0.9830790889963782,5.50317,7.72598
4.7308242066066075,0.02678890007525744,0.18752230052680205,0.4345071387299034,0.7603874927773308,0.28089301747124584,0.9831255611493602,0.9830790889963782,5.50317,7.72598
4.742592426026027,0.02622321672346815,0.18356251706427704,0.43688905066383205,0.764555838661706,0.28255017455146686,0.9889256109301339,0.9830790889963782,5.50317,7.72598
4.754360645445446,0.025657533371678903,0.1796027336017523,0.4392709625977606,0.7687241845460809,0.28420733163168777,0.9947256607109071,0.9830790889963782,5.50317,7.72598
4.766128864864865,0.025091850019889617,0.1756429501392273,0.4416528745316893,0.7728925304304561,0.28586448871190884,1.0005257104916807,0.9830790889963782,5.50317,7.72598
4.777897084284285,0.024526166668100327,0.17168316667670228,0.44403478646561795,0.7770608763148313,0.2875216457921298,1.0063257602724542,0.9830790889963782,5.50317,7.72598
4.789665303703704,0.02396048331631104,0.16772338321417726,0.44641669839954673,0.7812292221992067,0.28917880287235087,1.012125810053228,0.9830790889963782,5.50317,7.72598
4.801433523123124,0.023394799964521755,0.16376359975165225,0.4487986103334754,0.7853975680835819,0.2908359599525719,1.0179258598340015,0.9830790889963782,5.50317,7.72598
4.813201742542543,0.022829116612732465,0.15980381628912724,0.45118052226740407,0.7895659139679571,0.29249311703279296,1.0237259096147753,0.9830790889963782,5.50317,7.72598
4.824969961961963,0.022263433260943172,0.1558440328266022,0.45356243420133285,0.7937342598523324,0.294150274113014,1.0295259593955488,0.9830790889963782,5.50317,7.72598
4.836738181381382,0.021697749909153886,0.15188424936407718,0.4559443461352615,0.7979026057367076,0.29580743119323505,1.0353260091763226,0.9830790889963782,5.50317,7.72598
4.848506400800802,0.0211320665573646,0.14792446590155217,0.4583262580691903,0.8020709516210829,0.29746458827345607,1.041126058957096,0.9830790889963782,5.50317,7.72598
4.8602746202202205,0.020566383205575356,0.14396468243902746,0.46070817000311876,0.8062392975054578,0.299121745353677,1.0469261087378694,0.9830790889963782,5.50317,7.72598
4.87204283963964,0.020000699853786066,0.14000489897650245,0.4630900819370475,0.810407643389833,0.30077890243389804,1.052726158518643,0.9830790889963782,5.50317,7.72598
4.8838110590590595,0.01943501650199678,0.13604511551397744,0.4654719938709762,0.8145759892742083,0.3024360595141191,1.0585262082994167,0.9830790889963782,5.50317,7.72598
4.895579278478479,0.018869333150207487,0.1320853320514524,0.4678539058049049,0.8187443351585835,0.3040932165943401,1.0643262580801902,0.9830790889963782,5.50317,7.72598
