r (A),g(r)_weighted_Li-Cl,g(r)_unweighted_Li-Cl,g(r)_weighted_K-Cl,g(r)_unweighted_K-Cl,S_i_Li-Cl,S_i_K-Cl,Average_SCL,lambda_BC
0.22313690994994995,0.047315679046654735,0.20566120150443826,0.02579132933844899,0.19672240534735003,1.0,1.0,2.80606,0
0.2311060853053053,0.04731230565629089,0.2056465388063781,0.025844387099790724,0.19712710144876158,1.0,1.0,2.80606,0
0.23907526066066065,0.04730893226592703,0.2056318761083179,0.025897444861132456,0.1975317975501731,1.0,1.0,2.80606,0
0.247044436016016,0.04730555887556318,0.20561721341025774,0.02595050262247419,0.19793649365158467,1.0,1.0,2.80606,0
0.25501361137137135,0.047302185485199336,0.20560255071219757,0.026003560383815925,0.19834118975299622,1.0,1.0,2.80606,0
0.2629827867267267,0.047298812094835475,0.20558788801413738,0.026056618145157657,0.19874588585440775,1.0,1.0,2.80606,0
0.27095196208208205,0.04729543870447163,0.20557322531607722,0.026046644447311907,0.19866981184501195,1.0,1.0,2.80606,0
0.2789211374374374,0.047292065314854116,0.20555856262126107,0.026031822666783618,0.19855675926525565,1.0,1.0,2.80606,0
0.28689031279279276,0.047288691929049304,0.2055438999430171,0.026017000886255325,0.19844370668549935,1.0,1.0,2.80606,0
0.2948594881481481,0.047285318543244484,0.20552923726477312,0.02600217910572703,0.19833065410574302,1.0,1.0,2.80606,0
0.30282866350350346,0.04728194515743967,0.20551457458652914,0.02598735732519874,0.19821760152598672,1.0,1.0,2.80606,0
0.3107978388588588,0.04727857177163485,0.20549991190828515,0.025972535544670446,0.19810454894623042,1.0,1.0,2.80606,0
0.31876701421421416,0.04727519838583004,0.2054852492300412,0.025957713764142156,0.19799149636647412,1.0,1.0,2.80606,0
0.32673618956956957,0.04727182500002522,0.2054705865517972,0.02594289198361386,0.1978784437867178,1.0,1.0,2.80606,0
0.3347053649249249,0.04726845161422041,0.20545592387355321,0.02592807020308557,0.1977653912069615,1.0,1.0,2.80606,0
0.34267454028028027,0.04726507822841559,0.20544126119530923,0.025913248422557277,0.1976523386272052,1.0,1.0,2.80606,0
0.3506437156356356,0.047261704842610774,0.20542659851706527,0.02589842664202898,0.19753928604744886,1.0,1.0,2.80606,0
0.358612890990991,0.047258331456805955,0.20541193583882128,0.02588360486150069,0.19742623346769256,1.0,1.0,2.80606,0
0.3665820663463463,0.047254958071001135,0.2053972731605773,0.0258687830809724,0.19731318088793626,1.0,1.0,2.80606,0
0.3745512417017017,0.04725158468519633,0.20538261048233333,0.02585396130044411,0.19720012830817996,1.0,1.0,2.80606,0
0.382520417057057,0.04724821129939151,0.20536794780408935,0.025839139519915812,0.19708707572842363,1.0,1.0,2.80606,0
0.3904895924124124,0.04724483791358669,0.20535328512584536,0.02582431773938752,0.19697402314866733,1.0,1.0,2.80606,0
0.39845876776776773,0.04724146452778187,0.20533862244760137,0.02580949595885923,0.19686097056891103,1.0,1.0,2.80606,0
0.4064279431231231,0.047238091141977065,0.2053239597693574,0.025794674178330933,0.1967479179891547,1.0,1.0,2.80606,0
0.41439711847847843,0.047234717756172245,0.20530929709111342,0.025779852397802644,0.1966348654093984,1.0,1.0,2.80606,0
0.4223662938338338,0.047231344370367426,0.20529463441286944,0.02576503061727435,0.1965218128296421,1.0,1.0,2.80606,0
0.43033546918918913,0.047227970984562606,0.20527997173462545,0.025750208836746058,0.1964087602498858,1.0,1.0,2.80606,0
0.4383046445445445,0.04722459759875779,0.2052653090563815,0.025735387056217765,0.19629570767012947,1.0,1.0,2.80606,0
0.4462738198998999,0.04722122421295298,0.2052506463781375,0.025720565275689472,0.19618265509037316,1.0,1.0,2.80606,0
0.45424299525525524,0.04721785082714816,0.20523598369989351,0.025705743495161183,0.19606960251061686,1.0,1.0,2.80606,0
0.4622121706106106,0.04721447744134335,0.20522132102164956,0.02569092171463289,0.19595654993086056,1.0,1.0,2.80606,0
0.47018134596596595,0.04721110405553853,0.20520665834340557,0.025676099934104593,0.19584349735110423,1.0,1.0,2.80606,0
0.4781505213213213,0.047207730669733716,0.20519199566516158,0.025661278153576304,0.19573044477134793,1.0,1.0,2.80606,0
0.48611969667667665,0.047204357279680684,0.20517733296845242,0.02564645637304801,0.19561739219159163,1.0,1.0,2.80606,0
0.494088872032032,0.04720098388931684,0.20516267027039226,0.025631634592519718,0.1955043396118353,1.0,1.0,2.80606,0
0.5020580473873874,0.04719761049895298,0.20514800757233206,0.025616812811991425,0.195391287032079,1.0,1.0,2.80606,0
0.5100272227427427,0.04719423710858913,0.2051333448742719,0.025601991031463132,0.1952782344523227,1.0,1.0,2.80606,0
0.517996398098098,0.04719086371822528,0.20511868217621174,0.025587169250934842,0.1951651818725664,1.0,1.0,2.80606,0
0.5259655734534534,0.047187490327861424,0.20510401947815154,0.025572347470406546,0.19505212929281007,1.0,1.0,2.80606,0
0.5339347488088088,0.04718411693749758,0.20508935678009138,0.025567665296619538,0.1950164161863801,1.0,1.0,2.80606,0
0.5419039241641641,0.04718074354713372,0.2050746940820312,0.02559247350150669,0.19520563984653766,1.0,1.0,2.80606,0
0.5498730995195195,0.04717737015676987,0.20506003138397103,0.02561728170639384,0.19539486350669522,1.0,1.0,2.80606,0
0.5578422748748748,0.047173996766406025,0.20504536868591086,0.025642089911280988,0.19558408716685274,1.0,1.0,2.80606,0
0.5658114502302302,0.047170623376042164,0.20503070598785067,0.02566689811616814,0.1957733108270103,1.0,1.0,2.80606,0
0.5737806255855855,0.04716724998567832,0.2050160432897905,0.02569170632105529,0.19596253448716786,1.0,1.0,2.80606,0
0.5817498009409409,0.047163876595314465,0.20500138059173031,0.02571651452594244,0.1961517581473254,1.0,1.0,2.80606,0
0.5897189762962962,0.04716050320495061,0.20498671789367015,0.025741322730829595,0.19634098180748297,1.0,1.0,2.80606,0
0.5976881516516516,0.047157129814586765,0.20497205519561,0.025766130935716742,0.1965302054676405,1.0,1.0,2.80606,0
0.6056573270070069,0.047153756424222905,0.2049573924975498,0.025790939140603892,0.19671942912779805,1.0,1.0,2.80606,0
0.6136265023623623,0.04715038303385906,0.20494272979948963,0.025815747345491045,0.1969086527879556,1.0,1.0,2.80606,0
0.6215956777177176,0.047147009643495205,0.20492806710142944,0.025840555550378196,0.19709787644811316,1.0,1.0,2.80606,0
0.629564853073073,0.04714363625313135,0.20491340440336928,0.025865363755265346,0.19728710010827072,1.0,1.0,2.80606,0
0.6375340284284283,0.04708344489181828,0.20465177806856324,0.025890171960152496,0.19747632376842825,1.0,1.0,2.80606,0
0.6455032037837838,0.046999766788966287,0.20428806482342132,0.025914980165039646,0.1976655474285858,1.0,1.0,2.80606,0
0.6534723791391391,0.046916088686114306,0.20392435157827943,0.025939788369926796,0.19785477108874336,1.0,1.0,2.80606,0
0.6614415544944945,0.04683241058326232,0.20356063833313753,0.02596459657481395,0.19804399474890091,1.0,1.0,2.80606,0
0.6694107298498498,0.04674873248041033,0.20319692508799564,0.0259894047797011,0.19823321840905847,1.0,1.0,2.80606,0
0.6773799052052052,0.04666505437755835,0.20283321184285374,0.02601421298458825,0.19842244206921603,1.0,1.0,2.80606,0
0.6853490805605605,0.04658137627470636,0.20246949859771185,0.026039021189475396,0.19861166572937355,1.0,1.0,2.80606,0
0.6933182559159159,0.04649769817185438,0.20210578535256996,0.02606382939436255,0.1988008893895311,1.0,1.0,2.80606,0
0.7012874312712712,0.046414020069002394,0.20174207210742806,0.0260886375992497,0.19899011304968867,1.0,1.0,2.80606,0
0.7092566066266266,0.04633034196615041,0.20137835886228617,0.02611344580413685,0.19917933670984622,1.0,1.0,2.80606,0
0.717225781981982,0.046246663863298426,0.20101464561714427,0.026138254009024003,0.19936856037000378,1.0,1.0,2.80606,0
0.7251949573373373,0.04616298576044644,0.20065093237200238,0.026163062213911153,0.19955778403016133,1.0,1.0,2.80606,0
0.7331641326926926,0.04607930765759446,0.20028721912686048,0.02618072807895663,0.19969252975880072,1.0,1.0,2.80606,0
0.741133308048048,0.04599562955474247,0.1999235058817186,0.02618024704469611,0.1996888606878683,1.0,1.0,2.80606,0
0.7491024834034034,0.04591195145189048,0.1995597926365767,0.02617976601043559,0.1996851916169359,1.0,1.0,2.80606,0
0.7570716587587587,0.045828273349038495,0.19919607939143477,0.026179284976175072,0.1996815225460035,1.0,1.0,2.80606,0
0.765040834114114,0.04574459524618651,0.19883236614629288,0.026178803941914547,0.19967785347507105,1.0,1.0,2.80606,0
0.7730100094694694,0.04568509226483775,0.19857373190741373,0.02617832290765403,0.19967418440413864,1.0,1.0,2.80606,0
0.7809791848248248,0.04568171887512355,0.1985590692121773,0.026177841873393507,0.19967051533320623,1.0,1.0,2.80606,0
0.7889483601801801,0.04567834548540935,0.19854440651694089,0.026177360839132986,0.1996668462622738,1.0,1.0,2.80606,0
0.7969175355355355,0.04567497209569515,0.19852974382170446,0.026176879804872464,0.19966317719134138,1.0,1.0,2.80606,0
0.8048867108908908,0.04567159870598095,0.19851508112646804,0.026154075321727716,0.19948923684425543,1.0,1.0,2.80606,0
0.8128558862462462,0.04566822531626674,0.19850041843123162,0.026086670777987965,0.19897511119366101,1.0,1.0,2.80606,0
0.8208250616016015,0.04566485192655254,0.1984857557359952,0.026019266234248207,0.19846098554306657,1.0,1.0,2.80606,0
0.8287942369569569,0.04566147853683834,0.1984710930407588,0.025951861690508452,0.19794685989247215,1.0,1.0,2.80606,0
0.8367634123123122,0.045658105147124144,0.19845643034552238,0.025884457146768697,0.1974327342418777,1.0,1.0,2.80606,0
0.8447325876676676,0.045654731757409944,0.19844176765028596,0.025817052603028943,0.1969186085912833,1.0,1.0,2.80606,0
0.8527017630230229,0.04565135836769574,0.19842710495504953,0.025749648059289185,0.19640448294068885,1.0,1.0,2.80606,0
0.8606709383783783,0.04564798497798154,0.1984124422598131,0.025682243515549433,0.19589035729009444,1.0,1.0,2.80606,0
0.8686401137337336,0.04564461158826734,0.1983977795645767,0.025619729880283496,0.19541353686199076,1.0,1.0,2.80606,0
0.876609289089089,0.04564123819855313,0.19838311686934026,0.02561924885543151,0.1954098678628216,1.0,1.0,2.80606,0
0.8845784644444443,0.045637864808838934,0.19836845417410384,0.02561876783057953,0.19540619886365246,1.0,1.0,2.80606,0
0.8925476397997998,0.04563449141912473,0.19835379147886742,0.025618286805727544,0.1954025298644833,1.0,1.0,2.80606,0
0.9005168151551551,0.04563111802941053,0.198339128783631,0.025617805780875563,0.19539886086531416,1.0,1.0,2.80606,0
0.9084859905105105,0.04563652043493732,0.19836261075058234,0.025617324756023577,0.195395191866145,1.0,1.0,2.80606,0
0.9164551658658658,0.04571505923597392,0.19870398562908675,0.025616843731171596,0.19539152286697586,1.0,1.0,2.80606,0
0.9244243412212212,0.04579359803701052,0.19904536050759114,0.02561636270631961,0.19538785386780672,1.0,1.0,2.80606,0
0.9323935165765765,0.04587213683804711,0.19938673538609553,0.02561588168146763,0.19538418486863757,1.0,1.0,2.80606,0
0.9403626919319319,0.045950675639083706,0.1997281102645999,0.025615400656615644,0.19538051586946842,1.0,1.0,2.80606,0
0.9483318672872872,0.0460292144401203,0.2000694851431043,0.025613125992016865,0.1953631659498362,1.0,1.0,2.80606,0
0.9563010426426426,0.04610775324115691,0.2004108600216087,0.02560852968949999,0.1953281078233256,1.0,1.0,2.80606,0
0.964270217997998,0.0461862920421935,0.2007522349001131,0.02560393338698312,0.19529304969681505,1.0,1.0,2.80606,0
0.9722393933533533,0.0462648308432301,0.20109360977861748,0.025599337084466246,0.19525799157030446,1.0,1.0,2.80606,0
0.9802085687087086,0.04634336964426669,0.20143498465712187,0.025594740781949378,0.1952229334437939,1.0,1.0,2.80606,0
0.988177744064064,0.046421908445303285,0.20177635953562625,0.025590144479432503,0.19518787531728332,1.0,1.0,2.80606,0
0.9961469194194194,0.046500447246339886,0.20211773441413064,0.025585548176915635,0.19515281719077276,1.0,1.0,2.80606,0
1.0041160947747747,0.04657898604737649,0.20245910929263505,0.02558095187439876,0.19511775906426218,1.0,1.0,2.80606,0
1.01208527013013,0.04665752484841308,0.20280048417113944,0.025576355571881884,0.1950827009377516,1.0,1.0,2.80606,0
1.0200544454854854,0.046736063649449676,0.20314185904964382,0.025571759269365016,0.19504764281124104,1.0,1.0,2.80606,0
1.0280236208408409,0.04681460245048627,0.2034832339281482,0.02556716296684814,0.19501258468473046,1.0,1.0,2.80606,0
1.035992796196196,0.04689314125152287,0.2038246088066526,0.025562566664331272,0.1949775265582199,1.0,1.0,2.80606,0
1.0439619715515516,0.04696821983939084,0.20415094360516534,0.025557970361814397,0.19494246843170931,1.0,1.0,2.80606,0
1.0519311469069068,0.04696484645406592,0.20413628092900726,0.02555337405929753,0.19490741030519876,1.0,1.0,2.80606,0
1.0599003222622623,0.046961473068741,0.2041216182528492,0.025548777756780654,0.19487235217868817,1.0,1.0,2.80606,0
1.0678694976176175,0.046958099683416084,0.20410695557669115,0.02554418145426378,0.1948372940521776,1.0,1.0,2.80606,0
1.075838672972973,0.046954726298091165,0.20409229290053307,0.02553958515174691,0.19480223592566703,1.0,1.0,2.80606,0
1.0838078483283282,0.046951352912766246,0.204077630224375,0.025534988849230035,0.19476717779915645,1.0,1.0,2.80606,0
1.0917770236836837,0.046947979527441334,0.20406296754821696,0.025530392546713167,0.1947321196726459,1.0,1.0,2.80606,0
1.099746199039039,0.046944606142116416,0.20404830487205888,0.025539545357472337,0.19480193239631768,1.0,1.0,2.80606,0
1.1077153743943944,0.0469412327567915,0.2040336421959008,0.025580381945167097,0.1951134119502434,1.0,1.0,2.80606,0
1.1156845497497496,0.046937859371466585,0.20401897951974277,0.025621218532861856,0.19542489150416908,1.0,1.0,2.80606,0
1.123653725105105,0.04693448598614166,0.2040043168435847,0.025662055120556613,0.19573637105809477,1.0,1.0,2.80606,0
1.1316229004604603,0.04693111260081674,0.20398965416742662,0.025702891708251373,0.19604785061202049,1.0,1.0,2.80606,0
1.1395920758158158,0.04692773921549183,0.20397499149126858,0.02574372829594613,0.19635933016594617,1.0,1.0,2.80606,0
1.147561251171171,0.04692436583016691,0.2039603288151105,0.025784564883640886,0.19667080971987186,1.0,1.0,2.80606,0
1.1555304265265265,0.04692099244484199,0.20394566613895243,0.025825401471335645,0.19698228927379757,1.0,1.0,2.80606,0
1.1634996018818817,0.04691761905951708,0.20393100346279439,0.025866238059030402,0.19729376882772326,1.0,1.0,2.80606,0
1.1714687772372372,0.04691424567419216,0.2039163407866363,0.025907074646725165,0.19760524838164897,1.0,1.0,2.80606,0
1.1794379525925924,0.046910872288867235,0.20390167811047824,0.02594791123441992,0.19791672793557466,1.0,1.0,2.80606,0
1.187407127947948,0.04690749890354232,0.2038870154343202,0.025988747822114678,0.19822820748950035,1.0,1.0,2.80606,0
1.1953763033033031,0.046904125518217404,0.20387235275816212,0.026029584409809438,0.19853968704342606,1.0,1.0,2.80606,0
1.2033454786586586,0.046900752132892486,0.20385769008200405,0.026070420997504194,0.19885116659735175,1.0,1.0,2.80606,0
1.2113146540140138,0.046897378747567574,0.203843027405846,0.02611125758519895,0.19916264615127743,1.0,1.0,2.80606,0
1.2192838293693693,0.046894005362242655,0.20382836472968793,0.02615138506772045,0.19946871703186578,1.0,1.0,2.80606,0
1.2272530047247245,0.04689063197584245,0.20381370204885607,0.026150904045359896,0.1994650480516999,1.0,1.0,2.80606,0
1.23522218008008,0.0468872585854786,0.20379903935079588,0.02615042302299934,0.19946137907153402,1.0,1.0,2.80606,0
1.2431913554354352,0.04688388519511475,0.20378437665273572,0.026149942000638783,0.19945771009136815,1.0,1.0,2.80606,0
1.2511605307907907,0.04688051180475089,0.20376971395467552,0.02614946097827823,0.19945404111120227,1.0,1.0,2.80606,0
1.259129706146146,0.046877138414387044,0.20375505125661536,0.02614897995591767,0.1994503721310364,1.0,1.0,2.80606,0
1.2670988815015014,0.04687376502402319,0.2037403885585552,0.026148498933557116,0.1994467031508705,1.0,1.0,2.80606,0
1.2750680568568566,0.04687039163365934,0.203725725860495,0.026148017911196562,0.19944303417070464,1.0,1.0,2.80606,0
1.283037232212212,0.04686701824329549,0.20371106316243484,0.026147536888836004,0.19943936519053876,1.0,1.0,2.80606,0
1.2910064075675676,0.04686364485293163,0.20369640046437465,0.02614705586647545,0.19943569621037288,1.0,1.0,2.80606,0
1.2989755829229228,0.046860271462567785,0.20368173776631449,0.026140427637855426,0.19938513964307802,1.0,1.0,2.80606,0
1.3069447582782783,0.04685689807220393,0.2036670750682543,0.026131457367423384,0.19931671923896271,1.0,1.0,2.80606,0
1.3149139336336335,0.04685352468184008,0.20365241237019413,0.026122487096991335,0.19924829883484738,1.0,1.0,2.80606,0
1.322883108988989,0.046797774327962255,0.2034100892123355,0.026113516826559293,0.19917987843073207,1.0,1.0,2.80606,0
1.3308522843443442,0.04653015421915866,0.20224685803332135,0.02610454655612725,0.19911145802661676,1.0,1.0,2.80606,0
1.3388214596996997,0.046262534110355066,0.20108362685430717,0.026095576285695202,0.19904303762250142,1.0,1.0,2.80606,0
1.346790635055055,0.04599491400155148,0.19992039567529304,0.02608660601526316,0.1989746172183861,1.0,1.0,2.80606,0
1.3547598104104104,0.04572729389274788,0.19875716449627887,0.026077635744831112,0.19890619681427077,1.0,1.0,2.80606,0
1.3627289857657656,0.045459673783944284,0.19759393331726471,0.02606866547439907,0.19883777641015546,1.0,1.0,2.80606,0
1.370698161121121,0.04519205367514069,0.19643070213825053,0.026059695203967025,0.19876935600604012,1.0,1.0,2.80606,0
1.3786673364764763,0.044924433566337095,0.19526747095923638,0.02605072493353498,0.1987009356019248,1.0,1.0,2.80606,0
1.3866365118318318,0.044656813457533494,0.1941042397802222,0.026041754663102937,0.1986325151978095,1.0,1.0,2.80606,0
1.394605687187187,0.04448774724392105,0.1933693806103674,0.02603278439267089,0.19856409479369416,1.0,1.0,2.80606,0
1.4025748625425425,0.04462982047592186,0.1939869127304516,0.026023814122238847,0.19849567438957885,1.0,1.0,2.80606,0
1.4105440378978977,0.04477189370792266,0.1946044448505358,0.0260148438518068,0.19842725398546351,1.0,1.0,2.80606,0
1.4185132132532532,0.044913966939923465,0.19522197697062,0.026005873581374756,0.1983588335813482,1.0,1.0,2.80606,0
1.4264823886086084,0.045056040171924265,0.1958395090907042,0.02599690331094271,0.19829041317723287,1.0,1.0,2.80606,0
1.434451563963964,0.04519811340392508,0.1964570412107884,0.02598415738320142,0.19819319408740826,1.0,1.0,2.80606,0
1.4424207393193191,0.04534018663592588,0.1970745733308726,0.02595735417386843,0.19798875360503446,1.0,1.0,2.80606,0
1.4503899146746746,0.045482259867926686,0.1976921054509568,0.025930550964535434,0.19778431312266062,1.0,1.0,2.80606,0
1.4583590900300298,0.045624333099927486,0.198309637571041,0.025903747755202447,0.1975798726402868,1.0,1.0,2.80606,0
1.4663282653853853,0.0457664063319283,0.19892716969112523,0.025876944545869456,0.197375432157913,1.0,1.0,2.80606,0
1.4742974407407405,0.0459084795639291,0.19954470181120942,0.025850141336536462,0.19717099167553917,1.0,1.0,2.80606,0
1.482266616096096,0.04605055279592991,0.20016223393129362,0.025823338127203475,0.19696655119316536,1.0,1.0,2.80606,0
1.4902357914514512,0.04619262602793071,0.20077976605137782,0.025796534917870484,0.19676211071079155,1.0,1.0,2.80606,0
1.4982049668068067,0.046334699259931514,0.201397298171462,0.02576973170853749,0.19655767022841772,1.0,1.0,2.80606,0
1.506174142162162,0.04647677249193232,0.2020148302915462,0.025742928499204502,0.1963532297460439,1.0,1.0,2.80606,0
1.5141433175175174,0.04661884572393313,0.20263236241163043,0.025716125289871508,0.19614878926367008,1.0,1.0,2.80606,0
1.5221124928728726,0.046760918955933935,0.20324989453171463,0.025689322080538517,0.19594434878129627,1.0,1.0,2.80606,0
1.530081668228228,0.04698941530568837,0.2042430713132111,0.02566251887120553,0.19573990829892246,1.0,1.0,2.80606,0
1.5380508435835836,0.047220923084906476,0.20524933750215604,0.025635715661872536,0.19553546781654862,1.0,1.0,2.80606,0
1.5460200189389388,0.047452430864124574,0.20625560369110096,0.025608912452539545,0.19533102733417482,1.0,1.0,2.80606,0
1.5539891942942943,0.04768393864334268,0.2072618698800459,0.025582109243206558,0.195126586851801,1.0,1.0,2.80606,0
1.5619583696496495,0.04791544642256078,0.20826813606899083,0.025555306033873564,0.19492214636942717,1.0,1.0,2.80606,0
1.569927545005005,0.04814695420177888,0.20927440225793578,0.025528502824540573,0.19471770588705337,1.0,1.0,2.80606,0
1.5778967203603602,0.048378461980996976,0.21028066844688068,0.025501699615207585,0.19451326540467956,1.0,1.0,2.80606,0
1.5858658957157157,0.048609969760215074,0.21128693463582562,0.02547489640587459,0.19430882492230572,1.0,1.0,2.80606,0
1.593835071071071,0.04884147753943317,0.21229320082477054,0.0254480931965416,0.19410438443993192,1.0,1.0,2.80606,0
1.6018042464264264,0.04907298531865128,0.2132994670137155,0.025421289987208613,0.1938999439575581,1.0,1.0,2.80606,0
1.6097734217817816,0.04930449309786938,0.21430573320266041,0.02539448677787562,0.19369550347518427,1.0,1.0,2.80606,0
1.617742597137137,0.04953600087708748,0.21531199939160536,0.025367683568542628,0.19349106299281046,1.0,1.0,2.80606,0
1.6257117724924923,0.04976750865630558,0.21631826558055028,0.02534088035920964,0.19328662251043666,1.0,1.0,2.80606,0
1.6336809478478478,0.04999901643552369,0.21732453176949523,0.025314077149876647,0.19308218202806282,1.0,1.0,2.80606,0
1.641650123203203,0.05087502408131689,0.22113216569953478,0.025320522599324963,0.19313134445402305,1.0,1.0,2.80606,0
1.6496192985585585,0.05228120759560728,0.2272442494086059,0.025386965058222487,0.1936381318382634,1.0,1.0,2.80606,0
1.6575884739139137,0.05368739110989764,0.23335633311767687,0.025453407517120014,0.19414491922250374,1.0,1.0,2.80606,0
1.6655576492692692,0.05509357462418804,0.239468416826748,0.025519849976017545,0.1946517066067441,1.0,1.0,2.80606,0
1.6735268246246244,0.05649975813847839,0.24558050053581892,0.025586292434915066,0.19515849399098442,1.0,1.0,2.80606,0
1.68149599997998,0.057905941652768786,0.25169258424489005,0.025652734893812597,0.1956652813752248,1.0,1.0,2.80606,0
1.6894651753353351,0.059312125167059145,0.257804667953961,0.02571917735271012,0.19617206875946513,1.0,1.0,2.80606,0
1.6974343506906906,0.060718308681349545,0.26391675166303213,0.02578561981160765,0.19667885614370548,1.0,1.0,2.80606,0
1.7054035260460458,0.062124492195639903,0.2700288353721031,0.02584378718372843,0.19712252561130736,1.0,1.0,2.80606,0
1.7133727014014013,0.0635306757099303,0.2761409190811742,0.02582410683255137,0.19697241446461825,1.0,1.0,2.80606,0
1.7213418767567565,0.06758506074708383,0.29376361233852827,0.025804426481374314,0.19682230331792913,1.0,1.0,2.80606,0
1.729311052112112,0.07181230537611143,0.3121376529731721,0.02578474613019726,0.19667219217124002,1.0,1.0,2.80606,0
1.7372802274674672,0.07603955000513889,0.33051169360781535,0.025765065779020203,0.1965220810245509,1.0,1.0,2.80606,0
1.7452494028228227,0.08026679463416649,0.34888573424245917,0.02574538542784315,0.19637196987786182,1.0,1.0,2.80606,0
1.753218578178178,0.08508545171039206,0.36983039410789714,0.02572570507666609,0.1962218587311727,1.0,1.0,2.80606,0
1.7611877535335334,0.09366231927059178,0.40711040198511317,0.025706024725489034,0.1960717475844836,1.0,1.0,2.80606,0
1.7691569288888886,0.10223918683079128,0.44439040986232825,0.025686344374311977,0.19592163643779448,1.0,1.0,2.80606,0
1.777126104244244,0.110816054390991,0.48167041773954433,0.025666664023134923,0.19577152529110536,1.0,1.0,2.80606,0
1.7850952795995996,0.11939292195119074,0.5189504256167604,0.025646983671957866,0.19562141414441625,1.0,1.0,2.80606,0
1.7930644549549548,0.1279697895113902,0.5562304334939754,0.02562730332078081,0.19547130299772714,1.0,1.0,2.80606,0
1.8010336303103103,0.1377258243691575,0.5986357818096826,0.025607622969603755,0.19532119185103805,1.0,1.0,2.80606,0
1.8090028056656655,0.14956773503285023,0.6501075481305646,0.025587942618426698,0.19517108070434894,1.0,1.0,2.80606,0
1.816971981021021,0.1614096456965433,0.7015793144514482,0.02556826226724964,0.19502096955765982,1.0,1.0,2.80606,0
1.8249411563763762,0.17325155636023604,0.7530510807723302,0.025548581916072587,0.1948708584109707,1.0,1.0,2.80606,0
1.8329103317317317,0.19020443150640595,0.8267380433556673,0.02552890156489553,0.1947207472642816,1.0,1.0,2.80606,0
