r (A),g(r)_weighted_K-Cl,g(r)_unweighted_K-Cl,g(r)_weighted_K-K,g(r)_unweighted_K-K,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,S_i_K-Cl,Average_SCL,lambda_BC
3.6501728477477475,0.37052028788007335,1.11156086364022,0.25671677436570345,0.7701503230971104,0.22973054117206998,0.68919162351621,0.6857813739417045,5.09199,4.47675
3.6650715124324322,0.36144011397498776,1.0843203419249634,0.2680672001697355,0.8042016005092066,0.23870220928964664,0.71610662786894,0.6857813739417045,5.09199,4.47675
3.679970177117117,0.3524862852287668,1.0574588556863005,0.27941762597376757,0.8382528779213028,0.24768276601023897,0.7430482980307169,0.6857813739417045,5.09199,4.47675
3.6948688418018016,0.3435324564825458,1.0305973694476376,0.28870457815679007,0.8661137344703703,0.25666332273083126,0.7699899681924939,0.6857813739417045,5.09199,4.47675
3.7097675064864863,0.33457862773632485,1.0037358832089747,0.2968120250568117,0.8904360751704352,0.2656438793655184,0.7969316380965553,0.6857813739417045,5.09199,4.47675
3.724666171171171,0.3250856185855042,0.9752568557565128,0.30491947195683333,0.9147584158705,0.27462443591081753,0.8238733077324527,0.6857813739417045,5.09199,4.47675
3.7395648358558558,0.31554377717702253,0.9466313315310676,0.31349524760320235,0.9404857428096072,0.28360499245611664,0.85081497736835,0.6857813739417045,5.09199,4.47675
3.7544635005405405,0.30600193576854084,0.9180058073056225,0.3239725637449145,0.9719176912347436,0.2925470866998489,0.8776412600995468,0.6857813739417045,5.09199,4.47675
3.769362165225225,0.2964600943600591,0.8893802830801774,0.33444987988662667,1.00334963965988,0.3007792636129447,0.9023377908388341,0.6857813739417045,5.09199,4.47675
3.78426082990991,0.28785014942220666,0.8635504482666201,0.34492719602833877,1.0347815880850164,0.3090114405260405,0.9270343215781216,0.6857813739417045,5.09199,4.47675
3.7991594945945946,0.2811147319146299,0.8433441957438897,0.3548365319052421,1.0645095957157265,0.3172436174391363,0.9517308523174091,0.6857813739417045,5.09199,4.47675
3.8140581592792793,0.2743793144070531,0.8231379432211593,0.36456546814649343,1.0936964044394804,0.3258579187014887,0.9775737561044663,0.6857813739417045,5.09199,4.47675
3.828956823963964,0.2676438968994763,0.802931690698429,0.37429440438774475,1.1228832131632343,0.33471374547032107,1.0041412364109632,0.6857813739417045,5.09199,4.47675
3.8438554886486487,0.2609084793918995,0.7827254381756985,0.3835439662855513,1.150631898856654,0.3435695722391534,1.0307087167174602,0.6857813739417045,5.09199,4.47675
3.8587541533333334,0.255361280303227,0.7660838409096811,0.39177614329558375,1.1753284298867512,0.3524036895984044,1.0572110687952132,0.6857813739417045,5.09199,4.47675
3.873652818018018,0.2502161697169749,0.7506485091509248,0.40000832030561606,1.2000249609168483,0.3611347862450528,1.0834043587351585,0.6857813739417045,5.09199,4.47675
3.888551482702703,0.2450710591307229,0.7352131773921687,0.4082404973156485,1.2247214919469456,0.36986588289170125,1.1095976486751038,0.6857813739417045,5.09199,4.47675
3.9034501473873875,0.23992594854447086,0.7197778456334126,0.4163312940695263,1.2489938822085789,0.3785969795383497,1.135790938615049,0.6857813739417045,5.09199,4.47675
3.918348812072072,0.23478083795821883,0.7043425138746565,0.4244031038809968,1.2732093116429903,0.3870201461698538,1.1610604385095615,0.6857813739417045,5.09199,4.47675
3.933247476756757,0.22965888330938972,0.6889766499281692,0.43247491369246727,1.2974247410774018,0.39533250659989255,1.1859975197996777,0.6857813739417045,5.09199,4.47675
3.9481461414414416,0.22595707648499944,0.6778712294549983,0.44054672350393764,1.321640170511813,0.4036448670299313,1.210934601089794,0.6857813739417045,5.09199,4.47675
3.9630448061261263,0.2222552696606091,0.6667658089818274,0.4475537560607648,1.3426612681822945,0.41195722745997,1.23587168237991,0.6857813739417045,5.09199,4.47675
3.977943470810811,0.21855346283621882,0.6556603885086565,0.45440143047524756,1.3632042914257427,0.4195854296714814,1.2587562890144441,0.6857813739417045,5.09199,4.47675
3.9928421354954953,0.21485165601182865,0.644554968035486,0.46124910488973014,1.3837473146691905,0.42695229255676154,1.2808568776702847,0.6857813739417045,5.09199,4.47675
4.00774080018018,0.21114984918743834,0.6334495475623151,0.4680967793042129,1.4042903379126388,0.43431915544204186,1.3029574663261256,0.6857813739417045,5.09199,4.47675
4.022639464864865,0.20744804236304806,0.6223441270891442,0.47494445371869576,1.4248333611560873,0.44168601832732224,1.3250580549819668,0.6857813739417045,5.09199,4.47675
4.037538129549549,0.20374623553865778,0.6112387066159733,0.4814891099188355,1.4444673297565065,0.44891664278694465,1.346749928360834,0.6857813739417045,5.09199,4.47675
4.052436794234234,0.20004442871426747,0.6001332861428025,0.48615209125379877,1.4584562737613964,0.4553012573069083,1.365903771920725,0.6857813739417045,5.09199,4.47675
4.067335458918919,0.19770037347776087,0.5931011204332827,0.4908150725887621,1.4724452177662863,0.46168587182687204,1.3850576154806162,0.6857813739417045,5.09199,4.47675
4.0822341236036035,0.19536661041196707,0.5860998312359013,0.4954780539237254,1.4864341617711763,0.4680704863468358,1.4042114590405075,0.6857813739417045,5.09199,4.47675
4.097132788288288,0.19303284734617326,0.5790985420385198,0.5001410352586888,1.5004231057760664,0.4744551008667995,1.4233653026003985,0.6857813739417045,5.09199,4.47675
4.112031452972973,0.19069908428037943,0.5720972528411383,0.504804016593652,1.5144120497809563,0.4802983314632311,1.4408949943896934,0.6857813739417045,5.09199,4.47675
4.126930117657658,0.18836532121458563,0.5650959636437569,0.5094669979286154,1.5284009937858463,0.485705374946134,1.4571161248384021,0.6857813739417045,5.09199,4.47675
4.141828782342342,0.18603155814879183,0.5580946744463755,0.5141299792635787,1.5423899377907362,0.491112418429037,1.4733372552871111,0.6857813739417045,5.09199,4.47675
4.156727447027027,0.18369779508299802,0.5510933852489941,0.5175434591648121,1.5526303774944366,0.49651946191193996,1.48955838573582,0.6857813739417045,5.09199,4.47675
4.171626111711712,0.18136403201720422,0.5440920960516127,0.5203909527131192,1.5611728581393578,0.5019265053948428,1.5057795161845287,0.6857813739417045,5.09199,4.47675
4.186524776396396,0.1790302689514104,0.5370908068542312,0.5232384462614263,1.5697153387842793,0.5073335488777458,1.5220006466332376,0.6857813739417045,5.09199,4.47675
4.201423441081081,0.17669650588561658,0.5300895176568498,0.5260859398097335,1.5782578194292005,0.5108735464850247,1.532620639455074,0.6857813739417045,5.09199,4.47675
4.216322105765766,0.17447545517248178,0.5234263655174454,0.5289334333580406,1.5868003000741218,0.5140111384475674,1.5420334153427022,0.6857813739417045,5.09199,4.47675
4.2312207704504505,0.17323227894606835,0.5196968368382051,0.5317809269063477,1.5953427807190432,0.5171487304101101,1.5514461912303303,0.6857813739417045,5.09199,4.47675
4.246119435135135,0.17198910271965495,0.5159673081589649,0.5346284204546548,1.6038852613639645,0.5202863223726528,1.5608589671179585,0.6857813739417045,5.09199,4.47675
4.26101809981982,0.1707459264932415,0.5122377794797245,0.5374759140029619,1.6124277420088857,0.5234239143351955,1.5702717430055866,0.6857813739417045,5.09199,4.47675
4.275916764504505,0.16950275026682807,0.5085082508004842,0.5378914486349177,1.6136743459047531,0.5265615062977382,1.5796845188932147,0.6857813739417045,5.09199,4.47675
4.290815429189189,0.16825957404041464,0.504778722121244,0.5378969254933325,1.6136907764799975,0.5296990982602809,1.5890972947808428,0.6857813739417045,5.09199,4.47675
4.305714093873874,0.16701639781400124,0.5010491934420037,0.5379024023517472,1.6137072070552418,0.5328366902228237,1.598510070668471,0.6857813739417045,5.09199,4.47675
4.320612758558559,0.1657732215875878,0.49731966476276346,0.5379078792101621,1.6137236376304864,0.5359742821853664,1.607922846556099,0.6857813739417045,5.09199,4.47675
4.3355114232432435,0.16453004536117438,0.4935901360835232,0.5379133560685769,1.6137400682057308,0.5389074383749998,1.6167223151249994,0.6857813739417045,5.09199,4.47675
4.350410087927928,0.16328686913476095,0.4898606074042829,0.5379188329269917,1.6137564987809752,0.5394826393092658,1.6184479179277973,0.6857813739417045,5.09199,4.47675
4.365308752612613,0.16204369290834753,0.48613107872504263,0.5379243097854065,1.6137729293562195,0.5400578402435317,1.6201735207305952,0.6857813739417045,5.09199,4.47675
4.380207417297298,0.16080051668193412,0.4824015500458024,0.5379297866438213,1.613789359931464,0.5406330411777976,1.621899123533393,0.6857813739417045,5.09199,4.47675
4.395106081981982,0.15955734045552067,0.47867202136656206,0.5379352635022361,1.6138057905067085,0.5412082421120636,1.623624726336191,0.6857813739417045,5.09199,4.47675
4.410004746666667,0.15873656285046772,0.47620968855140317,0.5379407403606509,1.6138222210819528,0.5417834430463296,1.625350329138989,0.6857813739417045,5.09199,4.47675
4.424903411351352,0.15834691060552747,0.4750407318165824,0.5379462172190658,1.6138386516571974,0.5423586439805956,1.627075931941787,0.6857813739417045,5.09199,4.47675
4.439802076036036,0.1579572583605872,0.4738717750817616,0.5379516940774806,1.6138550822324418,0.5429338449148615,1.6288015347445848,0.6857813739417045,5.09199,4.47675
4.454700740720721,0.15756760611564694,0.47270281834694083,0.5379571709358953,1.6138715128076861,0.5435090458491275,1.6305271375473827,0.6857813739417045,5.09199,4.47675
4.469599405405406,0.15717795387070665,0.47153386161212,0.5379626477943102,1.6138879433829307,0.5440842467833935,1.6322527403501805,0.6857813739417045,5.09199,4.47675
4.4844980700900905,0.1567883016257664,0.47036490487729926,0.537968124652725,1.613904373958175,0.5446594477176594,1.6339783431529784,0.6857813739417045,5.09199,4.47675
4.499396734774775,0.15639864938082615,0.46919594814247845,0.5367557156637276,1.610267146991183,0.5452346486519254,1.6357039459557763,0.6857813739417045,5.09199,4.47675
4.514295399459459,0.1560089971358859,0.46802699140765774,0.5344827423188411,1.6034482269565233,0.5458098495861914,1.6374295487585742,0.6857813739417045,5.09199,4.47675
4.529194064144144,0.15561934489094564,0.466858034672837,0.5322097689739544,1.5966293069218633,0.5453264948609116,1.635979484582735,0.6857813739417045,5.09199,4.47675
4.544092728828828,0.1552296926460054,0.46568907793801617,0.5299367956290677,1.5898103868872033,0.543655761452361,1.6309672843570833,0.6857813739417045,5.09199,4.47675
4.558991393513513,0.15484004040106514,0.4645201212031954,0.5276638222841811,1.5829914668525433,0.5419850280438105,1.6259550841314316,0.6857813739417045,5.09199,4.47675
4.573890058198198,0.15445038815612488,0.46335116446837465,0.5253908489392944,1.5761725468178833,0.5403142946352599,1.62094288390578,0.6857813739417045,5.09199,4.47675
4.5887887228828825,0.1540607359111846,0.46218220773355384,0.5231178755944077,1.5693536267832233,0.5386435612267094,1.6159306836801284,0.6857813739417045,5.09199,4.47675
4.603687387567567,0.1541974039207033,0.4625922117621099,0.5208449022495211,1.5625347067485633,0.5369728278181589,1.6109184834544767,0.6857813739417045,5.09199,4.47675
4.618586052252252,0.1544015074774044,0.46320452243221316,0.5185719289046344,1.5557157867139033,0.5353020944096083,1.6059062832288251,0.6857813739417045,5.09199,4.47675
4.633484716936937,0.15460561103410547,0.4638168331023164,0.5162989555597477,1.5488968666792433,0.5336313610010578,1.6008940830031735,0.6857813739417045,5.09199,4.47675
4.648383381621621,0.15480971459080656,0.4644291437724197,0.5140259822148611,1.5420779466445833,0.5319606275925073,1.595881882777522,0.6857813739417045,5.09199,4.47675
4.663282046306306,0.15501381814750761,0.4650414544425229,0.5115142513925623,1.534542754177687,0.5302898941839568,1.5908696825518704,0.6857813739417045,5.09199,4.47675
4.678180710990991,0.1552179217042087,0.46565376511262613,0.5084494582378891,1.5253483747136676,0.5286191607754063,1.5858574823262188,0.6857813739417045,5.09199,4.47675
4.6930793756756755,0.15542202526090979,0.4662660757827294,0.505384665083216,1.5161539952496481,0.5269484273668557,1.5808452821005672,0.6857813739417045,5.09199,4.47675
4.70797804036036,0.15562612881761087,0.46687838645283264,0.5023198719285429,1.5069596157856286,0.5247089497478175,1.5741268492434526,0.6857813739417045,5.09199,4.47675
4.722876705045045,0.15583023237431193,0.46749069712293584,0.49925507877386976,1.4977652363216094,0.5217336686874056,1.5652010060622168,0.6857813739417045,5.09199,4.47675
4.73777536972973,0.156034335931013,0.4681030077930391,0.49619028561919665,1.48857085685759,0.5187583876269936,1.5562751628809808,0.6857813739417045,5.09199,4.47675
4.752674034414414,0.1562384394877141,0.46871531846314235,0.4931254924645235,1.4793764773935705,0.5157831065665817,1.547349319699745,0.6857813739417045,5.09199,4.47675
4.767572699099099,0.15644254304441518,0.46932762913324555,0.4900606993098503,1.470182097929551,0.5128078255061697,1.5384234765185092,0.6857813739417045,5.09199,4.47675
4.782471363783784,0.15680653126505115,0.47041959379515347,0.4869959061551772,1.4609877184655315,0.5098325444457578,1.5294976333372734,0.6857813739417045,5.09199,4.47675
4.797370028468468,0.15758583575493168,0.47275750726479504,0.48390026139227926,1.451700784176838,0.5068572633853459,1.5205717901560376,0.6857813739417045,5.09199,4.47675
4.812268693153153,0.15836514024481219,0.4750954207344366,0.4806012813914614,1.4418038441743843,0.5038819823249339,1.5116459469748018,0.6857813739417045,5.09199,4.47675
4.827167357837838,0.15914444473469272,0.4774333342040782,0.4773023013906435,1.4319069041719306,0.5009067012645219,1.5027201037935658,0.6857813739417045,5.09199,4.47675
4.8420660225225225,0.15992374922457325,0.47977124767371976,0.47400332138982565,1.422009964169477,0.49793142020410996,1.49379426061233,0.6857813739417045,5.09199,4.47675
4.856964687207207,0.16070305371445376,0.48210916114336133,0.4707043413890078,1.4121130241670234,0.49467675050319526,1.4840302515095858,0.6857813739417045,5.09199,4.47675
4.871863351891892,0.16148235820433426,0.48444707461300285,0.4674053613881899,1.4022160841645697,0.4912983506102422,1.4738950518307266,0.6857813739417045,5.09199,4.47675
4.886762016576577,0.1622616626942148,0.4867849880826444,0.46410638138737204,1.392319144162116,0.48791995071728916,1.4637598521518675,0.6857813739417045,5.09199,4.47675
4.901660681261261,0.16304096718409533,0.489122901552286,0.4608074013865542,1.3824222041596625,0.48454155082433614,1.4536246524730085,0.6857813739417045,5.09199,4.47675
4.916559345945946,0.16382027167397584,0.49146081502192757,0.4574836395632838,1.3724509186898515,0.4811631509313832,1.4434894527941495,0.6857813739417045,5.09199,4.47675
4.931458010630631,0.16459957616385637,0.49379872849156914,0.45395556375322343,1.3618666912596704,0.4777847510384301,1.4333542531152903,0.6857813739417045,5.09199,4.47675
4.946356675315315,0.1653788806537369,0.4961366419612107,0.4504274879431632,1.3512824638294896,0.4744063511454771,1.4232190534364313,0.6857813739417045,5.09199,4.47675
4.96125534,0.1661581851436174,0.4984745554308523,0.4468994121331029,1.3406982363993087,0.47102795125252406,1.4130838537575723,0.6857813739417045,5.09199,4.47675
4.976154004684685,0.16729774213250972,0.5018932263975292,0.44337133632304254,1.3301140089691277,0.4676438191687491,1.4029314575062473,0.6857813739417045,5.09199,4.47675
4.9910526693693695,0.1686151378505158,0.5058454135515474,0.4398432605129823,1.3195297815389468,0.46420594981743807,1.3926178494523143,0.6857813739417045,5.09199,4.47675
5.005951334054054,0.16993253356852184,0.5097976007055656,0.43631518470292197,1.308945554108766,0.46076808046612705,1.3823042413983813,0.6857813739417045,5.09199,4.47675
5.020849998738739,0.17124992928652794,0.5137497878595838,0.43278710889286165,1.298361326678585,0.4573302111148161,1.3719906333444483,0.6857813739417045,5.09199,4.47675
5.035748663423424,0.172567325004534,0.517701975013602,0.4292999252880557,1.2878997758641673,0.45389234176350507,1.3616770252905153,0.6857813739417045,5.09199,4.47675
5.050647328108108,0.17388472072254008,0.5216541621676203,0.4262551780510618,1.2787655341531854,0.45045447241219405,1.3513634172365823,0.6857813739417045,5.09199,4.47675
5.065545992792793,0.17520211644054612,0.5256063493216384,0.42321043081406784,1.2696312924422035,0.4470166030608831,1.3410498091826493,0.6857813739417045,5.09199,4.47675
5.080444657477478,0.17651951215855222,0.5295585364756566,0.42016568357707385,1.2604970507312216,0.44357873370957207,1.3307362011287163,0.6857813739417045,5.09199,4.47675
5.0953433221621625,0.1778369078765583,0.5335107236296749,0.4171209363400799,1.2513628090202398,0.44014086435826105,1.3204225930747833,0.6857813739417045,5.09199,4.47675
5.110241986846847,0.17915430359456433,0.537462910783693,0.41407618910308586,1.2422285673092577,0.4367029950069501,1.3101089850208503,0.6857813739417045,5.09199,4.47675
5.125140651531532,0.1804716993125704,0.5414150979377113,0.4110314418660919,1.2330943255982758,0.43395722496050704,1.3018716748815211,0.6857813739417045,5.09199,4.47675
5.140039316216217,0.1817890950305765,0.5453672850917295,0.407986694629098,1.223960083887294,0.43126628067614187,1.2937988420284257,0.6857813739417045,5.09199,4.47675
5.154937980900901,0.18314160010118832,0.549424800303565,0.404941947392104,1.214825842176312,0.4285753363917767,1.2857260091753302,0.6857813739417045,5.09199,4.47675
5.169836645585586,0.18503419672702306,0.5551025901810692,0.40189720015511005,1.2056916004653302,0.4258843921074116,1.2776531763222347,0.6857813739417045,5.09199,4.47675
5.184735310270271,0.18692679335285783,0.5607803800585736,0.3996690059532786,1.1990070178598358,0.42319344782304635,1.269580343469139,0.6857813739417045,5.09199,4.47675
5.199633974954955,0.18881938997869263,0.5664581699360779,0.3975168473100026,1.1925505419300078,0.4205025035386812,1.2615075106160436,0.6857813739417045,5.09199,4.47675
5.214532639639639,0.1907119866045273,0.5721359598135819,0.3953646886667267,1.1860940660001802,0.4178115592543162,1.2534346777629486,0.6857813739417045,5.09199,4.47675
5.229431304324324,0.19260458323036206,0.5778137496910862,0.3932125300234507,1.1796375900703522,0.415120614969951,1.2453618449098531,0.6857813739417045,5.09199,4.47675
5.244329969009009,0.19449717985619686,0.5834915395685906,0.3910603713801747,1.1731811141405242,0.4124296706855859,1.2372890120567577,0.6857813739417045,5.09199,4.47675
5.259228633693693,0.19638977648203162,0.5891693294460949,0.3889082127368987,1.1667246382106962,0.40973872640122067,1.229216179203662,0.6857813739417045,5.09199,4.47675
5.274127298378378,0.19828237310786637,0.5948471193235991,0.3867560540936227,1.1602681622808682,0.40707734971139264,1.221232049134178,0.6857813739417045,5.09199,4.47675
5.289025963063063,0.20017496973370114,0.6005249092011035,0.3846038954503467,1.1538116863510401,0.4051754756290704,1.2155264268872112,0.6857813739417045,5.09199,4.47675
5.303924627747747,0.20206756635953593,0.6062026990786078,0.3824517368070706,1.147355210421212,0.4032736015467481,1.2098208046402443,0.6857813739417045,5.09199,4.47675
5.318823292432432,0.2039601629853707,0.6118804889561121,0.3802995781637946,1.140898734491384,0.4013717274644258,1.2041151823932774,0.6857813739417045,5.09199,4.47675
5.333721957117117,0.20585275961120547,0.6175582788336165,0.3781474195205186,1.134442258561556,0.3994698533821035,1.1984095601463105,0.6857813739417045,5.09199,4.47675
5.3486206218018015,0.20799060959501184,0.6239718287850355,0.37635625960784724,1.1290687788235418,0.39756797929978116,1.1927039378993436,0.6857813739417045,5.09199,4.47675
5.363519286486486,0.21042511151695922,0.6312753345508777,0.3750017541572635,1.1250052624717906,0.3956661052174589,1.1869983156523767,0.6857813739417045,5.09199,4.47675
5.378417951171171,0.21285961343890658,0.6385788403167197,0.37364724870667976,1.1209417461200393,0.3937642311351366,1.1812926934054098,0.6857813739417045,5.09199,4.47675
5.393316615855856,0.2152941153608539,0.6458823460825618,0.37229274325609596,1.116878229768288,0.39186235705281425,1.1755870711584429,0.6857813739417045,5.09199,4.47675
5.40821528054054,0.21772861728280127,0.6531858518484038,0.3709382378055122,1.1128147134165367,0.38996048297049196,1.169881448911476,0.6857813739417045,5.09199,4.47675
5.423113945225225,0.22016311920474863,0.6604893576142459,0.3695837323549285,1.1087511970647854,0.3880586088881697,1.164175826664509,0.6857813739417045,5.09199,4.47675
5.43801260990991,0.22259762112669595,0.6677928633800879,0.3682292269043447,1.1046876807130341,0.38615673480584733,1.1584702044175421,0.6857813739417045,5.09199,4.47675
5.4529112745945945,0.2250321230486433,0.67509636914593,0.36687472145376093,1.1006241643612829,0.38425486072352505,1.1527645821705752,0.6857813739417045,5.09199,4.47675
5.467809939279279,0.22746662497059067,0.682399874911772,0.3655202160031772,1.0965606480095316,0.3826594546614528,1.1479783639843584,0.6857813739417045,5.09199,4.47675
5.482708603963964,0.229901126892538,0.689703380677614,0.3641657105525934,1.0924971316577803,0.38147194303390586,1.1444158291017177,0.6857813739417045,5.09199,4.47675
5.497607268648649,0.23233562881448536,0.6970068864434561,0.36281120510200965,1.088433615306029,0.380284431406359,1.140853294219077,0.6857813739417045,5.09199,4.47675
5.512505933333333,0.23477013073643271,0.7043103922092981,0.3614566996514259,1.0843700989542777,0.3790969197788121,1.1372907593364363,0.6857813739417045,5.09199,4.47675
5.527404598018018,0.2376837699980257,0.7130513099940772,0.3601021942008421,1.0803065826025264,0.37790940815126517,1.1337282244537956,0.6857813739417045,5.09199,4.47675
5.542303262702703,0.24060208407243225,0.7218062522172968,0.35934286066362864,1.078028581990886,0.3767218965237183,1.130165689571155,0.6857813739417045,5.09199,4.47675
5.557201927387387,0.24352039814683882,0.7305611944405165,0.3586934402343128,1.0760803207029386,0.3755343848961714,1.1266031546885142,0.6857813739417045,5.09199,4.47675
5.572100592072072,0.2464387122212454,0.7393161366637362,0.35804401980499706,1.0741320594149912,0.3743468732686245,1.1230406198058736,0.6857813739417045,5.09199,4.47675
5.586999256756757,0.24935702629565193,0.7480710788869558,0.35739459937568135,1.0721837981270441,0.3731593616410776,1.1194780849232329,0.6857813739417045,5.09199,4.47675
5.6018979214414415,0.2522753403700585,0.7568260211101755,0.3567451789463656,1.0702355368390968,0.3719718500135307,1.1159155500405922,0.6857813739417045,5.09199,4.47675
5.616796586126126,0.25519365444446507,0.7655809633333952,0.3560957585170499,1.0682872755511497,0.3707843383859838,1.1123530151579515,0.6857813739417045,5.09199,4.47675
5.631695250810811,0.2581119685188716,0.7743359055566148,0.35544633808773407,1.0663390142632023,0.3695968267584369,1.1087904802753108,0.6857813739417045,5.09199,4.47675
5.646593915495496,0.26103028259327815,0.7830908477798345,0.3547969176584183,1.064390752975255,0.36840931513089004,1.10522794539267,0.6857813739417045,5.09199,4.47675
5.66149258018018,0.2640617765953596,0.7921853297860789,0.3541474972291026,1.0624424916873079,0.36717612809655537,1.1015283842896662,0.6857813739417045,5.09199,4.47675
5.676391244864865,0.26743750367318714,0.8023125110195615,0.35349807679978684,1.0604942303993605,0.36593295187014196,1.097798855610426,0.6857813739417045,5.09199,4.47675
5.69128990954955,0.27081323075101466,0.812439692253044,0.352848656370471,1.0585459691114132,0.3646897756437285,1.0940693269311856,0.6857813739417045,5.09199,4.47675
5.706188574234234,0.2741889578288422,0.8225668734865266,0.3521992359411553,1.056597707823466,0.3634465994173151,1.0903397982519454,0.6857813739417045,5.09199,4.47675
5.721087238918919,0.2775646849066697,0.8326940547200091,0.35153973513371595,1.0546192054011478,0.3622034231909016,1.086610269572705,0.6857813739417045,5.09199,4.47675
5.735985903603604,0.2809404119844972,0.8428212359534917,0.3508475380482674,1.0525426141448022,0.3609602469644882,1.0828807408934646,0.6857813739417045,5.09199,4.47675
5.7508845682882885,0.2843161390623247,0.8529484171869742,0.35015534096281875,1.0504660228884564,0.3597170707380748,1.0791512122142244,0.6857813739417045,5.09199,4.47675
5.765783232972973,0.28769186614015224,0.8630755984204568,0.34946314387737015,1.0483894316321105,0.35847389451166134,1.0754216835349841,0.6857813739417045,5.09199,4.47675
5.780681897657658,0.29106759321797976,0.8732027796539393,0.3487709467919216,1.0463128403757649,0.35723071828524794,1.0716921548557439,0.6857813739417045,5.09199,4.47675
5.795580562342343,0.2945424621542761,0.8836273864628283,0.348078749706473,1.044236249119419,0.35598754205883454,1.0679626261765036,0.6857813739417045,5.09199,4.47675
5.810479227027027,0.298070537976367,0.8942116139291011,0.34738655262102436,1.0421596578630732,0.3547443658324211,1.0642330974972634,0.6857813739417045,5.09199,4.47675
5.825377891711712,0.3015986137984579,0.9047958413953738,0.3466943555355758,1.0400830666067276,0.3535011896060077,1.060503568818023,0.6857813739417045,5.09199,4.47675
5.840276556396397,0.30512668962054884,0.9153800688616466,0.3460021584501272,1.0380064753503817,0.35215569822182685,1.0564670946654806,0.6857813739417045,5.09199,4.47675
5.8551752210810815,0.30865476544263976,0.9259642963279193,0.3453099613646786,1.0359298840940359,0.3504300953925917,1.051290286177775,0.6857813739417045,5.09199,4.47675
5.870073885765766,0.3121828412647307,0.9365485237941922,0.3446177642792301,1.0338532928376902,0.3487044925633565,1.0461134776900696,0.6857813739417045,5.09199,4.47675
5.884972550450451,0.31571091708682164,0.9471327512604649,0.3439255671937814,1.0317767015813444,0.34697888973412133,1.040936669202364,0.6857813739417045,5.09199,4.47675
5.899871215135135,0.31923899290891233,0.957716978726737,0.3432333701083329,1.0297001103249988,0.3452532869048862,1.0357598607146588,0.6857813739417045,5.09199,4.47675
5.914769879819819,0.3228844125964425,0.9686532377893275,0.3425411730228843,1.027623519068653,0.34352768407565104,1.0305830522269532,0.6857813739417045,5.09199,4.47675
5.929668544504504,0.3265995833177434,0.9797987499532304,0.34184897593743574,1.0255469278123073,0.34180208124641587,1.0254062437392477,0.6857813739417045,5.09199,4.47675
5.944567209189189,0.33031475403904437,0.9909442621171332,0.3408052624468737,1.0224157873406212,0.3400764784171807,1.0202294352515422,0.6857813739417045,5.09199,4.47675
5.9594658738738735,0.3340299247603453,1.002089774281036,0.3389504975905774,1.0168514927717323,0.3383508755879455,1.0150526267638367,0.02526747438691741,5.09199,4.47675
5.974364538558558,0.3377450954816462,1.0132352864449388,0.337095732734281,1.011287198202843,0.33662527275871035,1.0098758182761312,0.02526747438691741,5.09199,4.47675
5.989263203243243,0.34146026620294717,1.0243807986088416,0.3352409678779847,1.0057229036339541,0.3348996699294752,1.0046990097884256,0.02526747438691741,5.09199,4.47675
6.004161867927928,0.3451754369242481,1.0355263107727444,0.3333862030216883,1.000158609065065,0.33317406710024006,0.9995222013007202,0.02526747438691741,5.09199,4.47675
6.019060532612612,0.34889060764554897,1.046671822936647,0.33153143816539193,0.9945943144961759,0.3314484642710049,0.9943453928130147,0.02526747438691741,5.09199,4.47675
6.033959197297297,0.3525969712894438,1.0577909138683315,0.32967667330909556,0.9890300199272867,0.329379337531138,0.988138012593414,0.02526747438691741,5.09199,4.47675
6.048857861981982,0.3560234813118107,1.0680704439354323,0.3278219084527992,0.9834657253583976,0.32708463037725255,0.9812538911317576,0.02526747438691741,5.09199,4.47675
6.063756526666666,0.35944999133417765,1.078349974002533,0.3259671435965028,0.9779014307895085,0.3247899232233671,0.9743697696701012,0.02526747438691741,5.09199,4.47675
6.078655191351351,0.3628765013565446,1.0886295040696339,0.32411237874020643,0.9723371362206193,0.3224952160694816,0.967485648208445,0.02526747438691741,5.09199,4.47675
6.093553856036036,0.36630301137891147,1.0989090341367345,0.32225761388391005,0.9667728416517303,0.32020050891559615,0.9606015267467886,0.02526747438691741,5.09199,4.47675
6.1084525207207205,0.3697295214012784,1.1091885642038353,0.32040284902761373,0.9612085470828412,0.31790580176171074,0.9537174052851323,0.02526747438691741,5.09199,4.47675
6.123351185405405,0.37315603142364534,1.119468094270936,0.31854808417131736,0.9556442525139521,0.31561109460782527,0.9468332838234759,0.02526747438691741,5.09199,4.47675
6.13824985009009,0.3765825414460123,1.1297476243380369,0.316693319315021,0.950079957945063,0.3133163874539398,0.9399491623618195,0.02526747438691741,5.09199,4.47675
6.153148514774775,0.38000905146837916,1.1400271544051375,0.3148385544587246,0.9445156633761739,0.3110216803000544,0.9330650409001632,0.02526747438691741,5.09199,4.47675
6.168047179459459,0.38324578383475877,1.1497373515042764,0.31298378960242823,0.9389513688072848,0.3087269731461689,0.9261809194385068,0.02526747438691741,5.09199,4.47675
6.182945844144144,0.3862348480714775,1.1587045442144326,0.3111290247461319,0.9333870742383957,0.30643226599228346,0.9192967979768504,0.02526747438691741,5.09199,4.47675
6.197844508828829,0.3892239123081962,1.1676717369245886,0.3092742598898355,0.9278227796695065,0.304137558838398,0.9124126765151941,0.02526747438691741,5.09199,4.47675
