r (A),g(r)_weighted_Sr-Sr,g(r)_unweighted_Sr-Sr,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,g(r)_weighted_Sr-Cl,g(r)_unweighted_Sr-Cl,S_i_Sr-Cl,Average_SCL,lambda_BC
3.2346213136936934,0.0021435128596288076,0.01500459001740165,0.5880877232502347,1.0291535156879106,0.6571031167883297,2.2998609087591535,0.7461881683802941,5.05062,0
3.2482121595495497,0.0024253428595791223,0.016977400017053855,0.6059938305793848,1.0604892035139233,0.6339282317895094,2.2187488112632825,0.7461881683802941,5.05062,0
3.2618030054054055,0.002707172859529428,0.018950210016705993,0.6238999379085343,1.0918248913399349,0.6107533467906899,2.1376367137674146,0.7461881683802941,5.05062,0
3.2753938512612613,0.002989002859479733,0.02092302001635813,0.6418060452376839,1.1231605791659467,0.5874020144573207,2.055907050600622,0.7461881683802941,5.05062,0
3.288984697117117,0.0032708328594300397,0.022895830016010275,0.6597121525668334,1.1544962669919583,0.5639859260930029,1.97395074132551,0.7461881683802941,5.05062,0
3.302575542972973,0.0035526628593803454,0.024868640015662413,0.6776182598959829,1.1858319548179699,0.5414653482172491,1.8951287187603716,0.7461881683802941,5.05062,0
3.3161663888288286,0.0038344928593306506,0.02684145001531455,0.6955243672251324,1.2171676426439817,0.5234350457701785,1.8320226601956247,0.7461881683802941,5.05062,0
3.3297572346846844,0.004116322859280956,0.02881426001496669,0.714180556236965,1.2498159734146885,0.505404743323108,1.7689166016308777,0.7461881683802941,5.05062,0
3.3433480805405407,0.004398152859231272,0.030787070014618896,0.7332066847752304,1.283111698356653,0.4873744408760368,1.7058105430661286,0.7461881683802941,5.05062,0
3.3569389263963965,0.004679982859181577,0.032759880014271034,0.7522328133134952,1.3164074232986165,0.46909745959253585,1.6418411085738753,0.7461881683802941,5.05062,0
3.3705297722522523,0.004961812859131882,0.03473269001392317,0.77125894185176,1.34970314824058,0.4508091447231587,1.5778320065310552,0.7461881683802941,5.05062,0
3.384120618108108,0.005243642859082188,0.03670550001357531,0.7902850703900248,1.3829988731825433,0.43252082985378143,1.5138229044882348,0.7461881683802941,5.05062,0
3.397711463963964,0.005837639228415683,0.04086347459890977,0.8093111989282898,1.416294598124507,0.41403868649769815,1.4491354027419434,0.7461881683802941,5.05062,0
3.4113023098198196,0.008063276860876883,0.05644293802613817,0.8277378062584249,1.4485411609522434,0.395491770632198,1.3842211972126928,0.7461881683802941,5.05062,0
3.4248931556756754,0.010288914493338084,0.07202240145336658,0.8458389592443247,1.480218178677568,0.37694485476669787,1.3193069916834423,0.7461881683802941,5.05062,0
3.4384840015315317,0.012514552125799357,0.08760186488059549,0.8639401122302252,1.5118951964028937,0.35979719159982165,1.2592901705993755,0.7461881683802941,5.05062,0
3.4520748473873875,0.014740189758260558,0.1031813283078239,0.8820412652161248,1.5435722141282182,0.3438100365678683,1.2033351279875388,0.7461881683802941,5.05062,0
3.4656656932432433,0.01696582739072176,0.1187607917350523,0.9001424182020247,1.575249231853543,0.32782288153591493,1.1473800853757021,0.7461881683802941,5.05062,0
3.479256539099099,0.01919146502318296,0.1343402551622807,0.9182435711879243,1.6069262495788674,0.30718814043413856,1.0751584915194847,0.7461881683802941,5.05062,0
3.492847384954955,0.02141710265564416,0.14991971858950912,0.9363447241738241,1.638603267304192,0.2760725928396606,0.9662540749388121,0.7461881683802941,5.05062,0
3.5064382308108106,0.023642740288105365,0.16549918201673752,0.954445877159724,1.6702802850295166,0.2622367573513922,0.9178286507298725,0.7461881683802941,5.05062,0
3.5200290766666664,0.025868377920566565,0.18107864544396593,0.9689150681951133,1.695601369341448,0.2530002080594181,0.8855007282079631,0.7461881683802941,5.05062,0
3.5336199225225227,0.02809401555302784,0.19665810887119484,0.9717110269228197,1.7004942971149344,0.24376365876744363,0.8531728056860526,0.7461881683802941,5.05062,0
3.5472107683783785,0.03031965318548904,0.21223757229842324,0.9745069856505262,1.7053872248884205,0.23452710947546948,0.8208448831641431,0.7461881683802941,5.05062,0
3.5608016142342342,0.03254529081795024,0.22781703572565165,0.9773029443782324,1.7102801526619065,0.22529056018349533,0.7885169606422335,0.7461881683802941,5.05062,0
3.57439246009009,0.034990671520074706,0.24493470064052292,0.9800989031059388,1.7151730804353926,0.21605401089152118,0.756189038120324,0.7461881683802941,5.05062,0
3.587983305945946,0.037487977747968,0.26241584423577596,0.9828948618336452,1.7200660082088788,0.2066857994012698,0.7234002979044442,0.7461881683802941,5.05062,0
3.6015741518018016,0.039985283975861284,0.27989698783102895,0.9856908205613514,1.7249589359823647,0.19625246505062985,0.6868836276772043,0.7461881683802941,5.05062,0
3.6151649976576574,0.042482590203754576,0.297378131426282,0.9884867792890578,1.7298518637558509,0.1858191306999899,0.6503669574499645,0.7461881683802941,5.05062,0
3.6287558435135137,0.04497989643164795,0.3148592750215356,0.9912827380167643,1.7347447915293372,0.1753857963493496,0.6138502872227235,0.7461881683802941,5.05062,0
3.6423466893693695,0.047477202659541244,0.33234041861678865,0.9940786967444706,1.7396377193028232,0.16495246199870964,0.5773336169954837,0.7461881683802941,5.05062,0
3.6559375352252252,0.04997450888743453,0.34982156221204164,0.9968746554721769,1.7445306470763093,0.15451912764806966,0.5408169467682438,0.7461881683802941,5.05062,0
3.669528381081081,0.05247181511532781,0.3673027058072946,0.9996706141998832,1.7494235748497955,0.1440857932974297,0.504300276541004,0.7461881683802941,5.05062,0
3.683119226936937,0.054969121343221114,0.38478384940254773,1.0024665729275894,1.7543165026232814,0.1354103056267234,0.4739360696935318,0.7461881683802941,5.05062,0
3.6967100727927926,0.0574664275711144,0.4022649929978007,1.0052625316552959,1.7592094303967676,0.1323024802238176,0.46305868078336154,0.7461881683802941,5.05062,0
3.7103009186486484,0.05996373379900768,0.4197461365930537,1.0080584903830023,1.7641023581702537,0.12919465482091183,0.45218129187319134,0.7461881683802941,5.05062,0
3.7238917645045047,0.06246104002690106,0.43722728018830737,1.0108544491107085,1.76899528594374,0.12608682941800595,0.44130390296302074,0.7461881683802941,5.05062,0
3.7374826103603604,0.06505418605476448,0.4553793023833513,1.013650407838415,1.773888213717226,0.12297900401510016,0.4304265140528505,0.7461881683802941,5.05062,0
3.7510734562162162,0.06890841156846818,0.48235888097927715,1.0164463665661214,1.7787811414907122,0.11987117861219439,0.4195491251426803,0.7461881683802941,5.05062,0
3.764664302072072,0.07276263708217187,0.5093384595752031,1.0192423252938276,1.7836740692641981,0.11676335320928861,0.4086717362325101,0.7461881683802941,5.05062,0
3.778255147927928,0.07661686259587558,0.536318038171129,1.022038284021534,1.7885669970376843,0.11365552780638281,0.3977943473223398,0.7461881683802941,5.05062,0
3.7918459937837836,0.08047108810957929,0.5632976167670549,1.0248342427492403,1.7934599248111704,0.11054770240347704,0.3869169584121696,0.7461881683802941,5.05062,0
3.8054368396396394,0.08432531362328298,0.5902771953629807,1.0233751049812658,1.790906433717215,0.10743987700057125,0.37603956950199935,0.7461881683802941,5.05062,0
3.8190276854954956,0.0881795391369868,0.6172567739589075,1.0155343033099793,1.7771850307924637,0.10433205159766538,0.3651621805918288,0.7461881683802941,5.05062,0
3.8326185313513514,0.0920337646506905,0.6442363525548335,1.0076935016386932,1.763463627867713,0.1012242261947596,0.35428479168165855,0.7461881683802941,5.05062,0
3.8462093772072072,0.0958879901643942,0.6712159311507593,0.9998526999674072,1.7497422249429624,0.09811640079185381,0.3434074027714883,0.7461881683802941,5.05062,0
3.859800223063063,0.10031462773007664,0.7022023941105364,0.992011898296121,1.7360208220182116,0.09500857538894804,0.3325300138613181,0.7461881683802941,5.05062,0
3.873391068918919,0.10540036081810548,0.7378025257267383,0.9841710966248349,1.7222994190934608,0.09190074998604227,0.3216526249511479,0.7461881683802941,5.05062,0
3.8869819147747746,0.11048609390613433,0.7734026573429402,0.9763302949535487,1.70857801616871,0.08879292458313648,0.3107752360409776,0.7461881683802941,5.05062,0
3.9005727606306304,0.11557182699416316,0.809002788959142,0.9684894932822626,1.6948566132439593,0.09114508989831548,0.3190078146441041,0.7461881683802941,5.05062,0
3.914163606486486,0.120657560082192,0.8446029205753439,0.9606486916109764,1.6811352103192085,0.09360532717515241,0.3276186451130334,0.7461881683802941,5.05062,0
3.9277544523423424,0.12571758553399656,0.8800230987379759,0.95280788993969,1.6674138073944573,0.09606556445198945,0.33622947558196303,0.7461881683802941,5.05062,0
3.9413452981981982,0.1295193606269961,0.9066355243889724,0.944967088268404,1.6536924044697068,0.0985258017288264,0.34484030605089233,0.7461881683802941,5.05062,0
3.954936144054054,0.1333211357199956,0.933247950039969,0.9371262865971178,1.639971001544956,0.10098603900566333,0.35345113651982163,0.7461881683802941,5.05062,0
3.96852698990991,0.1371229108129951,0.9598603756909655,0.9292854849258317,1.6262495986202052,0.10344627628250029,0.362061966988751,0.7461881683802941,5.05062,0
3.9821178357657656,0.1409246859059946,0.986472801341962,0.9214446832545455,1.6125281956954545,0.10590651355933724,0.3706727974576803,0.7461881683802941,5.05062,0
3.9957086816216214,0.14472646099899408,1.0130852269929584,0.9136038815832593,1.5988067927707037,0.1083667508361742,0.37928362792660963,0.7461881683802941,5.05062,0
4.009299527477477,0.14852823609199362,1.0396976526439552,0.9057630799119734,1.5850853898459532,0.11082698811301114,0.38789445839553893,0.7461881683802941,5.05062,0
4.022890373333333,0.15233001118499323,1.0663100782949524,0.8979222782406869,1.571363986921202,0.11328722538984817,0.39650528886446856,0.7461881683802941,5.05062,0
4.036481219189189,0.15613178627799262,1.0929225039459483,0.8900814765694011,1.5576425839964516,0.11574746266668504,0.4051161193333976,0.7461881683802941,5.05062,0
4.050072065045045,0.15985535933267517,1.118987515328726,0.8822406748981146,1.5439211810717004,0.11820769994352207,0.41372694980232716,0.7461881683802941,5.05062,0
4.063662910900901,0.1623593346970938,1.1365153428796564,0.8679156743072723,1.5188524300377264,0.1206679372203591,0.4223377802712568,0.7461881683802941,5.05062,0
4.077253756756757,0.16486331006151222,1.1540431704305854,0.85168055631414,1.4904409735497448,0.12312817449719596,0.4309486107401858,0.7461881683802941,5.05062,0
4.090844602612613,0.16736728542593082,1.1715709979815156,0.8354454383210066,1.4620295170617614,0.125588411774033,0.43955944120911544,0.7461881683802941,5.05062,0
4.104435448468468,0.16987126079034928,1.1890988255324448,0.8192103203278742,1.4336180605737796,0.12804864905086985,0.44817027167804446,0.7461881683802941,5.05062,0
4.118026294324324,0.17237523615476788,1.206626653083375,0.8029752023347408,1.4052066040857962,0.1305088863277069,0.4567811021469741,0.7461881683802941,5.05062,0
4.13161714018018,0.1748792115191863,1.224154480634304,0.7867400843416084,1.3767951475978144,0.13296912360454377,0.4653919326159031,0.7461881683802941,5.05062,0
4.145207986036036,0.17738318688360494,1.2416823081852344,0.770504966348475,1.348383691109831,0.1354293608813808,0.4740027630848327,0.7461881683802941,5.05062,0
4.158798831891892,0.1798871622480235,1.2592101357361645,0.7542698483553415,1.3199722346218474,0.13788959815821783,0.4826135935537623,0.7461881683802941,5.05062,0
4.172389677747748,0.18239113761244197,1.2767379632870937,0.7388333185171273,1.2929583074049726,0.1403498354350547,0.4912244240226914,0.7461881683802941,5.05062,0
4.185980523603604,0.1848951129768606,1.294265790838024,0.7243055126355449,1.2675346471122033,0.14281007271189172,0.499835254491621,0.7461881683802941,5.05062,0
4.199571369459459,0.18739908834127905,1.3117936183889531,0.7097777067539631,1.2421109868194353,0.14527030998872859,0.50844608496055,0.7461881683802941,5.05062,0
4.213162215315315,0.18990306370569762,1.3293214459398832,0.6952499008723806,1.2166873265266658,0.14773054726556561,0.5170569154294796,0.7461881683802941,5.05062,0
4.226753061171171,0.19150621186691585,1.3405434830684109,0.6807220949907989,1.191263666233898,0.1501907845424025,0.5256677458984087,0.7461881683802941,5.05062,0
4.240343907027027,0.19267574524951164,1.3487302167465813,0.6661942891092164,1.1658400059411285,0.1526510218192395,0.5342785763673382,0.7461881683802941,5.05062,0
4.253934752882883,0.1938452786321074,1.3569169504247516,0.6516664832276338,1.140416345648359,0.15511125909607654,0.5428894068362679,0.7461881683802941,5.05062,0
4.267525598738739,0.1950148120147031,1.3651036841029216,0.6371386773460522,1.1149926853555912,0.15757149637291343,0.5515002373051969,0.7461881683802941,5.05062,0
4.281116444594595,0.1961843453972989,1.373290417781092,0.6229357964901496,1.0901376438577617,0.16003173364975046,0.5601110677741266,0.7461881683802941,5.05062,0
4.29470729045045,0.19735387877989458,1.3814771514592619,0.6108974344182905,1.0690705102320082,0.16249197092658732,0.5687218982430555,0.7461881683802941,5.05062,0
4.308298136306306,0.19852341216249036,1.3896638851374323,0.5988590723464307,1.0480033766062535,0.16495220820342435,0.5773327287119852,0.7461881683802941,5.05062,0
4.321888982162162,0.19969294554508607,1.3978506188156024,0.5868207102745715,1.0269362429805,0.1674124454802612,0.5859435591809141,0.7461881683802941,5.05062,0
4.335479828018018,0.20086247892768186,1.4060373524937728,0.5747823482027117,1.0058691093547454,0.16987268275709824,0.5945543896498438,0.7461881683802941,5.05062,0
4.349070673873873,0.20203201231027754,1.4142240861719426,0.5627439861308526,0.984801975728992,0.1723329200339351,0.6031652201187728,0.7461881683802941,5.05062,0
4.36266151972973,0.20320154569287333,1.422410819850113,0.5507056240589928,0.9637348421032372,0.17479315731077213,0.6117760505877023,0.7461881683802941,5.05062,0
4.376252365585586,0.20437107907546911,1.4305975535282835,0.5386672619871329,0.9426677084774825,0.17725339458760916,0.620386881056632,0.7461881683802941,5.05062,0
4.389843211441441,0.20554061245806482,1.4387842872064536,0.5266288999152738,0.9216005748517291,0.17971363186444603,0.628997711525561,0.7461881683802941,5.05062,0
4.403434057297297,0.2067101458406606,1.446971020884624,0.514590537843414,0.9005334412259743,0.18217386914128308,0.6376085419944907,0.7461881683802941,5.05062,0
4.417024903153153,0.2078796792232563,1.4551577545627938,0.5031614909326539,0.8805326091321443,0.18463410641811995,0.6462193724634198,0.7461881683802941,5.05062,0
4.430615749009009,0.20904921260585207,1.4633444882409643,0.5000312424088184,0.875054674215432,0.187094343694957,0.6548302029323494,0.7461881683802941,5.05062,0
4.444206594864864,0.21021874598844778,1.4715312219191343,0.496900993884983,0.8695767392987201,0.18790700184845452,0.6576745064695907,0.7461881683802941,5.05062,0
4.457797440720721,0.21138827937104354,1.4797179555973046,0.4937707453611475,0.864098804382008,0.18855670560920423,0.6599484696322148,0.7461881683802941,5.05062,0
4.471388286576577,0.21255781275363933,1.487904689275475,0.490640496837312,0.8586208694652958,0.18920640936995398,0.6622224327948388,0.7461881683802941,5.05062,0
4.484979132432432,0.21372734613623504,1.496091422953645,0.4875102483134766,0.8531429345485839,0.1898561131307037,0.6644963959574628,0.7461881683802941,5.05062,0
4.498569978288288,0.21489687951883082,1.5042781566318155,0.484379999789641,0.8476649996318717,0.1905058168914534,0.6667703591200869,0.7461881683802941,5.05062,0
4.512160824144144,0.2160664129014265,1.5124648903099853,0.4812497512658057,0.8421870647151599,0.19115552065220312,0.6690443222827108,0.7461881683802941,5.05062,0
4.52575167,0.2172359462840223,1.5206516239881558,0.4781195027419702,0.8367091297984477,0.19180522441295286,0.6713182854453349,0.7461881683802941,5.05062,0
4.539342515855855,0.21758240793021819,1.523076855511527,0.47498925421813487,0.8312311948817359,0.19245492817370255,0.6735922486079589,0.7461881683802941,5.05062,0
4.552933361711712,0.2179024836508903,1.5253173855562319,0.47185900569429934,0.8257532599650237,0.1931046319344523,0.6758662117705829,0.7461881683802941,5.05062,0
4.566524207567568,0.21822255937156237,1.5275579156009365,0.46872875717046375,0.8202753250483115,0.19375433569520203,0.678140174933207,0.7461881683802941,5.05062,0
4.580115053423423,0.2185426350922345,1.5297984456456413,0.4655985086466284,0.8147973901315996,0.19440403945595172,0.680414138095831,0.7461881683802941,5.05062,0
4.593705899279279,0.2188627108129066,1.5320389756903459,0.4624682601227929,0.8093194552148875,0.19505374321670146,0.682688101258455,0.7461881683802941,5.05062,0
4.607296745135135,0.21918278653357867,1.5342795057350505,0.45933801159895754,0.8038415202981756,0.19570344697745118,0.684962064421079,0.7461881683802941,5.05062,0
4.620887590990991,0.21950286225425078,1.5365200357797553,0.45620776307512195,0.7983635853814633,0.1963531507382009,0.6872360275837031,0.7461881683802941,5.05062,0
4.634478436846846,0.21982293797492286,1.5387605658244599,0.4530775145512867,0.7928856504647516,0.1970028544989506,0.689509990746327,0.7461881683802941,5.05062,0
4.648069282702703,0.220143013695595,1.5410010958691647,0.4499472660274511,0.7874077155480393,0.19765255825970035,0.6917839539089511,0.7461881683802941,5.05062,0
4.661660128558559,0.2204630894162671,1.5432416259138695,0.4468170175036156,0.7819297806313271,0.19830226202045007,0.6940579170715752,0.7461881683802941,5.05062,0
4.675250974414414,0.22078316513693919,1.545482155958574,0.4436867689797802,0.7764518457146152,0.19895196578119978,0.6963318802341991,0.7461881683802941,5.05062,0
4.68884182027027,0.2211032408576113,1.547722686003279,0.4405565204559447,0.7709739107979031,0.19960166954194952,0.6986058433968232,0.7461881683802941,5.05062,0
4.702432666126126,0.22142331657828337,1.5499632160479835,0.4374262719321093,0.7654959758811912,0.2002513733026992,0.7008798065594471,0.7461881683802941,5.05062,0
4.716023511981982,0.2217433922989555,1.5522037460926883,0.4342960234082738,0.760018040964479,0.20090107706344895,0.7031537697220712,0.7461881683802941,5.05062,0
4.729614357837837,0.2220634680196276,1.5544442761373929,0.43634950834502934,0.7636116396038012,0.20155078082419864,0.7054277328846952,0.7461881683802941,5.05062,0
4.743205203693694,0.2223835437402997,1.5566848061820977,0.43962087027609803,0.7693365229831715,0.20220048458494838,0.7077016960473193,0.7461881683802941,5.05062,0
4.75679604954955,0.2227036194609718,1.5589253362268025,0.44289223220716684,0.7750614063625418,0.20285018834569812,0.7099756592099433,0.7461881683802941,5.05062,0
4.770386895405405,0.22302369518164392,1.561165866271507,0.44616359413823536,0.7807862897419118,0.2034998921064478,0.7122496223725673,0.7461881683802941,5.05062,0
4.783977741261261,0.22334377090231602,1.563406396316212,0.44943495606930417,0.7865111731212822,0.20414959586719755,0.7145235855351914,0.7461881683802941,5.05062,0
4.797568587117117,0.2236638466229881,1.5656469263609165,0.4527063180003727,0.7922360565006521,0.20479929962794727,0.7167975486978153,0.7461881683802941,5.05062,0
4.811159432972973,0.2239839223436602,1.5678874564056213,0.4559776799314415,0.7979609398800225,0.20544900338869698,0.7190715118604394,0.7461881683802941,5.05062,0
4.824750278828828,0.2243039980643323,1.570127986450326,0.45924904186251003,0.8036858232593924,0.2060987071494467,0.7213454750230633,0.7461881683802941,5.05062,0
4.838341124684685,0.2246240737850044,1.5723685164950305,0.4625204037935788,0.8094107066387628,0.20674841091019644,0.7236194381856874,0.7461881683802941,5.05062,0
4.851931970540541,0.2249441495056765,1.5746090465397353,0.4657917657246476,0.8151355900181332,0.20739811467094615,0.7258934013483115,0.7461881683802941,5.05062,0
4.865522816396396,0.2252642252263486,1.57684957658444,0.4690631276557161,0.8208604733975031,0.20804781843169587,0.7281673645109354,0.7461881683802941,5.05062,0
4.879113662252252,0.2255843009470207,1.5790901066291447,0.4723344895867849,0.8265853567768735,0.2086975221924456,0.7304413276735595,0.7461881683802941,5.05062,0
4.892704508108108,0.22590437666769278,1.5813306366738493,0.47560585151785345,0.8323102401562434,0.2093472259531953,0.7327152908361835,0.7461881683802941,5.05062,0
4.906295353963964,0.22622445238836492,1.5835711667185541,0.47887721344892226,0.8380351235356138,0.20999692971394504,0.7349892539988075,0.7461881683802941,5.05062,0
4.919886199819819,0.226544528109037,1.5858116967632587,0.4821485753799908,0.8437600069149838,0.21064663347469476,0.7372632171614315,0.7461881683802941,5.05062,0
4.933477045675676,0.2268646038297091,1.5880522268079635,0.4854199373110596,0.8494848902943541,0.21129633723544447,0.7395371803240556,0.7461881683802941,5.05062,0
4.947067891531532,0.2271846795503812,1.5902927568526684,0.4886912992421284,0.8552097736737245,0.2119460409961942,0.7418111434866796,0.7461881683802941,5.05062,0
4.960658737387387,0.22658844815998289,1.58611913711988,0.4919626611731969,0.8609346570530945,0.21259574475694393,0.7440851066493036,0.7461881683802941,5.05062,0
4.974249583243243,0.22574015015583468,1.5801810510908425,0.4952340231042657,0.8666595404324648,0.21324544851769364,0.7463590698119277,0.7461881683802941,5.05062,0
4.987840429099099,0.2248918521516865,1.5742429650618053,0.49850538503533426,0.8723844238118348,0.21412550453946777,0.7494392658881371,0.7461881683802941,5.05062,0
5.001431274954955,0.2240435541475383,1.5683048790327678,0.5017767469664031,0.8781093071912052,0.21599468733823177,0.7559814056838111,0.7461881683802941,5.05062,0
5.01502212081081,0.22319525614339011,1.5623667930037306,0.5050481088974715,0.8838341905705751,0.21786387013699562,0.7625235454794845,0.7461881683802941,5.05062,0
5.028612966666667,0.22234695813924188,1.556428706974693,0.5083194708285403,0.8895590739499455,0.2197330529357596,0.7690656852751585,0.7461881683802941,5.05062,0
5.042203812522523,0.22149866013509367,1.5504906209456555,0.511590832759609,0.8952839573293158,0.22160223573452356,0.7756078250708324,0.7461881683802941,5.05062,0
5.055794658378378,0.2206503621309455,1.5445525349166183,0.5148621946906777,0.9010088407086858,0.22347141853328742,0.7821499648665059,0.7461881683802941,5.05062,0
5.069385504234234,0.2198020641267973,1.5386144488875808,0.5181335566217464,0.9067337240880561,0.2253406013320514,0.7886921046621798,0.7461881683802941,5.05062,0
5.08297635009009,0.2189537661226491,1.5326763628585436,0.521404918552815,0.9124586074674261,0.22720978413081525,0.7952342444578533,0.7461881683802941,5.05062,0
5.096567195945946,0.2181054681185009,1.5267382768295061,0.5246762804838837,0.9181834908467964,0.22907896692957924,0.8017763842535273,0.7461881683802941,5.05062,0
5.110158041801801,0.21725717011435272,1.520800190800469,0.5279476424149523,0.9239083742261665,0.23094814972834307,0.8083185240492007,0.7461881683802941,5.05062,0
5.123748887657658,0.2164088721102045,1.5148621047714312,0.5312190043460211,0.9296332576055367,0.23281733252710707,0.8148606638448747,0.7461881683802941,5.05062,0
5.137339733513514,0.21556057410605628,1.5089240187423938,0.5344903662770899,0.9353581409849071,0.23468651532587104,0.8214028036405485,0.7461881683802941,5.05062,0
5.150930579369369,0.2147122761019081,1.5029859327133566,0.5364100455587291,0.9387175797277757,0.2365556981246349,0.827944943436222,0.7461881683802941,5.05062,0
5.164521425225225,0.2138639780977599,1.4970478466843191,0.5370736196089045,0.9398788343155828,0.23842488092339886,0.8344870832318959,0.7461881683802941,5.05062,0
5.178112271081081,0.21301568009361171,1.491109760655282,0.53773719365908,0.94104008890339,0.24029406372216272,0.8410292230275694,0.7461881683802941,5.05062,0
5.191703116936937,0.2121673820894635,1.4851716746262444,0.5384007677092556,0.9422013434911972,0.2421632465209267,0.8475713628232433,0.7461881683802941,5.05062,0
5.205293962792792,0.21131908408531536,1.4792335885972072,0.5390643417594312,0.9433625980790044,0.24403242931969055,0.8541135026189168,0.7461881683802941,5.05062,0
5.218884808648649,0.2104707860811671,1.4732955025681695,0.5397279158096067,0.9445238526668116,0.24590161211845452,0.8606556424145907,0.7461881683802941,5.05062,0
5.232475654504505,0.2096224880770189,1.467357416539132,0.5403914898597822,0.9456851072546187,0.2477707949172185,0.8671977822102647,0.7461881683802941,5.05062,0
5.24606650036036,0.20877419007287074,1.4614193305100949,0.5410550639099577,0.9468463618424259,0.24963997771598234,0.8737399220059381,0.7461881683802941,5.05062,0
5.259657346216216,0.20792589206872253,1.4554812444810574,0.5417186379601333,0.9480076164302331,0.2515091605147463,0.8802820618016121,0.7461881683802941,5.05062,0
5.273248192072072,0.20707759406457435,1.4495431584520202,0.5423822120103088,0.9491688710180403,0.2533783433135102,0.8868242015972856,0.7461881683802941,5.05062,0
5.286839037927928,0.20622929606042614,1.4436050724229827,0.5430457860604844,0.9503301256058475,0.25524752611227414,0.8933663413929595,0.7461881683802941,5.05062,0
5.300429883783783,0.20531308222929362,1.437191575605055,0.5437093601106598,0.9514913801936546,0.25711670891103805,0.899908481188633,0.7461881683802941,5.05062,0
5.31402072963964,0.20364905265899605,1.4255433686129722,0.5443729341608354,0.9526526347814619,0.258985891709802,0.9064506209843068,0.7461881683802941,5.05062,0
5.327611575495496,0.20198502308869845,1.413895161620889,0.5450365082110109,0.953813889369269,0.260855074508566,0.9129927607799808,0.7461881683802941,5.05062,0
5.341202421351351,0.200320993518401,1.4022469546288068,0.5457000822611865,0.9549751439570762,0.26272425730732984,0.9195349005756542,0.7461881683802941,5.05062,0
5.354793267207207,0.19865696394810345,1.3905987476367239,0.5463636563113621,0.9561363985448834,0.2645934401060938,0.9260770403713282,0.7461881683802941,5.05062,0
5.368384113063063,0.19699293437780596,1.3789505406446416,0.5470272303615376,0.9572976531326906,0.2664872343346717,0.9327053201713508,0.7461881683802941,5.05062,0
5.381974958918919,0.1953289048075084,1.3673023336525585,0.5476908044117131,0.9584589077204978,0.2690949705467126,0.9418323969134941,0.7461881683802941,5.05062,0
5.395565804774774,0.19366487523721093,1.3556541266604762,0.5483543784618886,0.9596201623083049,0.2717027067587534,0.9509594736556367,0.7461881683802941,5.05062,0
5.409156650630631,0.19200084566691336,1.3440059196683933,0.5490179525120641,0.9607814168961121,0.2743104429707943,0.96008655039778,0.7461881683802941,5.05062,0
5.422747496486487,0.19033681609661576,1.3323577126763102,0.5496815265622397,0.9619426714839193,0.2769181791828353,0.9692136271399233,0.7461881683802941,5.05062,0
5.436338342342342,0.1886727865263183,1.320709505684228,0.5503451006124152,0.9631039260717265,0.27952591539487603,0.978340703882066,0.7461881683802941,5.05062,0
5.449929188198198,0.18700875695602076,1.309061298692145,0.5510086746625907,0.9642651806595337,0.28213365160691695,0.9874677806242093,0.7461881683802941,5.05062,0
5.463520034054054,0.18534472738572327,1.2974130917000628,0.5516722487127663,0.9654264352473408,0.28474138781895775,0.9965948573663519,0.7461881683802941,5.05062,0
5.47711087990991,0.1836806978154257,1.2857648847079797,0.5523358227629418,0.966587689835148,0.2873491240309987,1.0057219341084953,0.7461881683802941,5.05062,0
5.490701725765765,0.18201666824512822,1.2741166777158974,0.5529993968131173,0.9677489444229551,0.2899568602430394,1.0148490108506378,0.7461881683802941,5.05062,0
5.5042925716216216,0.18035263867483065,1.2624684707238143,0.5536629708632929,0.9689101990107624,0.2925645964550804,1.0239760875927812,0.7461881683802941,5.05062,0
5.517883417477478,0.17868860910453307,1.2508202637317314,0.5543265449134684,0.9700714535985696,0.2951723326671213,1.0331031643349244,0.7461881683802941,5.05062,0
5.531474263333333,0.17702048279217628,1.2391433795452338,0.5549901189636439,0.9712327081863767,0.2977800688791621,1.0422302410770672,0.7461881683802941,5.05062,0
5.545065109189189,0.17530525085298146,1.2271367559708701,0.5556536930138195,0.972393962774184,0.300387805091203,1.0513573178192104,0.7461881683802941,5.05062,0
5.558655955045045,0.17359001891378675,1.2151301323965071,0.556317267063995,0.9735552173619911,0.3029955413032438,1.0604843945613531,0.7461881683802941,5.05062,0
5.572246800900901,0.1718747869745919,1.2031235088221433,0.5560847190645438,0.9731482583629516,0.3056032775152847,1.0696114713034963,0.7461881683802941,5.05062,0
5.585837646756756,0.17015955503539723,1.1911168852477805,0.5546187735272097,0.9705828536726169,0.3082110137273255,1.078738548045639,0.7461881683802941,5.05062,0
5.5994284926126126,0.1684443230962024,1.1791102616734166,0.5531528279898756,0.9680174489822821,0.3108187499393664,1.0878656247877823,0.7461881683802941,5.05062,0
5.613019338468469,0.1667290911570076,1.167103638099053,0.5516868824525414,0.9654520442919473,0.3134264861514074,1.0969927015299257,0.7461881683802941,5.05062,0
5.626610184324324,0.16501385921781286,1.15509701452469,0.5502209369152072,0.9628866396016126,0.3160342223634481,1.1061197782720682,0.7461881683802941,5.05062,0
5.64020103018018,0.16329862727861802,1.143090390950326,0.5487549913778731,0.9603212349112779,0.31782662297656833,1.112393180417989,0.7461881683802941,5.05062,0
