r (A),g(r)_weighted_Na-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Ca-Na,g(r)_weighted_Cl-Cl,g(r)_weighted_Ca-Cl,g(r)_weighted_Ca-Ca,S_i_Na-Cl,S_i_Ca-Cl,Average_SCL,lambda_BC
4.809579086868687,0.06780223457608386,0.12782846538256468,0.10559843991302373,0.4554344609083135,0.0620042995353101,0.14506907318031165,0.07231035537362634,0.10704967376461169,2.88333,0
4.9598784333333334,0.059697411597311976,0.13769899351389406,0.09112440984064919,0.4612330998430051,0.07219278087313798,0.1384139475759994,0.07231035537362634,0.10704967376461169,2.88333,0
5.110177779797979,0.0543269589259143,0.14881607130881555,0.07753029286908202,0.4738063931642168,0.08441752555262415,0.11804309020179599,0.07231035537362634,0.10704967376461169,2.88333,0
5.260477126262626,0.047829208981925074,0.1606199944910812,0.06291911757248776,0.47167794667773133,0.0954194475501175,0.0891271447427086,0.05075415853316359,0.09733758775636497,2.88333,0
5.410776472727273,0.04320446274412725,0.17217071547647972,0.05259525167328024,0.453462550883236,0.10526075260971424,0.06481762727059717,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
5.561075819191919,0.03992479631669779,0.18478017506944464,0.04404927291284303,0.4196109353209649,0.11471836125223774,0.049358547367016926,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
5.711375165656565,0.0369331488156153,0.19617182085518917,0.038022646117693015,0.3899032068540378,0.12397534164490737,0.03586168515013307,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
5.861674512121212,0.034836573854944944,0.20518942919457286,0.03399536310404853,0.37425247900854264,0.12836961232538208,0.029673962889518478,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
6.011973858585859,0.03397418137489477,0.209119413467055,0.031925710844784745,0.3777244898096743,0.1291024200412652,0.025983446839714958,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
6.1622732050505045,0.03365849354857389,0.2089154935544165,0.031130132924100825,0.3953800812176209,0.12736044074943753,0.024678899816708965,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
6.312572551515151,0.03415750246674209,0.2057451433446112,0.03127970229278738,0.4230471123061762,0.12151903515576849,0.024638464904218255,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
6.462871897979798,0.03583203545169759,0.19842847065360752,0.032469784706579984,0.4613276741236298,0.11321255655661182,0.02668236103809056,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
6.613171244444445,0.038100597064858376,0.1890177427245845,0.03436564043098975,0.5034001390901213,0.10483378463717648,0.029599715319712835,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
6.76347059090909,0.0407961021536381,0.1786219394899582,0.0372358174047943,0.5434173959210832,0.09684337924347124,0.03335673028479781,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
6.913769937373737,0.043912176073020684,0.1682676805053363,0.040852799612937724,0.5752312689308301,0.09154762983324147,0.03808586603694152,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
7.064069283838384,0.04718757813154007,0.15839501963799116,0.04575313648179423,0.5920675967240439,0.08686123701043605,0.04405586252146211,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
7.21436863030303,0.050875505914087994,0.15017018192077844,0.051292952178999214,0.5983917535539565,0.08368282402878417,0.050016510259662784,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
7.364667976767676,0.054307757955953974,0.14502185592002878,0.05647435642602496,0.5965425843494401,0.08177524248596418,0.057464911523099176,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
7.514967323232323,0.057107152256944155,0.13817848695860904,0.060911880294092384,0.5888589332992031,0.08038567004530243,0.06524582155501954,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
7.66526666969697,0.05952885054923191,0.13400166618999232,0.06470956129452196,0.5775212615190546,0.07802284572650943,0.07135019179063778,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
7.815566016161616,0.061267399725653274,0.13393384305095407,0.06770214230934013,0.5603125847050352,0.07545126740623091,0.0767964243481922,4.6430793576453254e-09,2.7221133456836706e-05,2.88333,0
7.965865362626262,0.061577430958768956,0.13386602006799464,0.06912137276254891,0.5431039080018435,0.07311166609174943,0.07949241594159494,4.6430793576453254e-09,5.893214652322358e-06,2.88333,0
8.116164709090908,0.061667697581703616,0.13417569842636448,0.07036362902101355,0.5343583581424776,0.07328982528429726,0.08102459223113334,1.5725689903354303e-10,1.629503509612593e-08,2.88333,0
