r (A),g(r)_weighted_Na-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_weighted_Mg-Mg,g(r)_weighted_Mg-Cl,S_i_Na-Cl,S_i_Ca-Cl,S_i_Mg-Cl,Average_SCL,lambda_BC
4.358816946161617,0.10941689899199311,0.1327367998704829,0.00989706526709067,0.021331223110586158,0.014326435585610652,0.07370357217008655,0.08354309693616765,1.848083383301252e-05,3.2871483140616846e-05,2.53493,0
4.5091209787878785,0.10504800953490726,0.14205771500255346,0.01183645563234132,0.02546223352174575,0.008778948604112234,0.08948905791401868,0.08354309693616765,1.848083383301252e-05,3.2871483140616846e-05,2.53493,0
4.659425011414141,0.09807414720462272,0.15376114452710893,0.013148767798776363,0.03256169620737012,0.007870388581822539,0.1061055061724674,0.08354309693616765,1.848083383301252e-05,3.2871483140616846e-05,2.53493,0
4.809729044040404,0.09121161017189004,0.16565635297073933,0.014474320546977676,0.039678437890626896,0.008624827036187761,0.12034372426204301,0.08354309693616765,1.848083383301252e-05,3.2871483140616846e-05,2.53493,0
4.960033076666667,0.08319745307561087,0.17849556537973524,0.01440385355653509,0.04566923521421964,0.010482248729695295,0.1399140628243241,0.08354309693616765,1.848083383301252e-05,3.2871483140616846e-05,2.53493,0
5.11033710929293,0.07469037780833707,0.19265087525896568,0.01246450071515637,0.05338692866589006,0.012700948487050629,0.15182297976343662,0.08354309693616765,1.848083383301252e-05,3.2871483140616846e-05,2.53493,0
5.260641141919192,0.06737206580552561,0.2072249172994688,0.009363794495813364,0.060464428401834004,0.015482449670727875,0.15677272368823197,0.0787849805515285,1.5102572817643475e-17,3.2871483140616846e-05,2.53493,0
5.410945174545454,0.06160452060603667,0.22088946523752542,0.006678906756255705,0.0676349436182791,0.017925215780867552,0.1526377361232605,8.635894073418506e-07,1.5102572817643475e-17,3.2871483140616846e-05,2.53493,0
5.561249207171717,0.056284512442748506,0.23144886017468133,0.004613692661156754,0.07429184343846608,0.020335843953755022,0.14663194529273502,8.635894073418506e-07,1.5102572817643475e-17,3.2871483140616846e-05,2.53493,0
5.71155323979798,0.05306937739831578,0.2360356063709852,0.003298925144714681,0.07897471809207995,0.022125252251241165,0.13560956726063383,8.635894073418506e-07,1.5102572817643475e-17,3.2871483140616846e-05,2.53493,0
5.861857272424243,0.050851601970169844,0.23243481945531896,0.0027902368582506686,0.07858661163472307,0.023749000025008415,0.12474872264693872,8.635894073418506e-07,1.5102572817643475e-17,3.2871483140616846e-05,2.53493,0
6.012161305050505,0.049675955320956866,0.22500536499937757,0.0025392203674339284,0.07449830562229648,0.02507377188724,0.11355584878116007,8.635894073418506e-07,1.5102572817643475e-17,1.7094513806224885e-06,2.53493,0
6.1624653376767675,0.04952714092693773,0.21285102619635685,0.002549249644331253,0.06833330475930291,0.02670573610780895,0.10981519932255138,8.635894073418506e-07,1.5102572817643475e-17,2.709007416811473e-07,2.53493,0
6.31276937030303,0.04988456071719558,0.2009587592457977,0.0026814431477442525,0.06212917388245252,0.02802021690147594,0.10210733292461727,8.635894073418506e-07,1.5102572817643475e-17,2.709007416811473e-07,2.53493,0
6.463073402929293,0.05107567825496114,0.19146071716846894,0.002898819961361826,0.05564825742454504,0.028939726805967757,0.0941888439860089,8.635894073418506e-07,1.5102572817643475e-17,2.709007416811473e-07,2.53493,0
6.613377435555556,0.05295758721359852,0.18338300966403218,0.0031456319677182665,0.051624011843846324,0.02987131718681507,0.09249282698626268,8.635894073418506e-07,1.5102572817643475e-17,2.709007416811473e-07,2.53493,0
6.763681468181819,0.05579487193695933,0.17599111409196586,0.0034569325878055514,0.049251474733398415,0.03020712347870553,0.09249729100001056,8.635894073418506e-07,1.5102572817643475e-17,2.709007416811473e-07,2.53493,0
6.913985500808081,0.0593198386719671,0.1699173778902891,0.004112441276883764,0.04741133800189558,0.030412593916146296,0.0953366660094543,8.635894073418506e-07,1.5102572817643475e-17,2.709007416811473e-07,2.53493,0
7.064289533434343,0.06306714375170132,0.16589166717697398,0.004526949734177672,0.04530884007453043,0.030411929797569376,0.10184411536252405,8.635894073418506e-07,1.5102572817643475e-17,2.709007416811473e-07,2.53493,0
7.214593566060606,0.06705773861657952,0.16281969533376092,0.00507881550797359,0.044704280790761074,0.02987993688925637,0.10220513795516428,8.635894073418506e-07,1.5102572817643475e-17,2.709007416811473e-07,2.53493,0
7.364897598686869,0.07102723287640211,0.16057831648019402,0.005605975212389208,0.044506838812591494,0.029168493508708957,0.10211808457589826,8.635894073418506e-07,1.5102572817643475e-17,2.709007416811473e-07,2.53493,0
7.515201631313132,0.07452401148504552,0.1628251284046168,0.00614073634119128,0.04446223190867123,0.0278450468626248,0.10300448146956362,8.635894073418506e-07,1.5102572817643475e-17,2.709007416811473e-07,2.53493,0
7.665505663939394,0.07731892850776337,0.16291176807011534,0.0065506452833765496,0.0447029081180221,0.02646255596895475,0.1051024218511392,8.635894073418506e-07,1.5102572817643475e-17,2.709007416811473e-07,2.53493,0
7.8158096965656565,0.07911330329590646,0.1647862037039749,0.006988030751065726,0.04561653597262942,0.024469397193980204,0.10656559400270559,8.635894073418506e-07,1.2095683162203837e-17,2.709007416811473e-07,2.53493,0
7.966113729191919,0.07944924194239764,0.16813096254908666,0.007034141334707665,0.046514441665650885,0.023598500298019368,0.10634449241103452,4.2369290985724496e-07,1.7639096011346077e-22,1.6195210070571046e-07,2.53493,0
8.116417761818182,0.07892453429936618,0.1728263919810347,0.007177003625785662,0.04762189741874096,0.02211311178313544,0.11044708037949248,2.187482087140178e-08,1.7639096011346077e-22,2.557927100007659e-13,2.53493,0
8.266721794444445,0.07790068049868486,0.17780926218214393,0.007157577784437895,0.04940719690666455,0.02200915043333283,0.11211591551740178,2.187482087140178e-08,1.7639096011346077e-22,2.557927100007659e-13,2.53493,0
8.417025827070708,0.07545384205457312,0.18323295355088173,0.006877611334544344,0.0518216976335306,0.02173835885589883,0.11320713732838704,2.187482087140178e-08,1.7639096011346077e-22,2.557927100007659e-13,2.53493,0
8.56732985969697,0.07256819049404094,0.18770175996374722,0.006499671401896061,0.05369315813836978,0.02145296401184503,0.11483569036788967,2.187482087140178e-08,1.7639096011346077e-22,2.557927100007659e-13,2.53493,0
8.717633892323233,0.0700472990268865,0.19093588240945747,0.006010717988321872,0.055388520715878214,0.021578124797463853,0.11474863700943408,2.187482087140178e-08,1.7639096011346077e-22,2.557927100007659e-13,2.53493,0
8.867937924949494,0.06763430950466724,0.19435994164525355,0.005448491486370894,0.056554252632066454,0.021656272903465657,0.11215571768323127,2.187482087140178e-08,1.7639096011346077e-22,2.557927100007659e-13,2.53493,0
9.018241957575757,0.06531059097187975,0.19706900077337403,0.005104451900128414,0.05746078112698279,0.021509958167107202,0.11150881880844249,2.187482087140178e-08,1.7639096011346077e-22,2.557927100007659e-13,2.53493,0
9.16854599020202,0.06334016947247248,0.19773838403714594,0.004852110198982174,0.05804936165448079,0.02164011913546807,0.11122021539193123,2.187482087140178e-08,1.7639096011346077e-22,2.557927100007659e-13,2.53493,0
9.318850022828283,0.06180056339390323,0.1975421365752932,0.00467270749078049,0.057435849829882236,0.02165721867090774,0.10997200674089144,2.187482087140178e-08,1.7639096011346077e-22,2.557927100007659e-13,2.53493,0
9.469154055454545,0.06074333186084761,0.19538173262607825,0.0044711316598758525,0.056615554527592475,0.021676151076915878,0.10849300306516942,2.187482087140178e-08,1.7639096011346077e-22,2.557927100007659e-13,2.53493,0
9.619458088080808,0.06044382994907566,0.19298183215081893,0.004442832053314949,0.05609207922655273,0.021819981768579293,0.10929994843002946,2.187482087140178e-08,1.7639096011346077e-22,2.557927100007659e-13,2.53493,0
9.769762120707071,0.05976236988234845,0.1907489525956113,0.004432804052412365,0.05475581005397902,0.022126275227103552,0.10613684084997514,2.187482087140178e-08,1.7639096011346077e-22,2.557927100007659e-13,2.53493,0
9.920066153333334,0.05990876938480332,0.1889377830581844,0.004455018703273706,0.05383491097099484,0.022655845998999318,0.1040460423998221,2.187482087140178e-08,1.7639096011346077e-22,2.557927100007659e-13,2.53493,0
10.070370185959597,0.060989149155203905,0.18546689660741605,0.004536694062814317,0.05280055531728692,0.022922969548409413,0.1059684064838654,2.187482087140178e-08,1.7639096011346077e-22,2.099843454638927e-15,2.53493,0
10.22067421858586,0.06192973800062716,0.1832451019476508,0.004616813453982421,0.05178436960950452,0.02331047585589667,0.10549433353199564,2.187482087140178e-08,1.7639096011346077e-22,2.099843454638927e-15,2.53493,0
10.370978251212122,0.06285738085763556,0.1808141592046534,0.004745713292710692,0.051350280455365487,0.023547568976888256,0.10540728018331101,2.187482087140178e-08,1.7639096011346077e-22,2.099843454638927e-15,2.53493,0
10.521282283838383,0.0637043069134067,0.17906946315048555,0.0048382111772093065,0.050745008109680925,0.023898993106976373,0.10532022687772896,2.187482087140178e-08,5.779064443935337e-23,2.099843454638927e-15,2.53493,0
10.671586316464646,0.06556774775114552,0.17848704319942935,0.005043211717206544,0.050059694291945206,0.023851496680960003,0.10523317356716154,2.5764720883761893e-10,3.5430013785055705e-39,2.099843454638927e-15,2.53493,0
10.821890349090909,0.06652056030008198,0.17816735604337974,0.005256314556816891,0.049814657650765086,0.02391097591050751,0.10514612026077301,1.3892891597757967e-12,3.5430013785055705e-39,2.099843454638927e-15,2.53493,0
10.972194381717172,0.06825992888857478,0.1772932732238539,0.005427183021511598,0.04942637180554021,0.02410704504076025,0.10505906695519096,1.3892891597757967e-12,3.5430013785055705e-39,2.099843454638927e-15,2.53493,0
11.122498414343434,0.06841233538522884,0.1783070080473459,0.005586146439374065,0.04964530328071714,0.02397092255717137,0.10596576090152934,1.3892891597757967e-12,3.5430013785055705e-39,2.099843454638927e-15,2.53493,0
11.272802446969697,0.06901975325028482,0.17828525890538452,0.005717022576310692,0.04957929865606892,0.023883966267196275,0.10656171432973599,1.3892891597757967e-12,3.5430013785055705e-39,2.099843454638927e-15,2.53493,0
11.42310647959596,0.06979252672840983,0.1790354411183105,0.00572214692283881,0.050234874757929746,0.023738429175811964,0.10647466102415393,1.3892891597757967e-12,3.5430013785055705e-39,2.099843454638927e-15,2.53493,0
11.573410512222223,0.06953637101304162,0.17999634899088057,0.005712302641823334,0.05096846719011715,0.02361194400656677,0.10804261498302846,1.3892891597757967e-12,3.5430013785055705e-39,2.099843454638927e-15,2.53493,0
11.723714544848486,0.0693437660894898,0.18115601343547802,0.005717765855858385,0.051317509052568835,0.023555420063267347,0.10784055560143566,1.3892891597757967e-12,3.5430013785055705e-39,2.099843454638927e-15,2.53493,0
11.874018577474748,0.06902517670090536,0.18287148939376735,0.005656174464602486,0.05172684766477176,0.023497013479002158,0.10940195898464712,1.3892891597757967e-12,3.5430013785055705e-39,2.099843454638927e-15,2.53493,0
12.02432261010101,0.0684128514226244,0.18335741099481687,0.0055951832800235435,0.05235437511301241,0.02347557748406734,0.10786530786977917,1.3892891597757967e-12,3.5430013785055705e-39,9.304946600162324e-16,2.53493,0
12.174626642727272,0.067488195241404,0.18431517540635417,0.005401496263271709,0.05249609398365524,0.023222187275518242,0.1093929024671897,1.3892891597757967e-12,3.5430013785055705e-39,2.4370470832231133e-21,2.53493,0
12.324930675353535,0.06677317379616687,0.18574337492512344,0.005366945566895552,0.05246294306877149,0.02321661646941142,0.10930584905271262,1.3892891597757967e-12,3.5430013785055705e-39,2.4370470832231133e-21,2.53493,0
12.475234707979798,0.06573568317205646,0.1853661099442013,0.005204723448037029,0.052855477055547884,0.023268472916205832,0.10921879574376427,1.3892891597757967e-12,3.5430013785055705e-39,2.4370470832231133e-21,2.53493,0
12.62553874060606,0.06534057629494568,0.18520755355790977,0.005227629159135613,0.05282232614028994,0.023222247073835224,0.10802850424100285,1.3892891597757967e-12,3.5430013785055705e-39,2.4370470832231133e-21,2.53493,0
12.775842773232323,0.06528299426210939,0.1854570630790735,0.005228285632606327,0.05292847226340152,0.02323857357936128,0.11089914476275084,1.3892891597757967e-12,3.5430013785055705e-39,2.4370470832231133e-21,2.53493,0
12.926146805858586,0.06526520413547257,0.1855186216463828,0.005189081173929313,0.05233033935550659,0.02326877965203299,0.1120308673950033,1.3892891597757967e-12,3.5430013785055705e-39,2.4370470832231133e-21,2.53493,0
13.076450838484849,0.06502164860047793,0.18471835725636043,0.004942172550809201,0.052297188439179555,0.02341518857819093,0.10867485166759645,1.3892891597757967e-12,3.5430013785055705e-39,2.4370470832231133e-21,2.53493,0
13.226754871111112,0.06468443679979143,0.1845523793640262,0.004996705236803444,0.052169124174721374,0.023322991326404193,0.10707780592822197,1.3419700221326632e-12,2.6154912056301394e-42,2.4370470832231133e-21,2.53493,0
13.377058903737375,0.06487642959900168,0.18406512761897123,0.005125730234089724,0.05180520170418435,0.023339539731194646,0.10701972180024555,1.8186756849310104e-13,2.6154912056301394e-42,2.4370470832231133e-21,2.53493,0
13.527362936363637,0.06513313918649245,0.1836203728353046,0.004969839637275379,0.051583296695022526,0.023422973769818514,0.10648530533628879,1.8186756849310104e-13,2.6154912056301394e-42,2.4370470832231133e-21,2.53493,0
13.677666968989898,0.06517625350308548,0.18260684728677093,0.005018481771139751,0.05142265732802319,0.023485785717072074,0.10550186367437438,1.8186756849310104e-13,2.6154912056301394e-42,2.4370470832231133e-21,2.53493,0
13.827971001616161,0.06515846333810346,0.1819135146236428,0.0050700951426742615,0.05128757996095258,0.023541117485599464,0.10602502743683702,1.8186756849310104e-13,2.6154912056301394e-42,2.4370470832231133e-21,2.53493,0
13.978275034242424,0.06514067318403788,0.1812533893745492,0.005174019015071849,0.05111822064580288,0.02348226228008506,0.10359333992923342,1.8186756849310104e-13,2.6154912056301394e-42,2.4370470832231133e-21,2.53493,0
14.128579066868687,0.06521114088573793,0.18041057197474777,0.005103624016557791,0.050830331462809734,0.023579820995744162,0.10511404237150228,1.8186756849310104e-13,2.6154912056301394e-42,3.3081303951128797e-22,2.53493,0
14.27888309949495,0.06569206073892093,0.1801919583700555,0.005219464106607623,0.05075492630189617,0.023578166487131853,0.1060951692604032,1.8186756849310104e-13,2.6154912056301394e-42,3.3081303951128797e-22,2.53493,0
14.429187132121212,0.06606670732201046,0.18032349857395064,0.00527104107691306,0.050721775385569136,0.0235306117913556,0.10480063520504794,1.8186756849310104e-13,2.6154912056301394e-42,3.3081303951128797e-22,2.53493,0
14.579491164747475,0.06651525221177204,0.1808611276102187,0.00526110825092912,0.050688624469242105,0.023440207676548593,0.10533813783797719,1.8186756849310104e-13,2.6154912056301394e-42,3.3081303951128797e-22,2.53493,0
14.729795197373738,0.06701053152114253,0.18093583635473026,0.005271162798033664,0.0507515703511909,0.023416688277318302,0.1056709945284184,1.8186756849310104e-13,2.6154912056301394e-42,3.3081303951128797e-22,2.53493,0
14.88009923,0.06680423388958502,0.17984631962672065,0.005337663476779754,0.050758028230431226,0.023146075683934345,0.10689279253941703,8.105844564277926e-14,8.994047291221622e-43,1.4083390705095917e-22,2.53493,0
