r (A),g(r)_weighted_Na-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Ca-Na,g(r)_weighted_Cl-Cl,g(r)_weighted_Ca-Cl,g(r)_weighted_Ca-Ca,S_i_Na-Cl,S_i_Ca-Cl,Average_SCL,lambda_BC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.8774,0
0.15029934646464646,0.0,0.006221607594650365,0.0012825693535431471,0.018842016977997776,0.008128655365304773,0.0006816407232462082,1.0,1.0,2.8774,0
0.3005986929292929,0.0,0.006795297386119398,0.0016561922418204544,0.021115464785757022,0.008047335566656023,0.001230063742179222,1.0,1.0,2.8774,0
0.45089803939393935,0.0,0.006725838223978832,0.0016356511342031181,0.02210928686715424,0.007966015627708064,0.0013010011904992585,1.0,1.0,2.8774,0
0.6011973858585858,0.0,0.006656379061892705,0.0016151100445243275,0.02202553989573908,0.007884695708489412,0.0012735462680122578,1.0,1.0,2.8774,0
0.7514967323232323,0.0,0.0065869198998065774,0.001594568963991087,0.021810981534890188,0.00794025170878133,0.0012460913122362592,1.0,1.0,2.8774,0
0.9017960787878787,0.0,0.009834025795126052,0.0016621548880246932,0.03177136271700824,0.009101112967834479,0.0012186363535751435,1.0,1.0,2.8774,0
1.0520954252525252,0.0,0.009465790343066889,0.0017818978089205464,0.031871444123793106,0.007389881646170715,0.0011911813976894358,1.0,1.0,2.8774,0
1.2023947717171717,0.0,0.006950568679767732,0.0016418453346439957,0.023004539903239522,0.007303974173057646,0.0011637264418037278,1.0,1.0,2.8774,0
1.3526941181818182,0.0,0.006309083087922637,0.0015124045988439852,0.020952748592913663,0.00747809638738197,0.0011362714794837143,1.0,1.0,2.8774,0
1.5029934646464647,0.0,0.0062396239258365105,0.0014918635214898294,0.02073819023114576,0.007396776448345631,0.0011088165117099208,1.0,1.0,2.8774,0
1.6532928111111111,0.0,0.006170164763750383,0.0014713224387130238,0.02052363187014311,0.007315456622093131,0.0010813615726414229,1.0,1.0,2.8774,0
1.8035921575757574,0.0,0.006100705601664256,0.0015895142335212715,0.020309073877101038,0.007234136772802579,0.0009861650345632585,1.0,1.0,2.8774,0
1.953891504040404,0.0018286142266882629,0.009194741362978662,0.001487674334816393,0.023890820077463844,0.008000487374769688,0.001749996512523535,1.0,1.0,2.8774,0
2.1041908505050504,0.0012704794811738104,0.012539331914622405,0.0010491508859431981,0.02163511009890728,0.011396769950256196,0.001852886205029295,1.0,1.0,2.8774,0
2.254490196969697,0.0009940021567407106,0.04285092733397638,0.0013733865768232856,0.019665398928166586,0.02993449095708274,0.0009715417550049009,1.0,1.0,2.8774,0
2.4047895434343434,0.0009567965300086476,0.22209363501698656,0.0013686169804873168,0.019450840566552437,0.146111272406819,0.0009440868197616637,1.0,1.0,2.8774,0
2.5550888898989896,0.000942727671768055,0.4441318494509409,0.0013480758757432503,0.019236282205396034,0.442765979574485,0.000916631851975701,1.0,1.0,2.8774,0
2.7053882363636363,0.0012263655567665871,0.4811485628465316,0.001327534768207742,0.019790056765946768,0.4747000639473156,0.0007828494357888166,0.07720012300660124,0.09870034391441493,2.8774,0
2.8556875828282826,0.00204723262088678,0.4036155467223045,0.0014276231359862828,0.04600824834488491,0.3198669671342693,0.001155076498184478,0.07720012300660124,0.09870034391441493,2.8774,0
3.0059869292929293,0.003390095428136722,0.29961977163035575,0.0011220851711220656,0.15240309503067326,0.16675360819153293,0.001636645940475403,0.07720012300660124,0.09870034391441493,2.8774,0
3.1562862757575756,0.011043375228508954,0.2244306434845558,0.0011894750084303891,0.3709969447038945,0.09419014010611189,0.0006795406510944597,0.07720012300660124,0.09870034391441493,2.8774,0
3.3065856222222223,0.02326984656648302,0.16643925790755068,0.002332350409277634,0.6587586947186683,0.057545074309919536,0.0006828477464617441,0.07720012300660124,0.09870034391441493,2.8774,0
3.4568849686868686,0.03734361263043777,0.13682623467382138,0.004687706515473557,0.9016736996231729,0.041341395626383996,0.0007519021600084199,0.07720012300660124,0.09870034391441493,2.8774,0
3.607184315151515,0.05608409493214644,0.11892342228048502,0.020397737345140377,0.9870920652137981,0.030872951915776554,0.0015698510617248435,0.07720012300660124,0.09870034391441493,2.8774,0
3.7574836616161615,0.07329881739922099,0.10656868858079374,0.038164222771233464,0.9771896450758243,0.02637415361696166,0.005449423562739501,0.07720012300660124,0.09870034391441493,2.8774,0
3.907783008080808,0.08758229243610298,0.10122666221549906,0.06649143690273643,0.9233951654788327,0.02395485963083763,0.014829155125595999,0.07720012300660124,0.09870034391441493,2.8774,0
4.058082354545454,0.09472130532932764,0.0991601535969653,0.09789582333055598,0.8194715477490329,0.02451468244011407,0.03797153573364135,0.07720012300660124,0.09870034391441493,2.8774,0
4.208381701010101,0.09666639532969373,0.10006032357197486,0.1171586990559334,0.6948075551097616,0.027489461027873717,0.07387983428696614,0.07720012300660124,0.09870034391441493,2.8774,0
4.3586810474747475,0.0934700171626698,0.10542850773060483,0.12724460627061368,0.5929225823873713,0.03379136932725505,0.10911160846023957,0.07720012300660124,0.09870034391441493,2.8774,0
4.508980393939394,0.08592416740272218,0.11286532219917797,0.1258999187937991,0.5289404650299223,0.04212380798526662,0.13004464122319168,0.07720012300660124,0.09870034391441493,2.8774,0
4.65927974040404,0.0784783607574229,0.12145356962913277,0.1180671400891373,0.4763915561168528,0.050863039540280174,0.1394207371665552,0.07720012300660124,0.09870034391441493,2.8774,0
4.809579086868687,0.07143182362271722,0.1309122322375267,0.10671324292064567,0.45340203472251567,0.06090985200152712,0.1406205323696543,0.07720012300660124,0.09870034391441493,2.8774,0
4.9598784333333334,0.06289313328112793,0.14102087953426473,0.09208641047476654,0.4591747965955783,0.07091849487078508,0.1341694860856396,0.07720012300660124,0.09870034391441493,2.8774,0
5.110177779797979,0.057235189551162045,0.15240614858005833,0.07834878037461195,0.471691980217632,0.08292745868078541,0.11442330072725991,0.07720012300660124,0.09870034391441493,2.8774,0
5.260477126262626,0.05038960207391274,0.16449483264839931,0.06358335486202064,0.4695730321568159,0.09373518404212175,0.08639406227355614,0.054186254938642285,0.08974530044837015,2.8774,0
5.410776472727273,0.04551728393242886,0.17632420620479666,0.053150499883389206,0.451438924561996,0.10340277869562724,0.06282999576622522,8.16366574095261e-09,2.0130998165712894e-05,2.8774,0
5.561075819191919,0.04206205041025637,0.18923785965188783,0.04451430120272348,0.4177383755434448,0.11269344961718834,0.04784496830082946,8.16366574095261e-09,2.0130998165712894e-05,2.8774,0
