r (A),g(r)_weighted_Be-F,g(r)_weighted_Li-F,g(r)_weighted_Be-Li,g(r)_weighted_Li-Li,g(r)_weighted_Be-Be,g(r)_weighted_F-F,S_i_Be-F,S_i_Li-F,Average_SCL,lambda_BC
3.716075587333333,0.14704510484429212,0.24310477941602787,0.04598412027377802,0.11932125413278188,0.010782773095713323,0.3641842555638455,3.4439525980322404e-11,0.001439108828500635,2.10041,1.922959
3.8165100626666666,0.15850518813324901,0.2590585455247322,0.04073652315070386,0.11095593188554473,0.01481604039026527,0.3461719755989431,3.4439525980322404e-11,0.001439108828500635,2.10041,1.922959
3.9169445379999996,0.16928482113520765,0.27309578585574334,0.03758257452126656,0.1042921482523001,0.018450656823973014,0.3300886989177691,3.4439525980322404e-11,0.001439108828500635,2.10041,1.922959
4.017379013333333,0.1750532525535799,0.28591510847456586,0.03574583018615484,0.09737438565468827,0.02305814047487133,0.32186377248280557,3.4439525980322404e-11,0.001439108828500635,2.10041,1.922959
4.117813488666666,0.17507697965371383,0.29644034612393677,0.03607086954640754,0.09329355359570471,0.027940159667158793,0.32470334263483325,3.4439525980322404e-11,0.001439108828500635,2.10041,1.922959
4.218247964,0.16832137936774239,0.2998939315976106,0.03647561377827615,0.09120374152692905,0.031402295906916844,0.3275294842682268,3.4439525980322404e-11,0.001439108828500635,2.10041,1.922959
4.318682439333333,0.15736808382057704,0.29433753526013695,0.037517201038256745,0.08972695698739885,0.03477527001464736,0.3495764840241463,3.4439525980322404e-11,0.001439108828500635,2.10041,1.922959
4.419116914666667,0.1455911803516711,0.2775046174841048,0.038687397896831184,0.08931257534364899,0.03870819021538052,0.37575291911166414,3.4439525980322404e-11,0.001439108828500635,2.10041,1.922959
4.51955139,0.13295310499226196,0.26083331227781226,0.04058953055803534,0.09014694126701392,0.04102263746512214,0.4072454095136217,3.4439525980322404e-11,0.001439108828500635,2.10041,1.922959
4.619985865333333,0.1224412150406952,0.24259764823810728,0.04297959263100209,0.09191030479819422,0.042704751609132216,0.43826824222646654,5.064782067496246e-12,0.001439108828500635,2.10041,1.922959
4.720420340666666,0.11305211769264,0.2284021842036734,0.04540135590562684,0.0949227354105806,0.044160889604034394,0.4776351220962653,2.7168043127572864e-14,0.001439108828500635,2.10041,1.922959
4.820854816,0.10422324150792647,0.21365104882981703,0.04765833287282644,0.09824575004573961,0.04506339575304105,0.5113740998196563,2.7168043127572864e-14,0.001439108828500635,2.10041,1.922959
4.921289291333333,0.09900208044658375,0.19845589502430516,0.05053268772315838,0.10248176573518493,0.045657242137421505,0.5369518275489735,2.7168043127572864e-14,0.001439108828500635,2.10041,1.922959
5.021723766666667,0.09414720521119041,0.1916773948262452,0.0536016970528866,0.10723867484867725,0.045387235715098284,0.5554969386945394,2.7168043127572864e-14,0.001439108828500635,2.10041,1.922959
5.122158241999999,0.09160950959852218,0.19190097417782392,0.056161117175940904,0.11309976818415397,0.04429845557208991,0.5659523730041285,2.7168043127572864e-14,0.001439108828500635,2.10041,1.922959
5.222592717333333,0.09221194039555632,0.18913054912115557,0.05808034925614777,0.11771241297909117,0.04318838208746664,0.5633654633066055,2.7168043127572864e-14,0.001439108828500635,2.10041,1.922959
5.323027192666666,0.09531629735729209,0.18782962278973,0.05982885075123879,0.12226122507842488,0.041705715801573895,0.5521853657890744,2.7168043127572864e-14,0.001439108828500635,2.10041,1.922959
5.423461668,0.10059059070799965,0.1893532673920131,0.0609750435408663,0.12568768007851264,0.03966038059090393,0.535009001552542,2.7168043127572864e-14,0.001439108828500635,2.10041,1.922959
5.523896143333333,0.10463803368186703,0.19135436572577416,0.06185945515913851,0.12837473997038373,0.03749616964197353,0.5140937534495039,2.7168043127572864e-14,6.29076381602227e-05,2.10041,1.922959
5.624330618666667,0.1088842511100859,0.195844735481028,0.06196252522500989,0.1298736093019306,0.03537260800487231,0.5019049031781877,2.7168043127572864e-14,6.29076381602227e-05,2.10041,1.922959
5.724765093999999,0.1142792750131839,0.20070667058355143,0.06155095696351612,0.12954017188197156,0.03216176352154848,0.49160333712986676,2.7168043127572864e-14,6.29076381602227e-05,2.10041,1.922959
5.825199569333333,0.11835803284403242,0.20756852125900868,0.060863019906976935,0.12807718053758696,0.02948358687519491,0.47699048072776884,2.7168043127572864e-14,6.29076381602227e-05,2.10041,1.922959
5.925634044666666,0.12243679067488093,0.21365721716548683,0.05948008127454758,0.12579081269670495,0.027549388664040577,0.46105472260672203,2.7168043127572864e-14,6.29076381602227e-05,2.10041,1.922959
6.02606852,0.12643938568375035,0.2215316555735682,0.058188335212435015,0.12243220928316084,0.025661395733638934,0.4447651063765912,2.7168043127572864e-14,6.29076381602227e-05,2.10041,1.922959
6.126502995333333,0.12897093438795876,0.22891926528178863,0.05732531612095419,0.11862048170610912,0.023814546808793347,0.42825099046072035,1.349060917170797e-14,6.29076381602227e-05,2.10041,1.922959
6.226937470666666,0.13011549200454897,0.2352424512837032,0.055234800358434095,0.11412088169950663,0.022519825959300556,0.4147375720693566,4.429506611477373e-22,6.29076381602227e-05,2.10041,1.922959
6.3273719459999995,0.13130023049998352,0.24102077767042,0.0544348836786921,0.11047741442096781,0.02240415886520844,0.410859241010861,4.429506611477373e-22,6.29076381602227e-05,2.10041,1.922959
6.427806421333333,0.12996982161398948,0.24437989504185956,0.054360400231482774,0.10693486089367377,0.021983164062516422,0.4066509617653116,4.429506611477373e-22,6.29076381602227e-05,2.10041,1.922959
6.5282408966666665,0.1269335893958024,0.24889167575414317,0.05417305445414307,0.10425852283591297,0.02245724364126865,0.4061960603101679,4.429506611477373e-22,6.29076381602227e-05,2.10041,1.922959
6.628675372,0.12486564857642375,0.24992149367424615,0.05430881807504673,0.10244309327120348,0.02293544128006303,0.415396274000748,4.429506611477373e-22,6.29076381602227e-05,2.10041,1.922959
6.729109847333333,0.12222412834769827,0.2493788979355717,0.054450612406128994,0.10160909867626566,0.0236791675177765,0.42234385575641753,4.429506611477373e-22,6.29076381602227e-05,2.10041,1.922959
6.829544322666666,0.11951388787661357,0.24774655057196715,0.055476519825628984,0.10173387500584297,0.024458083735229185,0.4311822475854586,4.429506611477373e-22,6.29076381602227e-05,2.10041,1.922959
6.929978798,0.11691694993636852,0.24542951856243703,0.05652740413209035,0.10139155232143957,0.025100595894679983,0.4390124504919941,4.429506611477373e-22,6.29076381602227e-05,2.10041,1.922959
7.030413273333333,0.1145713720891639,0.2391721293094354,0.05713152166663853,0.10235670425130616,0.026233480031480454,0.4446327798604401,4.429506611477373e-22,6.29076381602227e-05,2.10041,1.922959
7.130847748666667,0.11197470079063579,0.23409773698616165,0.05803494209139251,0.10348262490881224,0.027289585413217757,0.450290496721426,4.429506611477373e-22,6.29076381602227e-05,2.10041,1.922959
7.231282223999999,0.10925714038634353,0.2285483417747812,0.05917044440285066,0.10472696160407052,0.028034560582219474,0.456037528522552,4.429506611477373e-22,6.29076381602227e-05,2.10041,1.922959
7.331716699333333,0.10759849949315997,0.22515095348681272,0.06052488308898521,0.10630055622235808,0.028843184112846615,0.4621262190374019,4.429506611477373e-22,3.995199654805858e-05,2.10041,1.922959
7.432151174666666,0.10602146925503675,0.2229130693025866,0.06131616815244402,0.10796052225704277,0.02939281640932761,0.46922434813108943,4.429506611477373e-22,4.627825651081536e-06,2.10041,1.922959
7.53258565,0.10527048915548343,0.2200574195187722,0.06198417487805963,0.10970581900084049,0.029716321304558497,0.4742837400559418,4.429506611477373e-22,1.637259875319714e-07,2.10041,1.922959
7.633020125333333,0.10606035731288298,0.2172250547236014,0.062480176788244385,0.11101303950614523,0.02994369731068348,0.4742837400559418,3.2404694473111846e-22,1.637259875319714e-07,2.10041,1.922959
7.733454600666667,0.10782971116767968,0.21510096879408566,0.062484756934696496,0.11249023314585493,0.030155173278831757,0.4742837400559418,3.9268478420579325e-25,1.637259875319714e-07,2.10041,1.922959
7.833889075999999,0.11020268769034473,0.21446765914736743,0.06181793178566169,0.11377578266147388,0.030206154409699478,0.4742837400559418,3.9268478420579325e-25,1.637259875319714e-07,2.10041,1.922959
7.934323551333333,0.1125833930573576,0.21501547707965787,0.06146092801210084,0.11465470253965596,0.03026280887336851,0.4738039108966475,3.9268478420579325e-25,1.637259875319714e-07,2.10041,1.922959
8.034758026666665,0.11498178488218222,0.2155486467008553,0.06085489122038549,0.11551724050207378,0.030338394435726942,0.47206428514099874,3.9268478420579325e-25,1.637259875319714e-07,2.10041,1.922959
8.135192501999999,0.11710356331531625,0.21793379135009563,0.05994421021214694,0.11562530020142335,0.030267906254513668,0.469742552326772,3.9268478420579325e-25,1.637259875319714e-07,2.10041,1.922959
8.235626977333332,0.118288404670426,0.21806286552582893,0.05877203764119397,0.11554156879148743,0.0300862246612342,0.46401202023570165,3.9268478420579325e-25,1.637259875319714e-07,2.10041,1.922959
8.336061452666666,0.11947324602553577,0.21988766153000713,0.0576974691493634,0.11405016340112444,0.029436687881593034,0.4582814881446314,3.9268478420579325e-25,1.637259875319714e-07,2.10041,1.922959
8.436495928,0.12052747102630273,0.22327626699350323,0.05660724469613554,0.11461087050122667,0.02952258559605295,0.45320219011546253,3.9268478420579325e-25,1.637259875319714e-07,2.10041,1.922959
8.536930403333333,0.12163120673219166,0.22666487245699937,0.055445555622830045,0.11388916483832978,0.029726052799233602,0.4486356724935426,3.9268478420579325e-25,1.637259875319714e-07,2.10041,1.922959
8.637364878666666,0.12271851612465999,0.22800328144991913,0.055223252025200606,0.11298758252926008,0.029988657429102575,0.4443970161452066,3.9268478420579325e-25,1.637259875319714e-07,2.10041,1.922959
8.737799354,0.12338861839625569,0.22895430979250228,0.05472722744525768,0.11211950831146973,0.029856309131033463,0.4424486352966939,3.9268478420579325e-25,1.637259875319714e-07,2.10041,1.922959
8.838233829333333,0.12348912802268561,0.22981562516809062,0.054440050295321916,0.11119518475215276,0.029789155551752863,0.4409356642210063,3.9268478420579325e-25,1.637259875319714e-07,2.10041,1.922959
8.938668304666667,0.12287603821930267,0.23056619351899008,0.05425753370600012,0.11043172988806288,0.02989116070339043,0.44096040810483006,3.9268478420579325e-25,1.637259875319714e-07,2.10041,1.922959
9.03910278,0.12229288000257243,0.230659882816936,0.054049822913977495,0.10997302644387151,0.02992827299101753,0.44485716980185525,3.9268478420579325e-25,1.637259875319714e-07,2.10041,1.922959
9.139537255333332,0.12143684815125788,0.230659882816936,0.05388782302025314,0.10953490015698984,0.030242102546478293,0.44864604165363936,1.4999385740037555e-25,1.2121256243040316e-07,2.10041,1.922959
9.239971730666666,0.12074278136371426,0.230659882816936,0.054307985248050555,0.10906819841543454,0.030449108249784335,0.4515113076104229,1.8520344226646756e-28,7.852321771557414e-08,2.10041,1.922959
9.340406205999999,0.11977783024289139,0.23022195053421138,0.05453105546908097,0.10937569769556367,0.030683424961252474,0.4543765735672064,1.8520344226646756e-28,6.503289252717548e-08,2.10041,1.922959
9.440840681333333,0.1188128791220685,0.22958168786504668,0.05502789780356316,0.10910506312486391,0.030874884514317108,0.45708554397633155,1.8520344226646756e-28,6.503289252717548e-08,2.10041,1.922959
9.541275156666666,0.11783779158844084,0.22894142519588198,0.05579530663948229,0.1097184812486427,0.031002356036249335,0.45964920314599783,1.8520344226646756e-28,6.503289252717548e-08,2.10041,1.922959
9.641709632,0.11660631550737141,0.22830116252671728,0.05642184342511001,0.11009028757550159,0.0308387105073874,0.4622128623156641,1.8520344226646756e-28,6.503289252717548e-08,2.10041,1.922959
9.742144107333333,0.11537483942630197,0.22766089985755258,0.05681868539913424,0.11029100122284557,0.031067348920965965,0.46316771493066067,1.8520344226646756e-28,6.503289252717548e-08,2.10041,1.922959
9.842578582666667,0.11410793439109691,0.2270206371883879,0.05728932479252905,0.11093355000204777,0.03103666721205998,0.46316771493066067,1.8520344226646756e-28,6.503289252717548e-08,2.10041,1.922959
9.943013058,0.11334303454258844,0.22700109681703828,0.05770216946993249,0.11144812626449026,0.03116143346230319,0.45984851153396145,5.447160160996462e-29,9.452543995382882e-09,2.10041,1.922959
