r (A),g(r)_weighted_K-F,g(r)_weighted_K-K,g(r)_weighted_F-F,S_i_K-F,Average_SCL,lambda_BC
7.373072784869841,0.2805587079060815,0.3949250730064909,0.3866891176998473,0.04046588956698094,4.32316,4.22517
7.52354365803045,0.27973318551514026,0.3943311307743592,0.3883829270847041,0.008999663430500696,4.32316,4.22517
7.674014531191059,0.2822181221895335,0.3895772803681908,0.3854639823452895,0.0009992756953518523,4.32316,4.22517
7.824485404351668,0.2874355136347721,0.3801736596179082,0.37897211298455097,0.0009992756953518523,4.32316,4.22517
7.974956277512277,0.29515960153639464,0.3678246877711261,0.37007322660945874,0.0009992756953518523,4.32316,4.22517
8.125427150672886,0.30539470473240815,0.35549270437716696,0.3590211514841926,0.0009992756953518523,4.32316,4.22517
8.275898023833495,0.31747705804731774,0.3432611458698882,0.34699132616621087,0.0009992756953518523,4.32316,4.22517
8.426368896994104,0.3300585435680234,0.3307287706586073,0.33517836906459975,0.0009992756953518523,4.32316,4.22517
8.576839770154713,0.3418949710812165,0.319963858687781,0.32457014377593985,0.0009992756953518523,4.32316,4.22517
8.727310643315322,0.3518972299207167,0.31103923813164447,0.3156443535104967,0.0009992756953518523,4.32316,4.22517
8.877781516475931,0.3601982628661938,0.304371276133014,0.3083271949706905,0.0009992756953518523,4.32316,4.22517
9.02825238963654,0.3660052853896387,0.29987551676002416,0.3037377739440973,0.0009992756953518523,4.32316,4.22517
9.17872326279715,0.36728960430831514,0.2973143696787466,0.3010947492031738,0.0009992756953518523,4.32316,4.22517
9.329194135957758,0.366665235034465,0.29827166466114824,0.30112681794890456,0.0009992756953518523,4.32316,4.22517
9.479665009118367,0.36379037502322653,0.30125214189335914,0.3035756094723315,0.0009992756953518523,4.32316,4.22517
9.630135882278976,0.35853702361338546,0.30863657923451404,0.30770413775375666,0.0009992756953518523,4.32316,4.22517
9.780606755439585,0.35160606124669314,0.31602101657566883,0.31341749862359747,0.0009992756953518523,4.32316,4.22517
9.931077628600194,0.3443037133897736,0.3234054539168237,0.320284091823771,0.0002363990433208394,4.32316,4.22517
10.081548501760803,0.33685548631921486,0.33078989125797853,0.3274303886641662,5.2737765493355315e-05,4.32316,4.22517
10.232019374921412,0.32971095604915646,0.33749579976996535,0.33432794333392624,5.2737765493355315e-05,4.32316,4.22517
10.382490248082021,0.3234383431173181,0.3440461346351867,0.3407017886606658,5.2737765493355315e-05,4.32316,4.22517
10.53296112124263,0.3185345490273884,0.34980766375394123,0.34669613449131864,5.2737765493355315e-05,4.32316,4.22517
10.68343199440324,0.3144134362688147,0.35418126282646356,0.35017367007751743,5.2737765493355315e-05,4.32316,4.22517
10.833902867563848,0.3124205009593375,0.35605449589854243,0.35231521206536237,5.2737765493355315e-05,4.32316,4.22517
10.984373740724457,0.3120885021498572,0.3561536897066221,0.3528776476423249,5.2737765493355315e-05,4.32316,4.22517
11.134844613885067,0.31334323850737217,0.3559284045002325,0.35206293675405353,5.2737765493355315e-05,4.32316,4.22517
11.285315487045676,0.3159715689792435,0.35105397005460764,0.3504671943067248,5.2737765493355315e-05,4.32316,4.22517
