Composition,Method,Temperature_K,Thermal_Conductivity_W_mK
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1081.8181818181818,0.4996352652989351
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1084.8484848484848,0.4989990669168123
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1087.878787878788,0.49836223855709433
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1090.909090909091,0.49772478035078754
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1093.939393939394,0.4970866924390674
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1096.969696969697,0.4964479749733344
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1100.0,0.49580862811527227
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1103.030303030303,0.4951686520369047
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1106.060606060606,0.49452804692065216
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1109.090909090909,0.49388681295939024
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1112.121212121212,0.49324495035650573
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1115.1515151515152,0.4926024593259541
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1118.1818181818182,0.49195934009231723
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1121.2121212121212,0.4913155928908596
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1124.2424242424242,0.49067121796758567
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1127.2727272727273,0.4900262155792978
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1130.3030303030303,0.4893805859936516
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1133.3333333333333,0.48873432948921497
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1136.3636363636365,0.4880874463555231
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1139.3939393939395,0.4874399368931367
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1142.4242424242425,0.48679180141369843
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1145.4545454545455,0.4861430402399893
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1148.4848484848485,0.48549365370598613
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1151.5151515151515,0.484843642156918
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1154.5454545454545,0.48419300594932263
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1157.5757575757575,0.48354174545110323
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1160.6060606060605,0.48288986104158493
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1163.6363636363635,0.48223735311157123
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1166.6666666666667,0.48158422206339957
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1169.6969696969697,0.48093046831099984
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1172.7272727272727,0.48027609227994733
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1175.7575757575758,0.479621094407522
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1178.7878787878788,0.47896547514276167
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1181.8181818181818,0.47830923494652045
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1184.848484848485,0.4776523742915224
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1187.878787878788,0.4769948936624186
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1190.909090909091,0.4763367935558425
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1193.939393939394,0.4756780744804646
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1196.969696969697,0.47501873695704905
0.78NaF-0.22UF4,0.78NaF-0.22UF₄,1200.0,0.4743587815185077
