Composition,Method,Temperature_K,Thermal_Conductivity_W_mK
"KTM, Mix Data","Gheribi-KT24, Mix Data",1039.3136363636363,0.10126269805759985
"KTM, Mix Data","Gheribi-KT24, Mix Data",1042.857575757576,0.10107856068671596
"KTM, Mix Data","Gheribi-KT24, Mix Data",1046.4015151515152,0.10089441690752457
"KTM, Mix Data","Gheribi-KT24, Mix Data",1049.9454545454546,0.10071026669016739
"KTM, Mix Data","Gheribi-KT24, Mix Data",1053.489393939394,0.10052611000460064
"KTM, Mix Data","Gheribi-KT24, Mix Data",1057.0333333333333,0.10034194682059311
"KTM, Mix Data","Gheribi-KT24, Mix Data",1060.5772727272727,0.10015777710772505
"KTM, Mix Data","Gheribi-KT24, Mix Data",1064.121212121212,0.09997360083538646
"KTM, Mix Data","Gheribi-KT24, Mix Data",1067.6651515151516,0.0997894179727757
"KTM, Mix Data","Gheribi-KT24, Mix Data",1071.209090909091,0.09960522848889801
"KTM, Mix Data","Gheribi-KT24, Mix Data",1074.7530303030303,0.09942103235256392
"KTM, Mix Data","Gheribi-KT24, Mix Data",1078.2969696969697,0.09923682953238777
"KTM, Mix Data","Gheribi-KT24, Mix Data",1081.840909090909,0.09905261999678625
"KTM, Mix Data","Gheribi-KT24, Mix Data",1085.3848484848486,0.09886840371397661
"KTM, Mix Data","Gheribi-KT24, Mix Data",1088.928787878788,0.0986841806519753
"KTM, Mix Data","Gheribi-KT24, Mix Data",1092.4727272727273,0.0984999507785963
"KTM, Mix Data","Gheribi-KT24, Mix Data",1096.0166666666667,0.0983157140614495
"KTM, Mix Data","Gheribi-KT24, Mix Data",1099.560606060606,0.09813147046793906
"KTM, Mix Data","Gheribi-KT24, Mix Data",1103.1045454545456,0.09794721996526187
"KTM, Mix Data","Gheribi-KT24, Mix Data",1106.648484848485,0.09776296252040587
"KTM, Mix Data","Gheribi-KT24, Mix Data",1110.1924242424243,0.09757869810014826
"KTM, Mix Data","Gheribi-KT24, Mix Data",1113.7363636363636,0.09739442667105398
"KTM, Mix Data","Gheribi-KT24, Mix Data",1117.280303030303,0.09721014819947395
"KTM, Mix Data","Gheribi-KT24, Mix Data",1120.8242424242426,0.09702586265154327
"KTM, Mix Data","Gheribi-KT24, Mix Data",1124.3681818181817,0.09684156999317968
"KTM, Mix Data","Gheribi-KT24, Mix Data",1127.9121212121213,0.09665727019008157
"KTM, Mix Data","Gheribi-KT24, Mix Data",1131.4560606060606,0.09647296320772643
"KTM, Mix Data","Gheribi-KT24, Mix Data",1135.0,0.09628864901136899
