Composition,Method,Temperature_K,Thermal_Conductivity_W_mK
0.64NaCl-0.36UCl3,SCM,784.15,0.3045815106777732
0.64NaCl-0.36UCl3,SCM,788.350505050505,0.3038986829683281
0.64NaCl-0.36UCl3,SCM,792.5510101010101,0.3032157357739284
0.64NaCl-0.36UCl3,SCM,796.7515151515152,0.30253267000884676
0.64NaCl-0.36UCl3,SCM,800.9520202020202,0.3018494865974488
0.64NaCl-0.36UCl3,SCM,805.1525252525253,0.30116618647426113
0.64NaCl-0.36UCl3,SCM,809.3530303030303,0.3004827705840397
0.64NaCl-0.36UCl3,SCM,813.5535353535354,0.2997992398818385
0.64NaCl-0.36UCl3,SCM,817.7540404040403,0.29911559533307835
0.64NaCl-0.36UCl3,SCM,821.9545454545454,0.29843183791361655
0.64NaCl-0.36UCl3,SCM,826.1550505050504,0.2977479686098156
0.64NaCl-0.36UCl3,SCM,830.3555555555555,0.2970639884186139
0.64NaCl-0.36UCl3,SCM,834.5560606060606,0.2963798983475951
0.64NaCl-0.36UCl3,SCM,838.7565656565656,0.29569569941505786
0.64NaCl-0.36UCl3,SCM,842.9570707070707,0.29501139265008797
0.64NaCl-0.36UCl3,SCM,847.1575757575757,0.2943269790926272
0.64NaCl-0.36UCl3,SCM,851.3580808080808,0.2936424597935458
0.64NaCl-0.36UCl3,SCM,855.5585858585858,0.2929578358147129
0.64NaCl-0.36UCl3,SCM,859.7590909090909,0.2922731082290685
0.64NaCl-0.36UCl3,SCM,863.959595959596,0.2915882781206952
0.64NaCl-0.36UCl3,SCM,868.160101010101,0.29090334658488987
0.64NaCl-0.36UCl3,SCM,872.3606060606061,0.2902183147282363
0.64NaCl-0.36UCl3,SCM,876.5611111111111,0.2895331836686775
0.64NaCl-0.36UCl3,SCM,880.7616161616161,0.2888479545355886
0.64NaCl-0.36UCl3,SCM,884.9621212121212,0.2881626284698499
0.64NaCl-0.36UCl3,SCM,889.1626262626262,0.2874772066239196
0.64NaCl-0.36UCl3,SCM,893.3631313131312,0.2867916901619079
0.64NaCl-0.36UCl3,SCM,897.5636363636363,0.2861060802596506
0.64NaCl-0.36UCl3,SCM,901.7641414141414,0.2854203781047826
0.64NaCl-0.36UCl3,SCM,905.9646464646464,0.28473458489681236
0.64NaCl-0.36UCl3,SCM,910.1651515151515,0.2840487018471964
0.64NaCl-0.36UCl3,SCM,914.3656565656565,0.28336273017941366
0.64NaCl-0.36UCl3,SCM,918.5661616161616,0.28267667112904044
0.64NaCl-0.36UCl3,SCM,922.7666666666667,0.2819905259438254
0.64NaCl-0.36UCl3,SCM,926.9671717171717,0.2813042958837651
0.64NaCl-0.36UCl3,SCM,931.1676767676768,0.28061798222117884
0.64NaCl-0.36UCl3,SCM,935.3681818181818,0.27993158624078496
0.64NaCl-0.36UCl3,SCM,939.5686868686869,0.2792451092397765
0.64NaCl-0.36UCl3,SCM,943.7691919191918,0.2785585525278974
0.64NaCl-0.36UCl3,SCM,947.969696969697,0.2778719174275184
0.64NaCl-0.36UCl3,SCM,952.1702020202019,0.277185205273714
0.64NaCl-0.36UCl3,SCM,956.3707070707071,0.27649841741433906
0.64NaCl-0.36UCl3,SCM,960.571212121212,0.27581155521010553
0.64NaCl-0.36UCl3,SCM,964.7717171717171,0.2751246200346593
0.64NaCl-0.36UCl3,SCM,968.9722222222222,0.27443761327465804
0.64NaCl-0.36UCl3,SCM,973.1727272727272,0.2737505363298484
0.64NaCl-0.36UCl3,SCM,977.3732323232323,0.27306339061314316
0.64NaCl-0.36UCl3,SCM,981.5737373737373,0.27237617755069987
0.64NaCl-0.36UCl3,SCM,985.7742424242424,0.27168889858199785
0.64NaCl-0.36UCl3,SCM,989.9747474747475,0.27100155515991703
0.64NaCl-0.36UCl3,SCM,994.1752525252525,0.2703141487508161
0.64NaCl-0.36UCl3,SCM,998.3757575757576,0.2696266808346107
0.64NaCl-0.36UCl3,SCM,1002.5762626262626,0.2689391529048523
0.64NaCl-0.36UCl3,SCM,1006.7767676767677,0.2682515664688066
0.64NaCl-0.36UCl3,SCM,1010.9772727272727,0.26756392304753285
0.64NaCl-0.36UCl3,SCM,1015.1777777777777,0.2668762241759628
0.64NaCl-0.36UCl3,SCM,1019.3782828282829,0.2661884714029796
0.64NaCl-0.36UCl3,SCM,1023.5787878787878,0.26550066629149727
0.64NaCl-0.36UCl3,SCM,1027.779292929293,0.26481281041854043
0.64NaCl-0.36UCl3,SCM,1031.979797979798,0.2641249053753235
0.64NaCl-0.36UCl3,SCM,1036.180303030303,0.2634369527673305
0.64NaCl-0.36UCl3,SCM,1040.380808080808,0.262748954214395
0.64NaCl-0.36UCl3,SCM,1044.581313131313,0.26206091135077986
0.64NaCl-0.36UCl3,SCM,1048.7818181818182,0.26137282582525745
0.64NaCl-0.36UCl3,SCM,1052.9823232323233,0.26068469930118954
0.64NaCl-0.36UCl3,SCM,1057.1828282828283,0.25999653345660795
0.64NaCl-0.36UCl3,SCM,1061.3833333333332,0.2593083299842944
0.64NaCl-0.36UCl3,SCM,1065.5838383838384,0.25862009059186114
0.64NaCl-0.36UCl3,SCM,1069.7843434343436,0.25793181700183165
0.64NaCl-0.36UCl3,SCM,1073.9848484848485,0.25724351095172115
0.64NaCl-0.36UCl3,SCM,1078.1853535353534,0.2565551741941168
0.64NaCl-0.36UCl3,SCM,1082.3858585858586,0.2558668084967587
0.64NaCl-0.36UCl3,SCM,1086.5863636363636,0.2551784156426212
0.64NaCl-0.36UCl3,SCM,1090.7868686868687,0.25448999742999306
0.64NaCl-0.36UCl3,SCM,1094.9873737373737,0.2538015556725585
0.64NaCl-0.36UCl3,SCM,1099.1878787878788,0.25311309219947814
0.64NaCl-0.36UCl3,SCM,1103.3883838383838,0.2524246088554702
0.64NaCl-0.36UCl3,SCM,1107.588888888889,0.25173610750089126
0.64NaCl-0.36UCl3,SCM,1111.789393939394,0.25104759001181737
0.64NaCl-0.36UCl3,SCM,1115.9898989898988,0.2503590582801249
0.64NaCl-0.36UCl3,SCM,1120.190404040404,0.24967051421357234
0.64NaCl-0.36UCl3,SCM,1124.3909090909092,0.2489819597358802
0.64NaCl-0.36UCl3,SCM,1128.5914141414141,0.2482933967868134
0.64NaCl-0.36UCl3,SCM,1132.791919191919,0.2476048273222611
0.64NaCl-0.36UCl3,SCM,1136.9924242424242,0.24691625331431882
0.64NaCl-0.36UCl3,SCM,1141.1929292929292,0.24622767675136883
0.64NaCl-0.36UCl3,SCM,1145.3934343434344,0.24553909963816137
0.64NaCl-0.36UCl3,SCM,1149.5939393939393,0.24485052399589574
0.64NaCl-0.36UCl3,SCM,1153.7944444444445,0.24416195186230114
0.64NaCl-0.36UCl3,SCM,1157.9949494949494,0.24347338529171766
