Composition,Method,Temperature_K,Thermal_Conductivity_W_mK
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1081.8181818181818,0.5137231761792506
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1084.8484848484848,0.5130690392993233
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1087.878787878788,0.5124142546787069
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1090.909090909091,0.5117588224521016
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1093.939393939394,0.5111027427646633
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1096.969696969697,0.5104460157720616
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1100.0,0.5097886416405392
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1103.030303030303,0.5091306205469699
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1106.060606060606,0.5084719526789182
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1109.090909090909,0.5078126382346978
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1112.121212121212,0.5071526774234303
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1115.1515151515152,0.506492070465104
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1118.1818181818182,0.5058308175906333
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1121.2121212121212,0.5051689190419161
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1124.2424242424242,0.5045063750718932
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1127.2727272727273,0.5038431859446082
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1130.3030303030303,0.5031793519352633
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1133.3333333333333,0.5025148733302812
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1136.3636363636365,0.501849750427361
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1139.3939393939395,0.501183983535538
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1142.4242424242425,0.5005175729752419
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1145.4545454545455,0.4998505190783553
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1148.4848484848485,0.4991828221882718
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1151.5151515151515,0.4985144826599548
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1154.5454545454545,0.4978455008599949
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1157.5757575757575,0.497175877166669
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1160.6060606060605,0.4965056119699977
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1163.6363636363635,0.49583470567180393
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1166.6666666666667,0.4951631586857695
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1169.6969696969697,0.49449097143749554
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1172.7272727272727,0.4938181443645572
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1175.7575757575758,0.493144677916564
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1178.7878787878788,0.49247057255521515
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1181.8181818181818,0.49179582875435907
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1184.848484848485,0.491120447000049
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1187.878787878788,0.4904444277906014
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1190.909090909091,0.48976777163665297
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1193.939393939394,0.4890904790612169
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1196.969696969697,0.48841255059974104
0.78NaF-0.22UF4 900K,"Present Model, Mix Data",1200.0,0.4877339868001634
